train-AverageReturn,LossAfter,train-NumTrajs,Time-Sampling,Itr,LossBefore,Time-Optimization,ItrTime,train-AverageDiscountedReturn,n_timesteps,train-PolicyExecTime,Time,train-MinReturn,train-MaxReturn,Time-SampleProc,train-EnvExecTime,train-StdReturn
-25.948181577502424,-0.18476777,100,57.47860813140869,14,-0.004376416,2.203927993774414,59.703547954559326,-44.78376764663255,150000,53.17988872528076,915.4913458824158,-147.66553080374993,101.28099488405617,0.019287109375,3.8560757637023926,48.614786799299154
-14.084445049625185,-0.38417724,100,57.313700914382935,15,0.006058057,2.0363967418670654,59.384974241256714,-21.193169830205537,160000,52.98935031890869,974.8980400562286,-138.93340116259552,86.71456390878059,0.03348588943481445,3.8813254833221436,47.567413984980284
-7.4476409512852,-0.49522212,100,56.63871383666992,16,0.0014021484,1.9748432636260986,58.63589811325073,-11.33719845461527,170000,52.255391120910645,1033.5567281246185,-134.01488060754573,112.31929363915016,0.020740032196044922,3.9002561569213867,55.487686662890326
-8.241084619721207,-0.8088876,100,58.83233189582825,17,-0.036250293,2.2038190364837646,61.07331991195679,-14.022247058435727,180000,54.531452655792236,1094.652379989624,-212.11391902517917,114.13329579515033,0.03542590141296387,3.8526418209075928,59.75055418737957
10.978371350434664,-1.0943266,100,56.86638593673706,18,0.0012623902,2.008458137512207,58.89659595489502,19.801496300358885,190000,52.57437753677368,1153.5715849399567,-131.97345640991946,124.21660853440316,0.02016592025756836,3.827929973602295,58.02561313816985
-8.941121513506475,-0.84633493,100,58.940056800842285,19,-0.0047519044,2.335969924926758,61.29549217224121,-18.830950041273514,200000,54.68294620513916,1214.8898169994354,-180.98774827328,126.51113226479401,0.018039703369140625,3.792754650115967,61.19427911889831
-4.718225136781681,-0.9436783,100,59.08359718322754,20,0.013717224,2.025259017944336,61.12965488433838,-7.667265320763295,210000,54.73176312446594,1276.0416860580444,-136.24233646535404,134.46445879215335,0.019215822219848633,3.896232843399048,56.671064183496775
-4.962153083219549,-1.4336528,100,57.5500910282135,21,0.0035493164,2.0574951171875,59.63355994224548,-6.567783335494162,220000,53.264127016067505,1335.6981739997864,-110.11768023416612,104.80486259055999,0.024445772171020508,3.8495633602142334,47.426327976013134
-1.265768788519631,-2.1914883,100,98.15063500404358,22,-0.020900622,2.5593769550323486,100.78382778167725,2.8875297047807966,230000,92.58822703361511,1436.5043730735779,-105.84051381037536,139.2077402825292,0.0714719295501709,4.562323093414307,51.5824283278073
-6.418675997286763,-5.091846,100,71.82666301727295,23,0.010106079,2.4987940788269043,74.35701990127563,-7.008426492697438,240000,67.03267192840576,1510.8962180614471,-81.8502701356767,90.78626087049346,0.031078815460205078,4.293606281280518,44.758353628925136
-41.41775864179378,-4.228049,100,76.62466096878052,24,-0.050092857,2.3629889488220215,79.01436400413513,-70.94040820793919,250000,71.45383334159851,1589.9309420585632,-87.9875458035243,125.41612865606743,0.026236772537231445,4.6631178855896,38.443157775475214
-56.728507807427334,-4.301541,100,67.65220713615417,25,0.0047969236,2.9280760288238525,70.6112470626831,-96.87878268594895,260000,62.726072788238525,1660.5661890506744,-64.17830776271855,78.7995219704688,0.03055596351623535,4.448229074478149,19.99194136061236
-61.766591652001686,-2.4609106,100,62.05985188484192,26,0.01477981,3.0701849460601807,65.15855002403259,-105.76017854103888,270000,57.31868815422058,1725.7482690811157,-64.80899602101168,-59.316667011436614,0.027585983276367188,4.2905049324035645,0.9614813076248871
-61.75908165450131,-1.0039659,100,83.1407859325409,27,0.0117066465,4.243380069732666,87.518874168396,-105.74595217840752,280000,77.82230401039124,1813.2896571159363,-64.44209001502547,-60.063945258687944,0.13344097137451172,4.80823278427124,0.9320104226981466
-61.647398466373986,-0.80740035,100,69.97297716140747,28,0.0046074768,2.289038896560669,72.28440618515015,-105.62771108022511,290000,64.83290004730225,1885.5984408855438,-65.4725993338982,-59.801829685358115,0.020169973373413086,4.651169061660767,0.9626219494707431
-61.57591039449573,-0.9129143,100,82.88192796707153,29,-0.0009492325,2.780771255493164,85.69981503486633,-105.5553638344211,300000,77.45283889770508,1971.3185110092163,-65.73924352963739,-59.45988614917732,0.03540611267089844,4.902711868286133,0.9945145567388575
-61.80840247004935,-0.67287934,100,69.35374689102173,30,0.010963438,2.660721778869629,72.04009509086609,-105.79898294900488,310000,64.42221713066101,2043.3897819519043,-64.90595943752756,-59.745545985187,0.024185895919799805,4.446505308151245,0.9185341050623465
-61.755125738378574,-0.17081401,100,66.12334680557251,31,-0.016658189,2.3217709064483643,68.4677369594574,-105.74363507823014,320000,61.25354719161987,2111.8768599033356,-64.41475070292184,-60.14535005030759,0.021963119506835938,4.400636672973633,0.8908006439526223
-61.77375219294882,-0.07818355,100,62.695963859558105,32,-0.04716884,2.041247844696045,64.76012396812439,-105.7615700402072,330000,58.023640155792236,2176.659337043762,-64.33255512966537,-59.889140431329594,0.02155017852783203,4.207276105880737,0.9504904447530815
-61.88342849836444,-0.034321938,100,61.04080319404602,33,-0.0036841598,2.0885729789733887,63.152251958847046,-105.8746861660683,340000,56.387409687042236,2239.832962036133,-64.60682483017467,-59.96140402725032,0.021314144134521484,4.202877044677734,0.9334400759869036
-61.94397354786085,-0.016189927,100,61.370299100875854,34,-0.00516398,2.0786070823669434,63.47119116783142,-105.93620284496208,350000,56.78088426589966,2303.3256618976593,-65.23231659428393,-60.38163106941651,0.0196688175201416,4.14360499382019,0.9201074771886266
-61.95879418351091,-0.0022916915,100,62.143887758255005,35,0.018216431,3.1127190589904785,65.27923893928528,-105.95713404273947,360000,57.45545268058777,2368.626205921173,-65.16826768636662,-59.898108269979865,0.020266056060791016,4.23160719871521,1.000804986696529
-62.03454535300475,0.02250392,100,62.33156418800354,36,0.03546385,2.0520801544189453,64.40494704246521,-106.03290748320971,370000,57.687830209732056,2433.050847053528,-66.21538792895001,-60.311476816660274,0.01990509033203125,4.197545289993286,1.0852611704749742
-61.85083199496553,-0.029957574,100,61.63400483131409,37,-0.016885098,2.0605592727661133,63.71825098991394,-105.84293646426458,380000,56.8894989490509,2496.7914428710938,-66.32499898627294,-59.56071146372668,0.02182602882385254,4.262234210968018,1.2248840306865867
-61.96001559949961,-0.00879681,100,62.10331439971924,38,-0.0011019638,2.1186890602111816,64.24519777297974,-105.95648435883699,390000,57.38604545593262,2561.0588212013245,-64.48813684726687,-59.628899479101804,0.021820783615112305,4.2657270431518555,0.9692546789066603
-61.78227409868655,0.023444576,100,64.2436752319336,39,0.03283145,2.016211986541748,66.28253602981567,-105.77143845804784,400000,59.544970750808716,2627.363492012024,-64.75097485328557,-59.83471018124939,0.021195173263549805,4.240898847579956,0.8890349339926911
-61.77138694304565,0.060428474,100,62.25979971885681,40,0.06483002,2.1529722213745117,64.43379878997803,-105.7601016969864,410000,57.54565787315369,2691.8201332092285,-65.21652839586481,-59.82474784869215,0.01824164390563965,4.268097877502441,1.0208703047201082
-61.76051419264156,-0.019716812,100,64.70500779151917,41,0.0022772003,2.2902767658233643,67.01283288002014,-105.74827418013788,420000,60.06273627281189,2758.8548350334167,-64.77485181623244,-59.6604312022316,0.016955137252807617,4.19227147102356,0.9253659965192402
-61.752804043980504,-0.038890406,100,66.00667214393616,42,-0.020849874,2.1338160037994385,68.16374182701111,-105.73746102782341,430000,61.291701316833496,2827.0403850078583,-64.96433499766944,-59.193691969143465,0.01992487907409668,4.249703645706177,0.9906204970731727
-61.82488058975416,-0.025090417,100,62.46195197105408,43,-0.006115617,2.200011968612671,64.68269085884094,-105.81892432549517,440000,57.79631805419922,2891.744884967804,-64.74168184202256,-59.84075019990669,0.020128965377807617,4.218911409378052,0.9856112575717402
-61.83948391148837,-0.013481294,100,62.989089012145996,44,0.006965036,2.104192018508911,65.1134991645813,-105.83008443490138,450000,58.35303783416748,2956.8801820278168,-64.62181911503993,-59.67168103092001,0.019845008850097656,4.187915086746216,0.885229865673153
-61.75828669259703,-0.010236575,100,66.65593099594116,45,0.0033815033,2.3073678016662598,68.99495697021484,-105.74848994092619,460000,61.98334550857544,3025.910320997238,-65.29513152976355,-59.75528709510978,0.02029871940612793,4.220271825790405,0.9925660249393089
-61.95461290363847,0.013325209,100,63.470019817352295,46,0.016755212,2.7850759029388428,66.27297472953796,-105.9489994420918,470000,58.81418704986572,3092.208186149597,-65.56456312691601,-59.874443880374045,0.017356157302856445,4.208166122436523,0.9485653864390274
-61.79352690089614,-0.013436528,100,62.18963980674744,47,-0.013814704,2.1004319190979004,64.30954432487488,-105.78045582537754,480000,57.58406400680542,3156.5369720458984,-64.29838047424136,-59.86260430538924,0.01905202865600586,4.153702020645142,0.9268483506228719
-61.842717277747816,0.0003613861,100,65.12293815612793,48,0.0064921174,2.1439428329467773,67.28943800926208,-105.83805755441476,490000,60.35327935218811,3223.848869085312,-64.53404567813942,-60.186383492433826,0.02110004425048828,4.30717396736145,0.8881076871557332
-61.87545468459624,-0.0031038527,100,62.92667508125305,49,0.007267984,2.120926856994629,65.06765699386597,-105.86612358177315,500000,58.27674865722656,3288.9378020763397,-64.21353222774331,-59.874891621728175,0.01927924156188965,4.203245401382446,0.8737785171859391
-61.7685117720107,-0.0021476105,100,64.76344513893127,50,-0.0009800629,2.903207778930664,67.68944692611694,-105.75596765379342,510000,60.13544511795044,3356.6517601013184,-64.94615736595821,-59.88076306203272,0.019727706909179688,4.176527738571167,1.0564369646232206
-61.864141343839485,-0.010428073,100,64.84496879577637,51,0.004788887,2.2044260501861572,67.07036089897156,-105.85768063131383,520000,60.14779257774353,3423.742551088333,-64.51590226213854,-59.8984522365518,0.01953291893005371,4.249415159225464,0.8895401141462647
-61.74337119003492,-0.052108563,100,66.86213898658752,52,-0.047222976,2.21986985206604,69.10317897796631,-105.73143214851858,530000,62.20027422904968,3492.8686351776123,-64.66022701482885,-59.315351743267996,0.019448041915893555,4.216891527175903,0.9546904785933525
-61.86195106178438,-0.010366569,100,66.67974400520325,53,-0.007059715,2.517563819885254,69.21842288970947,-105.85368103692683,540000,61.940590381622314,3562.108663082123,-64.44436022033203,-59.295912939347716,0.0196380615234375,4.27911376953125,0.9417339982950669
-61.939980988078204,-0.010015254,100,100.62219285964966,54,-0.0045169527,2.375676393508911,103.01976919174194,-105.93511762656468,550000,95.76658582687378,3665.1517372131348,-65.31113677104841,-59.74948054860635,0.020256996154785156,4.392235994338989,0.922934812440193
-61.96533854364576,-0.004911833,100,67.22480511665344,55,0.002776217,2.9519259929656982,70.21039319038391,-105.96379670909027,560000,62.521376609802246,3735.380975008011,-64.88567632961251,-59.69994471634233,0.03243374824523926,4.251802921295166,0.9974814583595366
-61.78808728537839,-0.021376815,100,67.08280301094055,56,-0.00998912,2.1476287841796875,69.26244926452637,-105.7748178628984,570000,62.44637680053711,3804.6616439819336,-64.45002830478636,-60.18706261819501,0.03057098388671875,4.1949005126953125,0.8247661818103234
-61.74982646885859,0.0058872635,100,65.81188797950745,57,0.00730393,2.151563882827759,67.98454880714417,-105.73985158621456,580000,61.13224530220032,3872.667484998703,-64.91521052419922,-60.029947197948474,0.019541025161743164,4.215874195098877,0.9209428131243842
-61.649512158318046,0.025573457,100,67.94429016113281,58,0.03505797,2.2990338802337646,70.26456594467163,-105.63705642530381,590000,63.27354550361633,3942.9543550014496,-63.84449740893926,-59.31069782027537,0.019869327545166016,4.193350791931152,0.8962630764818565
-61.84487887974666,-0.032364234,100,66.9378068447113,59,-0.01752815,2.227742910385132,69.18922996520996,-105.83529049747509,600000,62.269349813461304,4012.16530418396,-65.25257829309847,-59.00244627575731,0.021618127822875977,4.222958087921143,1.0604029295954034
-61.809308771357834,-0.030031506,100,67.44752883911133,60,-0.018050052,2.194666862487793,69.66354012489319,-105.79771680727957,610000,62.73933029174805,4081.851837873459,-65.09217187445036,-59.948570250215724,0.019675016403198242,4.238495349884033,0.9563139985548262
-62.0172903640349,-0.07107631,100,73.37445497512817,61,-0.04495048,2.1127641201019287,75.50905704498291,-106.0173455915767,620000,68.53699207305908,4157.382299900055,-65.41707856738088,-59.78498624776296,0.02135300636291504,4.290578603744507,1.0891786803519372
-61.935614272410895,0.002569387,100,68.69694519042969,62,0.0093243625,2.220548152923584,70.93808197975159,-105.93141391666033,630000,64.00831294059753,4228.347223997116,-64.88615658686365,-59.53018943115028,0.020190954208374023,4.206716775894165,0.9414820328763418
-61.73659284644864,0.0042727618,100,68.7415931224823,63,0.021462431,2.174806833267212,70.93787407875061,-105.72320764673688,640000,64.00937342643738,4299.306615114212,-64.2031724269293,-59.598803967534906,0.020063161849975586,4.284477472305298,0.8749810250199371
-61.98867326136012,0.00805253,100,69.89736676216125,64,0.019033967,2.385521173477173,72.30536699295044,-105.98426961251667,650000,65.23605132102966,4371.63466501236,-64.18975131164119,-59.9573308252661,0.02109527587890625,4.207136631011963,0.9425282471994353
-61.93294459625477,-0.005927606,100,69.34334087371826,65,0.003001834,2.1574997901916504,71.5228910446167,-105.92686957257203,660000,64.70369148254395,4443.180862903595,-65.05420837639612,-59.59397027128083,0.0203249454498291,4.186728477478027,0.9718264909360408
-61.82620213437875,-0.0063444534,100,67.00802779197693,66,-0.0016083572,2.1866698265075684,69.21592497825623,-105.8149769951411,670000,62.27754616737366,4512.424762010574,-65.32349434143376,-59.694455514165476,0.01961970329284668,4.280661582946777,1.0328630607870748
-62.03931478911726,-0.02456501,100,82.91624212265015,67,-0.008470323,4.3378400802612305,87.35549592971802,-106.04027594037701,680000,77.76025462150574,4599.800574064255,-64.74143817438862,-59.74449805710123,0.1003878116607666,4.6649885177612305,0.9949397996491437
-61.79823201180561,-0.0123600345,100,105.14326786994934,68,-0.0025238693,2.346592903137207,107.51836800575256,-105.78891864597246,690000,99.095383644104,4707.349287033081,-64.27843396788474,-60.02787048027783,0.027003049850463867,5.374061822891235,0.8111008726218203
-61.81315233069618,-0.0020703187,100,128.24346494674683,69,0.0105636,4.767868757247925,133.05591011047363,-105.80352451419454,700000,122.01368021965027,4840.427503108978,-66.33255009632741,-59.56392777536698,0.03180289268493652,5.5597617626190186,0.9871059416991
-61.75319801373913,0.0037286484,100,116.96056795120239,70,0.0035534713,2.866054058074951,119.86466312408447,-105.74188698182681,710000,111.318284034729,4960.328335046768,-64.79806518937428,-59.88162486136348,0.03660011291503906,5.092116832733154,0.9865823217864257
-61.80611674259346,0.0063480553,100,125.75629305839539,71,0.017097143,3.414886713027954,129.20843815803528,-105.79623242023638,720000,119.75225687026978,5089.564914941788,-64.43273703516358,-60.1725494871348,0.0364680290222168,5.4427525997161865,0.8077739248929673
-61.9406341945633,-0.026477942,100,112.33719778060913,72,-0.019247383,3.1640419960021973,115.5266900062561,-105.93779315875814,730000,106.29130458831787,5205.1232080459595,-64.56262609175329,-60.30773057769151,0.023699045181274414,5.391120433807373,0.862035473001219
-61.76447289428743,-0.023829266,100,89.94397616386414,73,-0.010530816,2.906489849090576,92.89371585845947,-105.75424055211165,740000,84.02608180046082,5298.038832902908,-63.75653858445883,-59.74838671210214,0.037761688232421875,5.359360456466675,0.8755894434002308
-61.74214364352724,-0.00769021,100,91.30219793319702,74,-0.0039254655,2.366446018218994,93.69306182861328,-105.73101757544887,750000,85.65214681625366,5391.754184961319,-64.20925090803168,-59.91704090170026,0.02348017692565918,5.095460653305054,0.8211984608064982
-61.79615627199711,-0.02708305,100,77.09517216682434,75,-0.020924367,2.2946510314941406,79.4153561592102,-105.78330713931825,760000,72.05485963821411,5471.192248106003,-64.55104451721823,-59.75011881224787,0.02392292022705078,4.547680854797363,0.8573641361311006
-61.75211571006937,-0.012441485,100,91.63039898872375,76,-0.00028264007,2.704047918319702,94.35770893096924,-105.73654872365063,770000,86.14963293075562,5565.571655988693,-63.84948333773229,-59.61682610009318,0.022310256958007812,4.952852487564087,0.9473217196929834
-61.91306119755488,0.004765606,100,78.23331499099731,77,0.0027348823,2.3837318420410156,80.63965106010437,-105.90886506579389,780000,73.16229367256165,5646.235587120056,-64.97098068115805,-59.47894559681501,0.020511865615844727,4.570209980010986,0.9968452572132389
-61.72785778943731,-0.029826492,100,75.4219491481781,78,-0.0145395035,2.6369569301605225,78.08192992210388,-105.716050104689,790000,70.3425498008728,5724.342779874802,-64.374343113401,-59.2573453544315,0.021330833435058594,4.58500862121582,0.8973535891883255
-61.760043447021964,-0.034299646,100,74.86795210838318,79,-0.028816687,2.605173110961914,77.50037002563477,-105.74645592708919,800000,69.83383655548096,5801.86628985405,-64.33528378644061,-59.50228609820632,0.02352619171142578,4.547842979431152,0.9941993906726423
-61.901752719902085,-0.031851072,100,75.75098872184753,80,0.0006529625,2.4919888973236084,78.2633101940155,-105.89615359676664,810000,70.74742412567139,5880.15124297142,-66.03881704018474,-59.77166333040479,0.018864870071411133,4.461683511734009,0.9459603553018514
-61.94346952275194,-0.055970713,100,77.56594514846802,81,-0.0069440766,2.489497184753418,80.07939600944519,-105.941631204462,820000,72.75503706932068,5960.2523419857025,-67.09059416563024,-59.728617429177085,0.023203134536743164,4.349545955657959,1.073156520471223
-61.9926430193445,-0.034853764,100,74.85291171073914,82,0.008220729,2.306313991546631,77.18267130851746,-105.98789956224458,830000,70.04944968223572,6037.460021972656,-64.45079467692707,-59.99769453923139,0.022073030471801758,4.313708305358887,0.8614187993054869
-61.87444201487922,-0.004124032,100,68.19589114189148,83,0.016019851,2.4140090942382812,70.62941598892212,-105.86873997893876,840000,63.5397310256958,6108.11225605011,-65.68378710277865,-59.62061828236718,0.019110918045043945,4.194507122039795,0.922400255780862
-61.882293698026885,-0.024533367,100,69.6820297241211,84,-0.018269392,2.208405017852783,71.9135947227478,-105.87695115526562,850000,64.99185085296631,6180.045488119125,-65.45820234359952,-60.10644685347947,0.02265191078186035,4.232401609420776,0.9341547801875264
-61.7834564588421,0.0023228514,100,68.99166917800903,85,0.017251112,2.1860361099243164,71.20488595962524,-105.77365680045186,860000,64.3055956363678,6251.271291971207,-64.28905530870196,-59.33962210786771,0.026738882064819336,4.234825372695923,0.9271173075745582
-61.72305366798387,0.010959966,100,71.05887794494629,86,0.017088644,2.492161989212036,73.56744003295898,-105.7077858675898,870000,66.27052307128906,6324.860181093216,-64.84263036887155,-59.773773860491126,0.01602482795715332,4.33107328414917,0.8392874350475987
-61.78407688815612,-0.02080718,100,70.06497478485107,87,-0.011870669,2.4675910472869873,72.55792593955994,-105.76979073819327,880000,65.36448097229004,6397.438931941986,-64.06522597237378,-59.529150547523216,0.0249478816986084,4.245924234390259,0.8558438142039697
-61.85821996905861,-0.029429363,100,67.89235305786133,88,-0.025900135,2.4363949298858643,70.36382102966309,-105.84963769877906,890000,63.200254917144775,6467.8241930007935,-64.81208476797931,-60.004622787181866,0.034391164779663086,4.237701416015625,0.9428786955195221
-61.73218793656457,-0.0018862411,100,69.48496198654175,89,0.006766751,2.2640507221221924,71.77142715454102,-105.71989884621685,900000,64.85080242156982,6539.615119218826,-63.56273663956571,-59.510273031811465,0.020741939544677734,4.183219909667969,0.8205367414889891
-61.84413945319674,-0.009407984,100,72.32241296768188,90,0.004575905,2.5276451110839844,74.87622022628784,-105.83431920973155,910000,67.46280598640442,6614.512810945511,-64.4709151476497,-60.16833911492461,0.024175167083740234,4.408647060394287,0.9028848266051244
-61.857618639480634,-0.032456025,100,70.62432479858398,91,-0.024612365,2.194875955581665,72.84024500846863,-105.8509054870145,920000,65.85622715950012,6687.372014045715,-64.83286126892777,-60.222021673671165,0.01960015296936035,4.318965435028076,1.050424240752237
-61.688591509784175,-0.046191428,100,68.68263030052185,92,-0.031515613,2.243084669113159,70.9684829711914,-105.6740983962272,930000,63.930662870407104,6758.362039089203,-64.31417036140657,-59.753326263019126,0.04236006736755371,4.292290210723877,0.949877761876609
-61.76978334448993,-0.027984735,100,71.61379408836365,93,-0.019974733,2.339081048965454,73.97444200515747,-105.758787359897,940000,66.76009893417358,6832.357946157455,-64.04195703130877,-59.94700574253842,0.020202159881591797,4.394631862640381,0.8718211492114875
-61.82678184369972,0.03549913,100,68.99195194244385,94,0.03887467,3.4484453201293945,72.46039915084839,-105.81665563082088,950000,64.23168563842773,6904.840857028961,-65.22548016220696,-59.66407168058054,0.01955389976501465,4.302340507507324,1.0137188297059376
-61.81967170767787,0.0013140877,100,68.72580981254578,95,0.010235227,2.475255012512207,71.22211623191833,-105.81245933635182,960000,64.00885057449341,6976.085250139236,-64.47277404377442,-59.583339512088315,0.020488977432250977,4.238710880279541,0.9997597847130469
-61.79796286421366,-0.020220077,100,68.74475383758545,96,-0.0049936264,2.3228909969329834,71.0905179977417,-105.79013571650239,970000,64.02783870697021,7047.196335077286,-63.724273892143955,-59.663319994019076,0.019526958465576172,4.2665934562683105,0.8095022461007795
-61.71890988641572,-0.012836206,100,71.67484903335571,97,-0.0070205643,2.2567830085754395,73.95362901687622,-105.70433100412191,980000,66.93830251693726,7121.181828022003,-65.2644384023251,-59.73944157348145,0.02051377296447754,4.286061525344849,1.059086720603501
-61.755115384233534,-0.00042212373,100,67.91920280456543,98,0.0064663603,2.258740186691284,70.1972770690918,-105.74309539875627,990000,63.20459747314453,7191.401700019836,-66.10907102509098,-59.1684109199094,0.018892765045166016,4.214634656906128,0.9247471225455484
-61.91623632591681,-0.01654138,100,71.34088492393494,99,-0.0087134335,2.377925157546997,73.73905301094055,-105.90895282271805,1000000,66.53043031692505,7265.1627469062805,-64.95977498429127,-59.91922682422609,0.01985311508178711,4.358696222305298,0.8975072713618123
-61.67756018993045,-0.033952586,100,68.02972626686096,100,-0.018466901,3.472456216812134,71.55920076370239,-105.66244681816286,1010000,63.350348472595215,7336.743288993835,-65.77037916965226,-59.344148138625144,0.056215763092041016,4.23138165473938,0.9994115588657333
-61.752172770763124,-0.0013501694,100,71.56487727165222,101,0.004317819,2.343892812728882,73.92930102348328,-105.73838370258504,1020000,66.7474136352539,7410.693408966064,-64.04796987886479,-59.90605466408228,0.01987624168395996,4.337362051010132,0.8007117598810524
-61.78648397327052,-0.03706961,100,70.12713813781738,102,-0.030301603,2.272120952606201,72.42380714416504,-105.77580043514439,1030000,65.33060622215271,7483.143799066544,-63.81621535651081,-59.66534151038534,0.023141145706176758,4.3375654220581055,0.7983373613877813
-61.67581763494728,-0.012439322,100,79.41443729400635,103,-0.007022016,2.6574630737304688,82.10344505310059,-105.66149354786754,1040000,74.30293202400208,7565.2687249183655,-64.23096410962981,-59.856912564504974,0.029256820678710938,4.580480575561523,0.8526092240190524
-61.841770200865675,-0.0026417787,100,85.34161496162415,104,0.016619898,2.673337697982788,88.04550504684448,-105.83492968673322,1050000,79.97991514205933,7653.351943969727,-67.47222742312857,-59.225273598663016,0.028937816619873047,4.836770296096802,1.1925272132070255
-61.844290786649545,-0.025330633,100,110.37173676490784,105,-0.013237494,3.163133144378662,113.58682703971863,-105.83750600680676,1060000,104.42375016212463,7766.960704088211,-64.44528091108123,-58.828316162659675,0.049121856689453125,5.39127779006958,0.9325738547442838
