Itr,train-PolicyExecTime,LossBefore,Time-Sampling,train-EnvExecTime,n_timesteps,train-NumTrajs,train-MaxReturn,train-MinReturn,train-AverageDiscountedReturn,Time-Optimization,train-AverageReturn,Time-SampleProc,Time,ItrTime,LossAfter,train-StdReturn
21,28.81817865371704,3.2043456e-08,34.37440800666809,4.935014486312866,220000,100,112.27825489488508,-71.60573755758793,4.107764561559844,1.873152732849121,-1.2714901399430172,0.06782007217407227,731.3802349567413,36.31901216506958,-0.005771391,32.21640323305912
22,25.27570343017578,-3.3569336e-08,29.568052053451538,3.841158866882324,230000,100,67.52476537134727,-93.21704661009096,-0.9615025965832453,1.8473889827728271,-3.095395046409394,0.236130952835083,763.0622651576996,31.652541875839233,-0.0059461547,32.859823609601854
23,38.00796318054199,-3.051758e-08,43.1772198677063,4.635679244995117,240000,100,69.66530962689212,-66.78667673288976,2.4150197759463414,4.780724048614502,-2.3807076738862354,0.13849401473999023,811.2442739009857,48.11432099342346,-0.007897772,30.774857905902802
24,44.4636025428772,-0.0011352875,49.24207305908203,4.275429964065552,250000,100,76.69773312146235,-97.84009994011616,-0.7119425842437402,2.687882900238037,-2.788114024576558,0.05594897270202637,863.2671508789062,51.989402055740356,-0.010950973,34.731653633075766
25,44.136714696884155,1.2207031e-08,49.189892053604126,4.5507972240448,260000,100,57.68878081068754,-114.14615663989791,-6.875734501952893,2.6463980674743652,-6.630710929585328,0.09930300712585449,915.2325050830841,51.93658804893494,-0.0062170518,34.74013827779847
26,27.383005142211914,-1.525879e-08,31.697916984558105,3.87182879447937,270000,100,115.71547907050319,-111.46892785929238,-2.6110745945343012,1.800140619277954,-4.115665814456143,0.05654501914978027,948.817624092102,33.55606198310852,-0.011660983,35.713089997034096
27,25.63032841682434,2.1362304e-08,29.805150985717773,3.732692241668701,280000,100,81.48124274704033,-92.76822974549292,-0.3692318768036054,1.7564520835876465,-1.348173734672641,0.052693843841552734,980.454293012619,31.61487102508545,-0.008400946,31.834571691512245
28,23.473854064941406,1.525879e-08,27.573078870773315,3.6661245822906494,290000,100,61.76103760650972,-79.28787852801587,-2.1479515537327227,1.8445549011230469,-1.657995951302024,0.04745817184448242,1009.9429278373718,29.466532945632935,-0.008941277,28.516823961609774
29,22.75311017036438,7.6293943e-10,26.87672519683838,3.6683690547943115,300000,100,105.41859122043802,-69.64518738737289,9.566821709714239,1.7624099254608154,2.5086330902281584,0.05421590805053711,1038.6595621109009,28.6946759223938,-0.0070181177,35.945466593806856
30,22.84003758430481,1.2207031e-08,26.92484974861145,3.646723508834839,310000,100,93.0566194950522,-108.76380492940272,12.657331565003247,1.801867961883545,3.9903005071703377,0.05301094055175781,1067.4623548984528,28.780278205871582,-0.009356695,36.86669018405699
31,23.490713119506836,3.051758e-08,27.64798402786255,3.7200796604156494,320000,100,83.74075617577124,-65.77970438419844,12.875502561558706,1.7196578979492188,4.149012768971444,0.04682207107543945,1096.9020080566406,29.415889024734497,-0.0058844206,32.96083190775203
32,23.653629541397095,-6.1035155e-09,27.981548070907593,3.8891568183898926,330000,100,64.59465933786352,-92.84996798516438,-4.63448880939073,1.749000072479248,-4.075497137141777,0.0493931770324707,1126.705307006836,29.78129482269287,-0.020388419,34.53030660044386
33,29.34026598930359,-6.1035155e-09,34.04540801048279,4.2324957847595215,340000,100,75.25988810777407,-110.79216195886272,25.888541028775727,2.27042293548584,11.999943834050685,0.04826712608337402,1163.1103789806366,36.38322615623474,-0.0035592285,33.27806836968944
34,23.2064311504364,9.155274e-09,27.410420179367065,3.757017135620117,350000,100,71.09293467857105,-76.52689219190545,19.823792927601666,1.793689250946045,7.847278378988473,0.09181427955627441,1192.4382889270782,29.29631471633911,-0.008237552,32.44182802085361
35,22.53045630455017,-1.2969971e-08,26.753649950027466,3.708735942840576,360000,100,96.62996458268982,-63.768406988743706,28.342538061976565,1.7589411735534668,11.705666777984796,0.05122685432434082,1221.0247449874878,28.564186096191406,-0.01135932,30.22730451615961
36,23.42978525161743,-3.051758e-08,27.53468608856201,3.6748299598693848,370000,100,93.89025562973642,-82.73172572879082,24.674321251598958,1.7476189136505127,11.465743843947815,0.04837393760681152,1250.3776369094849,29.330999851226807,-0.015328653,32.994351762244165
37,23.203437566757202,3.0517577e-09,27.417260885238647,3.776606559753418,380000,100,106.44604594232455,-73.38931757361583,33.37861158831745,1.8496971130371094,16.762498623580772,0.048583984375,1279.7152471542358,29.315890789031982,-0.014618176,30.327307456829303
38,22.692277193069458,-4.5776368e-08,26.735374212265015,3.6083405017852783,390000,100,78.18822677651771,-69.25297860094841,30.48680337228715,1.7391407489776611,14.058360023974178,0.05315995216369629,1308.2650480270386,28.528191328048706,-0.009212994,32.9868504392109
39,22.528167247772217,6.1035155e-09,26.59893774986267,3.6446738243103027,400000,100,78.97837892527377,-62.13396847895825,31.273652369512025,1.869248867034912,14.923530973680434,0.04928278923034668,1336.8098130226135,28.523586988449097,-0.017588066,31.233105472639014
40,22.715112447738647,2.746582e-08,26.844738006591797,3.6855361461639404,410000,100,86.02594222565465,-77.7974291229084,24.67692162092477,1.7735657691955566,12.955990335329044,0.04986977577209473,1365.5034680366516,28.668495178222656,-0.0061859693,33.40464400751474
41,23.789762496948242,-9.155274e-09,28.121198892593384,3.860112428665161,420000,100,85.4135617221604,-97.20458416223212,29.51090917268144,1.7771799564361572,14.397119736205672,0.04895210266113281,1395.4728860855103,29.947736024856567,-0.0170622,39.30015495544286
42,22.468694925308228,-1.525879e-08,26.535765886306763,3.625591516494751,430000,100,111.12241516834597,-73.98948630906008,28.638287272837047,1.8536460399627686,12.813634460627828,0.046706199645996094,1423.9316091537476,28.43653893470764,-0.006183545,37.59065319364901
43,37.921854972839355,-6.1035155e-09,43.25773501396179,4.832316637039185,440000,100,93.181737156193,-84.83500533016758,18.60850304717984,1.771298885345459,7.942445363211938,0.0465090274810791,1469.0308120250702,45.077131032943726,-0.015208728,36.16054272445336
44,22.993836402893066,-1.2207031e-08,27.11375594139099,3.6690587997436523,450000,100,93.92284635933544,-52.61416855096507,27.86616539301927,1.7879531383514404,12.190097924767455,0.06729412078857422,1498.0231339931488,28.97135591506958,-0.012912743,30.74378856064949
45,22.382575511932373,1.7547608e-08,26.465466737747192,3.639611005783081,460000,100,94.4850955412832,-70.79958986366898,26.290822855414305,1.8398778438568115,12.315452278341953,0.04569196701049805,1526.3988831043243,28.354242086410522,-0.010262262,35.03457290235039
46,22.701245069503784,-2.2888185e-09,26.801589012145996,3.6673295497894287,470000,100,105.2972409810975,-91.42234537531137,45.76113801661095,1.776515007019043,22.47312671593496,0.04803729057312012,1555.0477151870728,28.626532077789307,-0.015973093,39.68235355351282
47,23.601665258407593,2.746582e-08,27.82992911338806,3.795936346054077,480000,100,109.26213377885868,-65.54842972852857,48.15159360999671,1.7639412879943848,24.270606247370694,0.055058956146240234,1584.71608710289,29.649303913116455,-0.021480894,36.83262972060098
48,23.36010193824768,1.373291e-08,27.434627056121826,3.640373706817627,490000,100,111.45708618198285,-57.152887335268254,60.79447482620904,1.7755389213562012,30.31833704226109,0.04789471626281738,1613.9964780807495,29.259459018707275,-0.010530414,37.55325976912629
49,24.23709487915039,-2.6702882e-08,28.4306161403656,3.7677996158599854,500000,100,133.1305452887404,-76.24484822817011,64.12805913823178,2.177610158920288,33.88952082536148,0.0857539176940918,1644.714548110962,30.69630217552185,-0.010541453,38.698794014260045
50,34.571601152420044,-3.5095216e-08,39.87331509590149,4.782569646835327,510000,100,105.6543767248117,-64.52444367134581,68.46211240917025,1.9538421630859375,36.70132269266173,0.08340597152709961,1686.65061211586,41.911293745040894,-0.0074114776,37.007408952842084
51,24.78633952140808,-4.577637e-09,29.15387487411499,3.893676280975342,520000,100,142.2001815579306,-42.46710298733884,73.55994750852739,1.9243628978729248,38.57832853345904,0.06103801727294922,1717.821856021881,31.139686107635498,-0.009965758,36.94212473109135
52,24.696261882781982,4.577637e-09,29.081435918807983,3.9399847984313965,530000,100,114.965990115142,-49.55619417751829,70.18298486459615,1.8492858409881592,36.046791358463075,0.07585310935974121,1748.8505909442902,31.007193088531494,-0.0065570055,38.6324053905687
53,25.889380931854248,-6.1035155e-09,30.443233966827393,4.092115640640259,540000,100,125.13634659701324,-71.88353046632542,68.09719042312273,1.7836458683013916,34.77775848758491,0.0688321590423584,1781.1849780082703,32.30636787414551,-0.012683288,39.72821278550841
54,25.026041269302368,1.9836426e-08,29.319414138793945,3.8436169624328613,550000,100,106.7112403424308,-34.06333045280143,84.98813718889369,1.7129528522491455,43.451331188290816,0.046506404876708984,1812.2938170433044,31.082010984420776,-0.0067469575,36.55229372274312
55,23.50880527496338,-3.6621095e-08,27.83023691177368,3.839808940887451,560000,100,148.32673090110103,-82.43755399686188,75.16541383572837,1.8251960277557373,38.748057624001724,0.04647016525268555,1842.0216598510742,29.704519033432007,-0.01582715,37.8328109135341
56,24.60045623779297,-3.0517577e-09,28.975075244903564,3.929165840148926,570000,100,144.02855194422384,-54.28159833755143,82.02005596231018,2.2137839794158936,41.671591449380394,0.059439897537231445,1873.294044971466,31.249972820281982,-0.0084906705,39.055054401031306
57,26.129009008407593,-1.525879e-08,30.477066040039062,3.8798811435699463,580000,100,121.04399877843161,-61.490884434967384,80.88480998856356,1.9072837829589844,40.915576967753914,0.05173015594482422,1905.7561328411102,32.43893098831177,-0.011046298,35.44892217657841
58,24.023694038391113,1.8310548e-08,28.438422918319702,3.9595530033111572,590000,100,137.50337975559947,-53.134370254794746,95.84736033540106,1.9334330558776855,48.57144212463387,0.048921823501586914,1936.2045121192932,30.422296047210693,-0.011948041,36.42034772054659
59,24.18289804458618,1.8310548e-08,28.63388705253601,3.9829132556915283,600000,100,128.76081366284484,-53.2259877228887,87.42972920875927,1.8426640033721924,44.743491905951835,0.05608391761779785,1966.7674770355225,30.535562992095947,-0.009491614,37.00512560372976
60,23.743915796279907,-2.746582e-08,28.087865114212036,3.8748340606689453,610000,100,131.82931003595337,-61.030013872761444,90.9226130816925,2.192087173461914,46.66035688111273,0.05171704292297363,1997.1221730709076,30.333138942718506,-0.0109053375,36.24777601155591
61,25.343400716781616,3.0517577e-09,29.82883596420288,4.011138916015625,620000,100,121.00458698607618,-46.57002775297579,79.62498453380393,1.9835309982299805,41.09040071922615,0.05963397026062012,2029.0216069221497,31.874192714691162,-0.008897492,36.341796612540996
62,26.610804319381714,3.3569336e-08,31.08700680732727,4.001360893249512,630000,100,120.72034674818235,-58.11387579689867,87.30991544350739,2.0294721126556396,43.3984651237018,0.05206584930419922,2062.2141168117523,33.16942286491394,-0.008271817,37.16132994142679
63,25.371808767318726,-2.4414062e-08,29.946047067642212,4.1146886348724365,640000,100,111.44897797775954,-103.3677256100254,70.39007601288543,1.906015157699585,35.34957150273594,0.05235576629638672,2094.1426491737366,31.90497875213623,-0.012241931,44.53025431745335
64,25.356711626052856,-2.1362304e-08,29.75233507156372,3.945967435836792,650000,100,150.83660657577897,-84.14636283604229,81.25545478964655,1.8639461994171143,40.5360490289337,0.05104374885559082,2125.8353469371796,31.66877794265747,-0.01810733,43.20278784625327
65,25.037307262420654,2.746582e-08,29.413676977157593,3.9085350036621094,660000,100,140.93125150809135,-39.33470366618808,90.79230865170538,1.9147710800170898,48.98190672431031,0.0474390983581543,2157.240525007248,31.37749195098877,-0.011920198,38.35870402537027
66,25.756085872650146,-1.2207031e-08,30.254845142364502,4.036360740661621,670000,100,124.66913068856944,-44.04438965495226,80.1810627398936,1.8705029487609863,41.215601896473,0.046051025390625,2189.4342091083527,32.171842098236084,-0.020478895,34.48803611604806
67,26.294578552246094,1.2207031e-08,30.746384143829346,3.9621691703796387,680000,100,133.1837244191102,-34.695980687903486,107.75356030808327,1.8924527168273926,56.21902416524095,0.05161595344543457,2222.147996902466,32.69106411933899,-0.022246383,35.14006531147618
68,24.949347734451294,6.1035155e-09,29.42855715751648,4.010957717895508,690000,100,159.02527234788013,-32.843004397723895,111.28153220633683,1.8300178050994873,57.74280017551963,0.05594515800476074,2253.4850759506226,31.315194129943848,-0.0077872192,40.53683135460094
69,23.768975496292114,-9.918213e-09,28.087566137313843,3.8629159927368164,700000,100,154.3179053177126,-46.93359944942751,120.60637261440763,1.9058489799499512,61.47662283505001,0.055288076400756836,2283.5603609085083,30.05034112930298,-0.008988239,37.25081733983947
70,24.522579669952393,1.2207031e-08,28.932255029678345,3.948711633682251,710000,100,150.66648540930368,-35.87859894160257,127.23399726212703,1.8859241008758545,65.57661478607561,0.05498170852661133,2314.4555430412292,30.874704122543335,-0.00897555,36.96046794851209
71,25.735872983932495,-4.2724608e-08,30.13141417503357,3.930457353591919,720000,100,176.54090913458694,-50.23511850558136,137.29891850956997,1.8137457370758057,71.17380506791342,0.0515289306640625,2346.4738738536835,31.997433185577393,-0.008948835,41.31937361562625
72,24.434199571609497,-1.525879e-08,28.69662594795227,3.822988748550415,730000,100,170.40468052397387,-32.38503950222224,135.59924024310862,2.092655897140503,70.33343452610005,0.06751894950866699,2377.3553850650787,30.85821795463562,-0.014898999,39.31068283234172
73,22.68545937538147,-1.2207031e-08,26.707762956619263,3.5917184352874756,740000,100,175.23890915658254,-75.48455831692435,137.70751829283816,1.8148579597473145,71.80983935982205,0.05157303810119629,2405.9529299736023,28.57515525817871,-0.015792163,44.34140380158077
74,23.41876244544983,9.155274e-09,27.642274141311646,3.7750566005706787,750000,100,170.06111946565247,-70.62703832897895,149.52228785932274,1.7203798294067383,77.40755573667234,0.048303842544555664,2435.386415243149,29.41226887702942,-0.015773034,45.69487362842214
75,21.88932466506958,-0.00049223023,25.81324601173401,3.498941421508789,760000,100,177.73449937224842,-44.15577606755078,140.26355524499013,1.7143678665161133,70.55393133431554,0.05456995964050293,2462.9904279708862,27.582615852355957,-0.01329307,43.58280796558579
76,36.97855472564697,-0.00089500425,42.95699214935303,5.397441625595093,770000,100,169.02071875060994,-53.798403641451785,165.17261419988156,2.8680927753448486,84.4315428646791,0.13253283500671387,2508.9713900089264,45.9589421749115,-0.012228815,41.809054134633996
77,29.230320930480957,-9.155274e-09,33.586575984954834,3.8680460453033447,780000,100,179.52515701600086,-83.3573599332982,169.8868244221736,2.719153881072998,86.4538981493579,0.06080985069274902,2545.3700079917908,36.36743712425232,-0.008440672,50.59065017193375
78,48.751800775527954,-0.0010258331,53.98204517364502,4.717528581619263,790000,100,177.00642357757997,-68.96009268240417,164.78670744351894,2.398890256881714,83.04069979704904,0.05709409713745117,2601.8398480415344,56.43940091133118,-0.008865631,47.98465119757765
79,32.57068634033203,1.525879e-08,37.10526776313782,4.054292917251587,800000,100,186.83074834776951,-53.488284002028976,154.59299985036373,3.120436906814575,79.31754891291695,0.05366086959838867,2642.1440708637238,40.28011393547058,-0.012962201,50.00428862410995
80,39.62429881095886,1.0681152e-08,44.613564014434814,4.449324607849121,810000,100,176.20551566232652,-20.02951060661393,149.19571722485588,2.1078572273254395,76.3848354236905,0.06690716743469238,2688.9590380191803,46.788902044296265,-0.009093776,43.54568164064352
81,31.962604522705078,-1.8310548e-08,36.51001715660095,4.072738170623779,820000,100,163.76629045859391,-50.210592291418436,167.48320613091798,1.90389084815979,84.60734485940209,0.05576205253601074,2727.4514150619507,38.47008013725281,-0.006854349,44.60105117340394
82,22.19136357307434,-1.525879e-08,26.249269008636475,3.6201865673065186,830000,100,185.4824281643527,-18.476465788054615,177.707999081927,1.6601579189300537,89.3419779627624,0.0495760440826416,2755.4330089092255,27.959365844726562,-0.00890119,42.88878536063405
83,23.729938507080078,-6.1035155e-09,27.74454116821289,3.5845935344696045,840000,100,182.34611770636744,-28.533220517808314,189.7182018257193,1.774116039276123,94.72232365993534,0.05710887908935547,2785.031541109085,29.57671594619751,-0.01472035,45.734381062420304
84,23.14544987678528,9.155274e-09,27.176838159561157,3.607065200805664,850000,100,193.54667867106147,-34.67715031693853,206.54168204870066,1.785865068435669,106.80406721866333,0.04958605766296387,2814.0663828849792,29.012672185897827,-0.0152080245,40.6238462757365
85,22.484052658081055,2.1362304e-08,26.643546104431152,3.6624019145965576,860000,100,189.60968773365212,-50.613895499700554,180.63727833197726,1.8315541744232178,93.40890148270154,0.05509495735168457,2842.6179971694946,28.530585050582886,-0.008905261,46.100560706581184
86,22.782783269882202,-1.449585e-08,26.814530849456787,3.5981788635253906,870000,100,182.44176977001587,-96.87884853912594,171.92236049021102,1.7703611850738525,89.64459680359467,0.06748294830322266,2871.2977969646454,28.652798891067505,-0.01137606,47.08773229780129
87,22.609752416610718,-4.577637e-09,26.64081883430481,3.5815865993499756,880000,100,192.57160441926703,-37.65949922449985,174.54859190131697,1.9391109943389893,89.09453574564576,0.047102928161621094,2899.947109937668,28.627617120742798,-0.019911386,50.18439109113262
88,24.193285703659058,7.629395e-09,28.25334930419922,3.622119903564453,890000,100,179.67687437966785,-17.286849506203893,207.67326785047638,1.7902910709381104,106.7183252817699,0.04541802406311035,2930.0663890838623,30.090440034866333,-0.009381784,43.32287385389758
89,22.10057020187378,6.1035155e-09,26.071293115615845,3.542081117630005,900000,100,185.59830325641445,-43.006034932514446,222.89083701510103,2.941502094268799,116.29416226254968,0.04769110679626465,2959.1482350826263,29.060930013656616,-0.014684295,39.931642440592384
90,24.8270423412323,2.5939942e-08,28.935373067855835,3.6712515354156494,910000,100,184.81289109655518,-65.13365443554635,218.34305407999523,1.647355079650879,111.37086488923623,0.05197620391845703,2989.8159630298615,30.63665795326233,-0.009089805,44.27892725308475
91,22.805503845214844,3.0517577e-09,26.81170415878296,3.582606315612793,920000,100,185.82661498305686,-33.88779835554012,214.95392721721052,1.6475238800048828,111.80590745774406,0.049803972244262695,3018.3493378162384,28.51072120666504,-0.010818529,49.29399210827857
92,22.203402280807495,1.8310548e-08,26.210865259170532,3.5819294452667236,930000,100,200.32525908873453,-100.5618736990032,222.7256893542064,1.7641270160675049,113.21003291445558,0.046633005142211914,3046.417958021164,28.022312879562378,-0.0071388166,54.45638634906047
93,24.260440587997437,-3.8146972e-08,28.398285627365112,3.6929142475128174,940000,100,198.1155828739703,-12.16697365395602,226.68257046167568,2.1206390857696533,117.92196512373786,0.05066418647766113,3077.0113978385925,30.57104206085205,-0.010397655,43.56531989818935
94,24.819198846817017,-2.1362304e-08,28.889328002929688,3.6202452182769775,950000,100,201.54650301654002,-97.01315524099473,231.22691902798462,1.8952839374542236,120.64919039376714,0.047773122787475586,3107.8674581050873,30.833470821380615,-0.012088812,51.724579103798725
95,24.447547435760498,-1.5258789e-09,28.603083610534668,3.695096492767334,960000,100,187.31551089264536,-77.72225757970824,234.59802577385904,2.3457508087158203,119.55296002220213,0.17735910415649414,3139.0205540657043,31.12794804573059,-0.008339519,52.060711033870874
96,23.549228191375732,3.051758e-08,27.535610914230347,3.565958023071289,970000,100,197.2808854999902,-44.629100330448125,243.8950786990313,2.2220749855041504,124.9288294045815,0.048657894134521484,3168.85099196434,29.806827068328857,-0.007943419,42.43198290489387
97,26.79223132133484,5.340576e-09,31.073439836502075,3.8270022869110107,980000,100,207.55776386022808,-62.09043810430478,239.67150755478616,1.6138439178466797,121.9898736654737,0.0615849494934082,3201.6339230537415,32.74981617927551,-0.013253642,52.27926385119649
98,24.93379807472229,-1.5258789e-09,28.9041588306427,3.5459179878234863,990000,100,203.55781285535681,-112.10615202867173,227.68470510363014,2.2462751865386963,117.07798536747623,0.04939079284667969,3232.853572845459,31.200308084487915,-0.01363387,65.64194301537957
99,25.207276344299316,3.051758e-08,29.36778998374939,3.7271151542663574,1000000,100,213.1626760474116,-13.736299689632423,259.0553156349637,1.8279821872711182,132.72443985761186,0.053037166595458984,3264.127403974533,31.250378131866455,-0.014934622,46.21693588124224
100,34.31498384475708,3.051758e-08,39.01241898536682,4.172118902206421,1010000,100,198.2074152640741,-70.6020624041609,281.6542868001939,2.052290916442871,143.63131726041908,0.047749996185302734,3305.264678955078,41.11398887634277,-0.013801192,40.646842393779636
101,27.74266815185547,-2.4414062e-08,32.29904270172119,4.085895538330078,1020000,100,207.58538594484256,-48.494480665609345,278.5860368956541,1.9488561153411865,143.54839619274716,0.1079552173614502,3339.6459550857544,34.35657787322998,-0.018002829,42.042308762107496
102,25.483259201049805,-6.1035155e-09,29.762383937835693,3.834543228149414,1030000,100,213.3447058781817,-75.61124101912492,287.6701780529004,2.207327127456665,148.7415549195929,0.06783008575439453,3371.710200071335,32.03822612762451,-0.009090787,43.20525111188823
103,26.168609142303467,-1.2207031e-08,30.325980186462402,3.7224438190460205,1040000,100,204.4769482474637,-34.01607039530606,286.6200147732323,1.959043025970459,147.53746237822193,0.05341005325317383,3404.072250843048,32.338862895965576,-0.008159231,44.03048770039559
104,43.98739790916443,5.9509276e-08,48.91875219345093,4.159042119979858,1050000,100,209.88137691256327,-88.0761159484748,289.50471871350936,1.7765297889709473,148.99090517410283,0.049447059631347656,3454.840345144272,50.74663496017456,-0.014823906,45.13627874567142
105,40.382124185562134,2.1362304e-08,44.982643365859985,4.126549243927002,1060000,100,223.40459446921005,-71.21564215598823,282.0760104525136,3.4167678356170654,145.2752087246601,0.1296827793121338,3503.3927569389343,48.530537128448486,-0.0075908266,49.15271312742298
106,40.30659246444702,-3.0517577e-09,44.859683990478516,4.055276155471802,1070000,100,204.7455960013243,-75.17149556275433,282.40923397247917,2.758512020111084,145.5489822799429,0.07163000106811523,3551.1197090148926,47.690489768981934,-0.018251333,42.75954642631274
107,58.99030685424805,-2.1743775e-08,63.97991609573364,4.501110792160034,1080000,100,211.6999555577937,-52.4976876538568,288.7864514038544,2.996032953262329,148.92935522424364,0.06474494934082031,3618.1827359199524,67.04218292236328,-0.009818711,45.08057982830529
108,30.832929849624634,-6.1035155e-09,35.541975021362305,4.180555820465088,1090000,100,210.9891941178829,-122.99070975715829,287.94838860616056,1.9573922157287598,148.98748422955296,0.05238175392150879,3655.831759929657,37.624197006225586,-0.006141469,49.97554449544553
109,25.441134452819824,-0.0015162689,29.662037134170532,3.757587432861328,1100000,100,216.3247616784601,-91.12661019271027,294.3061589092695,1.9912309646606445,151.74750569210676,0.059207916259765625,3687.56773519516,31.713869094848633,-0.013292798,41.43463711120644
110,28.03168821334839,-1.2207031e-08,32.219619035720825,3.7494869232177734,1110000,100,215.08046379471293,-73.58161140251241,284.6761187608174,1.8637678623199463,146.71222319448324,0.06245708465576172,3721.739243030548,34.14629817008972,-0.018093335,48.5928958456262
111,24.93314504623413,-6.1035155e-09,29.23450493812561,3.836794137954712,1120000,100,207.1789663155401,-100.08858094975159,296.24331638079775,1.8633739948272705,154.60194699686016,0.06534409523010254,3752.9208331108093,31.163634061813354,-0.014065186,53.6974538243618
112,31.30977463722229,-1.2207031e-08,35.93935012817383,4.1364898681640625,1130000,100,225.02268804238489,-9.874677445295445,306.6954578310962,2.0347912311553955,159.3213017259312,0.046942949295043945,3790.964954853058,38.02250599861145,-0.011072326,36.167385166644536
113,27.211308002471924,1.8310548e-08,31.4945011138916,3.8148207664489746,1140000,100,215.718340588415,-105.90484922445732,308.45779441257434,2.017263174057007,160.68446516930007,0.047952890396118164,3824.5562620162964,33.561710834503174,-0.011716803,48.14091961835096
114,26.5684072971344,-2.4414062e-08,30.82563304901123,3.8223135471343994,1150000,100,215.07363289171812,-105.83584396021999,310.44112531119526,1.9913179874420166,160.84663035179108,0.05543398857116699,3857.452579021454,32.872766971588135,-0.010959766,53.80482995869981
115,26.807120323181152,-5.1879884e-08,31.026800870895386,3.766664981842041,1160000,100,222.7221718025331,-131.09244724654752,314.1261483050852,3.9952831268310547,163.15690934563332,0.07829403877258301,3892.5873851776123,35.11369609832764,-0.008371067,49.6436677636878
116,55.106483697891235,1.5258789e-09,60.14123296737671,4.536083221435547,1170000,100,221.61789013490502,-93.48475856471195,293.3616111045822,2.078613042831421,152.18623212969447,0.07508301734924316,3954.9180738925934,62.29595589637756,-0.015669752,63.779717759912415
117,24.11011552810669,3.3569336e-08,28.145115852355957,3.598344564437866,1180000,100,234.2592800502229,-102.42371248208069,319.08128757568863,1.960848093032837,165.18992134758213,0.04608488082885742,3985.0951628684998,30.152469873428345,-0.017376779,51.03877610127842
118,26.447121620178223,-0.00061313174,30.539692163467407,3.6649982929229736,1190000,100,218.75172729895266,-47.115939574637544,326.7956195071776,2.0028531551361084,170.0275157780071,0.05234193801879883,4017.714944124222,32.59618520736694,-0.012989216,40.062413767334604
119,34.988166093826294,-3.051758e-08,39.528953075408936,4.064915180206299,1200000,100,213.95515185177524,-82.79975785542558,323.3813806558747,2.500572919845581,167.23190066566787,0.08032608032226562,4059.8520851135254,42.11596894264221,-0.0072404663,44.550669108885764
120,31.477166414260864,-5.1879884e-08,35.83725309371948,3.896531343460083,1210000,100,222.7428033965765,-115.90928392758067,305.7898611047705,3.5618319511413574,159.06922081598137,0.052073001861572266,4099.323387861252,39.45166802406311,-0.00963478,57.233716044799074
121,36.15001630783081,3.3569336e-08,40.71018886566162,4.086545467376709,1220000,100,223.02583561171878,-36.12292172012854,327.86568807135853,2.298844337463379,169.90293447386026,0.06635093688964844,4142.483978033066,43.07582211494446,-0.014433687,36.0067248810949
122,29.31992793083191,1.2969971e-08,33.70771503448486,3.8877201080322266,1230000,100,225.0949175737727,-104.73099659181626,315.3303789534395,2.005955934524536,162.47689394836266,0.04704880714416504,4178.276690006256,35.76208996772766,-0.011036075,49.225663156148514
123,24.17822003364563,-7.629395e-09,28.39586305618286,3.7963197231292725,1240000,100,225.00384268896892,-121.4463040988119,315.28774614684886,1.8499598503112793,163.5504301099791,0.05667400360107422,4208.60370516777,30.304061889648438,-0.0073132683,40.465417907911
124,23.367894649505615,-2.4414062e-08,27.364706993103027,3.5755412578582764,1250000,100,230.42018039455272,-47.6518376430111,317.92628007098153,1.8463609218597412,166.3013475141626,0.07227182388305664,4237.931380987167,29.30604577064514,-0.012748946,40.81710039942945
125,24.53448748588562,-9.155274e-09,28.48150086402893,3.5258843898773193,1260000,100,227.14027606097017,-109.27472430215543,310.63413232557605,2.160240888595581,160.75799166297418,0.0453639030456543,4268.640647888184,30.68754506111145,-0.0075984313,48.232775654564406
126,22.40494990348816,-1.0681152e-08,26.529962062835693,3.6785049438476562,1270000,100,223.7510125846925,-100.79080363607815,299.23452336162893,1.795370101928711,157.03905194074204,0.04545998573303223,4297.037364959717,28.3737211227417,-0.017143974,67.88488533993004
127,22.490135669708252,9.155274e-09,26.438074111938477,3.5283026695251465,1280000,100,214.17891892860865,-117.75327891506778,298.7892004893554,1.812056064605713,155.93472316712564,0.04752087593078613,4325.357664108276,28.298027992248535,-0.011288614,54.29241681233968
128,23.34723973274231,-2.2125244e-08,27.342368841171265,3.573763847351074,1290000,100,213.9494244320488,-76.84303074679939,299.8932665331819,1.7537322044372559,155.65325700601684,0.054963111877441406,4354.530286073685,29.151424884796143,-0.0142744295,48.22247011248541
129,21.89778232574463,3.2043456e-08,25.830697298049927,3.517343759536743,1300000,100,222.21066952557592,-93.90608776077764,303.69146603496137,1.7737212181091309,158.41138251865237,0.0448613166809082,4382.201677083969,27.649720907211304,-0.012562891,47.48904308904871
130,27.674837589263916,-1.0681152e-08,31.624783992767334,3.5344109535217285,1310000,100,227.7796264437572,-87.27137938998716,299.86306106626466,1.7415969371795654,156.00493356642548,0.13328313827514648,4415.731088876724,33.507649183273315,-0.015270054,52.7337018941038
131,24.137511491775513,-1.0681152e-08,28.17538595199585,3.619450807571411,1320000,100,225.25918604933318,-102.32300889269652,306.91713113412493,1.755920171737671,159.86762430744082,0.0682828426361084,4445.753652095795,30.00027298927307,-0.034776665,52.10271653664736
132,23.163031816482544,-1.9836426e-08,27.091147899627686,3.5102944374084473,1330000,100,221.99613670271452,-33.34207629508363,312.9621830391323,1.7345130443572998,163.24948741858935,0.06925082206726074,4474.672595024109,28.895550966262817,-0.005197212,47.68486918351392
