n_timesteps,train-AverageReturn,train-NumTrajs,Time-Sampling,Time,train-StdReturn,train-AverageDiscountedReturn,train-MinReturn,Time-SampleProc,LossAfter,train-EnvExecTime,LossBefore,Time-Optimization,Itr,ItrTime,train-PolicyExecTime,train-MaxReturn
1110000,25.361023039494516,100,16.61662745475769,2053.7496008872986,39.099412325368974,49.61409329544787,-134.310148320929,0.12189221382141113,0.013730524,2.8616409301757812,0.05104476,0.6821951866149902,110,17.421263694763184,13.471440553665161,106.34188600767963
1120000,32.472050743557745,100,16.634270191192627,2071.0962674617767,33.8284918054554,60.86803363168445,-69.93101639158205,0.11391305923461914,0.009407873,2.9764904975891113,0.05084964,0.5633430480957031,111,17.318028450012207,13.368569135665894,103.53019600097184
1130000,36.119037029316395,100,16.20542311668396,2087.9259564876556,31.57846398974799,70.06496697820003,-59.74792523216653,0.09595441818237305,0.0094505055,2.8988864421844482,0.046748098,0.4939439296722412,112,16.800283670425415,13.026317596435547,111.19214778393345
1140000,31.907496531259177,100,17.393949031829834,2106.270886182785,35.19273303783954,60.855087100186665,-66.87350005984874,0.14466619491577148,0.0044681192,2.9849436283111572,0.045293305,0.7768712043762207,113,18.316417455673218,14.114598512649536,118.15337467587486
1150000,35.87646033381247,100,16.750926971435547,2123.7698333263397,31.41637577449367,68.47719735395255,-52.151429512010104,0.1352236270904541,0.016829412,2.9495160579681396,0.05600816,0.5738084316253662,114,17.46114706993103,13.513580083847046,117.20516790977163
1160000,27.38102596985894,100,16.314475059509277,2141.056653022766,38.23711717721317,54.53437572765844,-70.77545581978245,0.18122029304504395,0.011812685,2.817682981491089,0.050328996,0.749330997467041,115,17.248314142227173,13.17377495765686,107.05518493204974
1170000,34.59804515080894,100,16.119131803512573,2157.8710329532623,32.1195161433037,66.85383234731715,-64.7849905060135,0.10345768928527832,0.036583107,2.902522563934326,0.07316596,0.5604875087738037,116,16.78511667251587,12.922861576080322,127.27914970484188
1180000,33.98799600371537,100,15.34821891784668,2173.993943452835,28.774918024494145,68.13593030386784,-60.47265212943331,0.13837528228759766,0.0028324449,2.947854518890381,0.04564748,0.6023056507110596,117,16.089746713638306,12.131578207015991,86.99150132691506
1190000,25.750653014677546,100,15.918339252471924,2190.691018342972,40.90049558936658,50.820401972141255,-70.9696275311483,0.19739985466003418,0.007939209,2.7733235359191895,0.051303577,0.5394289493560791,118,16.662484407424927,12.877217769622803,134.00951561480096
1200000,31.01653874538941,100,17.840173721313477,2209.251205921173,34.01453060977185,59.04871865085114,-65.55310560971353,0.12342119216918945,0.0070712157,3.0215067863464355,0.046931386,0.5646660327911377,119,18.528777837753296,14.50035047531128,99.76615229980956
1210000,28.423440061559177,100,13.9295973777771,2223.827860355377,37.845777821497975,54.232638014604845,-70.12967413488309,0.12659525871276855,0.015330941,2.6820311546325684,0.053967565,0.48571157455444336,120,14.544046401977539,10.993435621261597,116.33601594388576
1220000,29.65839987623453,100,13.678478002548218,2238.149432659149,35.72885176280129,60.139144401830926,-65.22934988062502,0.10019373893737793,0.009996292,2.6985037326812744,0.05123235,0.510322093963623,121,14.28949785232544,10.706353425979614,106.7438332576947
1230000,24.450561784522787,100,16.858991384506226,2255.724318742752,38.16649374604236,49.97396720828803,-80.31506756144216,0.10227441787719727,-0.0039096344,3.0125601291656494,0.042081315,0.5809729099273682,122,17.54276394844055,13.522470474243164,124.02753233549839
1240000,22.011767204840567,100,17.25051259994507,2273.638913869858,41.839657422494064,48.52029581226786,-94.5576381397024,0.07879209518432617,0.004453801,2.884262800216675,0.0495622,0.5562491416931152,123,17.890941381454468,14.045902013778687,112.45443848724678
1250000,30.658534706577026,100,18.957112312316895,2293.2937712669373,34.6333725131418,59.54186732327949,-63.28066693791415,0.10791683197021484,0.01030796,3.066951036453247,0.05184078,0.5499992370605469,124,19.61987853050232,15.539369821548462,120.61997634109592
1260000,32.56262177054549,100,15.137316465377808,2309.1431617736816,34.52044708545869,62.581309541226666,-105.45515512112,0.10930919647216797,0.014633925,2.7297770977020264,0.055019915,0.57517409324646,125,15.825927495956421,12.121917724609375,119.99648580230487
1270000,29.804665735461914,100,18.362610340118408,2328.3179800510406,33.10653221246626,59.71061691087109,-70.37975547507229,0.13935375213623047,0.007978234,2.9456934928894043,0.046574853,0.6485922336578369,126,19.15107011795044,15.073225498199463,102.95406414775645
1280000,37.845609116141624,100,13.402615785598755,2342.436693429947,34.86688807448677,72.83415658725681,-67.90409808336143,0.11414933204650879,0.012774318,2.9215874671936035,0.050580535,0.5612099170684814,127,14.07828426361084,10.22478437423706,109.1889068403323
1290000,37.61021615756929,100,14.598929166793823,2357.7615191936493,34.95387742039199,72.79432861221805,-83.32190011287436,0.07173800468444824,0.014156963,2.735059976577759,0.05466093,0.6242773532867432,128,15.298239946365356,11.577122211456299,125.5793649265468
1300000,43.98669801555897,100,15.126855373382568,2373.6065278053284,35.24801843889614,84.11035131472154,-70.340148471007,0.0981898307800293,0.015853755,3.0018932819366455,0.056440614,0.6027626991271973,129,15.828079462051392,11.845670938491821,116.36687122733852
1310000,45.486936478027935,100,16.13626265525818,2390.456029176712,35.500851816338624,88.04468260105354,-80.76527576414699,0.14011240005493164,0.032451008,2.881101608276367,0.066731915,0.5289440155029297,130,16.808138608932495,12.956366539001465,151.20494760357323
1320000,52.487797362513994,100,14.512774229049683,2405.7178864479065,40.138944725684084,100.51044591202096,-71.59283138060704,0.17628264427185059,0.0015375504,2.9455485343933105,0.0472649,0.5307364463806152,131,15.225213289260864,11.281453132629395,137.91687836104313
1330000,43.81122912136812,100,16.327030897140503,2422.847796678543,47.08929584426268,85.42072335933811,-71.8756311995489,0.15696263313293457,0.011809904,2.979853868484497,0.050475433,0.6118059158325195,132,17.097383737564087,12.992818593978882,153.5025740041148
1340000,43.496123444045935,100,15.796478986740112,2439.3306124210358,45.07213433984519,86.19225337392034,-60.81308133062372,0.14165329933166504,0.014341629,2.8427395820617676,0.049855873,0.5222115516662598,133,16.460851907730103,12.631610631942749,160.92816537104363
1350000,44.42462034176291,100,16.80539608001709,2456.972473859787,35.61906792386341,84.62919548076628,-69.48665663752763,0.17470574378967285,0.040055633,2.8660528659820557,0.07356796,0.6267340183258057,134,17.60856580734253,13.643909454345703,130.5243253406476
1360000,49.03521126393637,100,17.190441846847534,2474.8532807826996,41.30851815426802,92.97097370460733,-94.53451314680088,0.12797760963439941,0.0015560837,3.0312747955322266,0.04704535,0.530747652053833,135,17.849472045898438,13.869721412658691,165.80122607021846
1370000,41.986567982944216,100,14.554778337478638,2490.144284248352,36.48571570161862,80.5971981603824,-56.707677315556516,0.11854100227355957,0.031239254,2.8281407356262207,0.06377878,0.5790371894836426,136,15.258438110351562,11.435734033584595,126.88462284343801
1380000,48.214141230367304,100,13.281383752822876,2504.096243619919,41.65918853569224,92.60848208174554,-60.35298639626504,0.10987424850463867,0.022038821,2.7033514976501465,0.058305677,0.5308945178985596,137,13.92594861984253,10.315701007843018,146.37657220303953
1390000,46.06119653414807,100,15.652395486831665,2520.43923163414,38.68466946559501,88.25529181459308,-81.66683809704892,0.15120458602905273,0.004913965,2.9290719032287598,0.042717308,0.5063934326171875,138,16.312079191207886,12.429938793182373,146.6336413388629
1400000,47.90481460703706,100,16.941102027893066,2538.179482460022,29.933002654725133,91.55354310975446,-43.25827243104947,0.154618501663208,0.0067392183,3.002967357635498,0.04810714,0.5839152336120605,139,17.680084943771362,13.622694969177246,103.34380755694838
1410000,53.61716552931475,100,15.102455854415894,2554.1254081726074,33.632291069571174,102.32249688729019,-28.2765442889156,0.1302015781402588,0.034787174,2.8568167686462402,0.075391494,0.6796376705169678,140,15.914054870605469,11.951509237289429,154.40495227633951
1420000,50.20750598816445,100,15.533534288406372,2570.3806858062744,36.97889247921727,96.0528497247827,-53.479433647495775,0.1541740894317627,0.012994296,2.7480032444000244,0.05110846,0.544827938079834,141,16.23429560661316,12.485766172409058,126.39542573479613
1430000,52.09316366719955,100,11.794734716415405,2583.0226640701294,38.54146598946871,100.31013236266544,-38.398667566661935,0.14561033248901367,0.034412738,2.544903039932251,0.07256382,0.6669430732727051,142,12.611883163452148,8.984695672988892,136.86745765091942
1440000,52.64088816014507,100,13.630556583404541,2597.431604385376,42.68208942227519,102.51149485178468,-104.93548379191328,0.12828516960144043,0.0050534853,2.714341878890991,0.04629889,0.6199662685394287,143,14.380246639251709,10.638489961624146,141.4965074466027
1450000,66.73067949488457,100,14.380453824996948,2612.7843766212463,38.52018257904281,125.62766614581544,-51.421609171986105,0.2547948360443115,0.018203385,2.906463861465454,0.05705201,0.6688928604125977,144,15.317977905273438,11.18909740447998,155.8643302902304
1460000,60.4416062733113,100,15.10986065864563,2628.672685146332,40.05258422963837,115.8971506327615,-39.696648335187916,0.10231852531433105,0.018422887,2.7899951934814453,0.055662688,0.6417722702026367,145,15.865920305252075,12.034032821655273,155.9690521256724
1470000,57.16547530129307,100,15.658663988113403,2645.155887365341,42.26739440534217,109.52223583388512,-103.01135230847714,0.12443184852600098,0.010125424,2.836535930633545,0.049872737,0.6761951446533203,146,16.459812879562378,12.524869441986084,168.94539015249845
1480000,61.882900999903995,100,13.731492042541504,2659.688232898712,40.6584227213827,116.40981446688666,-96.75596367713248,0.1434946060180664,0.0063927732,2.734297752380371,0.04468074,0.6356210708618164,147,14.51119875907898,10.725053787231445,141.90474318976555
1490000,58.73330354120967,100,17.98664379119873,2678.4091198444366,38.95879658125987,108.6463446876875,-95.09536624093039,0.13280820846557617,0.0067146956,3.1222057342529297,0.048346747,0.5473906993865967,148,18.668535947799683,14.544164180755615,163.33509629979454
1500000,56.75112423579403,100,15.813430309295654,2695.0010285377502,36.4915027104969,107.79078917905198,-57.65998186379578,0.1341550350189209,0.00032482986,2.8645851612091064,0.043014307,0.6129605770111084,149,16.562111377716064,12.658592462539673,127.30495353274718
1510000,50.702761125894895,100,16.64310073852539,2712.4769535064697,42.381545252546026,95.58054534333569,-50.499505563203385,0.1589343547821045,0.004708394,3.027003288269043,0.044498548,0.6419675350189209,150,17.447542905807495,13.297801971435547,143.10339059950556
1520000,50.419492163801245,100,14.656779050827026,2727.825359106064,42.00122715502282,93.62155526929985,-82.49557747803554,0.1226348876953125,0.009105692,2.668090581893921,0.050494872,0.5227603912353516,151,15.302903890609741,11.689119815826416,143.6190628834386
1530000,61.385115666222475,100,12.68322491645813,2741.4193506240845,39.08188685055097,115.36558976845299,-59.30391012325363,0.16658592224121094,0.018183805,2.6835880279541016,0.056076556,0.7235779762268066,152,13.573688507080078,9.72704553604126,154.40693716733276
1540000,53.76851690966081,100,14.822683095932007,2756.9363918304443,35.16638754148874,100.3400416673148,-47.149124851268255,0.1391756534576416,0.015152107,2.835454225540161,0.052411694,0.5208346843719482,153,15.482953548431396,11.71762228012085,162.7580792569969
1550000,56.72365895531965,100,15.432971239089966,2773.05406498909,33.48542241087387,107.85157152048099,-82.29851574586728,0.14305806159973145,0.029369669,2.894604206085205,0.06694674,0.5043964385986328,154,16.082183837890625,12.256964683532715,135.87886337410137
1560000,61.51929271692892,100,14.625730276107788,2788.2976491451263,37.47915836367266,113.89734968489174,-28.222776284997487,0.12260031700134277,0.016423298,2.6910929679870605,0.06124425,0.4662802219390869,155,15.215115547180176,11.644003629684448,160.5076790882448
1570000,58.67101163583444,100,13.204474925994873,2802.2107038497925,37.472488108014325,110.34590111553536,-68.86449421121833,0.11107540130615234,0.00862736,2.830454111099243,0.04737746,0.5597836971282959,156,13.880418062210083,10.10560655593872,125.52689526064297
1580000,62.00396134027447,100,16.48878002166748,2819.4543302059174,37.065257520284604,115.10248766115085,-76.98749133752773,0.16641688346862793,0.012779169,2.9962611198425293,0.055284373,0.5502743721008301,157,17.2078595161438,13.187517881393433,142.60272004217518
1590000,58.13218487841327,100,15.26512098312378,2835.5673809051514,36.47716264063913,106.68617073508507,-104.93487159013728,0.14693570137023926,0.0068269623,2.964097023010254,0.046922505,0.6581478118896484,158,16.07193684577942,11.94883942604065,161.3795390156285
1600000,66.97868308571793,100,14.855768203735352,2851.126138687134,33.21830030590576,124.83030641489931,-14.60015994283298,0.1736903190612793,0.03263064,2.9132421016693115,0.06499892,0.48174428939819336,159,15.511680126190186,11.662669897079468,162.26608071314735
1610000,61.936922322876825,100,14.644313097000122,2866.5443420410156,36.78489565865867,116.63330498527695,-57.18392968869576,0.13633370399475098,0.0006638092,2.776618480682373,0.04087404,0.616774320602417,160,15.398609638214111,11.60198450088501,127.29381633521588
1620000,59.42230654450548,100,15.7168128490448,2883.2442150115967,36.53095529303287,112.35195378267558,-41.05648687243825,0.08753633499145508,0.013154004,2.92582631111145,0.05310028,0.855515718460083,161,16.661036014556885,12.49876093864441,131.16615364674146
1630000,58.939855890130175,100,15.251538515090942,2899.198991537094,38.45847817535559,111.58415627435045,-48.09944939827833,0.13069653511047363,0.016494958,2.8354201316833496,0.056320503,0.5472373962402344,162,15.929971933364868,12.111687183380127,152.49681414838784
1640000,63.72869127918901,100,16.391656637191772,2916.379805803299,31.383420403343273,119.3838844420075,-25.715307868398625,0.21141862869262695,0.021713428,3.0081522464752197,0.058362074,0.5531251430511475,163,17.15677523612976,13.1057608127594,145.06263362627257
1650000,63.724142117574004,100,14.820019006729126,2932.037133693695,35.350475684412444,119.40540045806263,-45.78079576253812,0.1285545825958252,0.012035592,2.8320960998535156,0.058789868,0.6859581470489502,164,15.636644840240479,11.71002459526062,148.95350271013652
1660000,66.54712353491344,100,16.05430269241333,2948.8281462192535,41.43707918137878,124.22067295445295,-61.276570111230306,0.14279794692993164,0.017859891,2.9661622047424316,0.05857155,0.560173749923706,165,16.758822679519653,12.77997899055481,158.2712820225648
1670000,65.52903974121732,100,15.718656063079834,2965.2195329666138,33.48499079391271,123.36100755230376,-19.154949816840496,0.11794590950012207,0.027787952,3.0821588039398193,0.06366455,0.5187921524047852,166,16.356500148773193,12.330101013183594,161.39668912407686
1680000,64.73161300890938,100,15.203500986099243,2981.121111392975,42.49354197475912,119.50689673815148,-74.5025909195227,0.10155010223388672,-0.013202187,2.7864627838134766,0.031993493,0.5623488426208496,167,15.867700099945068,12.138725757598877,128.43241886696217
1690000,73.02170995414808,100,16.414185285568237,2998.3717272281647,36.681889773764546,134.33891877569522,-45.94598161887249,0.1356830596923828,-0.0023539138,2.9050533771514893,0.041986067,0.6522390842437744,168,17.207571029663086,13.205163478851318,153.8753521746619
1700000,66.06252257369364,100,16.94666361808777,3016.031450033188,38.31838482009988,122.32785591460764,-69.28029719298942,0.12176251411437988,-0.0015839813,2.83164119720459,0.035995934,0.5667519569396973,169,17.63592004776001,13.815754652023315,132.10170705364877
1710000,74.32763559592142,100,16.573485851287842,3033.6326920986176,43.84828848083222,141.601283254167,-79.02272441514663,0.2195911407470703,0.019738648,2.9497299194335938,0.056197576,0.7541561126708984,170,17.55715847015381,13.300047636032104,178.64007275587784
1720000,68.12231565982108,100,13.350456237792969,3047.726420879364,42.36000779955958,129.36705443553248,-85.22895807178159,0.11214017868041992,0.0037733414,2.6840972900390625,0.048379302,0.5737814903259277,171,14.059051990509033,10.392424821853638,127.27455905643889
1730000,68.94883359862366,100,16.348007202148438,3064.8245882987976,36.97559983931072,129.15819293493007,-63.26053737290714,0.15932106971740723,7.45821e-05,2.87678861618042,0.03730889,0.5526959896087646,172,17.061837673187256,13.123992204666138,136.39838498788015
1740000,74.55894253233751,100,14.949004888534546,3080.5826301574707,38.88986805119939,140.73830865458422,-54.97489209979158,0.11419844627380371,0.013043703,2.681495189666748,0.051299956,0.6603333950042725,173,15.7301025390625,11.950439453125,179.90428306190825
1750000,79.06823311921227,100,16.494192361831665,3097.9880936145782,33.964429169826595,149.45394846307283,-24.264331641023876,0.13459062576293945,0.024382291,3.0172104835510254,0.059531536,0.7429003715515137,174,17.374757766723633,13.15610384941101,152.84910424026046
1760000,82.04932946591263,100,15.621253967285156,3114.208943605423,31.819831481791578,155.73754379334102,-39.77335084156785,0.110107421875,0.006998251,2.89719557762146,0.048279896,0.4638700485229492,175,16.198320627212524,12.402205228805542,155.00394226696045
1770000,70.70966736873852,100,15.936541557312012,3130.7863142490387,41.69782191090381,130.8141834040784,-51.97419530885056,0.12482666969299316,0.006633664,3.0237061977386475,0.04652154,0.49483823776245117,176,16.557461261749268,12.602420330047607,157.76298620322135
1780000,75.48797735956599,100,15.493242979049683,3146.9199962615967,36.748114916914474,139.81732061830624,-44.005427937745004,0.14205431938171387,0.010922951,3.0108792781829834,0.0500685,0.47339558601379395,177,16.109317779541016,12.194777488708496,148.66541308258388
1790000,60.26981000393973,100,15.965995073318481,3163.5923702716827,50.916989415138225,115.55895427175075,-84.61158959347549,0.1015770435333252,-0.0026833802,2.9587388038635254,0.041937258,0.5555284023284912,178,16.623850345611572,12.672539472579956,175.40663188734763
1800000,80.14474439372853,100,18.728033781051636,3183.102273464203,43.46965866382589,149.41909737055877,-56.130758871884794,0.18442010879516602,0.025477912,2.980623960494995,0.06591411,0.5626063346862793,179,19.476558923721313,15.422395467758179,193.81877441055417
1810000,66.38554617007098,100,13.647404670715332,3197.4291462898254,40.64834659385095,126.03606535517912,-56.1894507675453,0.12009167671203613,0.006954622,2.7548410892486572,0.046590906,0.5249185562133789,180,14.29287052154541,10.621568441390991,145.32341311870647
1820000,58.874268540190386,100,15.252535343170166,3213.4393503665924,52.31564090560802,112.5492978822221,-90.37806530328128,0.11823701858520508,0.0029730643,2.780125617980957,0.047213808,0.6021039485931396,181,15.98645806312561,12.195042133331299,166.4472501764011
1830000,68.8850319412989,100,17.767085552215576,3231.898152589798,50.19619498611912,131.5116093633873,-124.86918047300865,0.09878253936767578,0.008347141,2.9894702434539795,0.04643214,0.560377836227417,182,18.427810668945312,14.43204951286316,186.71599084713182
1840000,74.8336689846646,100,15.939327239990234,3248.6731655597687,32.63682232646866,141.99456130578668,-23.991313652979045,0.10502886772155762,0.029415498,2.7978157997131348,0.06477455,0.6928741931915283,183,16.742161512374878,12.867541551589966,135.25191977386336
1850000,65.3727431069565,100,15.766333818435669,3265.4406881332397,43.35553807971871,122.58497731759104,-57.61123776168731,0.20333456993103027,0.0029627928,2.7068378925323486,0.044902723,0.7439897060394287,184,16.713972568511963,12.77909541130066,156.02681359571022
1860000,75.54264566328192,100,15.964704513549805,3282.0223622322083,32.72127021521707,144.07446129172482,-58.29982324112205,0.10339713096618652,0.009076028,3.0570363998413086,0.046468608,0.48476529121398926,185,16.55318021774292,12.61524510383606,162.7185039152369
1870000,70.51285189313036,100,16.427509307861328,3299.1096017360687,43.71394276319482,133.49105597028654,-85.93511842615493,0.13834214210510254,0.010299324,2.8956034183502197,0.051934075,0.49932432174682617,186,17.065478086471558,13.183803796768188,150.74773402566888
1880000,70.15749921208986,100,16.00220799446106,3315.824740409851,43.38938919103914,132.31048589341015,-119.91824224394162,0.15294861793518066,0.012280995,2.8641269207000732,0.05211861,0.5375759601593018,187,16.694432258605957,12.841057538986206,161.15800981771739
1890000,72.71546543202606,100,13.137289047241211,3329.7107491493225,44.1316436292507,136.83347609250043,-71.04960430341141,0.1350085735321045,0.020582626,2.748522996902466,0.059638422,0.5701687335968018,188,13.850028038024902,10.119268655776978,162.56623283026283
1900000,75.16167468227805,100,15.482499361038208,3345.890012025833,38.824204335937516,141.61530270600525,-75.22813162282706,0.17906999588012695,0.0025559112,2.948115348815918,0.044997305,0.4824097156524658,189,16.14576244354248,12.265120267868042,185.2622488435474
1910000,68.48444124647546,100,17.814449071884155,3364.407665491104,38.91547446956234,129.8921959213232,-53.51519056898151,0.12030339241027832,0.010673847,3.0103979110717773,0.051479395,0.5470716953277588,190,18.483628511428833,14.424751996994019,181.8747482660811
1920000,75.13827520056815,100,15.420919418334961,3380.558945417404,32.893101467783794,143.76224178048048,-23.3313369365809,0.11707115173339844,0.027054334,2.88554048538208,0.059897956,0.5844471454620361,191,16.12273144721985,12.260510206222534,203.4787190268741
1930000,63.74860429932469,100,15.307703495025635,3396.681390762329,37.3458347051598,123.0619905977189,-43.86117216169922,0.15117311477661133,0.026840076,2.8419432640075684,0.06253597,0.632962703704834,192,16.092507362365723,12.168324708938599,165.71842081952443
1940000,67.92843989521334,100,16.410325050354004,3413.8254206180573,36.1827789600184,129.37663412153555,-88.03647540494089,0.11266112327575684,0.01998073,2.9592885971069336,0.055764485,0.582364559173584,193,17.113295078277588,13.138309001922607,147.2592283745282
1950000,61.414986916587324,100,15.29158878326416,3429.9236924648285,35.749759145816945,116.28039914035097,-90.04454965278033,0.1363081932067871,0.007366519,2.801701307296753,0.046307113,0.6139249801635742,194,16.067039728164673,12.221441268920898,157.66687487343074
1960000,69.94821120020615,100,14.97471308708191,3445.6416714191437,31.759450113274813,132.69465406783186,-20.102475521551824,0.17991161346435547,0.023296006,2.685363531112671,0.061131757,0.5351052284240723,195,15.69148325920105,11.987621307373047,160.63249030913497
1970000,71.72489623503628,100,18.61538076400757,3464.97295999527,36.1703913264414,138.34056326123618,-52.414731333167865,0.12625908851623535,0.025787631,3.2381374835968018,0.06353737,0.5642697811126709,196,19.31154489517212,15.044515371322632,175.99263414764152
1980000,73.69951711811059,100,15.043192625045776,3480.658268928528,35.1707311237403,139.21848883288942,-18.703271465496474,0.12535786628723145,0.025089364,2.7021491527557373,0.061741028,0.47240185737609863,197,15.642620325088501,12.06433653831482,164.92643276856586
1990000,71.53204704491387,100,14.918858766555786,3496.253769636154,32.478450341067436,134.90776187650326,-23.744277221421807,0.13047194480895996,0.013138742,2.8478610515594482,0.048665535,0.5213840007781982,198,15.571330070495605,11.777262449264526,157.94541117497573
2000000,66.2643676136132,100,15.043804168701172,3512.2693622112274,33.96380577010066,123.95489862769954,-73.41551584517293,0.228041410446167,0.0064569945,2.857865333557129,0.046241887,0.699293851852417,199,15.984796524047852,11.907879114151001,125.14190009789327
2010000,71.78124704508781,100,17.21286678314209,3530.251923561096,36.38686042584505,138.56468780264237,-43.476742168597184,0.15773510932922363,0.0138681065,2.807328224182129,0.050228115,0.5770080089569092,200,17.9551522731781,14.103803396224976,151.45501616186863
2020000,75.42862052349132,100,14.727550506591797,3545.75039768219,36.46994498993007,145.659855802533,-46.0477202855258,0.18942475318908691,0.0072446135,2.8032000064849854,0.04281173,0.5495097637176514,201,15.477532148361206,11.61945104598999,157.26600348393006
2030000,72.6531183722254,100,15.525782823562622,3561.99431848526,42.29751774365429,138.1038683296728,-87.82683964484737,0.10204625129699707,0.021052761,3.016139268875122,0.057877034,0.5941915512084961,202,16.22342801094055,12.217039346694946,165.44322949712637
2040000,60.55862899550598,100,13.56655502319336,3576.206017971039,42.745055046717276,115.17819302295138,-60.36605165846365,0.11436581611633301,-0.00029609376,2.7357687950134277,0.038509507,0.5038163661956787,203,14.185256958007812,10.549693822860718,153.5182782499257
2050000,74.1601697087716,100,15.603299856185913,3592.6078622341156,34.12055770380922,139.75347652654924,-57.712482570541894,0.12148094177246094,0.017946107,2.829558849334717,0.04988095,0.6432316303253174,204,16.369588375091553,12.478477716445923,175.2759497385954
2060000,78.99087270880183,100,15.841806173324585,3609.2751665115356,36.61703962952584,152.4249144048855,-15.760227424415465,0.15995335578918457,0.019091623,2.842121124267578,0.055780523,0.6185476779937744,205,16.643996477127075,12.712658643722534,205.60646835906496
2070000,74.3993934875488,100,14.74951958656311,3624.863163948059,38.05581158581186,139.95221068675608,-68.56435503311484,0.16116905212402344,0.006493823,2.694573163986206,0.04484892,0.6551589965820312,206,15.568580627441406,11.774486541748047,150.54821573625802
2080000,71.44140689960896,100,14.446000099182129,3639.978401660919,40.12427962556231,136.22907245716428,-75.32603702090553,0.11775517463684082,-0.005223915,2.78376841545105,0.033317972,0.5227181911468506,207,15.087118864059448,11.389541387557983,185.9310456492958
2090000,74.97345931020065,100,14.513971328735352,3655.2765712738037,37.94896158665114,141.3139801032898,-79.96188448576254,0.10583686828613281,0.0016500367,2.8467323780059814,0.039979555,0.6459741592407227,208,15.266342401504517,11.389139413833618,159.34540941641228
2100000,77.86251958422201,100,14.467368841171265,3670.415606021881,41.86152992955369,143.74360754800733,-56.061856682334174,0.1028902530670166,-0.00020285034,2.7893526554107666,0.03715446,0.5419514179229736,209,15.112433910369873,11.40821123123169,168.23265921443146
2110000,74.6737857928076,100,16.36702060699463,3687.6160111427307,36.89837536923685,141.05827735865427,-51.16854518923038,0.12860989570617676,0.015823174,2.857370138168335,0.049077693,0.6804563999176025,210,17.176711559295654,13.229411840438843,166.423679382731
2120000,71.39901109916224,100,13.647480010986328,3701.890346288681,48.86445672173375,131.00111305858155,-97.09875017335418,0.1283576488494873,-0.0103237,2.9198262691497803,0.028760705,0.46750569343566895,211,14.243853092193604,10.451912879943848,151.17390276656343
2130000,80.43351851217874,100,13.770103454589844,3716.440798521042,38.81472067443658,151.4145331278794,-91.00479776700627,0.14528465270996094,0.007904053,2.7842957973480225,0.04340392,0.5755605697631836,212,14.492954969406128,10.686686992645264,174.51076557119265
2140000,69.5441290796651,100,13.496838092803955,3730.7107293605804,43.24048184382101,130.08850064720272,-90.29379826029214,0.13820433616638184,0.007381923,2.779780864715576,0.043571975,0.5996415615081787,213,14.235090732574463,10.4351224899292,166.77242572069292
2150000,82.58115590558432,100,12.580442428588867,3743.828470468521,36.03628001454717,154.45291739899417,-63.26028836294256,0.11000227928161621,0.007793875,3.0367374420166016,0.041064404,0.3967444896697998,214,13.088792324066162,9.250856161117554,166.82291315084876
2160000,77.11138498975134,100,10.058887243270874,3754.2905309200287,42.393860920482,144.0559754516904,-99.54592990829012,0.05598783493041992,0.0056534484,2.8034932613372803,0.041348543,0.3192436695098877,215,10.442394495010376,6.9784626960754395,176.0651049878937
2170000,81.5045757808005,100,8.875683069229126,3763.710488796234,38.675388156888296,153.33498220569803,-49.64153107822193,0.06699323654174805,0.0076785064,2.699738025665283,0.041755505,0.43874239921569824,216,9.389845848083496,5.930186986923218,175.58031090511156
2180000,81.72841985361032,100,8.65308928489685,3772.9083020687103,33.807478536563615,153.97616109830614,-30.947281654075578,0.1144864559173584,0.0024903198,2.7394814491271973,0.041246522,0.41014790534973145,217,9.178162097930908,5.67299747467041,147.5313480882561
2190000,81.55672583548899,100,8.929399013519287,3782.299966573715,32.12370244648359,156.06318531467218,-6.538634878807142,0.11524629592895508,0.03045053,2.7243964672088623,0.06762934,0.3258941173553467,218,9.370811223983765,5.950135946273804,167.2746696358298
2200000,70.50262615045044,100,8.846436977386475,3791.5651803016663,39.232516351706856,133.84709546798314,-67.17151317682253,0.06484246253967285,0.026731335,2.7133021354675293,0.059740998,0.3335556983947754,219,9.2450692653656,5.885245323181152,162.54183629632792
2210000,73.42527499108779,100,8.683796882629395,3800.6886546611786,36.13117474498523,138.0146700670124,-52.9757193637923,0.09165024757385254,0.0057829157,2.710141181945801,0.04333524,0.3291163444519043,220,9.10486888885498,5.727143049240112,148.9399500240652
2220000,70.00791770142632,100,8.883283853530884,3810.0132715702057,42.06439437390005,133.9476685500402,-76.49278890495006,0.07570815086364746,0.015600952,2.7069764137268066,0.051691942,0.3457467555999756,221,9.304973602294922,5.92876672744751,149.20336361616157
2230000,77.19886974488982,100,8.780596494674683,3819.327611207962,37.63821946246847,147.2840903936201,-44.67425011702791,0.07834482192993164,0.022377295,2.7332210540771484,0.05884224,0.4356224536895752,222,9.294860363006592,5.8045055866241455,147.24441949492297
2240000,74.67304924313795,100,8.920197248458862,3828.6459057331085,32.03083170003955,139.51058876635068,-7.981403869673586,0.05436587333679199,0.02437944,2.7470922470092773,0.05727224,0.31999921798706055,223,9.294963598251343,5.896395444869995,167.79348031435583
2250000,79.3399179091787,100,8.93454909324646,3838.0312485694885,36.743611548000864,146.09873313127025,-28.238279148691394,0.10880899429321289,0.0149607025,2.752375841140747,0.052576426,0.3203113079071045,224,9.366191148757935,5.936511993408203,172.25671445332742
