train-MinReturn,train-MaxReturn,Time,Itr,ItrTime,LossAfter,LossBefore,train-EnvExecTime,train-AverageReturn,Time-Sampling,train-PolicyExecTime,train-StdReturn,Time-Optimization,n_timesteps,Time-SampleProc,train-AverageDiscountedReturn,train-NumTrajs
-134.6344974884171,77.78166251809296,981.2243957519531,15,60.336106061935425,-0.22424868,0.0056043947,3.639072895050049,-35.1968292496004,57.607566118240356,53.540459871292114,40.09847268466067,2.6792349815368652,160000,0.04858899116516113,-62.97213110497777,100
-141.4092599713373,81.76244098991067,1038.1375648975372,16,56.888790130615234,-0.12223672,0.010704199,3.744968891143799,-51.16476225463635,53.825058698654175,49.6495680809021,36.88598566042455,3.04451584815979,170000,0.0178220272064209,-89.25980228635761,100
-144.55777972849202,21.468774873295477,1093.9451549053192,17,55.783833742141724,-0.10977937,0.015063305,3.6556527614593506,-64.12752603562953,53.620376110076904,49.53837203979492,37.79351367954962,2.1440420150756836,180000,0.01809096336364746,-111.91280874302706,100
-172.32832552096838,61.37938192979055,1152.1230909824371,18,58.155620098114014,-0.260564,-0.034721594,3.665405035018921,-60.14648745359929,56.23087406158447,52.133052825927734,42.195103169475686,1.9008338451385498,190000,0.022650957107543945,-104.5438477716612,100
-205.77005617104183,87.61541558119633,1209.4710319042206,19,57.32665705680847,-0.17005226,-0.0071108276,3.6999740600585938,-46.99616359284758,55.254135608673096,51.12568736076355,45.598287267994195,2.049543857574463,200000,0.02011895179748535,-80.50850085885757,100
-203.15207429720994,35.005364007105634,1264.7767128944397,20,55.28368520736694,-0.51937824,-0.010157019,3.728123664855957,-60.95056042111936,53.23235487937927,49.068604946136475,50.69114603891268,2.028256893157959,210000,0.02155900001525879,-102.84957125390234,100
-228.48302361031145,26.425874318604752,1321.464055776596,21,56.666800022125244,-0.9845208,-0.02384746,3.733722686767578,-64.52141312569645,54.74955105781555,50.58279538154602,50.33037528053125,1.8961458206176758,220000,0.019340038299560547,-113.97968555894755,100
-180.86638653148952,18.452930737059646,1378.9856369495392,22,57.49949288368225,-2.9024317,0.004589502,3.8414595127105713,-73.07304450394116,55.47143197059631,51.205177545547485,49.230210847201086,2.0040292739868164,230000,0.022708892822265625,-126.27705296287708,100
-157.57648445057995,2.2960242282089713,1436.6261148452759,23,57.620622873306274,-1.2233789,-0.03907986,3.778066396713257,-79.79258568520575,55.34056901931763,51.1258807182312,41.86837575172788,2.2588210105895996,240000,0.01986217498779297,-137.60708307234503,100
-169.45399889991347,4.5116164681555855,1492.6765279769897,24,56.02820086479187,-0.41501445,0.0058843507,3.8333981037139893,-98.31384767549162,53.92178797721863,49.612120389938354,37.69394042347092,2.085967779159546,250000,0.020016193389892578,-172.33838200404725,100
-209.21807029306925,-23.295400947283262,1549.4255697727203,25,56.72752380371094,-1.9538164,0.019698096,3.6635100841522217,-113.4892048648586,54.664855003356934,50.57559323310852,39.723247144071244,2.0428884029388428,260000,0.019372940063476562,-198.1659325324281,100
-212.53478771908328,6.211367959265242,1602.7155678272247,26,53.268256187438965,-5.5375166,0.022732962,3.704960346221924,-114.18871596528905,51.077857971191406,46.94792342185974,40.08497872896168,2.1698391437530518,270000,0.020172119140625,-202.41554774974992,100
-233.85689037476848,-35.82797353114989,1657.6835148334503,27,54.94093608856201,-4.9407563,0.014834204,3.7079479694366455,-123.86450927470077,52.881402254104614,48.71374773979187,35.77928802812293,2.040034055709839,280000,0.019071102142333984,-222.28209521086046,100
-201.1155752024749,-20.065381967260272,1712.2579939365387,28,54.55319309234619,-4.422114,-0.020849682,3.7347795963287354,-126.82311906535843,52.52687883377075,48.36083722114563,36.09999252345003,2.0062289237976074,290000,0.01965022087097168,-226.17080670959197,100
-215.02093468294134,-73.1839477794128,1768.6648499965668,29,56.385504961013794,0.01974557,-0.014475406,3.6793551445007324,-179.8422556698398,54.327075719833374,50.21101760864258,20.215625547521306,2.038080930709839,300000,0.019639968872070312,-323.6839263047191,100
-224.70787197361096,-87.80312072704274,1823.5165429115295,30,54.83009099960327,-0.23039345,-0.0006545471,3.59761905670166,-182.1484530020666,52.80333995819092,48.77787399291992,26.190151022582242,2.004220962524414,310000,0.0195462703704834,-331.09950200876165,100
-223.17584335164833,-130.33337674217486,1879.3597190380096,31,55.82106590270996,-0.23425879,0.0014133209,3.5871572494506836,-193.34429430443237,53.76536417007446,49.74918341636658,15.086563534347812,2.0346200466156006,320000,0.01951003074645996,-348.51833762484756,100
-219.69439145434927,-146.84866438172864,1933.5207748413086,32,54.13967418670654,-0.3993381,0.031330347,3.6387453079223633,-195.29707770440788,51.79329299926758,47.72665190696716,13.688639907799518,2.3249878883361816,330000,0.020004987716674805,-350.83157655968984,100
-233.27330033781146,-125.87515192235588,1984.8111848831177,33,51.2646918296814,-1.0821598,0.0054940796,3.5933101177215576,-194.05071519287776,49.340306997299194,45.317509174346924,17.563791979466416,1.9030582904815674,340000,0.019867897033691406,-348.311015934076,100
-264.5537466107201,-49.148999885462,2040.9684398174286,34,56.13514804840088,-4.9110045,0.007934729,3.657470703125,-171.22052599605888,54.114566802978516,50.01538586616516,35.25216585699745,1.9627151489257812,350000,0.05639505386352539,-305.10215416511255,100
-234.95395587447453,-13.29540577335194,2094.9737107753754,35,53.98327088356018,-7.014531,-0.01572815,3.6841797828674316,-129.3481024250665,52.25891900062561,48.14459156990051,51.43358309467647,1.7050611972808838,360000,0.01886606216430664,-227.9346890910398,100
-211.08199417346626,-47.83411045023437,2149.099667072296,36,54.06516909599304,-11.823715,-0.018759692,3.74892520904541,-131.75248730503878,52.03903794288635,47.86454439163208,31.847852714079327,2.005950927734375,370000,0.019880294799804688,-236.22983699010874,100
-218.87209913609203,-51.71841179931761,2205.8009769916534,37,56.682384967803955,-0.07876411,0.010611499,3.757878541946411,-134.68457169316807,54.657716035842896,50.47296094894409,36.25458319976447,2.002432107925415,380000,0.01953601837158203,-237.71716069681054,100
-230.20721747851678,-48.76861522891246,2258.9227228164673,38,53.09506797790527,-0.2370547,0.017257964,3.689648151397705,-148.0209808391421,51.35267996788025,47.237714767456055,35.327387427163785,1.7222630977630615,390000,0.019523143768310547,-265.2324039866972,100
-227.80564409583906,-65.6364024313951,2313.3113238811493,39,54.36692929267883,-0.225275,0.030508399,3.74210524559021,-152.48666489677143,52.59306764602661,48.4216742515564,34.40737892628906,1.7532248497009277,400000,0.019160985946655273,-273.99938773501066,100
-259.3009443106552,-65.62759727478812,2367.2277448177338,40,53.89439368247986,-0.17588255,0.041612025,3.7295618057250977,-152.92937642589496,50.00742506980896,45.795021295547485,37.652819153973404,3.858109951019287,410000,0.028443098068237305,-275.69158751011526,100
-236.6518732105693,-77.31633668281188,2417.6762058734894,41,50.428301095962524,-0.24083045,-0.012788598,3.7444112300872803,-151.7989084438467,48.13068389892578,43.94424653053284,33.529224163836844,2.2781858444213867,420000,0.019047975540161133,-272.77103569318433,100
-221.7672188600379,-76.17432662177023,2469.5721848011017,42,51.87514591217041,-0.33568144,-0.0010080505,3.6914830207824707,-144.1817778522506,50.058560609817505,45.92893981933594,33.37510816508764,1.7951960563659668,430000,0.019208908081054688,-256.79003592632563,100
-235.4797081575521,-63.29559581687996,2526.233438014984,43,56.639090061187744,-0.35076317,-0.018783838,3.772592306137085,-151.01976421707224,54.707216024398804,50.50118279457092,35.31701895944227,1.909937858581543,440000,0.020020008087158203,-271.4237639025342,100
-238.15210745610753,-78.20986775330823,2581.059905767441,44,54.804118156433105,-0.39928886,0.005122522,3.733793020248413,-152.82069271708892,52.86464476585388,48.69517517089844,38.16753623115008,1.9171371459960938,450000,0.02080988883972168,-274.8423620819789,100
-226.2088219009991,-51.445287180470636,2638.466714859009,45,57.385436058044434,-0.5838672,0.0040181824,3.9040474891662598,-145.56524814651164,55.386101961135864,51.04294276237488,36.02163334399538,1.9778470993041992,460000,0.019773006439208984,-257.8318225890378,100
-242.32050415839961,-44.88118728003424,2693.0505418777466,46,54.56236290931702,-0.72260386,0.009959766,3.8447654247283936,-155.26184328697838,52.28735685348511,48.01353073120117,38.967733284250706,2.2532520294189453,470000,0.021294116973876953,-280.75086311632623,100
-250.2179440301626,-58.30715978734974,2745.7933011054993,47,52.72225522994995,-0.772578,-0.021617115,3.7008883953094482,-153.78669917074666,50.937039852142334,46.80798101425171,43.49016336900614,1.7586629390716553,480000,0.01831197738647461,-277.88392581216044,100
-230.8554748837889,-51.79221716210038,2800.124139070511,48,54.308873891830444,-1.247817,-0.015255151,3.7621026039123535,-148.86870405804976,52.488807916641235,48.293981313705444,39.080193242490836,1.7972228527069092,490000,0.021377086639404297,-267.71027658794105,100
-227.33076243661523,-68.1493844506898,2857.360552072525,49,57.214787006378174,-2.7010708,-0.0017227905,3.785667896270752,-151.54408431966945,53.94912910461426,49.72121071815491,36.022373081414486,3.2412149906158447,500000,0.02018904685974121,-272.47807072272207,100
-265.4707088551076,-55.0950112257171,2919.906777858734,50,62.524125814437866,-5.663809,0.01421651,3.9314215183258057,-157.30518040250462,60.51281785964966,56.11960196495056,41.49415464875247,1.9794301986694336,510000,0.02995586395263672,-284.33798995215335,100
-254.69388000326455,-47.93850965935057,2976.4558639526367,51,56.52064800262451,-94.92535,0.01283833,3.7619378566741943,-126.022576028437,54.537872076034546,50.33896851539612,51.53052636953331,1.9567110538482666,520000,0.02444601058959961,-223.35098545132416,100
-232.79487189010194,-57.99637600452383,3032.5249938964844,52,56.04465103149414,-669.9136,-0.02420044,3.945666790008545,-93.27170678159874,54.155301094055176,49.781168937683105,44.22104395309202,1.8650259971618652,530000,0.02218914031982422,-162.07586082603814,100
-221.03901198594613,-125.00331444507927,3087.951521873474,53,55.40354895591736,-18.83035,0.014091707,3.748008966445923,-193.1169915805153,53.37830924987793,49.19651532173157,14.02488941145671,2.003736972808838,540000,0.020123004913330078,-349.03823461083505,100
-228.96182250020715,-183.47352288258222,3141.5378489494324,54,53.562970876693726,-0.4499624,-0.009807867,3.6781954765319824,-205.20391680366092,50.90406084060669,46.79235768318176,7.73078482855675,2.63785719871521,550000,0.019623279571533203,-368.40477168975974,100
-222.9944895685061,-182.3828574583863,3195.8780109882355,55,54.31586718559265,-0.077649914,-0.016012577,3.6572959423065186,-202.82886353900992,52.41864490509033,48.33247947692871,6.803184571363503,1.8727657794952393,560000,0.021155834197998047,-363.820422874628,100
-218.17657291119934,-187.56430780365218,3251.9494967460632,56,56.04996109008789,-0.07642912,-0.018698739,3.672875165939331,-202.4028801054309,52.89540195465088,48.78584051132202,7.1379784983089545,3.131675958633423,570000,0.019845008850097656,-363.285455182632,100
-217.80495225551516,-187.03649307853544,3306.2697920799255,57,54.299707889556885,-0.021731926,0.030119672,3.6323611736297607,-203.6838697515737,52.30853605270386,48.24718928337097,6.852671935988858,1.9613451957702637,580000,0.029469966888427734,-366.00896787608076,100
-221.57266346313546,-189.34302029573334,3364.9914848804474,58,58.69956302642822,-0.047959626,-0.01060494,3.736771583557129,-204.17369742901622,56.82907009124756,52.6556031703949,6.207380694127633,1.8493378162384033,590000,0.019787073135375977,-366.20305357488417,100
-219.338737065469,-191.31607824430134,3412.6075479984283,59,47.593998193740845,0.0018133286,0.028963065,3.6316537857055664,-203.09077966209975,45.46477913856506,41.40491795539856,5.697978939144658,2.1090118885040283,600000,0.019655227661132812,-364.8060112466772,100
-223.22448439011302,-189.39170128912463,3460.910751104355,60,48.279343128204346,-0.08318398,-0.047352754,3.6447811126708984,-203.68815532322887,46.27117991447449,42.19379806518555,6.466676411528473,1.9735033512115479,610000,0.03400897979736328,-366.15816534340803,100
-219.09197889907685,-185.05063701985543,3507.518807888031,61,46.58080291748047,-0.05525391,-0.014942972,3.621962547302246,-204.28987473696682,44.5036301612854,40.407602071762085,6.207947927828439,2.059839963912964,620000,0.016917943954467773,-366.74582692808036,100
-218.1506658156028,-188.58918740545022,3551.0310599803925,62,43.49121904373169,-0.042669646,0.0063126693,3.544947385787964,-204.07180355194083,41.55892086029053,37.58539390563965,6.316716725690732,1.9105479717254639,630000,0.020998001098632812,-367.15965339905034,100
-220.48009946826775,-188.92896756606382,3595.9176137447357,63,44.864652156829834,-0.04384962,0.01335983,3.5662758350372314,-203.53438270487004,42.98898696899414,38.99649214744568,6.203522773850377,1.85526704788208,640000,0.019974946975708008,-365.0374697867597,100
-221.8305971361332,-184.67500368439812,3639.9474980831146,64,44.00493907928467,-0.0637586,0.011563278,3.5810623168945312,-202.75845523549188,42.30146098136902,38.2941153049469,6.940003607733953,1.6831133365631104,650000,0.019967079162597656,-364.03836756897516,100
-221.4412068072322,-189.45997667821263,3685.0775628089905,65,45.109204053878784,-0.08042034,0.008188478,3.571605920791626,-203.58462188319052,42.979400873184204,38.98206877708435,6.909335162193698,2.109464168548584,660000,0.019836902618408203,-365.5658936040408,100
-217.84871413138512,-185.07379003657107,3729.454878091812,66,44.355595111846924,-0.10531953,0.014482276,3.591801881790161,-201.92793472280403,42.505854845047,38.489408016204834,7.033891085689523,1.8272247314453125,670000,0.019115924835205078,-362.50584417594445,100
-232.78843207348544,-184.51657311717855,3774.337474822998,67,44.86113977432251,-0.17583472,-0.010041428,3.608194589614868,-203.98257451408838,43.08981919288635,39.05051374435425,7.717526808993575,1.7491590976715088,680000,0.020504236221313477,-366.29903582171386,100
-224.7939081439971,-183.42677039861172,3817.3361139297485,68,42.977548122406006,-0.2436844,0.014675244,3.5597517490386963,-202.50036418718702,40.817469120025635,36.83426213264465,6.914311391432126,2.139533042907715,690000,0.01896524429321289,-363.6619034524094,100
-225.15192710482077,-190.75048378755153,3862.9997158050537,69,45.64451313018799,-0.41831493,0.007814673,3.6062378883361816,-204.540783561881,43.7351553440094,39.70316505432129,7.361096194835155,1.8872759342193604,700000,0.020681142807006836,-366.9597317538188,100
-218.55395404433827,-187.93828044805718,3912.6311349868774,70,49.60921001434326,-0.6094419,-0.014525186,3.6353745460510254,-202.6120177049589,41.997246980667114,37.93619132041931,6.868851043189921,7.589565277099609,710000,0.02031683921813965,-364.4521117037243,100
-218.97957650675008,-187.1171895193221,3969.1580369472504,71,56.46434426307678,-0.8095874,0.006048639,3.951967477798462,-202.8979780412948,54.53742694854736,50.08147430419922,6.882028062444357,1.8908839225769043,720000,0.03443503379821777,-364.1943350380696,100
-227.21611732900348,-187.0930853072576,4014.9953649044037,72,45.81438207626343,-0.9335012,0.01255937,3.6563074588775635,-204.13007689642166,43.853790044784546,39.76461863517761,7.592028948742931,1.9379699230194092,730000,0.022220134735107422,-366.69415945389244,100
-219.6584088287852,-187.13484363451403,4059.9913527965546,73,44.9662070274353,-1.1481249,-0.0071084136,3.6915769577026367,-203.70944327283462,43.287595987319946,39.154648542404175,6.8581215782891345,1.654750108718872,740000,0.023474931716918945,-365.71742629398267,100
-218.7991378921391,-188.05552250411486,4104.356353759766,74,44.339138984680176,-1.0252789,0.0095998105,3.6205625534057617,-202.19121629226393,42.54533314704895,38.48789191246033,6.718762011950798,1.7730770111083984,750000,0.020277976989746094,-363.0625491565632,100
-223.75596626875523,-189.19696159525998,4150.387567996979,75,46.00992703437805,-0.8710086,0.01334516,3.680253505706787,-203.3196897546923,44.078253984451294,39.966195583343506,6.970713696240263,1.9111089706420898,760000,0.020153284072875977,-365.51349820171913,100
-223.83972221953033,-185.67462947055435,4195.7921760082245,76,45.38300013542175,-0.67144895,0.007051538,3.6257786750793457,-204.13212286825933,43.6414430141449,39.589173793792725,7.138849105872547,1.7212481498718262,770000,0.019768953323364258,-367.2335674065492,100
-223.17901797663586,-187.67362523939047,4240.996405124664,77,45.18152213096619,-0.42353505,-0.009229763,3.5573089122772217,-203.33506163982193,43.21452498435974,39.204620599746704,7.323043724201601,1.9303429126739502,780000,0.03625893592834473,-365.6500594263236,100
-223.01151710361117,-184.02538229624676,4285.050183057785,78,44.02228093147278,-0.25861332,0.0018940414,3.581427812576294,-203.02210663339815,42.07931303977966,38.07039833068848,7.309359762936816,1.9215209484100342,790000,0.021078824996948242,-365.01059318871626,100
-217.341558378091,-181.33519864656597,4331.875710964203,79,46.80370831489563,-0.17856047,-0.027039679,3.6985106468200684,-202.0327260655512,44.921592235565186,40.71882367134094,6.6402212826739415,1.8569130897521973,800000,0.0203549861907959,-363.85160396773637,100
-217.85783161606867,-184.77051044872994,4376.70125079155,80,44.80292510986328,-0.06375905,0.034541164,3.605294704437256,-201.8532405040699,42.89077806472778,38.85099482536316,6.4948361145915925,1.888946771621704,810000,0.021441221237182617,-363.0840372493235,100
-220.18641059050205,-187.75975869869643,4417.085760116577,81,40.36288523674011,-0.022949558,0.022305151,3.6161704063415527,-202.01355919238358,38.51870894432068,34.463406562805176,6.74050298280116,1.6597650051116943,820000,0.18289613723754883,-363.53264322925105,100
-224.64478341536886,-186.1276859625196,4453.86078286171,82,36.75338411331177,-0.02339198,0.007284308,3.6503078937530518,-202.198816335995,34.963518381118774,30.883941411972046,7.475301052277776,1.7690460681915283,830000,0.01938605308532715,-363.40654947826306,100
-222.5900424839565,-185.80198565001362,4481.490779876709,83,27.608067274093628,-0.029690258,-0.010908319,3.6377193927764893,-201.74492433442464,26.009848833084106,21.88850498199463,7.193767190490667,1.5761752128601074,840000,0.018989086151123047,-362.5987345443831,100
-221.91290970950183,-189.28520937064957,4508.570502996445,84,27.058417081832886,-0.025436418,-0.019290103,3.639758348464966,-202.67221705715815,25.292999029159546,21.103750705718994,6.873670781702733,1.7441790103912354,850000,0.019868135452270508,-364.4563611005891,100
-221.74120940185833,-186.40803311926928,4535.619126081467,85,27.02325201034546,0.0075400146,0.013189743,3.7078933715820312,-203.28059762350168,25.190898895263672,21.009605407714844,7.232089824251284,1.811500072479248,860000,0.019344806671142578,-365.6026914340865,100
-227.14245866734822,-184.64138746387098,4561.78061914444,86,26.137751817703247,-0.018299554,-0.01427573,3.74910831451416,-202.7227119088405,24.4725341796875,20.2860324382782,7.210251355467361,1.6446080207824707,870000,0.019210100173950195,-364.5680744902478,100
-220.24052272285815,-186.09462808751599,4588.388521909714,87,26.585794925689697,-0.016704252,-0.013241006,3.6343390941619873,-203.63353295365786,25.013729095458984,20.917774438858032,6.6568466722645265,1.551969051361084,880000,0.019687175750732422,-366.23123638362654,100
-215.47999271651224,-183.28082899447156,4615.248246908188,88,26.835686922073364,-0.0038349929,-0.0027708695,3.6353302001953125,-202.04519004460442,25.187875747680664,21.109699726104736,6.644692566164733,1.6258480548858643,890000,0.02048516273498535,-363.60919699889877,100
-233.0823259034398,-189.85865100833968,4641.280472755432,89,26.010495901107788,-0.015634703,-0.0104229795,3.6092729568481445,-204.013003651978,24.322118997573853,20.264246463775635,7.065666747839967,1.6669700145721436,900000,0.020968914031982422,-366.6473779218702,100
-219.43122490330867,-185.74546032265073,4668.2857348918915,90,26.984110116958618,-0.020904174,-0.020941606,3.70473313331604,-204.0690304615312,25.271883010864258,21.12937021255493,7.173763708730267,1.6910600662231445,910000,0.019750118255615234,-367.178507839464,100
-219.30224116588982,-185.06815872936215,4695.502624750137,91,27.195129871368408,-0.008951467,-0.009027818,3.6371278762817383,-202.54670483921834,24.34776520729065,20.233906745910645,5.960127936789148,2.793041229248047,920000,0.0519108772277832,-364.303039324118,100
-218.90988841302152,-188.2043605528776,4720.036816835403,92,24.512700080871582,-0.0035746398,-0.001432782,3.6087498664855957,-203.21387481430543,23.066750049591064,19.02143383026123,6.45459960751327,1.4256541728973389,930000,0.019829988479614258,-365.6691861361063,100
-224.06966854803196,-184.7269329813039,4748.0103368759155,93,27.95265793800354,-0.015036588,-0.012933879,3.6610946655273438,-202.6910019414634,26.034438848495483,21.9373836517334,6.793660866514868,1.896332025527954,940000,0.02029109001159668,-365.03002909869844,100
-219.5582769951325,-189.02177351330698,4773.618639945984,94,25.587334871292114,-0.001278926,0.0029106522,3.619168996810913,-203.96730322356132,23.855700969696045,19.800682067871094,7.36937920336628,1.7119581699371338,950000,0.019253015518188477,-366.8201112549671,100
-216.75577983990595,-188.35608217225698,4799.538200855255,95,25.897897958755493,0.03359826,0.038419023,3.6924314498901367,-202.69630656935206,24.480072021484375,20.35216212272644,6.434633820814883,1.3983428478240967,960000,0.01905989646911621,-364.8776714910122,100
-216.3550198675434,-188.6986180553436,4826.269782781601,96,26.71095108985901,0.008351358,0.012152148,3.639641046524048,-201.9543391478737,25.02896475791931,20.953030824661255,6.5790919407416,1.6619908809661865,970000,0.0196380615234375,-362.92793085419726,100
-226.35500869478508,-182.87271003651367,4853.153685092926,97,26.862717866897583,-0.003824295,-0.0013485992,3.6923129558563232,-202.7165000754828,25.144957780838013,21.016672372817993,7.943657573929345,1.6979000568389893,980000,0.019479036331176758,-364.9846003757609,100
-219.78991959362025,-189.0947854854571,4879.301171064377,98,26.126424074172974,-0.0053212335,-0.004503175,3.642935276031494,-202.8006383323982,24.46853470802307,20.390517473220825,6.543171135744491,1.6382310390472412,990000,0.01928400993347168,-364.67105151957117,100
-218.5915125513345,-187.3319110578051,4905.944730997086,99,26.622462034225464,-0.032088198,-0.030558115,3.7231006622314453,-202.41028487360222,25.099648237228394,20.930096864700317,7.129665225781876,1.5032751560211182,1000000,0.019166946411132812,-364.1991430958995,100
-223.58188216460823,-184.51245460463136,4932.943906784058,100,26.978135108947754,-0.006953897,-0.003849106,3.624764919281006,-203.43113088088404,25.312941789627075,21.251739978790283,7.261286995502139,1.6455979347229004,1010000,0.01925206184387207,-365.5910169147967,100
-215.67836584285996,-191.61612752666989,4959.196185827255,101,26.22871994972229,-0.024421455,-0.023001453,3.6406116485595703,-203.44993516167108,24.561023950576782,20.485515117645264,5.39324382070351,1.6474859714508057,1020000,0.0198211669921875,-366.394879161988,100
-218.83216918259495,-184.57318166179607,4986.151838064194,102,26.93496322631836,-0.0054068877,-0.002706665,3.6478183269500732,-202.2511392585892,25.25140690803528,21.158187866210938,7.173910624124476,1.662519931793213,1030000,0.01959705352783203,-363.65003483203765,100
-224.03809431611415,-188.451303333747,5013.007200717926,103,26.833314895629883,-0.015741091,-0.010649835,3.616764783859253,-203.01994857984025,25.13630986213684,21.08077907562256,6.7946300350378275,1.6757299900054932,1040000,0.01992011070251465,-365.2927937321523,100
-221.01785735435718,-185.65480485320631,5040.597536802292,104,27.567485094070435,-0.024642104,-0.019972393,3.703042507171631,-202.69515736602634,25.956703901290894,21.81912589073181,6.718760470457746,1.58868408203125,1050000,0.02061319351196289,-364.660369548594,100
-218.79745436198994,-187.64150614798945,5067.351283073425,105,26.73228430747986,-0.039775208,-0.030775836,3.613469362258911,-201.23296294568982,25.042076110839844,20.987730979919434,6.669761996401549,1.6699590682983398,1060000,0.019721031188964844,-361.6172443238682,100
-217.6623543528311,-181.20296658952154,5093.8987159729,106,26.526026964187622,-0.03109007,-0.028149359,3.6793437004089355,-201.976761741789,24.835850954055786,20.718585968017578,7.61237487689838,1.497648000717163,1070000,0.19211888313293457,-363.04690339787373,100
-218.74459412666016,-187.77203388021107,5120.321145772934,107,26.401371955871582,-0.018118164,-0.0127275605,3.668464183807373,-201.66321841883033,24.78660821914673,20.673678398132324,5.769385645575246,1.5939979553222656,1080000,0.020380020141601562,-362.95249817684635,100
-220.95744734744204,-185.43826376603022,5146.875384807587,108,26.53261399269104,0.022744698,0.025423322,3.6979198455810547,-203.59796399741015,24.80816888809204,20.64316987991333,7.14876352999639,1.7037370204925537,1090000,0.02031397819519043,-366.67109555417375,100
-215.99587967773806,-190.03049476102785,5173.470444917679,109,26.57393479347229,0.009086055,0.011270621,3.896475076675415,-201.61026461502112,25.026396989822388,20.659425497055054,5.4624475879516465,1.5249929428100586,1100000,0.02203989028930664,-362.64428741910325,100
-223.95814091344528,-185.91541228024056,5200.040224790573,110,26.545927047729492,0.026317783,0.0274755,3.752274513244629,-202.20871607901168,24.8488609790802,20.66135549545288,7.578970027666372,1.6768341064453125,1110000,0.0196380615234375,-363.7473076622904,100
