Time,train-AverageDiscountedReturn,Itr,train-AverageReturn,train-EnvExecTime,train-StdReturn,train-NumTrajs,Time-Sampling,train-MaxReturn,ItrTime,Time-SampleProc,LossAfter,Time-Optimization,train-PolicyExecTime,n_timesteps,LossBefore,train-MinReturn
9.07815432548523,-2.6817044995236534,0,-2.5118964311855665,2.644195556640625,4.0848657372475,100,8.51205563545227,7.838910165792728,9.07815146446228,0.1101372241973877,-0.08264591,0.45560336112976074,5.628159523010254,10000,-0.003384259,-10.208723582408554
18.514206647872925,-8.11949398164918,1,-6.168569874063667,2.815714120864868,4.459692085583783,100,8.840550661087036,6.962830143292108,9.365397214889526,0.09492015838623047,-0.05699564,0.42969727516174316,5.778826475143433,20000,-0.005556323,-13.810115368307851
28.06423854827881,-18.27866419794349,2,-12.673829866334625,2.979051113128662,1.882886460216326,100,9.141807079315186,-7.80022002399611,9.528015851974487,0.0627899169921875,-0.1320725,0.32320618629455566,5.906168460845947,30000,0.015503958,-17.031420450105387
37.58137607574463,-18.213366898462233,3,-12.58921829414242,2.868605136871338,2.187760567573927,100,9.01746654510498,-1.7025304175196478,9.495910167694092,0.07784414291381836,-0.13758574,0.40035128593444824,5.902871131896973,40000,0.008377453,-16.393878203680167
47.00626468658447,-15.969106208416164,4,-11.440325896821061,2.901128053665161,4.479562353087565,100,8.911831617355347,10.441984651595304,9.405425786972046,0.056809425354003906,-0.052179564,0.436551570892334,5.77037501335144,50000,0.020595044,-16.30695843374068
56.439096212387085,-14.287902943382589,5,-10.223300399471661,2.851320743560791,4.614792164192382,100,8.895251274108887,8.57482637169358,9.413809061050415,0.09906411170959473,-0.009848706,0.41928815841674805,5.797677040100098,60000,0.014757922,-16.17226117860557
65.63060283660889,-1.8415285380865063,6,-2.7792990974588094,2.6791317462921143,5.008135488087259,100,8.714383125305176,8.73634364210381,9.174918413162231,0.08901095390319824,-0.080084495,0.3713064193725586,5.784442186355591,70000,-0.015219775,-11.322240030126187
74.71601843833923,-8.470000863472816,7,-4.461507423170096,2.5906484127044678,2.9075431920786756,100,8.67909026145935,3.0063996216027373,9.066461086273193,0.07807230949401855,-0.016261857,0.3091127872467041,5.833944082260132,80000,-0.004522215,-11.91016274162853
83.75755405426025,-8.549512119207526,8,-4.560105819013668,2.565757989883423,2.2574752087806815,100,8.645910739898682,1.4809426390815557,9.023395538330078,0.07818055152893066,-0.32196143,0.2990710735321045,5.828111886978149,90000,0.0067577087,-9.907525982547424
92.83240985870361,-2.74106978889078,9,-1.2352031491629,2.555198907852173,4.082975117190139,100,8.657965421676636,5.829505323377236,9.055855989456177,0.09905171394348145,-0.2037601,0.2986268997192383,5.847961187362671,100000,-0.00068356626,-8.318723882909547
101.95644664764404,-3.711642204530557,10,-1.8727990942503974,2.5587778091430664,3.411823469134625,100,8.747468948364258,4.926057349628536,9.104501008987427,0.03329348564147949,-0.21472861,0.3234984874725342,5.9032301902771,110000,-0.015251508,-9.29720681776127
110.71942067146301,-1.2002362921235668,11,-0.7580732904847135,2.5094354152679443,3.568413513649213,100,8.316174507141113,5.984531070757133,8.743387699127197,0.06121253967285156,-0.35849512,0.3657705783843994,5.565770149230957,120000,-0.0034508149,-10.873110927534956
119.79352951049805,-2.5843377355924964,12,-1.732284059304752,2.56358003616333,3.9255337274355675,100,8.70412826538086,6.426468061855878,9.054970741271973,0.03684353828430176,-1.3883028,0.3137681484222412,5.884179592132568,130000,-0.0017053039,-9.915524525414416
128.84893655776978,-4.351559488302429,13,-2.795709109741667,2.5029635429382324,3.9002490008878272,100,8.46084189414978,6.168285428109807,9.035555362701416,0.08878803253173828,-2.483966,0.4857006072998047,5.707603931427002,140000,-7.333374e-06,-10.02731890829171
137.85386085510254,-2.3756054533015103,14,-1.5403460649387821,2.5316011905670166,4.358227356926464,100,8.438843488693237,7.658813231016152,8.986228704452515,0.1399517059326172,-1.8211789,0.4072237014770508,5.662444591522217,150000,0.0031138733,-8.105134400397231
146.89885687828064,-3.7024249090451335,15,-2.3366919350761637,2.546401023864746,4.236237170277181,100,8.542943716049194,6.573023375893166,9.028958559036255,0.059081315994262695,-1.4658369,0.4267401695251465,5.745379209518433,160000,6.4379885e-05,-8.222972428398966
155.97346448898315,-2.459775451792334,16,-1.570139361938045,2.5121731758117676,4.364331092142241,100,8.560086965560913,6.307671976489853,9.05662226676941,0.06041121482849121,-1.1505375,0.43590450286865234,5.802145004272461,170000,0.014618622,-9.388062500489468
165.16097140312195,-2.1580909514443913,17,-1.3991886012612955,2.557894229888916,4.900076586963959,100,8.661470651626587,7.493132772418346,9.168047189712524,0.06359291076660156,-1.1226121,0.44273877143859863,5.843833923339844,180000,-0.015166175,-9.996094676454739
174.23832392692566,-1.6242644887347857,18,-1.0545465235971205,2.619788646697998,4.822602988689662,100,8.670206308364868,7.197998493944679,9.057578802108765,0.06321167945861816,-0.87602645,0.3238849639892578,5.801984071731567,190000,0.0014131347,-9.003675539806675
183.36708164215088,-1.0147395674431747,19,-0.6045199748998112,2.5670390129089355,4.716507873188955,100,8.654982089996338,7.293429565607448,9.10064959526062,0.1128382682800293,-0.83762324,0.33258914947509766,5.844646692276001,200000,-0.017739661,-10.185415640273739
192.48301887512207,-1.335282850915585,20,-0.8510889284952945,2.524057626724243,5.051347959390104,100,8.562891721725464,7.453203320428518,9.086618661880493,0.11505794525146484,-0.65877223,0.4081308841705322,5.785027503967285,210000,-0.016386438,-9.337332303406114
201.3095269203186,-0.19769901116693897,21,-0.11263923500002225,2.535109281539917,4.923740922191177,100,8.359025239944458,7.640708943818308,8.796564102172852,0.06699252128601074,-0.6507584,0.3703474998474121,5.56192946434021,220000,-0.013405114,-9.092777737144234
210.3721079826355,-0.9115811130812355,22,-0.5614502191246982,2.555802583694458,4.508365538095219,100,8.6207594871521,7.950984357176443,9.035496473312378,0.07746744155883789,-0.5299643,0.33704566955566406,5.796525001525879,230000,0.0068327393,-9.109963243469515
219.46678352355957,-0.8496912545691353,23,-0.4942590641572431,2.585476875305176,4.42270034787646,100,8.712255716323853,7.581316232526034,9.054929256439209,0.0470426082611084,-0.41156808,0.2951948642730713,5.877013683319092,240000,0.0005246948,-9.638344681381769
228.6748116016388,-1.4407771216041245,24,-0.8212407126473761,2.5365829467773438,4.821445295465523,100,8.832092523574829,7.225898476472154,9.190028667449951,0.06439876556396484,-0.3885284,0.29331231117248535,5.9983179569244385,250000,0.007125159,-10.638370256279533
238.1687343120575,-0.4829901717524625,25,-0.24632242616236322,2.575788974761963,4.556152006234955,100,8.842902660369873,7.4949698733180625,9.47481894493103,0.10090374946594238,-0.31772318,0.5307743549346924,5.9821507930755615,260000,0.007398181,-10.918010591603963
247.0413682460785,-0.21232703591153373,26,-0.09692249565944737,2.5416781902313232,4.6538559304054665,100,8.426095962524414,7.660656285479142,8.841981172561646,0.04479789733886719,-0.35734388,0.36960935592651367,5.641855955123901,270000,-0.00062348635,-8.458938340576905
256.14927554130554,-0.9289759403628967,27,-0.5234539251183032,2.52311372756958,4.3933709294348295,100,8.52797818183899,7.899295259437725,9.074126243591309,0.10772275924682617,-0.24434277,0.4381866455078125,5.75849986076355,280000,0.0024072633,-7.662647476570335
265.14958786964417,-1.7300893139518134,28,-0.9798049340762687,2.526310443878174,4.688572955358889,100,8.596681833267212,8.083234193618159,8.977556228637695,0.06896710395812988,-0.22098257,0.31161046028137207,5.824211835861206,290000,-0.0024683105,-9.741472454482611
274.18094182014465,-0.8306847029626284,29,-0.4444693146765298,2.538748264312744,4.539087517207822,100,8.669204473495483,7.87263916763272,9.014450073242188,0.038211822509765625,-0.22113977,0.3068068027496338,5.876742601394653,300000,-0.014759082,-9.456293140959884
283.0586528778076,-1.21878745861298,30,-0.676472137016678,2.5394632816314697,4.692995565722396,100,8.49100923538208,7.151524645323576,8.859000205993652,0.03517556190490723,-0.17342308,0.3325181007385254,5.701889276504517,310000,0.008276086,-9.69667307846058
292.1500744819641,-0.745798596118406,31,-0.321199242824701,2.5698204040527344,4.637052767316796,100,8.579625129699707,7.558041550986431,9.056647777557373,0.09662747383117676,-0.1526503,0.3801615238189697,5.7485435009002686,320000,-0.0065854006,-11.89890286840637
301.0777904987335,-0.997795047451427,32,-0.541623973705174,2.5344431400299072,4.956258431811561,100,8.56099796295166,8.110742489620742,8.910161972045898,0.03427720069885254,-0.15358174,0.314655065536499,5.772547960281372,330000,0.009213648,-9.36529407807428
310.21225786209106,-1.532674553053729,33,-0.8541326716923123,2.565398931503296,4.510671081324157,100,8.747257947921753,7.732976831526301,9.117498874664307,0.06364130973815918,-0.13140336,0.3063786029815674,5.928086519241333,340000,-0.0041574463,-9.38484493948868
319.3680191040039,-1.1784602209413408,34,-0.5727720250459148,2.567471981048584,4.8547238394554215,100,8.745020627975464,7.8773839687209835,9.1370210647583,0.08214974403381348,-0.1181815,0.30964159965515137,5.927903652191162,350000,-0.015504041,-11.193120186931901
328.43759417533875,-1.345969361199671,35,-0.7478984751847336,2.578230142593384,4.952497181384495,100,8.69258737564087,7.100705002478578,9.051271200180054,0.0325160026550293,-0.101738125,0.32595157623291016,5.857605934143066,360000,0.0045500123,-9.749158298924288
337.71515440940857,-1.4420279784258918,36,-0.7684349791592038,2.5992324352264404,4.4974334853038425,100,8.893483638763428,7.229051796298048,9.26138424873352,0.05992460250854492,-0.09550222,0.30773138999938965,6.052383184432983,370000,0.004923425,-8.28212919247498
346.89169549942017,-0.4504171871949674,37,-0.21930733202232502,2.610064744949341,4.113742624249061,100,8.729013919830322,7.732394387724689,9.159305810928345,0.053281307220458984,-0.078477256,0.3767874240875244,5.875895738601685,380000,-0.0010085815,-8.061969836910666
355.9261226654053,-0.2721561035122156,38,-0.131440765730949,2.545018196105957,5.049202310361774,100,8.615323066711426,8.051569492923711,9.01395559310913,0.09372806549072266,-0.077715114,0.30460596084594727,5.81821084022522,390000,0.0025903077,-11.97527049334292
365.1354491710663,-2.5766213789356125,39,-1.5276388852248155,2.5643911361694336,4.779652688850464,100,8.76092004776001,7.376506301012351,9.190239429473877,0.11155557632446289,-0.080328345,0.3175337314605713,5.950353145599365,400000,-0.011113367,-9.61743492280779
374.1645495891571,-1.4033797516390019,40,-0.723056859798329,2.561290979385376,4.889273087127124,100,8.668696165084839,7.639502959976766,9.012961626052856,0.033873558044433594,-0.07888452,0.31015825271606445,5.854777812957764,410000,-0.008797827,-10.659940856328786
383.3227651119232,-0.4908295850562883,41,-0.17660015425468156,2.6163711547851562,4.629766749390981,100,8.787346124649048,7.678002892321903,9.13956069946289,0.02699732780456543,-0.04873987,0.32500624656677246,5.920876741409302,420000,0.011817456,-11.215787155241394
392.46076560020447,-1.5382018817011707,42,-0.826977449915379,2.6180832386016846,4.860250108756635,100,8.746151447296143,7.295482228174487,9.122432947158813,0.06613540649414062,-0.055255994,0.3099334239959717,5.868347883224487,430000,-0.0072206785,-11.352377127852685
401.6845121383667,-1.5892944384379848,43,-0.8933497337460782,2.5398459434509277,4.471448504159954,100,8.824467658996582,7.162263722614877,9.205771207809448,0.06815195083618164,-0.021058472,0.31180310249328613,6.02872896194458,440000,0.01484823,-11.176522688511055
410.8300018310547,-1.2127000677776787,44,-0.6120548766287719,2.558864116668701,4.37607348315662,100,8.688360214233398,7.199012479975301,9.127407789230347,0.11942100524902344,-0.05006056,0.31940603256225586,5.884530544281006,450000,-0.011224829,-10.681424090617499
419.8607406616211,-0.7046302512967628,45,-0.35844429032619635,2.554119348526001,4.4060867256148795,100,8.619324445724487,7.888021693018747,9.01194429397583,0.07477521896362305,-0.025201855,0.3176109790802002,5.816184997558594,460000,0.014728211,-8.75796567342111
429.1546401977539,-1.225037577279983,46,-0.6559172200461519,2.6641993522644043,4.5206924454734025,100,8.879717111587524,7.425463688043615,9.276118516921997,0.0780324935913086,-0.048102148,0.3181304931640625,5.961211204528809,470000,-0.008957153,-8.642714356624625
438.3759961128235,-2.37690015429001,47,-1.315228765300017,2.5850563049316406,4.339291596944836,100,8.821218013763428,6.766567703921137,9.198198556900024,0.0744636058807373,-0.020404309,0.30228638648986816,5.958217144012451,480000,0.0043281005,-9.584982861683178
447.5584397315979,0.647207999617118,48,0.4778442112773527,2.6527507305145264,4.6770742981473,100,8.807587623596191,7.691860933687967,9.164583921432495,0.0413820743560791,-0.04323092,0.3153984546661377,5.89444637298584,490000,-0.0058303224,-9.315221240086402
456.60873579978943,-1.7021576979801964,49,-0.9434212124978422,2.6208155155181885,4.474917468636983,100,8.67496132850647,6.818619462931571,9.034063577651978,0.03331613540649414,-0.027412048,0.3255953788757324,5.798363924026489,500000,0.0031634155,-11.001957961041127
465.6862871646881,-2.225260701648077,50,-1.2599613390947737,2.6082615852355957,4.508094700875858,100,8.587493181228638,7.442696489851474,9.05932068824768,0.1206812858581543,-0.041974425,0.35089874267578125,5.732880592346191,510000,-0.01797627,-9.016813045648439
474.6837749481201,-1.6513988675699784,51,-0.9309280944459897,2.523077964782715,4.515379097147275,100,8.591463088989258,7.371138645024484,8.978734016418457,0.09697937965393066,-0.06760304,0.28869199752807617,5.8243701457977295,520000,-0.018148499,-9.78545030208275
483.80386447906494,-1.6980076579422927,52,-0.9535463503932822,2.6029510498046875,4.703705199709071,100,8.725763082504272,7.366153845648974,9.103513479232788,0.06878924369812012,-0.02578004,0.308727502822876,5.853639364242554,530000,0.0026816283,-10.662091341746729
492.8844270706177,-1.7062626908458431,53,-0.8929091310987823,2.5538976192474365,4.418390628952581,100,8.708847045898438,7.302142166049042,9.06221055984497,0.041233062744140625,-0.016134119,0.31191563606262207,5.891186952590942,540000,-0.0002838379,-11.376233291123286
