LossBefore,train-AverageDiscountedReturn,LossAfter,train-MinReturn,train-MaxReturn,train-StdReturn,Time,train-NumTrajs,train-AverageReturn,Time-SampleProc,Time-Sampling,Time-Optimization,train-EnvExecTime,ItrTime,train-PolicyExecTime,n_timesteps,Itr
0.0053394362,-428.4388172979113,0.0020245025,-259.3975541156298,-186.467101385061,11.506029825849069,1439.054105758667,100,-233.1565342690537,0.01887226104736328,25.543522119522095,1.513948917388916,3.3474526405334473,27.08581519126892,21.787044525146484,440000,43
0.020806927,-431.2654259773237,0.0016183136,-257.3239346920317,-203.52809424117106,10.228272026613537,1467.2261319160461,100,-235.0118259350407,0.01840806007385254,26.451093196868896,1.6727721691131592,3.5571961402893066,28.151446104049683,22.480080127716064,450000,44
0.009245012,-427.57920087422104,0.0031230391,-252.79573031561853,-193.76436345660343,9.303645969261671,1498.5555458068848,100,-232.77175953492727,0.024837970733642578,29.515464782714844,1.7658371925354004,3.7059526443481445,31.3074951171875,25.24960708618164,460000,45
-0.030868415,-430.3987151727504,-0.048233464,-254.46612366609153,-209.51822797082295,9.737486448157018,1526.336434841156,100,-234.77595090775245,0.021237850189208984,24.975870847702026,2.754931926727295,3.5299875736236572,27.752408027648926,20.98392391204834,470000,46
-0.0005183151,-429.18358394043776,0.0011475586,-252.61522064385406,-212.27800605365303,9.269686124194624,1553.5788788795471,100,-233.54438349625187,0.019063949584960938,25.33891010284424,1.8623919486999512,3.4357948303222656,27.220734357833862,21.494952917099,480000,47
-0.019100223,-428.72652483750505,-0.042698838,-253.144287320984,-210.31235886432637,9.663824548554956,1581.2452058792114,100,-233.85804155077116,0.021561145782470703,25.863802194595337,1.7366769313812256,3.373901605606079,27.64509081840515,22.076521635055542,490000,48
-0.0068252077,-426.20769601507754,-0.014071792,-251.82220579033486,-200.34948614017983,9.845239139094465,1609.4548208713531,100,-232.38217919733776,0.0205838680267334,26.443131923675537,1.7161519527435303,3.47217059135437,28.187246084213257,22.56281805038452,500000,49
0.03502018,-430.49177360256175,0.026079236,-254.44464164448064,-202.72620072065456,10.414385761120785,1636.2035598754883,100,-234.6731590046568,0.01918196678161621,24.941797733306885,1.7670891284942627,3.3813328742980957,26.728665113449097,21.153408527374268,510000,50
0.0013028625,-429.2478305790861,-0.023958031,-256.41808911148894,-207.69306357612447,9.0703401940106,1663.9785270690918,100,-234.02896587562498,0.01938486099243164,25.893913984298706,1.839554786682129,3.4625110626220703,27.75400710105896,22.020002603530884,520000,51
-0.014511853,-430.8989056383687,-0.037000917,-250.36200848388182,-192.1490220121127,10.11377941291499,1691.985081911087,100,-234.7306582668532,0.02021503448486328,25.237181901931763,2.727473020553589,3.410081624984741,27.985419988632202,21.415379524230957,530000,52
0.011494352,-429.96761840539943,-0.006577879,-252.93292232943344,-207.26313625209147,8.851895451579024,1720.7055587768555,100,-234.23052743286746,0.01988673210144043,26.829771995544434,1.8530900478363037,3.458343505859375,28.703144788742065,22.956082105636597,540000,53
0.008037637,-430.46051567622436,-0.0015277863,-255.20818012076793,-210.7400473372024,8.79892743354459,1749.5746808052063,100,-234.47520202385337,0.021824121475219727,27.08485507965088,1.7405009269714355,3.679044246673584,28.848536014556885,22.971489191055298,550000,54
-0.022130359,-429.1348271407221,-0.059045613,-258.1915374526384,-209.31438806701254,9.06147161226553,1777.6311769485474,100,-233.77829585803755,0.02031683921813965,26.311890125274658,1.700814962387085,3.4109256267547607,28.037073135375977,22.486734628677368,560000,55
0.013218954,-429.8415236317229,0.0049113417,-254.32411224727605,-215.17387068024868,9.142965061685526,1804.3579919338226,100,-233.81449524762706,0.019269704818725586,24.979538917541504,1.7048828601837158,3.431993246078491,26.704063177108765,21.129687070846558,570000,56
-0.0106989015,-428.3204177088896,-0.02345727,-258.0318173951557,-205.70949306006867,10.021557606369484,1831.3926117420197,100,-233.81658327925342,0.018967866897583008,25.299792766571045,1.694021224975586,3.4029979705810547,27.014132976531982,21.48653769493103,580000,57
0.019258652,-428.81276978980515,-0.006742389,-257.2072030540943,-198.76211327698502,10.069888028022353,1858.1510999202728,100,-233.5408217795875,0.018951892852783203,23.82706570625305,2.8892900943756104,3.3730368614196777,26.736615896224976,20.04255700111389,590000,58
-0.012531118,-429.5611046040763,-0.016291058,-254.72842868061565,-208.66641569042778,9.626535755711496,1886.8078799247742,100,-233.91461385492002,0.019412994384765625,26.901859760284424,1.7125937938690186,3.4950039386749268,28.635324001312256,22.98148465156555,600000,59
-0.0213818,-429.33964376928566,-0.05921648,-250.38290913954177,-212.64444833903036,8.13684362746982,1915.1161859035492,100,-234.35478426577637,0.019215106964111328,26.3857159614563,1.880558967590332,3.607163667678833,28.28693699836731,22.334105253219604,610000,60
0.016700294,-429.4238509586101,-0.012396122,-259.6167279594184,-205.32830477010958,10.021848882803615,1942.0123720169067,100,-234.3072516891381,0.016924142837524414,25.332087993621826,1.5255107879638672,3.444845199584961,26.874910831451416,21.471949577331543,620000,61
0.004636786,-428.17696375733533,-0.01285564,-252.4474587834555,-203.792599879675,9.38891588525961,1968.9748277664185,100,-233.34833745058455,0.018676042556762695,25.261156797409058,1.6613359451293945,3.412407875061035,26.941516637802124,21.435936450958252,630000,62
-0.013133972,-428.36199683869563,-0.03585124,-260.3652628791103,-214.41040290078982,8.472908881046047,1995.7102489471436,100,-233.5813699749632,0.019214868545532227,24.95715880393982,1.7390527725219727,3.389702558517456,26.7157940864563,21.156699180603027,640000,63
-0.0063812025,-428.9395991281402,-0.014789959,-254.36232552502443,-216.41964646213938,8.666004142269887,2022.989744901657,100,-233.51763753296257,0.018793106079101562,25.542099952697754,1.6983661651611328,3.470073699951172,27.259621143341064,21.64750337600708,650000,64
0.014031869,-432.9716838026,0.0004683197,-258.16825524749044,-204.01216321841645,9.243912211785462,2049.768079996109,100,-236.2746028734335,0.02005290985107422,25.015336990356445,1.719933032989502,3.4171595573425293,26.75675392150879,21.189309120178223,660000,65
0.014231928,-428.6701675792286,-0.0047585694,-254.20193127177762,-207.76677991445737,8.929986701602159,2077.453405857086,100,-233.60643667758603,0.019263267517089844,25.91336178779602,1.724268913269043,3.510050058364868,27.665818214416504,21.98233413696289,670000,66
-0.010394815,-429.37380621687805,-0.02385563,-253.87446616917154,-204.31802413116574,9.386688794946503,2104.349618911743,100,-234.23516509216907,0.018910884857177734,25.16074228286743,1.6942181587219238,3.42307710647583,26.875449895858765,21.324907302856445,680000,67
0.0048992815,-431.52684076747323,-0.013550046,-254.18588273634597,-210.82755530331863,9.03012822157855,2131.208004951477,100,-235.39743843426228,0.018882036209106445,25.091970205307007,1.7248761653900146,3.4040048122406006,26.837170839309692,21.27607774734497,690000,68
0.032954983,-430.6742075825577,0.020710148,-255.4277205405823,-211.7159198900085,8.637364797893209,2158.473452806473,100,-234.85998452829844,0.019288063049316406,25.43589997291565,1.7872040271759033,3.446601629257202,27.243820905685425,21.576096773147583,700000,69
0.03380962,-429.97340394996036,0.03211742,-258.6897378340134,-206.43312216768808,10.541624763125833,2186.0614516735077,100,-234.23820691615612,0.01948714256286621,25.751821994781494,1.7955100536346436,3.5123605728149414,27.567389011383057,21.79392409324646,710000,70
0.009916953,-430.0350392892408,-0.027047625,-251.42893492853415,-207.89032086315817,9.015483393268156,2212.5211279392242,100,-234.48686747041364,0.01884007453918457,24.719826221466064,1.6975078582763672,3.3690764904022217,26.437565088272095,20.931115865707397,720000,71
-0.0031322585,-431.7442704499684,-0.033309076,-257.82237328388675,-211.59740732405837,8.980192874027145,2239.2579839229584,100,-235.3708435988222,0.01895904541015625,24.896063089370728,1.8002471923828125,3.457547187805176,26.71566915512085,21.01078176498413,730000,72
0.029062543,-429.35833534256585,0.01642659,-252.01385093404892,-201.05908946838488,10.265535866065067,2265.96630191803,100,-234.28864317003033,0.01700592041015625,25.160747051239014,1.508608102798462,3.432002067565918,26.687612056732178,21.316230535507202,740000,73
-0.026353339,-430.276477832281,-0.052742723,-254.24291843816457,-211.2371999365355,10.089874951641985,2292.303039073944,100,-234.56686205900726,0.01891613006591797,24.641366720199585,1.6496641635894775,3.4550836086273193,26.311327934265137,20.773810625076294,750000,74
0.016459106,-425.81945877884283,0.0027193725,-250.3373580584721,-203.93063270815588,9.09165890827092,2319.4450528621674,100,-231.989306023772,0.018730878829956055,25.403488159179688,1.6954691410064697,3.3839075565338135,27.120885133743286,21.612937927246094,760000,75
0.03204063,-431.53593594624004,0.034879018,-255.20563151921513,-196.23498244278983,9.564371215242435,2345.559565782547,100,-235.24327158353412,0.018806934356689453,24.58630394935608,1.487257719039917,3.393641710281372,26.092740058898926,20.781699180603027,770000,76
0.00080852356,-429.8890023163403,-0.050066713,-256.33934699407376,-211.07275207959952,9.302836550598752,2373.2022659778595,100,-234.26562138558768,0.01935720443725586,25.86656904220581,1.7346768379211426,3.5201306343078613,27.62202501296997,21.928488969802856,780000,77
-0.004246486,-432.28309677510236,-0.0153557435,-253.54984061465342,-201.97984756727067,9.657930940498789,2399.9540078639984,100,-235.60240255454468,0.019179105758666992,25.05205512046814,1.658884048461914,3.5072824954986572,26.73048973083496,21.129661560058594,790000,78
-0.01585337,-426.6938461881324,-0.08076326,-250.01193360606632,-199.4865598297123,9.049988176871091,2426.086319923401,100,-231.91570344634215,0.01931476593017578,24.382158756256104,1.7089741230010986,3.3931658267974854,26.110811948776245,20.580402851104736,800000,79
0.008007098,-430.1113754662519,-0.0035510743,-256.10242525042156,-203.96510001630392,11.181932296173002,2452.7932498455048,100,-234.40808359439328,0.01883697509765625,24.955689907073975,1.7110588550567627,3.4601237773895264,26.686110019683838,21.08859658241272,810000,80
0.02143826,-430.83724150763936,0.0076370467,-251.67388395773932,-205.0505364667869,8.454146631532607,2480.0233938694,100,-234.64766330514175,0.04273724555969238,25.204479932785034,1.9607841968536377,3.4042696952819824,27.209707975387573,21.383466243743896,820000,81
0.010237305,-428.2879756631788,-0.027709445,-251.17579570061795,-206.9581055071843,9.600124886428745,2506.328267812729,100,-233.029855526334,0.017354965209960938,23.972698211669922,2.2830419540405273,3.46694278717041,26.283727884292603,20.099504947662354,830000,82
0.014216742,-429.2974946135497,-0.010195349,-253.31332476817343,-210.565652755061,10.388809850769888,2532.3104457855225,100,-233.97853473644375,0.019564151763916016,24.218265056610107,1.7290549278259277,3.445509910583496,25.967232942581177,20.35263442993164,840000,83
0.013944595,-432.07134490129727,-0.009885974,-252.9189216753618,-206.81610744325926,9.551107735032705,2558.8148918151855,100,-235.59833064797044,0.0193941593170166,24.779187202453613,1.6845331192016602,3.5047881603240967,26.483476877212524,20.84985852241516,850000,84
-0.017745983,-429.14026018673366,-0.04422596,-253.02707058244107,-213.865261697478,8.371806820415149,2585.1732199192047,100,-233.52134164288063,0.02020716667175293,24.43962526321411,1.8776371479034424,3.438607931137085,26.337817907333374,20.58546471595764,860000,85
-0.030617645,-428.0014572721307,-0.02849674,-252.00070156256265,-207.43357225712836,10.00325734230822,2611.7426488399506,100,-233.26629641670522,0.01906299591064453,24.816675186157227,1.7086091041564941,3.447815179824829,26.54470205307007,20.94356107711792,870000,86
-0.036201354,-431.09967575728484,-0.058889195,-254.1987101869866,-201.52387277442054,9.671615466464964,2638.65713095665,100,-234.98052074970502,0.018603086471557617,25.257500886917114,1.6175971031188965,3.5389811992645264,26.894078969955444,21.303462028503418,880000,87
-0.019883042,-429.4202901705271,-0.081625596,-254.45178326656932,-209.14813894515135,9.06948070363749,2665.1603417396545,100,-234.02056782438362,0.018709897994995117,24.836646795272827,1.6252551078796387,3.4515902996063232,26.482021808624268,20.971676349639893,890000,88
-0.015991967,-431.04640416817665,-0.038303155,-260.67497006754616,-210.73149060246817,11.142899829196956,2691.462749004364,100,-235.04486445489437,0.01896190643310547,24.592923879623413,1.6654961109161377,3.4438276290893555,26.277786016464233,20.73532462120056,900000,89
-0.006051451,-427.70007912811343,-0.02930002,-254.94668799434297,-202.48199178890653,10.44183232000662,2717.618988752365,100,-232.78295373440025,0.020380735397338867,24.460871934890747,1.654094934463501,3.430840015411377,26.135746240615845,20.607922315597534,910000,90
0.016154727,-430.3265765799786,0.008677823,-253.50432758641398,-208.55179561057437,8.890362119216375,2743.620547771454,100,-234.5306599693093,0.019448041915893555,24.288005828857422,1.6727921962738037,3.4202377796173096,25.980746030807495,20.452944040298462,920000,91
-0.0150874,-427.901785855411,-0.035434365,-252.68321149880833,-211.28462068053707,9.855587517005894,2770.981798887253,100,-233.29629473898586,0.01876997947692871,25.60117197036743,1.7205500602722168,3.465796947479248,27.340925931930542,21.71251106262207,930000,92
-0.008994143,-429.12216453868655,-0.0070749237,-254.05855270281882,-208.28735291093264,9.766191514651466,2797.483857870102,100,-233.62385244218902,0.019256114959716797,24.847844123840332,1.6138689517974854,3.5611915588378906,26.481598138809204,20.86350393295288,940000,93
-0.00399664,-428.6426563962848,-0.015184357,-252.8315670644084,-201.83407420723253,10.098696215611254,2823.6968610286713,100,-233.76069983601363,0.018672704696655273,24.518681049346924,1.6542041301727295,3.450916290283203,26.191905975341797,20.656157970428467,950000,94
0.005613597,-428.3271856230432,-0.0006771805,-254.6393803406231,-208.38028632765403,9.639733693839926,2849.7099180221558,100,-233.4105343034579,0.020572900772094727,24.273329973220825,1.698319673538208,3.4365899562835693,25.992635011672974,20.41536521911621,960000,95
-0.028317148,-432.8194955501213,-0.0626786,-255.20425825555023,-214.79191883405352,9.237762527705243,2875.922832965851,100,-236.28670149753515,0.019015789031982422,24.506062984466553,1.6662793159484863,3.5354087352752686,26.191725969314575,20.550833702087402,970000,96
0.0038744705,-426.1428252122397,-0.011370023,-256.6740856971135,-206.4299860711575,9.659384432417019,2902.669593811035,100,-231.84708998412574,0.019304990768432617,24.804610013961792,1.9031670093536377,3.4961495399475098,26.72742509841919,20.86451292037964,980000,97
-0.023858951,-430.5015354051918,-0.021994503,-256.1224555355578,-207.0731951860151,9.699112242646384,2929.4224729537964,100,-234.94175572915344,0.019964218139648438,24.503479719161987,2.2096121311187744,3.4670286178588867,26.73350501060486,20.623411655426025,990000,98
-0.0025549394,-430.5775258788066,-0.015129376,-253.26730199766826,-198.55398585337358,10.84170181049266,2956.45134973526,100,-235.09007862680465,0.018954992294311523,24.691087007522583,2.2968618869781494,3.6212399005889893,27.008301734924316,20.644635438919067,1000000,99
0.0099040875,-429.3958844632364,-0.019582305,-254.16641811833196,-207.87225057634214,9.002399975525176,2983.2424228191376,100,-234.1146221395425,0.01897597312927246,25.232861042022705,1.5202860832214355,3.569213628768921,26.772551774978638,21.215442657470703,1010000,100
-0.029524108,-431.25986720017505,-0.061673805,-256.9220097998434,-211.95390067205497,9.71971785337027,3008.9324519634247,100,-235.24492218003437,0.018851041793823242,23.972318172454834,1.6726188659667969,3.431257963180542,25.66414499282837,20.12844181060791,1020000,101
0.024360808,-428.69405859037784,0.014674399,-251.37125303801363,-212.95420487855225,8.693282362696191,3038.0585627555847,100,-233.62271025410126,0.021239757537841797,27.121336936950684,1.9585778713226318,3.5250751972198486,29.104863166809082,23.177578687667847,1030000,102
0.0021766282,-428.1144376809799,-0.020460008,-256.2538721386916,-201.65549971810972,9.749320591978236,3064.3589248657227,100,-233.02726644949,0.0247039794921875,24.52662706375122,1.7278363704681396,3.515906810760498,26.279534816741943,20.59373426437378,1040000,103
0.0024346558,-430.29395668839175,-0.0080956025,-253.3843359830657,-212.48091867586606,8.63635852745566,3090.747717857361,100,-234.51211521434732,0.01987290382385254,24.522911071777344,1.824908971786499,3.487706184387207,26.368112087249756,20.6129310131073,1050000,104
0.03554641,-432.3278834974987,0.026251502,-252.82375751283726,-205.04828646646015,8.499063123612896,3116.9106738567352,100,-235.55290447299612,0.02005791664123535,24.428308963775635,1.6936419010162354,3.4944422245025635,26.142510175704956,20.514436960220337,1060000,105
-0.0016208389,-429.9368939948738,-0.032358304,-256.87047209172846,-204.82445960092895,10.063377265427993,3142.8203508853912,100,-234.09859480334174,0.01956462860107422,24.21766710281372,1.6513128280639648,3.470014810562134,25.8890380859375,20.32829785346985,1070000,106
-0.021498654,-430.6393869537639,-0.05018543,-253.16663832353726,-209.46304386179455,10.462447037798505,3170.180410861969,100,-234.55690765855917,0.018718957901000977,25.65212607383728,1.666923999786377,3.72701358795166,27.339120149612427,21.493396282196045,1080000,107
-0.014217537,-428.14984492260004,-0.024987303,-256.19646301835195,-208.5822173670649,7.985404681625797,3196.730703830719,100,-232.97171207374527,0.01932382583618164,24.817893028259277,1.6911940574645996,3.533557891845703,26.52906608581543,20.86987280845642,1090000,108
-0.023696378,-431.8371659681681,-0.04871816,-255.32695814246165,-212.34564344025998,10.132551329973305,3224.4807827472687,100,-235.61357908966795,0.019186019897460938,26.021955013275146,1.6872127056121826,3.595588207244873,27.72896099090576,22.00765824317932,1100000,109
-0.019725652,-430.21525549787964,-0.041463714,-255.26812483500913,-208.18974061454267,10.08442190069649,3250.5240128040314,100,-234.69267517767577,0.01862621307373047,24.314775943756104,1.685828685760498,3.4313204288482666,26.021649837493896,20.462263345718384,1110000,110
