train-NumTrajs,train-MinReturn,Itr,Time,n_timesteps,train-StdReturn,LossBefore,train-MaxReturn,LossAfter,Time-SampleProc,train-AverageDiscountedReturn,Time-Sampling,ItrTime,Time-Optimization,train-EnvExecTime,train-AverageReturn,train-PolicyExecTime
100,159.94727211130686,216,32405.368447065353,2170000,3.3823719669407732,0.0040308954,175.410200833004,0.128082,0.0216062068939209,289.3769923472227,78.44256520271301,80.90779995918274,2.4429819583892822,4.543680667877197,167.88614181805366,73.50415253639221
100,155.95303137165948,217,32487.582740068436,2180000,4.260548007442164,-0.00014841919,181.25068044758075,0.03693819,0.0217740535736084,290.8658447408427,79.91522192955017,82.1927387714386,2.2550477981567383,4.550142765045166,168.4542072781595,74.96999168395996
100,156.95393465937394,218,32572.378901958466,2190000,3.726382048591915,-0.00787835,175.49099697788418,0.0027567544,0.02061295509338379,288.5057543164653,81.42443919181824,84.77593922615051,3.3221209049224854,4.613915920257568,167.550714812795,76.4156174659729
100,160.05922642549237,219,32652.874942302704,2200000,3.2718673434160217,-0.0077253203,179.11091593795882,-0.0023768714,0.022516965866088867,290.3220921490422,77.44858694076538,80.47831678390503,3.006814956665039,4.612787246704102,168.23310876714993,72.44395589828491
100,157.59418643800203,220,32734.197278261185,2210000,3.1808464340543856,-0.00017195511,176.39104979218692,0.001792588,0.019929170608520508,289.86111108190147,78.86737728118896,81.30242991447449,2.4145760536193848,4.584844589233398,168.08580272478991,73.88934016227722
100,158.0460471318666,221,32817.10594820976,2220000,3.6406755744298906,0.027143922,176.05219441412282,0.027440643,0.01744699478149414,289.24741379114755,80.16198778152466,82.88756608963013,2.7061619758605957,4.572271823883057,167.81539649890928,75.1927216053009
100,158.92223784693167,222,32897.046227931976,2230000,3.660129087561016,0.011415257,179.76844672446938,0.011459124,0.029675006866455078,289.70830720545376,76.16930484771729,79.92115688323975,3.6925837993621826,4.571974992752075,167.99439051670808,71.20488786697388
100,157.74470474608012,223,32976.599741220474,2240000,4.129933707697419,0.0062523335,179.8858936781829,0.0057096365,0.020874977111816406,290.38160374178085,77.28626680374146,79.531898021698,2.223459243774414,4.563588857650757,168.26802946347823,72.3297791481018
100,158.9424247566409,224,33047.81883597374,2250000,3.5340492642701564,0.009000902,180.53378637076682,0.008880643,0.02039027214050293,289.63256944427076,69.08678078651428,71.19777488708496,2.0877931118011475,4.594783782958984,168.00992814266203,64.10034513473511
100,158.113305727917,225,33116.655575037,2260000,3.926163593646502,0.010413008,177.85257889119364,0.0097208405,0.08101773262023926,288.1499909688838,66.32506108283997,68.81499791145325,2.4085488319396973,4.5664777755737305,167.42212542575874,61.35922718048096
100,156.73838809623356,226,33184.40627908707,2270000,3.7158569653258477,-0.021421026,179.82070352409792,-0.021636182,0.020931720733642578,290.47723829216574,65.30798101425171,67.73248624801636,2.4032180309295654,4.5309898853302,168.31990843999895,60.38213276863098
100,157.98202669035888,227,33252.790216207504,2280000,3.6700039388045003,-0.014593387,177.3182900571453,-0.014927907,0.0187990665435791,290.4280116049574,65.53915286064148,68.36317491531372,2.804845094680786,4.6144914627075195,168.325734057003,60.52934527397156
100,160.61138942301787,228,33320.12508010864,2290000,3.76525467413422,0.015163286,180.66256475553652,0.014735501,0.02007913589477539,290.2548150638605,65.1636312007904,67.3171489238739,2.130308151245117,4.727143049240112,168.25428919133157,60.03184270858765
100,159.61464210775236,229,33388.85279202461,2300000,3.6829941041565633,-0.0069305715,180.1237000992627,-0.007439727,0.01889491081237793,290.725711222597,66.25939679145813,68.70737409591675,2.4275131225585938,4.575404167175293,168.413609856844,61.232948303222656
100,157.7587302797481,230,33457.1652071476,2310000,3.4737281482420688,0.011946761,177.45610015827583,0.011458007,0.018490076065063477,289.48594227293415,66.14643001556396,68.29355597496033,2.1282541751861572,4.756907224655151,167.9339913286988,60.99000668525696
100,157.98117102615612,231,33526.35212802887,2320000,3.459021693396657,0.0066436613,179.20900893278605,0.0055274735,0.01944589614868164,289.2890274241988,66.7613959312439,69.16723203659058,2.3859851360321045,4.651532411575317,167.83989672102427,61.71875190734863
100,158.47220475682678,232,33593.62078213692,2330000,3.6343848596742045,0.00048685455,178.779376979903,0.00050258025,0.019498109817504883,289.25762985406004,65.1129081249237,67.24885821342468,2.1159489154815674,4.60248064994812,167.81439949212614,60.11864709854126
100,158.855335770788,233,33663.76511716843,2340000,3.37364246579832,0.03178292,177.7931713194889,0.031120507,0.018499135971069336,288.0440228382822,67.83961987495422,70.1243999004364,2.2649590969085693,4.628602743148804,167.43939903176232,62.81627631187439
100,159.91754117184047,234,33731.58143520355,2350000,3.8873975784577603,0.0190624,180.6321008969745,0.018765604,0.016915082931518555,292.2071115370499,65.34888029098511,67.79761004447937,2.431443929672241,4.54688572883606,168.9864646278337,60.377859592437744
100,158.41706408311782,235,33800.3013780117,2360000,3.3376523358274444,-0.007501293,178.40580623379614,-0.007824623,0.020792245864868164,289.97510156378394,66.26794600486755,68.69898080825806,2.4098610877990723,4.5714335441589355,168.11105608963,61.28989028930664
100,157.24237725463453,236,33869.11185312271,2370000,3.8633152874138164,-0.018848697,179.12663586810683,-0.019453162,0.01971888542175293,289.131745912993,66.52730774879456,68.79074788093567,2.2430930137634277,4.561346054077148,167.76692633055072,61.56605410575867
100,159.12003461976806,237,33937.81234717369,2380000,3.4359452838594158,-0.008281949,176.9274727346701,-0.0083733685,0.019133806228637695,290.91910103165117,66.41153907775879,68.6808660030365,2.2494258880615234,4.5543212890625,168.46961160053516,61.423048973083496
