train-AverageDiscountedReturn,train-MaxReturn,train-PolicyExecTime,train-NumTrajs,Time-Sampling,ItrTime,LossAfter,n_timesteps,Time-Optimization,Time-SampleProc,LossBefore,train-StdReturn,Time,train-EnvExecTime,train-AverageReturn,train-MinReturn,Itr
-132.42524351796752,-38.44255997370829,94.18879723548889,100,99.38576483726501,101.62971615791321,-0.46125734,1280000,2.2230842113494873,0.020183801651000977,0.02847205,3.462949308850727,26133.272376060486,4.7643280029296875,-44.63855846824465,-52.228157783670106,127
-133.12298731156469,-38.272781358239435,92.58042740821838,100,97.80463004112244,99.9556610584259,-0.49970272,1290000,2.131187915802002,0.019005775451660156,-0.00047509154,3.627228161510405,26233.24936723709,4.8203325271606445,-44.90866490422,-52.47168143146801,128
-130.9206383398851,-37.29891098993436,93.84565615653992,100,99.04799294471741,101.33759593963623,-0.47996753,1300000,2.2626590728759766,0.019617080688476562,-0.010803693,3.4058114607023477,26334.608453273773,4.787297487258911,-44.02320852494794,-52.16995327297995,129
-131.75668705301845,-39.05680900888206,87.60916471481323,100,92.74831700325012,95.22961902618408,-0.4812535,1310000,2.4312310218811035,0.04959416389465332,-0.003553685,3.5265872775684732,26429.859095096588,4.7333831787109375,-44.32656987721911,-51.62728223199684,130
-132.75205729834278,-38.45292852228165,86.79227542877197,100,91.91234183311462,95.12881112098694,-0.4643469,1320000,3.1918201446533203,0.024233102798461914,-0.00062968064,3.8199551716289206,26525.008505105972,4.716940402984619,-44.7325605262615,-52.706386684984196,131
-133.22049517447286,-39.671324839502915,85.15242218971252,100,90.32657289505005,92.50297713279724,-0.4633795,1330000,2.149165153503418,0.019973039627075195,0.021895355,3.6196342978994607,26617.532361984253,4.766125917434692,-44.96053873865143,-52.20149412135454,132
-132.93446658094442,-39.026681634299564,83.6173927783966,100,88.76656889915466,90.94353723526001,-0.491307,1340000,2.157262086868286,0.019301176071166992,0.008345017,3.268820828201966,26708.49649000168,4.7419610023498535,-44.81642449733448,-52.61950254426755,133
-132.3975742178551,-38.85949385474899,85.13329291343689,100,90.25299096107483,92.39042592048645,-0.49716935,1350000,2.1173150539398193,0.01850295066833496,-0.008725951,3.414983526683776,26800.90850996971,4.707479953765869,-44.64409720725952,-52.41199222560848,134
-130.79662492468762,-35.9050259951518,81.47587609291077,100,86.60104322433472,88.72658801078796,-0.4887899,1360000,2.099562168121338,0.024309873580932617,0.0073867706,3.371387617223895,26889.656256198883,4.720827102661133,-43.97253019162924,-52.5151705983089,135
-131.06752011300378,-38.46177492827363,79.97007322311401,100,85.10088300704956,87.01102185249329,-0.49528536,1370000,1.8882818222045898,0.02048802375793457,-0.016497424,3.4318379970616646,26976.688169002533,4.726029396057129,-44.081033758342215,-52.41642298878684,136
-131.7125804812684,-39.24984164878547,80.35004234313965,100,85.47308897972107,87.43434596061707,-0.4964876,1380000,1.9388458728790283,0.020984172821044922,0.014672906,3.62811479033481,27064.143575191498,4.7153966426849365,-44.32339938067126,-53.11077496367451,137
-132.37759552455248,-36.926250165337414,78.4856333732605,100,83.59122514724731,85.61909508705139,-0.49732217,1390000,2.003182888031006,0.023218870162963867,0.010308435,3.637812755206742,27149.783479213715,4.702978134155273,-44.57589600674499,-53.04734681217326,138
-132.26732497190832,-38.56869931144209,78.83681631088257,100,83.95136904716492,86.02134799957275,-0.5264134,1400000,2.0490550994873047,0.020457983016967773,0.010509053,3.5027978952456396,27235.8257291317,4.709484100341797,-44.55840589558365,-51.70154461882499,139
-132.85140128582233,-38.54846802671359,89.47987222671509,100,94.70837187767029,96.81383419036865,-0.54746807,1410000,2.0800929069519043,0.023946046829223633,-0.022759253,3.5353515778488402,27332.678604125977,4.8138322830200195,-44.77270591966494,-51.63179325591417,140
-131.7374940984113,-38.40849275852365,82.75785231590271,100,87.94361019134521,90.12942695617676,-0.5323374,1420000,2.1564269065856934,0.017282962799072266,0.0039025315,3.551676766323527,27422.829487085342,4.771197557449341,-44.33644784510028,-54.24749625530106,141
-131.2648290797383,-38.72953130098723,85.83838510513306,100,90.9609751701355,93.16050887107849,-0.5444102,1430000,2.1791698932647705,0.018950939178466797,0.011416982,3.645656990809335,27516.00838303566,4.71801233291626,-44.139237303686166,-52.88378437280354,142
