train-MaxReturn,train-StdReturn,Time-SampleProc,LossBefore,train-AverageDiscountedReturn,train-MinReturn,train-PolicyExecTime,LossAfter,n_timesteps,train-EnvExecTime,Time-Optimization,train-AverageReturn,Time,Itr,ItrTime,train-NumTrajs,Time-Sampling
8.909513319113769,1.2276993808026624,0.12491846084594727,0.015460146,14.159244424511437,2.6984051065855934,5.740894079208374,-0.023201466,180000,2.6787221431732178,0.40365099906921387,5.525850894872725,165.06902837753296,17,9.202438354492188,100,8.673626184463501
6.390391439703307,1.2776983167628717,0.0754399299621582,0.0123633575,7.823114179787139,-0.39330291409846013,5.979042053222656,-0.015963202,190000,2.646287202835083,0.29742980003356934,2.607896853945216,174.38195633888245,18,9.293721199035645,100,8.92059874534607
4.145182653977551,1.237857509751563,0.07244038581848145,0.002907141,3.9926001920740974,-1.7925732916255364,5.779401063919067,-0.021044677,200000,2.674604654312134,0.3144497871398926,1.03714623569904,183.50396013259888,19,9.103706359863281,100,8.716620206832886
3.939337874051436,1.3896841556033046,0.06967759132385254,-0.0025534881,2.675976063203889,-2.679411907132764,5.916813850402832,-0.034681793,210000,2.5783379077911377,0.32021117210388184,0.5279628147961737,192.67192673683167,20,9.151686191558838,100,8.761575937271118
3.9800272606000813,1.323398010348286,0.10254049301147461,0.0014461426,2.824726875982483,-3.2930714465989404,5.602510213851929,-0.05030076,220000,2.5752179622650146,0.42196083068847656,0.5651289686605299,201.6478569507599,21,8.956083297729492,100,8.431360006332397
3.421773704451718,1.4053781977697306,0.054207563400268555,-0.0005841919,3.352817821758345,-2.6107875926880646,5.754639148712158,-0.023577888,230000,2.597424030303955,0.3954586982727051,0.7203432838110667,210.7386429309845,22,9.071008443832397,100,8.621115446090698
4.248153113358935,1.432291411516907,0.03209280967712402,-0.00836914,2.438009125361038,-2.200168544251987,5.750086545944214,-0.07604313,240000,2.574883460998535,0.4249396324157715,0.39799270503016015,219.8079869747162,23,9.05158543586731,100,8.594365358352661
3.6882300189387944,1.436297327413755,0.06899571418762207,-0.0075660693,2.6414938007214834,-2.6374931117341602,5.848427057266235,-0.02260022,250000,2.628213882446289,0.4191129207611084,0.39078711424021906,229.0631456375122,24,9.233627796173096,100,8.745289325714111
4.438476177915723,1.3736015976389484,0.08176803588867188,0.0037102113,2.3944461960705925,-2.1181447581645814,5.617433547973633,-0.019989,260000,2.633904457092285,0.48168396949768066,0.28397316901575803,238.15864372253418,25,9.074856281280518,100,8.511131525039673
3.2357007797246564,1.11408554097206,0.12682723999023438,-0.0051162047,2.4350323658087687,-3.0113533464843742,5.563444375991821,-0.038286135,270000,2.648313522338867,0.4173922538757324,0.3399507722401458,247.1963596343994,26,9.018714427947998,100,8.474201440811157
4.28722449836156,1.3701216047998237,0.10793185234069824,-0.0033185761,2.5539491707447923,-2.729998459156506,5.84344744682312,-0.09477573,280000,2.5864529609680176,0.39333629608154297,0.3427749476854454,256.43327236175537,27,9.20652723312378,100,8.705005407333374
4.10146758072623,1.5456327206339875,0.08281970024108887,0.005554773,3.0900045093539807,-2.7251234790907404,5.713710784912109,-0.04033435,290000,2.5698602199554443,0.49318861961364746,0.6037351686552171,265.5767250061035,28,9.116450309753418,100,8.540195941925049
4.604754845233679,1.3965395692116767,0.08132004737854004,-0.0035993224,2.92727482262835,-2.4425833392922685,5.666486740112305,-0.07499689,300000,2.580608367919922,0.37173008918762207,0.5185882344749624,274.5813798904419,29,8.970407724380493,100,8.517115592956543
0.6658028353990968,2.0810999949035303,0.056620121002197266,-0.025176559,-3.5338045508647262,-8.589508262222413,5.825763940811157,-0.078446925,310000,2.6447346210479736,0.4293513298034668,-2.7553673664208698,283.8342697620392,30,9.224088907241821,100,8.737900018692017
2.9259770397638247,1.169033092851671,0.06305575370788574,0.0052982145,2.706187875506485,-2.3193057316704877,5.733820199966431,-0.04480842,320000,2.6030092239379883,0.4165382385253906,0.2519825996775994,292.92567706108093,31,9.0700044631958,100,8.590195655822754
4.856147978247266,1.3415162817381512,0.051996469497680664,0.0036101318,3.278883750473979,-2.7105264825317197,5.705847263336182,-0.0025491698,330000,2.683487892150879,0.39638352394104004,0.6465488571041448,302.04104709625244,32,9.096699953079224,100,8.648080348968506
4.405613928725563,1.6135550168724906,0.09631562232971191,0.00095024414,3.0821376720506874,-3.206208968518905,5.719966173171997,-0.01572597,340000,2.688469409942627,0.42415785789489746,0.5200339130220744,311.24222326278687,33,9.181690216064453,100,8.660993576049805
4.484465301522003,1.533425245330921,0.08613252639770508,0.0018217773,3.88402828606582,-3.4404919334284143,5.961067199707031,-0.049316846,350000,2.601182460784912,0.3215324878692627,0.831699429489302,320.4987142086029,34,9.238592624664307,100,8.830720663070679
4.369884665553267,1.3611370212807006,0.056862592697143555,0.00046013182,4.5374118963694094,-2.3888252983747655,5.93362021446228,-0.109310254,360000,2.6478772163391113,0.2980809211730957,1.2028001572609548,329.7197048664093,35,9.205885171890259,100,8.842825889587402
5.17142813256453,1.3871915329542717,0.06317377090454102,-0.0070693544,5.5067234631558115,-1.0211417091458612,5.820498704910278,-0.38781124,370000,2.6604037284851074,0.2911379337310791,1.659700729375839,338.8318135738373,36,9.095359325408936,100,8.740818738937378
6.124948972111287,1.2558897307906962,0.08786511421203613,0.0021645569,8.94477034613521,0.24897894152342442,5.6826770305633545,-0.32682753,380000,2.6607840061187744,0.3065211772918701,3.0209987461030647,347.84917736053467,37,8.998605489730835,100,8.604011297225952
4.7302152026843896,1.2658870200901078,0.11867213249206543,-0.0050242846,6.237867441646078,-1.0578350254065936,5.845630645751953,-0.023595441,390000,2.679983615875244,0.3185746669769287,2.404540876150728,357.0983691215515,38,9.232633352279663,100,8.795183420181274
4.340192189815414,1.6454600010580749,0.0619354248046875,-0.0016287963,-0.8508641819594526,-4.08155395982067,5.803373336791992,-0.053688794,400000,2.7237541675567627,0.3225677013397217,0.02556439933729009,366.28910660743713,39,9.176072835922241,100,8.791345119476318
6.811164313065426,1.715770676938501,0.05134153366088867,-0.01929389,7.046219379444227,-0.7900283364853402,5.899194717407227,-0.06745214,410000,2.6836047172546387,0.303973913192749,2.9715184459210975,375.5041198730469,40,9.197515726089478,100,8.841976642608643
8.344087792653722,1.3414274644092419,0.06409692764282227,-0.018111303,13.514947793922067,2.5935553667431863,5.765329122543335,-0.09742863,420000,2.6281533241271973,0.29453182220458984,5.188749319020538,384.53462529182434,41,9.013296127319336,100,8.65445876121521
9.773892040708269,1.303517772548174,0.09925460815429688,-0.005224402,15.753089489225202,3.1712284944288234,5.9063804149627686,-0.6301105,430000,2.629002094268799,0.2934298515319824,6.0671844118041545,393.74560546875,42,9.186970233917236,100,8.79407000541687
7.855816421018128,1.16659765246018,0.0885157585144043,0.012648157,13.725132921585313,2.6682943095580742,5.9750518798828125,-0.19889835,440000,2.616961717605591,0.30940890312194824,5.166893301398748,403.01384115219116,43,9.249017477035522,100,8.844220399856567
5.48186168913806,1.1045194830442664,0.09856724739074707,-0.01116449,8.948165480142087,-0.5629112711207016,5.806493043899536,-0.15760152,450000,2.714797258377075,0.303117036819458,3.160409387802852,412.2263824939728,44,9.19704818725586,100,8.795156478881836
5.313603392114759,1.310666547021498,0.09303712844848633,0.0036824096,7.031720714615379,-0.7740985573577847,5.845565557479858,-0.05557227,460000,2.6427130699157715,0.30662083625793457,2.332665009879874,421.4063231945038,45,9.16368842124939,100,8.763817071914673
6.067978480154688,1.4097229932914526,0.07212352752685547,0.018904487,6.143925601868137,-1.0288723748571142,5.961339473724365,-0.0693267,470000,2.6127774715423584,0.4073975086212158,2.0064744427424337,430.7655243873596,46,9.342386722564697,100,8.862658500671387
5.227122602915881,1.376183952275916,0.11413431167602539,-0.021883283,4.999039637869333,-0.9941269601816634,5.776950836181641,-0.089275606,480000,2.6170215606689453,0.38681507110595703,1.4473493523237315,439.94162583351135,47,9.154999256134033,100,8.653820514678955
4.063133140906694,1.4134197815383083,0.072601318359375,-0.0151410885,4.080006825890982,-3.3701039615826174,5.874324083328247,-0.08799386,490000,2.63877272605896,0.32117509841918945,0.9415305628637759,449.1287705898285,48,9.16199016571045,100,8.767979860305786
4.269728934279516,1.5474002838399057,0.06306219100952148,0.020053271,3.816053695045325,-2.6162574732951107,5.858096122741699,-0.014564404,500000,2.5849461555480957,0.3049049377441406,0.8294168630120001,458.2153162956238,49,9.068962097167969,100,8.699915170669556
3.8114172367949077,1.5033381986682135,0.09509015083312988,0.010801849,3.1166368209829534,-2.8711395754606,5.761636018753052,-0.0578006,510000,2.660541534423828,0.3032338619232178,0.6807708921685683,467.3149230480194,50,9.08210825920105,100,8.683558225631714
4.712615705786717,1.5864562814797039,0.06736397743225098,-0.0039059997,2.5030790869917565,-2.8329745471702417,5.842069149017334,-0.064317495,520000,2.5727145671844482,0.3083066940307617,0.31172021000511624,476.4055869579315,51,9.072980880737305,100,8.697085857391357
4.3663574217915055,1.4222356630944974,0.11207699775695801,-0.010865472,3.173308658681145,-3.042770370030916,5.5716552734375,-0.040846813,530000,2.599722146987915,0.30913496017456055,0.6031876103914037,485.27742099761963,52,8.854783535003662,100,8.43335509300232
4.3016116726810205,1.5796917858354247,0.06862640380859375,-0.0017307282,2.951402455731113,-2.754527482911525,5.932888984680176,-0.016606934,540000,2.6234471797943115,0.28577280044555664,0.5277597734443988,494.51861023902893,53,9.19774580001831,100,8.843108892440796
4.010732789026932,1.4723879730455236,0.0762777328491211,-0.015079486,3.6870897593304206,-2.3017456728941017,5.923506021499634,-0.02770769,550000,2.680082321166992,0.3027777671813965,0.8498010251067611,503.7811243534088,54,9.244988679885864,100,8.865697622299194
3.7146771827112817,1.483637345867878,0.06362462043762207,-0.0032128098,3.7129061007009625,-2.8523242743910706,6.005135536193848,-0.023270862,560000,2.6231625080108643,0.3160088062286377,0.7787168445461016,513.0731956958771,55,9.273871898651123,100,8.89402437210083
5.359450874914814,1.5157533154453124,0.08649754524230957,0.00724577,4.2044145014807635,-1.9037514384430434,5.887801885604858,-0.0032754333,570000,2.6537983417510986,0.2987222671508789,1.1212916672912514,522.2956292629242,56,9.203893899917603,100,8.818421125411987
4.425504336504553,1.61451107184625,0.09199237823486328,-0.02152883,3.6173192077466325,-2.4209021240974162,5.8623082637786865,-0.020973014,580000,2.6293551921844482,0.3166987895965576,0.8887843416927571,531.472413778305,57,9.158735513687134,100,8.749818563461304
5.219587503495631,1.5988461949457677,0.06864500045776367,-0.021878729,4.901357572321752,-2.2474103447864797,6.004490852355957,-0.02580703,590000,2.5904977321624756,0.3108389377593994,1.298660858510547,540.7210519313812,58,9.23262357711792,100,8.852905750274658
5.88571174831144,1.5493223579342532,0.08032584190368652,-0.0052741575,4.266265154643836,-2.9490463305977523,5.926621437072754,-0.012136414,600000,2.6276473999023438,0.3054516315460205,1.0546792519905763,549.9478433132172,59,9.211242437362671,100,8.823741436004639
4.638510637596884,1.4866582722754655,0.10837054252624512,-0.008033255,3.39276093052784,-3.245557624686459,5.761255502700806,-0.015353638,610000,2.6397132873535156,0.43723511695861816,0.7563684867535462,559.1878862380981,60,9.221065282821655,100,8.67523980140686
4.80748221025745,1.5968359678358812,0.03912353515625,0.006039386,4.187017651444265,-2.9822887643357934,5.831866979598999,0.0021688477,620000,2.5762104988098145,0.31166911125183105,1.0460048962146649,568.2263693809509,61,9.02008843421936,100,8.669082880020142
4.638844334813802,1.4385074690267023,0.08208370208740234,0.01043073,3.719597879911527,-2.843760509801153,6.009382247924805,-0.041912284,630000,2.628772020339966,0.30907702445983887,0.8661313830981144,577.537782907486,62,9.290240049362183,100,8.898857116699219
4.798592027397421,1.5652655882258022,0.08924150466918945,0.002858673,3.585662865719362,-3.122700669795283,5.7550249099731445,-0.018910596,640000,2.57663893699646,0.3245871067047119,0.8163297518291971,586.5643286705017,63,9.007021188735962,100,8.592975854873657
4.649632044951836,1.4427720559481174,0.08982729911804199,-0.00029171142,2.505864744192092,-3.083737665536279,6.090956449508667,-0.005104059,650000,2.66501522064209,0.3144993782043457,-0.19917230314671086,596.0015432834625,64,9.421067476272583,100,9.016534090042114
3.6621940247680724,2.099973049927786,0.04437422752380371,0.008513874,2.948435470580061,-5.698243173914825,5.8684775829315186,-0.017005797,660000,2.647656202316284,0.32701826095581055,-0.004135597861935305,605.1800715923309,65,9.157897710800171,100,8.786301374435425
4.064763052696864,1.9436360926741851,0.07168364524841309,0.00054379884,-1.3105440132426935,-7.588399641253003,5.783560037612915,-0.04593926,670000,2.635396718978882,0.36205434799194336,-1.6889095154086484,614.3148357868195,66,9.117530584335327,100,8.683570384979248
6.30601891055926,2.9963946782223214,0.1065816879272461,0.0023841797,0.5847861131673335,-7.966835504820266,5.912411212921143,-0.044102002,680000,2.5661587715148926,0.30393242835998535,-1.0187501586124825,623.489000082016,67,9.152843475341797,100,8.742099523544312
5.016703665918846,2.9602196099886697,0.08619880676269531,0.0046564667,2.045038606932918,-6.667593531297367,5.951578855514526,-0.021034008,690000,2.580498218536377,0.3203158378601074,-0.4204003154030641,632.723465681076,68,9.21608829498291,100,8.807760000228882
3.3672261510601067,2.549818174555079,0.048860788345336914,0.010631982,-0.6632064671791302,-10.75955975603796,5.8944175243377686,-0.18274415,700000,2.6587228775024414,0.32364940643310547,-1.5389596270453418,641.9319813251495,69,9.191827058792114,100,8.819105863571167
5.275671853453013,1.8890116455877617,0.05642056465148926,-0.01748501,2.392846742947607,-9.890419868747609,5.855633735656738,-0.16511665,710000,2.6486785411834717,0.30597853660583496,-0.05046838345978689,651.0787925720215,70,9.12998652458191,100,8.767365217208862
4.04133921458938,1.8482645388535974,0.06297016143798828,-0.0011853852,3.0540059603751297,-4.9920452088519225,5.920648574829102,-0.0657467,720000,2.6101953983306885,0.3139383792877197,0.4711157421364547,660.2679705619812,71,9.168191194534302,100,8.79105806350708
7.502578528093374,1.677310591009956,0.07890033721923828,0.01993233,6.909420275503833,-2.6319319415337072,5.9536826610565186,-0.0771677,730000,2.6938669681549072,0.4275507926940918,2.084341957697393,669.7023842334747,72,9.416819334030151,100,8.910141468048096
5.38089297128976,2.2718498623025667,0.09945893287658691,-0.012267084,2.3383215438551086,-4.198699517265684,5.777410984039307,-0.2401723,740000,2.56805157661438,0.4060959815979004,0.20297873157356328,678.8304390907288,73,9.107109785079956,100,8.601328134536743
5.665365669030789,2.8788778329517557,0.09515881538391113,-0.0025109618,4.231353698793264,-7.7866275919338745,5.715160608291626,-0.013132666,750000,2.6078338623046875,0.3615152835845947,0.5931313467478648,687.8964409828186,74,9.041943073272705,100,8.584956884384155
3.4357287008366817,3.470488681841798,0.054753780364990234,0.007034131,-4.333150395655651,-11.360145513004271,5.924441576004028,-0.44619513,760000,2.679689884185791,0.29764485359191895,-4.473232155643242,697.1354575157166,75,9.220533609390259,100,8.867931842803955
-4.784684883305611,1.7115732820225076,0.09994292259216309,-0.018898105,-11.151059254003625,-12.745790525735357,5.906896591186523,-0.36247432,770000,2.8073272705078125,0.290895938873291,-8.291908300434779,706.5274155139923,76,9.373913049697876,100,8.982860088348389
-2.930739880496491,1.501929953963361,0.03499460220336914,-0.00036918945,-7.640800857187258,-9.227587104256122,5.84116530418396,-0.29036632,780000,2.8373756408691406,0.33565616607666016,-6.266331426664395,715.861508846283,77,9.314152240753174,100,8.94324517250061
-1.4445399541466384,2.1463078617406373,0.060382843017578125,-0.00030898742,-9.21195089124157,-10.849934326823762,5.818844318389893,-0.23076892,790000,2.9248459339141846,0.32158350944519043,-5.912677231841593,725.2687976360321,78,9.392253875732422,100,9.010074615478516
1.7704730280402028,2.3642895576521004,0.06860804557800293,-0.008780969,-9.050960039492162,-9.217184861933873,5.84657096862793,-0.18855591,800000,2.8801634311676025,0.3072781562805176,-4.88784362713289,734.6634225845337,79,9.377559423446655,100,9.001446008682251
3.9141881847294315,2.781268174836195,0.09369897842407227,-0.010553333,-6.59776609709337,-10.061352444788687,5.791030168533325,-0.26351193,810000,2.8565168380737305,0.2953205108642578,-3.1811003750910047,743.9884295463562,80,9.308461666107178,100,8.919243335723877
2.7286766166247554,2.0578302855730475,0.1079556941986084,-0.011024016,-0.886913202832222,-7.5089002431000145,5.747942209243774,-0.10575572,820000,2.9028091430664062,0.4212608337402344,-2.1497066357067904,753.4580724239349,81,9.452831268310547,100,8.923400163650513
-5.8755321473336375,1.547373367708533,0.05404353141784668,0.008964819,-12.090911056548377,-12.422861956489559,5.755230188369751,0.025404004,830000,2.832857131958008,0.31804585456848145,-9.225056958857266,762.690623998642,82,9.21536922454834,100,8.843054294586182
-7.5443330862468345,1.6320194603954652,0.03424334526062012,0.005972287,-16.083191077202795,-15.095712447112264,5.727280855178833,-0.2673976,840000,2.791496753692627,0.39237236976623535,-11.43874056654243,771.9274199008942,83,9.213701486587524,100,8.786853551864624
-0.7293684373967056,1.9446767264320264,0.09582352638244629,-0.0015685478,-4.167425441273822,-8.595278044201292,5.900807619094849,-0.3191412,850000,2.856023073196411,0.3810114860534668,-4.77524924090741,781.4520795345306,84,9.498919486999512,100,9.021400213241577
12.8982810535815,3.0922159652037293,0.07440733909606934,-0.01983093,6.826862185922842,-3.376050149197095,5.793865442276001,-0.37698412,860000,2.8401501178741455,0.3047065734863281,3.979460934898357,790.7451124191284,85,9.274780988693237,100,8.895418405532837
7.886987691825479,3.165880777558453,0.0916290283203125,-0.0040792176,-3.249260909796015,-6.9331106223941195,5.93590784072876,-2.0281293,870000,2.864610195159912,0.3158714771270752,0.133118298318796,800.2375011444092,86,9.475605487823486,100,9.067898035049438
9.232548105213525,2.97596789818978,0.0756845474243164,-0.0033038207,0.34764674959235115,-5.968072924809858,5.930047273635864,-1.1723721,880000,2.8602042198181152,0.3150899410247803,1.6828689465223408,809.6931161880493,87,9.43625783920288,100,9.045277833938599
9.09721744263894,3.1649021446749868,0.0683145523071289,-0.0017911682,5.320970788155375,-4.664865545350074,5.810320138931274,-1.9770397,890000,2.8106632232666016,0.3388383388519287,3.250279085460198,819.0059869289398,88,9.290920734405518,100,8.883521318435669
7.841700506647699,2.4042266600644044,0.11484146118164062,-0.008413611,5.396353796073333,-4.493855073641259,5.816290855407715,-2.3986156,900000,2.9272568225860596,0.40651893615722656,2.117168239860919,828.5632832050323,89,9.536221027374268,100,9.01463770866394
3.539216275786281,2.273407479942758,0.1124124526977539,0.007101843,1.5355673207780296,-5.342735514270569,5.756504058837891,0.38692218,910000,2.873143434524536,0.30399394035339355,-0.8431311855256939,837.8985505104065,90,9.318154096603394,100,8.901532173156738
2.915398104484599,1.4936607733282388,0.07539868354797363,0.005227063,0.4008862197662679,-5.3978150897757375,5.749210834503174,-0.012079944,920000,2.872905731201172,0.2934441566467285,-1.7013067225309557,847.1777284145355,91,9.262418746948242,100,8.8933265209198
5.143385629569687,1.9007266372999392,0.06327605247497559,-0.004532123,4.48617208942922,-3.4315767612841714,5.973021745681763,-0.038332384,930000,2.944636344909668,0.3505985736846924,0.5562185567857356,856.7921409606934,92,9.597346782684326,100,9.183244228363037
9.628608912251387,2.373937036879694,0.10324287414550781,0.027349304,10.336649352613382,-0.30371984356028975,5.877001523971558,-0.0024514892,940000,2.865006685256958,0.29123592376708984,3.7846403553552217,866.2048373222351,93,9.393386363983154,100,8.998687028884888
13.419532939507391,3.0535557433323266,0.08181166648864746,0.009833814,12.822879983536232,-0.41288111625733587,5.8837809562683105,-0.011061725,950000,2.846585988998413,0.30452919006347656,5.985779942067674,875.6100521087646,94,9.388925790786743,100,9.00236964225769
12.609881260150154,2.874926894098264,0.08854961395263672,0.015325011,13.305837602199311,-0.9017601325567638,5.992195129394531,-0.01656033,960000,2.778850793838501,0.30562758445739746,6.16429024325758,885.0526096820831,95,9.425631046295166,100,9.03115463256836
10.86386726391233,2.4149325765270513,0.06327939033508301,0.0071403594,13.049448079759754,-1.008841714747239,5.916306018829346,-0.018692074,970000,2.7975149154663086,0.35039520263671875,5.352830626633479,894.4595355987549,96,9.391788005828857,100,8.9778892993927
9.100981184148322,2.1888419085408795,0.06385254859924316,0.0036403749,11.221142323579164,-1.0006695225674391,5.835132360458374,-0.008040643,980000,2.807546377182007,0.32861781120300293,4.08247921214405,903.7897427082062,97,9.31002926826477,100,8.917315244674683
9.999255309925791,2.1200122215727966,0.03531932830810547,0.008825202,14.415597880947123,-0.02961671577485292,5.852359771728516,-0.013263757,990000,2.7787444591522217,0.3286011219024658,5.530571162216521,913.0712759494781,98,9.263000726699829,100,8.898810386657715
13.769349922923931,2.947468967994468,0.0768122673034668,0.003118567,14.370751340606459,-0.7591931327730539,5.773686170578003,-0.028185254,1000000,2.715022563934326,0.3714895248413086,6.648658330066876,922.2876324653625,99,9.200280666351318,100,8.75175404548645
12.096571661570064,2.6114028104300804,0.08579468727111816,-0.0056995484,17.81276108935045,1.2995933124439103,5.722336769104004,-0.112522684,1010000,2.772707939147949,0.3114795684814453,7.6808062053826776,931.4645040035248,100,9.159560203552246,100,8.762107133865356
10.105512085757086,2.509428648422875,0.06356263160705566,0.031406727,8.881406932906534,-3.7594125542923615,5.888013124465942,-0.64085764,1020000,2.7802224159240723,0.2951545715332031,1.938367936998367,940.7815487384796,101,9.296288013458252,100,8.93635892868042
2.656174071398349,2.5594407003017916,0.09902572631835938,0.008869422,-0.9468481270651726,-8.802903042340795,5.90673565864563,-12.540445,1030000,2.7995166778564453,0.32106709480285645,-3.5372075372055174,950.197338104248,102,9.397797107696533,100,8.977485418319702
6.215767479096203,2.8984554084272904,0.09351539611816406,0.011072022,2.926898700407792,-9.339561626811989,5.894968748092651,-1.8090258,1040000,2.600292444229126,0.31014275550842285,-1.1870202342785476,959.372968673706,103,9.158348321914673,100,8.75446629524231
6.163162672010737,2.8611392788819563,0.0761563777923584,-0.0040131593,0.26755379308769545,-8.650215186102711,5.897899866104126,0.3272916,1050000,2.6274585723876953,0.31150364875793457,-2.1338839833815264,968.5645723342896,104,9.171752691268921,100,8.783871412277222
5.417250460345729,3.0264934045328533,0.041478633880615234,-0.0013946778,-0.3065823218539767,-7.9860367713633025,5.891268253326416,0.08581231,1060000,2.5803346633911133,0.324460506439209,-1.9186967011367915,977.6906204223633,105,9.108150243759155,100,8.741994142532349
7.497043918911477,3.3965162387985437,0.060292959213256836,0.0058862246,-1.478896224520412,-8.858978857461501,5.6460816860198975,-0.0093007265,1070000,2.5218660831451416,0.3950388431549072,-2.340028103576906,986.592581987381,106,8.88500714302063,100,8.42945408821106
5.997283847068165,3.266855232669651,0.08240461349487305,0.0010845825,-0.39663486437255757,-8.95891520975539,5.83098578453064,-0.05658545,1080000,2.5695693492889404,0.29283809661865234,-1.7234629948823328,995.6407573223114,107,9.029590129852295,100,8.65409541130066
8.390208149343778,3.22763993079672,0.11065173149108887,-0.017064746,-0.003970161405748414,-7.003814527618489,5.983724594116211,-0.09416743,1090000,2.639061450958252,0.3005530834197998,-1.1871063312497876,1004.9650554656982,108,9.305879592895508,100,8.894418239593506
