Time-Optimization,Time-SampleProc,Time,train-MaxReturn,Itr,train-EnvExecTime,Time-Sampling,train-PolicyExecTime,ItrTime,n_timesteps,LossBefore,train-MinReturn,train-StdReturn,train-AverageReturn,train-AverageDiscountedReturn,LossAfter,train-NumTrajs
0.3194398880004883,0.07111310958862305,1024.491767168045,153.3329465038584,128,2.6295504570007324,7.696138381958008,4.806390047073364,8.086906671524048,1290000,-7.629395e-09,-40.364174609226176,40.34227709761172,85.04442845093905,175.76808916687125,-0.021019412,100
0.35065269470214844,0.044626474380493164,1032.5411171913147,166.36284819074172,129,2.616421699523926,7.637934923171997,4.760965585708618,8.033483028411865,1300000,9.155274e-09,-9.17973878362178,36.24561108680166,83.52142471323748,172.2306671829536,-0.016312039,100
0.3048129081726074,0.04227566719055176,1040.6171445846558,166.97350238400168,130,2.6377432346343994,7.709663152694702,4.809581518173218,8.057001113891602,1310000,-9.155274e-09,-43.7054798481887,34.610029672924334,92.18804272881725,189.21754420342447,-0.018246092,100
0.2730081081390381,0.04505038261413574,1048.6790204048157,154.8099697440402,131,2.638279676437378,7.72037410736084,4.821755409240723,8.038691520690918,1320000,-3.8146972e-08,-26.78944411231162,42.35536471723745,87.66342360098514,180.1020734794347,-0.0112411,100
0.22220182418823242,0.04644155502319336,1056.7060732841492,154.04975855098954,132,2.6390469074249268,7.73769736289978,4.8253395557403564,8.006603240966797,1330000,-3.051758e-08,-16.060020799938098,36.97155437847482,91.7043740327982,185.79140387515884,-0.013165075,100
0.22337841987609863,0.046431541442871094,1064.7187509536743,161.4966359774557,133,2.632706642150879,7.725553750991821,4.834766387939453,7.995607614517212,1340000,6.1035155e-09,-3.9634951547755186,36.50627787314712,98.69770172717068,199.39233048117242,-0.0069755707,100
0.19753599166870117,0.06990194320678711,1072.7479028701782,160.65941279222514,134,2.6453962326049805,7.746524810791016,4.83713436126709,8.014164686203003,1350000,-1.2207031e-08,-24.390705250420947,42.20868155495659,92.78322132188421,189.27917873393162,-0.019780558,100
0.22335171699523926,0.04944872856140137,1080.7693417072296,169.65689767616118,135,2.6236891746520996,7.734226226806641,4.85064959526062,8.007237195968628,1360000,0.00016243897,2.6898759651454673,38.616535161311724,100.46601225679412,202.0974177040858,-0.011607471,100
0.22618675231933594,0.04451560974121094,1088.7559485435486,181.35102685742433,136,2.6220011711120605,7.702165126800537,4.81273627281189,7.973087787628174,1370000,-4.5776368e-08,-2.9628424619780436,35.49032103864105,91.569430908929,186.53314954605287,-0.020591369,100
0.2189929485321045,0.04410195350646973,1096.803655385971,171.97599330444817,137,2.642958164215088,7.770875930786133,4.858295202255249,8.034206628799438,1380000,-8.392334e-09,-21.585947938270756,34.73529026205726,99.38524913869503,198.91934240238297,-0.021820255,100
0.22199344635009766,0.03702044486999512,1104.791808128357,161.36847971512762,138,2.6076955795288086,7.71415901184082,4.84838342666626,7.9733922481536865,1390000,-2.1362304e-08,-47.190633275015585,40.54797811866625,94.6105124520915,192.136690260698,-0.027290698,100
0.2168138027191162,0.046185970306396484,1112.9067614078522,162.26535580366863,139,2.651414632797241,7.8371193408966064,4.921154260635376,8.100375413894653,1400000,3.2043456e-08,5.368109653063031,31.963516641853484,98.05164002737538,196.58765503645037,-0.007977041,100
0.22200632095336914,0.045125484466552734,1120.9432091712952,178.36825675006602,140,2.64237380027771,7.754962682723999,4.852520942687988,8.02232575416565,1410000,-1.0681152e-08,22.415090365763536,31.621242323528758,93.6906135505086,191.6609010250547,-0.018905407,100
0.1975390911102295,0.08296895027160645,1128.9296531677246,151.8803361734642,141,2.614130735397339,7.6912925243377686,4.815880060195923,7.972019195556641,1420000,6.866455e-09,-4.469069441270234,35.24822262620212,89.64894141795963,184.89103349012527,-0.009759233,100
0.22008895874023438,0.05330252647399902,1136.9506707191467,158.35614578181924,142,2.6301944255828857,7.73093318939209,4.839259147644043,8.004604816436768,1430000,-2.4414062e-08,-15.01404908631213,39.56085486607831,88.64856343778398,182.49434323977522,-0.014875232,100
0.20040225982666016,0.08092284202575684,1144.9441475868225,173.45727418727563,143,2.614049196243286,7.69823145866394,4.824170112609863,7.979800224304199,1440000,3.0517577e-09,-7.633427443345761,37.566001225175704,96.06587158608627,192.9457588190443,-0.017483035,100
0.21173477172851562,0.09224605560302734,1152.984365940094,170.49965105737166,144,2.625868082046509,7.722152471542358,4.8349339962005615,8.026354789733887,1450000,3.5095216e-08,15.261338450611754,34.73827298939809,95.94565916601303,194.46784230421144,-0.017001206,100
