train-PolicyExecTime,train-NumTrajs,LossBefore,Itr,Time-Optimization,Time-Sampling,LossAfter,Time,train-MinReturn,ItrTime,train-MaxReturn,n_timesteps,train-AverageReturn,Time-SampleProc,train-EnvExecTime,train-StdReturn,train-AverageDiscountedReturn
87.79893016815186,100,-0.007973078,114,2.210268020629883,92.59845209121704,-0.008629455,11783.790931940079,-8.454624161478488,94.83550310134888,22.57775463138786,1150000,12.808730418321316,0.02468085289001465,4.3344011306762695,5.63447900981649,14.278086472126137
84.26637077331543,100,0.0021256958,115,2.3794519901275635,89.01384091377258,0.0016173706,11875.237830877304,-7.175511457294926,91.4178318977356,22.457532219775345,1160000,13.638259891133737,0.02284407615661621,4.2897491455078125,4.809810585354077,15.555899197464589
81.31351804733276,100,0.0022742737,116,2.108314275741577,86.04508590698242,0.000940155,11963.441767930984,-1.3424228385484436,88.17861199378967,21.85371831443742,1170000,14.163737436530534,0.023250102996826172,4.254631757736206,3.9872083507492895,16.410653277948263
80.42809414863586,100,-0.0132265445,117,2.091452121734619,85.1650927066803,-0.013547809,12050.741375923157,-8.610440406052321,87.27661728858948,22.05755242552832,1180000,14.124143988305326,0.018615007400512695,4.286243915557861,4.384860378731711,16.25606265683808
78.82099628448486,100,-0.004523932,118,2.02891206741333,83.54603123664856,-0.005968161,12136.362304925919,0.5458537937782585,85.59842324256897,22.256620423359,1190000,14.627950940957108,0.022075891494750977,4.2703235149383545,3.57067690271789,17.051946215107407
82.39455461502075,100,-0.0010485825,119,2.1696369647979736,87.23395586013794,-0.0009938629,12225.809751749039,-5.463244873978128,89.42481899261475,21.454479881675464,1200000,13.605777608355279,0.019634246826171875,4.370267152786255,4.580319013649684,15.509109822258168
81.14759397506714,100,-0.002454187,120,2.086796998977661,85.9696569442749,-0.00354859,12313.907675981522,-4.373443985543498,88.07757687568665,22.077320203209457,1210000,13.046080701442495,0.020164966583251953,4.356837749481201,4.207144634790977,14.644600506238733
82.48757100105286,100,0.0030084474,121,2.126110076904297,87.23788785934448,0.0023549804,12403.314824819565,-5.666054233952774,89.38623213768005,21.331047034887284,1220000,13.293283542646112,0.02153182029724121,4.283862590789795,4.715231443540872,15.084665705807174
88.57768511772156,100,-0.0060666427,122,2.192013740539551,93.37428188323975,-0.006455545,12498.92785191536,-7.013187439443043,95.59067702293396,23.38368751654582,1230000,13.831124482839341,0.02259993553161621,4.338806390762329,4.655277113036455,15.775467208399023
93.13513016700745,100,0.000672612,123,2.1643340587615967,97.9217050075531,0.0005354874,12599.057572841644,0.7101879992082858,100.1071240901947,21.922297974847034,1240000,13.2439620115774,0.019569873809814453,4.323125123977661,3.8548969954258574,15.096253278816748
93.94059014320374,100,-0.0006085098,124,2.5178239345550537,98.895987033844,-0.0013179596,12700.519910812378,-8.489336063145156,101.43924832344055,21.74256308836518,1250000,13.751642349470997,0.022737979888916016,4.479016065597534,5.296690345862777,15.57531287247564
98.34033536911011,100,-0.00045026245,125,2.2114779949188232,103.18280982971191,-0.0007373138,12805.957653999329,0.5597125541269427,105.4170150756836,22.335144007878974,1260000,13.734566424308216,0.01978611946105957,4.384836196899414,3.765322872465487,15.671225900585295
114.83372902870178,100,-0.008793738,126,2.591444969177246,119.92827606201172,-0.0091220215,12928.522323846817,0.06896395343532702,122.54343295097351,21.092989023617015,1270000,13.772553835365018,0.02111530303955078,4.601678371429443,3.7199126085737566,15.864601328201658
