train-EnvExecTime,train-AverageReturn,Time-Optimization,LossBefore,Time-SampleProc,Itr,train-NumTrajs,Time-Sampling,Time,LossAfter,train-PolicyExecTime,ItrTime,train-AverageDiscountedReturn,train-MaxReturn,train-MinReturn,train-StdReturn,n_timesteps
3.6018896102905273,-122.77285313443237,1.4576199054718018,0.0062468476,0.01927495002746582,179,100,24.96295714378357,5064.811362028122,0.0029871948,20.921679496765137,26.441291093826294,-223.14157315515752,-94.82629522311893,-151.10702386181535,10.89169734279334,1800000
3.6558756828308105,-122.64329022777264,1.444349765777588,-0.01361883,0.03884577751159668,180,100,25.232601165771484,5091.548730134964,-0.020596288,21.14842414855957,26.71714186668396,-223.5079683247343,-101.17122222808096,-154.3968616654978,10.418478669593915,1810000
4.057650327682495,-124.4191807800618,1.6422429084777832,-0.0029567382,0.019579172134399414,181,100,34.62285494804382,5127.856095075607,-0.007608113,30.12328600883484,36.28604006767273,-226.17653417003933,-95.37950875858878,-148.64007934715235,10.391870318466049,1820000
3.6492679119110107,-123.09265195890376,1.462528944015503,-0.0036068116,0.018912076950073242,182,100,25.202495098114014,5154.560637950897,-0.008881583,21.10483694076538,26.684365272521973,-223.4700964585366,-94.21503689475296,-155.61745924250081,11.176859520235292,1830000
3.687405824661255,-120.88719918309776,1.5625441074371338,0.0029062836,0.021908998489379883,183,100,27.176307201385498,5183.342576980591,-0.0025353364,23.054832220077515,28.762208938598633,-219.83355885443817,-94.03378688291639,-145.0797556225404,10.278535234713582,1840000
3.7222542762756348,-123.41811823336924,1.6561658382415771,-0.042203035,0.021517038345336914,184,100,29.608442306518555,5214.652035236359,-0.048039723,25.44502091407776,31.287575006484985,-224.8580924125116,-100.08262174019399,-149.99827431933187,11.145583415174718,1850000
3.6002297401428223,-123.28361751986748,1.6201541423797607,0.022754945,0.019268274307250977,185,100,25.070486068725586,5241.384288072586,0.020177253,21.046277284622192,26.71047830581665,-224.36060836718397,-102.2556484017429,-157.97611745886087,11.45160826721441,1860000
3.5842130184173584,-122.78921363466117,1.5971007347106934,0.010712944,0.018546104431152344,186,100,25.62199306488037,5268.645539045334,0.00843405,21.600192070007324,27.23929500579834,-223.637703984648,-101.21546656264825,-147.58481173486032,10.248509718991649,1870000
3.62178635597229,-122.52802399018604,1.5991177558898926,-0.009400586,0.019626140594482422,187,100,25.31670618057251,5295.603620052338,-0.014155811,21.258596658706665,26.93712830543518,-223.86267406725074,-98.46985338714165,-152.63419961031002,10.985553012355046,1880000
3.611910820007324,-120.1774401360975,1.6370480060577393,-0.010814001,0.02019476890563965,188,100,25.152283906936646,5322.435945034027,-0.010593741,21.117233753204346,26.811418056488037,-218.9251472915991,-95.90929206849928,-153.13703629243304,10.178796499992826,1890000
3.6194682121276855,-124.56298955118402,1.4718000888824463,-0.039113395,0.02291727066040039,189,100,25.045158863067627,5348.999564170837,-0.041925695,21.002119541168213,26.541311025619507,-226.86432220656786,-106.06159840846544,-162.0360791544279,9.959853479798225,1900000
3.624898910522461,-122.76949692398674,1.601855993270874,0.0030250244,0.023400068283081055,190,100,24.97953701019287,5375.626163005829,-0.002132129,20.92882776260376,26.605178833007812,-222.78082650519525,-92.71190656602366,-146.1049275622991,10.668530682608736,1910000
3.6235768795013428,-122.62402359529584,1.6017019748687744,-0.043165397,0.02085089683532715,191,100,25.16684079170227,5402.438327074051,-0.04386303,21.091438055038452,26.79094099998474,-224.12532710962958,-92.91875180716892,-152.91246509162997,11.695143684819444,1920000
3.61319637298584,-122.7624433379889,1.5711443424224854,-0.0020673363,0.02049994468688965,192,100,25.033831119537354,5429.087371110916,-0.005443956,20.987560987472534,26.626921892166138,-223.8386031690401,-94.7369135467257,-149.19085689724375,12.348041823922626,1930000
3.6890361309051514,-123.46067910108825,1.6437740325927734,-0.006297345,0.022670745849609375,193,100,25.04553198814392,5455.821793079376,-0.010729584,20.920012712478638,26.713374137878418,-224.88420657971162,-101.44055689474654,-146.36259015987088,10.04179074977039,1940000
3.625077247619629,-124.01964872264702,1.6093440055847168,-0.00100802,0.01932501792907715,194,100,24.59134602546692,5482.079560041428,-0.0067376588,20.51495385169983,26.234253883361816,-226.29751304586665,-97.61982081532479,-155.41251071336154,11.565473570078451,1950000
3.5586893558502197,-121.70152179376613,1.619701862335205,-0.028975708,0.0197298526763916,195,100,25.51773691177368,5509.259248971939,-0.04000299,21.517908573150635,27.158536911010742,-221.69474730008088,-94.95474443310748,-147.85360552035866,11.165779458534232,1960000
3.5326759815216064,-122.47442569719385,1.5910160541534424,0.049215905,0.020305156707763672,196,100,24.921921014785767,5535.815395116806,0.049348045,20.95677900314331,26.533694982528687,-222.93316886466192,-94.99746579555381,-149.04069849314254,10.817787091246021,1970000
3.6477322578430176,-122.93357352163781,1.617854356765747,0.016719922,0.019814014434814453,197,100,25.239386081695557,5562.71408200264,0.015374585,21.161274194717407,26.87846302986145,-223.18433295177093,-93.50162486437078,-149.9731059474998,11.014316357663022,1980000
3.5734446048736572,-122.24596011447457,1.4608268737792969,-0.03451285,0.019680023193359375,198,100,24.953803062438965,5589.174373149872,-0.035398107,20.942099571228027,26.43734312057495,-222.7476835562062,-97.42750441276037,-145.33617509868728,10.367281849175686,1990000
3.596890687942505,-123.23410264144977,1.6238946914672852,0.025184467,0.019265174865722656,199,100,25.007179975509644,5615.847671031952,0.023089018,20.97682499885559,26.652101278305054,-225.15359386500614,-100.19537049120443,-145.0112713355171,9.925992702923569,2000000
3.5905845165252686,-121.83649908891977,1.6062438488006592,-0.016756706,0.021374225616455078,200,100,25.104564905166626,5642.6027290821075,-0.018602375,21.089903593063354,26.733584880828857,-222.05911148385727,-93.2355327107873,-159.3526081034693,12.525680101892258,2010000
3.561793565750122,-123.39165732937798,1.595689058303833,0.037338536,0.018831968307495117,201,100,25.031403064727783,5669.271769046783,0.032870606,21.035791635513306,26.647979736328125,-224.8648878398797,-97.6530883677941,-146.3019345546628,10.690440606782623,2020000
3.6081902980804443,-122.57308638966089,1.6033122539520264,0.0028027832,0.019783973693847656,202,100,25.259984970092773,5696.178295135498,0.0013303955,21.218249559402466,26.884732246398926,-222.8032794233612,-101.07482742809135,-150.00568816444644,10.815935835391276,2030000
3.799616575241089,-123.34364045469323,1.4496419429779053,0.016717106,0.019800186157226562,203,100,25.38107919692993,5723.051233053207,0.010573157,21.148176908493042,26.850950002670288,-224.40391749533353,-89.10135877965863,-150.1594816240094,10.443122373448826,2040000
3.5905861854553223,-124.05390227314324,1.433647871017456,0.017076893,0.019655227661132812,204,100,25.64360499382019,5750.171639204025,0.018111639,21.617445468902588,27.098552942276,-225.2769719852348,-96.17795360946106,-148.25336887959827,11.365475029130158,2050000
3.65047287940979,-123.28253820930247,1.5754759311676025,-0.0042003053,0.020357131958007812,205,100,24.85371685028076,5776.644583940506,-0.0062496094,20.780903100967407,26.4500470161438,-224.59447517596328,-90.87303535834505,-151.84084394288888,11.600494713134939,2060000
3.6679584980010986,-122.40261457936151,1.694180965423584,-0.0015845672,0.02179408073425293,206,100,27.482175827026367,5805.867062091827,-0.0026383323,23.383774995803833,29.201169967651367,-222.21941900324993,-95.05744627938051,-145.84280637335604,11.021849747831059,2070000
3.6919803619384766,-122.45492572340261,1.587839126586914,0.008202386,0.019661903381347656,207,100,25.14953875541687,5832.646592140198,0.0051184874,21.03020739555359,26.758520126342773,-223.33612084679788,-96.40417877145873,-145.2630222329994,10.957809330350262,2080000
3.603588104248047,-122.47172114665455,1.6997978687286377,-0.008664856,0.019891738891601562,208,100,25.07032585144043,5859.458775043488,-0.010572943,21.039820671081543,26.79149580001831,-222.56789673147094,-92.5222971482455,-149.9002799761233,12.09764305713546,2090000
4.568671703338623,-122.81997788713905,1.8290791511535645,-0.0015441589,0.03636598587036133,209,100,32.10995411872864,5893.457399129868,-0.002997531,27.025020360946655,33.97706699371338,-223.2709724224512,-92.64354908678713,-156.50066438224377,11.728259996758023,2100000
4.114852666854858,-121.60539624116993,1.763261079788208,0.023121744,0.022955656051635742,210,100,28.864276885986328,5924.135469198227,0.013252662,24.263112545013428,30.651085138320923,-221.0233622249746,-89.69835437021322,-153.83560517765514,12.018083086430797,2110000
4.828892469406128,-123.39857744625431,1.8030691146850586,2.8839111e-05,0.021383047103881836,211,100,35.84395217895508,5961.8270971775055,0.0024093506,30.419822454452515,37.66992163658142,-225.0109103510075,-97.2959061489794,-149.52841947013317,11.309081508680505,2120000
4.12537693977356,-124.40085756863554,1.7601358890533447,0.034380473,0.01941394805908203,212,100,29.31195092201233,5992.941431045532,0.030889878,24.645313262939453,31.09227204322815,-226.02830178809654,-95.51007897756065,-148.75706392145358,10.657028925914314,2130000
4.307596683502197,-123.01364636732522,1.6897459030151367,0.020882446,0.020880937576293945,213,100,30.76452398300171,6025.4382910728455,0.013154053,25.949248790740967,32.47668194770813,-224.39297418200695,-92.7937297991739,-148.17128907612948,11.464509646254447,2140000
4.061254262924194,-122.01385231694863,1.714115858078003,0.009641751,0.01935887336730957,214,100,28.546965837478638,6055.741586923599,0.0068780226,23.984758853912354,30.28191304206848,-221.22249989941153,-87.25517897578216,-149.5858897600275,11.302473708041651,2150000
3.9239816665649414,-122.21352461030143,1.7429029941558838,-0.020945355,0.020982027053833008,215,100,27.862438201904297,6085.39133310318,-0.030393433,23.46168279647827,29.627874851226807,-222.06563639895907,-96.12265915437548,-150.23545738450233,10.230613440735945,2160000
4.367999792098999,-122.38324045098766,1.9942889213562012,0.024882235,0.043332815170288086,216,100,35.850308895111084,6123.303445100784,0.024886305,30.95818305015564,37.88990807533264,-222.66992112439203,-97.11520005269305,-157.31803670137882,12.468992085231136,2170000
3.9984545707702637,-121.88212699038066,2.104951858520508,0.019052899,0.030192136764526367,217,100,29.4481782913208,6154.916996240616,0.015486444,24.942073822021484,31.58395218849182,-222.44048648643422,-96.63141814377053,-155.41962336873794,12.30589262631867,2180000
3.917019844055176,-121.61380443397782,1.8688440322875977,-0.0045169843,0.035092830657958984,218,100,29.905826091766357,6186.752501964569,-0.010563462,25.519716024398804,31.812719106674194,-221.3532787425664,-96.28808685786063,-146.23996932495012,10.985554496335018,2190000
4.186116695404053,-121.87289146226595,2.834899425506592,0.002083641,0.04785609245300293,219,100,32.50338888168335,6222.162781953812,-0.005448851,27.818176984786987,35.38694715499878,-222.13646772240668,-93.62225154537647,-155.57125742579805,12.171060389901736,2200000
4.394454002380371,-122.4821958512292,1.6552660465240479,0.00044638978,0.021440982818603516,220,100,33.607008934020996,6257.471261024475,-0.0012190002,28.686519384384155,35.285374879837036,-223.28002749124494,-95.06409118141147,-145.5118837158744,10.341308242783121,2210000
3.9578850269317627,-122.63713804582356,3.589031934738159,0.017364709,0.020814180374145508,221,100,27.258162021636963,6288.361319065094,0.009923584,22.798574447631836,30.86851406097412,-223.54877934279463,-94.03233072822903,-160.36155150035518,10.540648829557831,2220000
