train-AverageReturn,LossAfter,train-MinReturn,train-MaxReturn,LossBefore,Time-Optimization,train-EnvExecTime,train-NumTrajs,n_timesteps,Time-Sampling,Time,Itr,ItrTime,train-AverageDiscountedReturn,train-StdReturn,Time-SampleProc,train-PolicyExecTime
75.10922413977342,-2.0162284,45.746100315960824,118.4994282164001,-0.0032739013,2.469816207885742,4.645103454589844,100,1380000,105.84439206123352,23793.125379800797,137,108.3354880809784,104.40709627675214,7.757602904659861,0.019772052764892578,100.77175116539001
74.11278954720429,-2.2305448,40.490847215885616,83.19651261281878,-0.005060944,2.7106828689575195,4.63664698600769,100,1390000,106.70745515823364,23902.58397293091,138,109.4397280216217,101.98978803466858,6.424335321882521,0.02123093605041504,101.67192459106445
74.5201527468011,-2.261635,55.58642058805184,82.5812304304891,0.005193283,2.935504913330078,4.617221832275391,100,1400000,106.8522560596466,24012.433939933777,139,109.81891703605652,102.59493296817662,4.9961586425019515,0.02983403205871582,101.83837413787842
75.14175662174608,-2.4996383,58.214850217462775,106.29099105298806,0.0096944915,2.6493611335754395,4.671769857406616,100,1410000,108.92954802513123,24124.05895781517,140,111.60238099098206,104.24895582821533,5.2768506593082485,0.0220339298248291,103.85267806053162
75.08529287558106,-2.643773,47.92911560882297,83.52782238858104,-0.001976619,2.6795623302459717,4.738805055618286,100,1420000,111.93660402297974,24238.759861946106,141,114.67942094802856,104.06712636556756,4.863462282479989,0.056246042251586914,106.7571611404419
74.1724481508884,-2.7176628,41.033521180981474,84.24836610700886,-0.011865822,2.685940980911255,4.868579387664795,100,1430000,109.69421792030334,24351.193378925323,142,112.41451072692871,102.06006514728443,7.070310256591851,0.0328981876373291,104.40503072738647
74.47579222768765,-2.8324878,40.52588429554274,84.97852418001716,-0.00953154,3.138054132461548,4.756850719451904,100,1440000,107.03667497634888,24461.418591976166,143,110.20485210418701,102.82449157863442,6.8947444133806455,0.029700040817260742,101.85641503334045
74.67054298101105,-3.0414042,50.60030273972909,84.42154992994436,-0.005372113,2.903580904006958,4.6136486530303955,100,1450000,104.82287788391113,24569.20961380005,144,107.76588988304138,103.08628476683292,5.286593912076626,0.037059783935546875,99.81484127044678
74.6452450478622,-3.1689427,39.55510141661711,106.11227422238555,-0.00044319764,2.5757341384887695,4.665679454803467,100,1460000,106.03707003593445,24677.864264011383,145,108.63418483734131,102.4348453756038,7.35180267711573,0.019955158233642578,100.97565150260925
74.67928393413716,-3.4013948,41.95443429058954,84.04725437525657,-0.02357109,3.9792771339416504,4.696675062179565,100,1470000,105.88276076316833,24787.792129039764,146,109.905024766922,102.94189992900833,5.647566591574869,0.03339982032775879,100.77516174316406
75.21136496239457,-2.9195755,47.35589935718478,84.5914406394774,-0.015950818,2.7321419715881348,4.624992370605469,100,1480000,105.58331799507141,24896.153876066208,147,108.34222507476807,104.19129542431625,5.712851785495908,0.026384830474853516,100.56003856658936
70.97795749598002,-2.8281875,41.79302030994497,84.00867247991407,0.02049548,2.6655020713806152,4.65368127822876,100,1490000,105.8931450843811,25004.880801916122,148,108.70739579200745,94.18128784641704,10.438630508793866,0.14709997177124023,100.8416223526001
76.15142409962546,-2.5576274,66.75806926445738,84.20743490831151,-0.025793133,2.8003530502319336,4.877951145172119,100,1500000,112.34106612205505,25120.137589931488,149,115.21408009529114,106.43658371051755,3.9726187962064543,0.07120609283447266,106.95697474479675
75.38257733222983,-2.7733004,50.08641318193165,82.73164302860303,-0.016281683,2.757534980773926,4.693440914154053,100,1510000,103.30895590782166,25226.251420021057,150,106.09059715270996,104.63429128131227,4.580725469802453,0.022594690322875977,98.19844245910645
75.4480501006203,-2.9338925,49.16106095294723,83.65988851004663,-0.00407242,2.9968960285186768,4.481066942214966,100,1520000,105.66769671440125,25334.96534395218,151,108.68744015693665,104.80390854910533,5.485803210060748,0.020559310913085938,100.79743075370789
