LossAfter,train-PolicyExecTime,train-NumTrajs,train-StdReturn,n_timesteps,Time-SampleProc,Time-Sampling,Time,ItrTime,train-AverageDiscountedReturn,train-MaxReturn,train-AverageReturn,train-EnvExecTime,Time-Optimization,LossBefore,Itr,train-MinReturn
-0.85498935,195.1618402004242,100,6.978379759263893,1720000,0.020410776138305664,199.2876980304718,23901.3390750885,202.28675079345703,33.004154735739846,31.151431480403073,21.653708149175216,3.7269139289855957,2.978289842605591,0.01242182,171,-6.303438757438152
-0.74224144,194.56240844726562,100,8.515354145723638,1730000,0.01768016815185547,198.5788369178772,24103.40848517418,202.04905700683594,29.904788378496974,33.8493644087578,19.408036882624728,3.6129322052001953,3.4509360790252686,0.0033512695,172,-5.289616915118616
-0.5868795,186.97258877754211,100,9.501870096084987,1740000,0.022984743118286133,190.94581294059753,24297.320122003555,193.8906180858612,29.587372705903828,32.002856679406946,19.293585539814206,3.5783133506774902,2.921208620071411,0.00022049027,173,-5.755952769814257
-0.59583086,174.9673137664795,100,8.467048348541812,1750000,0.01824808120727539,178.94710493087769,24479.703941106796,182.36291408538818,32.63341550737429,32.12657715900771,21.017951047828614,3.590639114379883,3.396155834197998,-0.0009737061,174,-5.215926019851564
-0.49759805,163.5991530418396,100,8.854436646399755,1760000,0.02068305015563965,167.57973790168762,24650.464171886444,170.721923828125,30.72657579913991,32.2939684100683,20.071321222285057,3.589186906814575,3.1200451850891113,-0.008032007,175,-6.5784705669940555
-0.4139822,157.13220524787903,100,8.886378573758563,1770000,0.01879119873046875,161.171062707901,24815.881508111954,165.35370111465454,29.650288179381338,33.048271269186706,19.585478923379736,3.6542980670928955,4.162283897399902,-0.0064411927,176,-7.176192125653657
-0.35978004,160.3719036579132,100,8.816001031734867,1780000,0.0630640983581543,164.30486512184143,24983.38268303871,167.482084274292,30.812606484382663,32.35594667248424,19.891202502654018,3.543304920196533,3.0270259380340576,0.008750817,177,-6.636341327462734
-0.36661124,171.22138953208923,100,7.510260991905225,1790000,0.01887822151184082,175.46570920944214,25162.37486886978,178.96720790863037,32.89308133650711,31.86652598395919,21.31807998459887,3.8217899799346924,3.480700969696045,0.00039022218,178,-4.298864843264953
-0.3090083,185.45245099067688,100,7.65817908521396,1800000,0.02159404754638672,189.82828998565674,25356.139315843582,193.73996591567993,30.567646330430716,30.759549489494304,20.39392310338493,3.8562281131744385,3.888798952102661,0.020323422,179,-5.060652262055067
-0.34519708,196.8330783843994,100,6.612151145444609,1810000,0.01812911033630371,201.21206092834473,25560.1316781044,203.97195887565613,32.95280719655356,32.04976654958293,21.91755754590668,3.852144241333008,2.740450859069824,0.0074372194,180,-4.408926654313779
-0.27432308,196.96844482421875,100,8.036244308710714,1820000,0.02760171890258789,201.03338193893433,25764.241301059723,204.08758091926575,30.012521112628537,32.1777206470328,19.72684818415454,3.6377980709075928,3.0257997512817383,0.005099054,181,-3.976923028728841
-0.25923827,179.95736980438232,100,7.965970820274299,1830000,0.019011735916137695,183.93487405776978,25951.07912492752,186.81670784950256,30.202423407920172,32.84278105063343,19.690497023506893,3.584775924682617,2.8615050315856934,-0.016371418,182,-4.946060170897676
-0.13991164,166.49314498901367,100,8.4007764928258,1840000,0.021345138549804688,170.51231479644775,26125.367343187332,174.2671480178833,27.997005818887523,31.217674319295664,18.523297815013688,3.5762743949890137,3.7318620681762695,0.007312555,183,-7.780036749936436
-0.10915709,171.82581543922424,100,8.197454214733376,1850000,0.050638675689697266,176.1534526348114,26305.076220035553,179.68846726417542,29.669772214853843,30.974689431177524,19.87259220243955,3.9335427284240723,3.4828097820281982,0.012112476,184,-7.67026867653762
