train-StdReturn,n_timesteps,train-EnvExecTime,train-MaxReturn,train-NumTrajs,train-AverageDiscountedReturn,train-MinReturn,Time,train-PolicyExecTime,train-AverageReturn,LossBefore,Time-SampleProc,ItrTime,Itr,LossAfter,Time-Optimization,Time-Sampling
4.871681356292812,110000,3.7258243560791016,9.132344995926376,100,-5.650621306612666,-15.011978830611154,1348.1928770542145,103.83451652526855,-3.8349269222983,0.0017919983,0.022253990173339844,110.59142708778381,10,-0.028451325,2.604793071746826,107.9639630317688
1.20518300809525,120000,3.5550928115844727,2.9181099860752022,100,1.2604054670352236,-5.238614379907667,1466.346173286438,111.16589617729187,-0.4240698789470762,-0.010319698,0.03196382522583008,118.13158702850342,11,-0.06699375,2.9736390113830566,115.1256639957428
1.3813650349836921,130000,3.48478102684021,3.096849817275131,100,0.7610729636145633,-5.045790631628405,1583.2735941410065,110.05680394172668,-0.6453152993611099,0.016769025,0.021584033966064453,116.9058849811554,12,-0.05924618,2.9131603240966797,113.97067475318909
2.876213081477542,140000,3.797675609588623,3.191619703994652,100,0.019769705509483322,-12.735632200587178,1695.7407810688019,105.93318009376526,-1.038108009476652,0.022167163,0.06325674057006836,112.44662714004517,13,-0.029992871,2.096749782562256,110.15741419792175
2.2013350460499046,150000,3.674912691116333,2.3727070863599202,100,1.0985632667546192,-14.196465268190746,1780.390788078308,78.37380957603455,-0.5829736995698055,0.005094945,0.020599842071533203,84.62811279296875,14,-0.087485716,2.1407010555267334,82.46529603004456
1.7798971515578847,160000,3.5484442710876465,2.4177136069788476,100,1.4069073940208876,-8.753125626779603,1863.5427722930908,76.84400463104248,-0.29733392201048775,0.011291559,0.019942283630371094,83.12417101860046,15,-0.11175596,2.302562713623047,80.79913282394409
2.4188545156593912,170000,3.586622476577759,3.6554856352595793,100,2.483185432712273,-13.67287122568808,1948.2471222877502,78.50102400779724,0.08795516969380675,0.0034104064,0.019608020782470703,84.68467211723328,16,-0.13374491,2.171566963195801,82.49187183380127
2.4936721488574904,180000,3.607542037963867,4.360064641339963,100,2.466980295035995,-11.978545866848275,2035.8360641002655,80.53086233139038,0.0471289598975911,0.008640039,0.019865989685058594,87.56912994384766,17,-0.12351307,2.985020875930786,84.55899214744568
2.5785586716421327,190000,3.583247184753418,4.759392279108327,100,3.7761387219470843,-10.758858670409248,2119.277812242508,76.2954728603363,0.7389734022005173,0.022495594,0.019491195678710938,83.42300796508789,18,-0.110541455,3.10863995552063,80.29339385032654
2.145053138742753,200000,3.774118661880493,3.5356887818214755,100,5.069934954085927,-10.417351579469138,2199.3727850914,72.51698184013367,1.2824184986668732,-0.0055079223,0.02131366729736328,80.07604932785034,19,-0.23723558,3.354259967803955,76.69911885261536
1.3822317407601636,210000,3.5545878410339355,4.687275607404558,100,6.273200869662064,-1.449216382460594,2282.640783071518,77.06503558158875,1.8920346775764891,-0.011541187,0.019529104232788086,83.24577689170837,20,-0.36708936,2.194467067718506,81.03021597862244
2.4487670806191892,220000,3.612867832183838,5.6448330294180735,100,5.349607837222187,-12.230031802027742,2367.603124141693,78.48385047912598,1.5850312593099334,-0.015549731,0.044648170471191406,84.88854312896729,21,-0.37048778,2.184504985809326,82.51123523712158
2.42412402752745,230000,3.5891001224517822,7.964709689707368,100,3.037023840269395,-9.850136841522163,2452.336102247238,78.14420104026794,1.0123150348972199,0.008515979,0.0200650691986084,84.7117030620575,22,-0.5624152,2.538923978805542,82.15131783485413
4.580107567086934,240000,3.764608144760132,3.1334387547176585,100,-10.224852106214348,-16.471668482274158,2536.6255831718445,77.71980214118958,-5.197018101129707,-0.010038458,0.019766807556152344,84.26825189590454,23,-0.6024005,2.351890802383423,81.8953948020935
4.914094666578043,250000,3.7309372425079346,11.337117052608694,100,-7.634109733986115,-13.787915285975133,2621.1197102069855,78.22121953964233,-3.7349966967775536,-0.016379999,0.020216941833496094,84.47338509559631,24,-0.5239014,2.096208095550537,82.35658812522888
4.432408626078138,260000,3.7213807106018066,4.112751437925377,100,-7.986130908200083,-12.219469147401435,2704.34955906868,76.88952040672302,-3.837242432581711,-0.0059777224,0.01951885223388672,83.20650386810303,25,-0.52043205,2.1496241092681885,81.03680109977722
4.623469217538295,270000,3.7489583492279053,3.4793046763853788,100,-8.632734723288225,-15.091594576776197,2789.8865740299225,79.29562497138977,-4.316686305774096,0.0016847046,0.018555879592895508,85.51584601402283,26,-0.5400208,2.0399038791656494,83.45668601989746
4.701833796992813,280000,3.805683135986328,3.580635805442251,100,-10.054316533636264,-14.923811248184931,2873.4105200767517,77.17752432823181,-5.099883225392141,-0.0046975096,0.021177053451538086,83.50271606445312,27,-0.6211596,2.084390878677368,81.39594912528992
4.5136050298445065,290000,3.80267596244812,5.833081405157787,100,-8.601942030145302,-13.373794299194698,2956.069427251816,76.33785915374756,-4.322305477159223,0.011966339,0.01993703842163086,82.63679313659668,28,-0.587489,2.0660040378570557,80.55042099952698
4.4004068334863495,300000,3.748180389404297,4.465937686278423,100,-9.100705302850743,-14.936560582444514,3038.423471212387,75.95871090888977,-4.416510236069573,0.006160608,0.01972508430480957,82.28911423683167,29,-0.6945993,2.1487739086151123,80.1190538406372
3.9933736072429955,310000,3.7805981636047363,4.462486301070022,100,-6.1930394126572414,-13.202867224784644,3125.6582431793213,80.77609157562256,-2.789917402585749,-0.0050761024,0.02061605453491211,87.21438884735107,30,-0.764534,2.2062408924102783,84.98559617996216
4.644992266066517,320000,3.753901720046997,4.176814139755593,100,-7.365683731448116,-15.086738358105968,3216.3977200984955,84.21264600753784,-3.6160468435211417,-0.017698528,0.1366746425628662,90.71867394447327,31,-0.7083321,2.204914093017578,88.37565898895264
4.193440346451279,330000,3.698953628540039,8.487421018983756,100,-7.4116178298545945,-13.914626097195548,3301.6629021167755,78.87461543083191,-3.5265014710526907,-0.00318479,0.022545814514160156,85.24371480941772,32,-0.7558655,2.2172417640686035,83.00247097015381
3.904123236114666,340000,3.760535717010498,5.484406945188757,100,-6.605102872772322,-11.44816367007763,3386.8771030902863,78.83309054374695,-3.033869876789075,0.00034238587,0.021417856216430664,85.13618421554565,33,-0.7651638,2.1038589477539062,83.00802302360535
3.9839552552749242,350000,3.6883277893066406,4.216939757332966,100,-4.53988276023602,-14.657711460749756,3473.3891513347626,80.36456203460693,-2.0749171132065403,0.009172657,0.017835140228271484,86.49069094657898,34,-0.7128857,1.996687889099121,84.4733157157898
2.9119270969913478,360000,3.6691484451293945,4.448206140781602,100,-3.844780833372428,-9.363187794061671,3554.6737241744995,75.1752142906189,-1.5806375922713511,0.007380896,0.020045757293701172,81.26312804222107,35,-0.78921276,1.9941389560699463,79.24744200706482
3.7443909535711426,370000,3.7011420726776123,4.574933167435427,100,-5.299229511158682,-14.661961551873178,3637.340250015259,76.24322557449341,-2.5788909597157397,-0.0021269517,0.024100065231323242,82.64565920829773,36,-0.65649736,2.2649471759796143,80.35508704185486
3.34875040523446,380000,3.7550461292266846,4.852510041571015,100,-5.88683702556686,-11.650861661182338,3721.2542703151703,77.65569806098938,-2.6144541996417363,-0.007706409,0.020576000213623047,83.89357113838196,37,-0.7887165,2.0501270294189453,81.82236576080322
2.5114301032829034,390000,3.6624093055725098,5.221374444461139,100,-3.3424095196563366,-10.075520196857374,3804.3173241615295,76.67348313331604,-1.527950010729052,-0.016477525,0.018740177154541016,83.04088091850281,38,-0.8025765,2.268742084503174,80.75081825256348
2.9650024862808113,400000,3.7460432052612305,5.29228401266231,100,-3.167703292576671,-11.700892461835451,3891.078126192093,80.36506938934326,-1.4070905062317933,0.008356864,0.02129817008972168,86.73954105377197,39,-0.8417141,2.1612939834594727,84.55635404586792
4.567319842921336,410000,3.9433107376098633,2.26486397356969,100,-12.977086438089652,-14.616939268962053,3979.224545955658,81.50177025794983,-7.245534677120812,0.0037365449,0.022495031356811523,88.1244969367981,40,-0.3759256,2.187917947769165,85.9126410484314
4.1933843601256955,420000,3.87180233001709,1.9547330526943596,100,-15.786676001805153,-15.725703767845546,4066.1392860412598,80.43347883224487,-9.436890547744666,0.014813681,0.021332263946533203,86.89177799224854,41,-0.65099376,2.15024995803833,84.71937012672424
4.808540873345636,430000,3.8928964138031006,2.206205903546681,100,-10.53667855669318,-17.007921741882015,4179.216434240341,106.70265793800354,-5.515173173496382,0.028427904,0.020593881607055664,113.05564618110657,42,-0.36471233,2.0204198360443115,111.0123782157898
4.0801982477534064,440000,3.7554001808166504,1.909197242851864,100,-12.669023586236293,-16.513507315468257,4264.299545049667,78.612961769104,-6.519224447366882,-0.018392306,0.19320011138916016,85.06141805648804,43,-0.5430542,2.0807909965515137,82.78658294677734
4.451132752846764,450000,3.758357524871826,2.8762312698652517,100,-10.731315977775118,-16.152783383501664,4344.633576154709,74.07457184791565,-5.440274614290373,-0.0047762147,0.018342971801757812,80.31218123435974,44,-0.3736496,2.0520169734954834,78.2414698600769
4.814908570292837,460000,3.8467652797698975,3.672937484888241,100,-9.140797175943613,-16.780992465966165,4428.968799352646,77.87829852104187,-4.8319525573810145,0.013134058,0.020457983016967773,84.31500291824341,45,-0.27848083,2.134235143661499,82.1599371433258
4.0520986289651315,470000,3.6920816898345947,4.912447773098615,100,-7.233130842364472,-15.676422469753872,4510.568370103836,75.31384587287903,-3.540597729492219,-0.017846912,0.020129919052124023,81.57845830917358,46,-0.24511665,2.1307880878448486,79.42714190483093
4.513802032707926,480000,3.7509994506835938,1.24463835434153,100,-9.473045277077933,-14.79073012349221,4595.33359503746,78.49745965003967,-4.9658003528943455,-0.015608612,0.019871950149536133,84.74487495422363,47,-0.21906993,2.066664934158325,82.65799808502197
4.179599518422254,490000,3.7579424381256104,3.8794243290718327,100,-8.845735124564218,-14.413324827058041,4681.961259126663,80.09379577636719,-4.518480600124527,0.0027467164,0.026504039764404297,86.60692310333252,48,-0.18653402,2.3149211406707764,84.2651150226593
5.039771447613943,500000,3.7849271297454834,2.8269899578744,100,-10.292983880968821,-16.68694319080197,4765.03634095192,76.53812289237976,-5.605624984678184,-0.005497876,0.018399953842163086,83.05245089530945,49,-0.12102979,2.2961292266845703,80.7375340461731
4.780199556168937,510000,3.692896604537964,3.551277156718565,100,-9.763201908097939,-16.666074035901538,4849.236356019974,77.87784934043884,-5.094333012360237,-0.00047799072,0.020194053649902344,84.17709493637085,50,-0.120090686,2.1792690753936768,81.97724914550781
3.7286957525107565,520000,3.713226318359375,1.902918024370221,100,-7.999764846165833,-14.574557537286125,4933.260014057159,77.7205262184143,-3.9482453210906123,0.006250598,0.02031421661376953,84.00581622123718,51,-0.07754983,2.1364898681640625,81.84417986869812
3.7994927838030987,530000,3.6782217025756836,2.8026371890438337,100,-9.022735602999036,-16.308930355681465,5016.923135280609,77.19847559928894,-4.491134197679834,-0.0134706665,0.016279220581054688,83.6416757106781,52,-0.12364591,2.3395981788635254,81.28386497497559
3.455260198623169,540000,3.6852924823760986,1.9095725547551283,100,-6.832032966837451,-14.257356786780836,5098.2543132305145,75.0867280960083,-3.2381534501016467,0.006199414,0.01870417594909668,81.30995917320251,53,-0.08654831,2.1144168376922607,79.17530417442322
3.8968592806380467,550000,3.745563507080078,1.3326810730793672,100,-7.991191957869538,-14.965808445816098,5179.792372226715,75.13935089111328,-3.8671948987832496,-0.0013510437,0.02392411231994629,81.51761889457703,54,-0.0905776,2.1506638526916504,79.34263706207275
3.9940746400324043,560000,3.741135358810425,2.3364695592359066,100,-8.59722869727936,-14.904341832119668,5263.985684156418,77.84238409996033,-4.2469437376429555,0.0008800415,0.019861221313476562,84.17286086082458,55,-0.06287954,2.150722026824951,82.00162100791931
4.081534619445508,570000,3.8353774547576904,1.987334911157954,100,-9.156250548371352,-15.38535738874681,5347.711467027664,77.33844065666199,-4.658409673820204,0.0014193847,0.029275894165039062,83.70432162284851,56,-0.055835992,2.095828056335449,81.5777997970581
4.3881974530535635,580000,3.731644868850708,3.150540408381046,100,-10.402598712596221,-14.066355162679498,5430.2239689826965,76.14276432991028,-5.425205195730818,-0.017078396,0.01938319206237793,82.49159097671509,57,-0.06879788,2.188441038131714,80.28184390068054
3.837544807456849,590000,3.750760316848755,4.738195301497325,100,-7.476650502825163,-15.761908687810708,5514.521465063095,77.7631208896637,-3.607703342044406,-0.014610449,0.12711310386657715,84.27601981163025,58,-0.06419881,2.225158929824829,81.92261099815369
3.873150781721704,600000,3.652886152267456,2.5611233770448694,100,-7.498324450475284,-13.934506848959916,5596.7950031757355,76.03548002243042,-3.6996166534083725,-0.0143020265,0.041993141174316406,82.25263786315918,59,-0.0525808,2.117893934249878,80.0913999080658
4.275767445386963,610000,3.684751272201538,3.0618322273443868,100,-6.810082302297286,-14.888462109370655,5679.03239107132,75.98196148872375,-3.580279272210323,-0.010829938,0.021184921264648438,82.2159972190857,60,-0.15276083,2.118767261505127,80.07360601425171
2.806489225827637,620000,3.6359050273895264,4.693496436217564,100,-2.3984842555705845,-10.97740665045745,5761.408335208893,76.09601926803589,-1.3300230571091642,0.0053249635,0.019105911254882812,82.35512328147888,61,-2.408481,2.200225830078125,80.13420605659485
1.4564643107324937,630000,3.5474846363067627,5.347046269735306,100,4.8141514435408155,-2.723648105657751,5843.595142126083,76.09516644477844,1.1842127826855584,0.0057503907,0.020845890045166016,82.16752886772156,62,-60.838356,2.0615968704223633,80.08381605148315
1.3032941664660045,640000,3.516874313354492,4.1874006697235,100,3.5048242830075806,-1.758807554878061,5925.301291942596,75.48713088035583,0.6163664937124673,-0.005307385,0.029102087020874023,81.68613195419312,63,-321.1846,2.2441117763519287,79.41253185272217
1.412874610380601,650000,3.5856692790985107,3.9177269121990435,100,2.931367478671261,-2.2206340323082525,6009.885899066925,78.40517473220825,0.41787074487414566,0.0061102295,0.019337892532348633,84.56348085403442,64,-12.056494,2.1364521980285645,82.40625095367432
2.364042109082227,660000,3.5486578941345215,4.398958890701786,100,2.8354002000755933,-14.291319309665695,6091.972068071365,76.0513973236084,0.31974305706886397,0.005506628,0.018400907516479492,82.06445097923279,65,-1.5900127,2.0417799949645996,80.00274801254272
2.4943804729075127,670000,3.700138807296753,5.466560968482183,100,-1.4971884308661298,-5.824721645294086,6175.077522277832,76.97512078285217,-1.3906868631559188,0.018918227,0.018732786178588867,83.0869550704956,66,-23.824953,1.980360984802246,81.08509302139282
3.8061020800924292,680000,3.7009284496307373,4.585565700233495,100,-1.498113147402758,-14.7964397107875,6259.450163125992,78.1716935634613,-1.4504451456827159,-0.009859424,0.019482135772705078,84.35155510902405,67,-8.991139,2.0488791465759277,82.28232502937317
6.438000812861345,690000,3.586862802505493,26.302440492710264,100,10.502656324772941,-5.531539035908055,6339.91935300827,74.43249869346619,5.939228444510158,-0.0013548981,0.01809406280517578,80.44901990890503,68,-1.0448606,1.9951012134552002,78.43405795097351
4.971817591770151,700000,3.493556261062622,13.000660324534396,100,7.672069570683858,-7.783376046212814,6422.626494169235,76.71705770492554,4.6510303391279395,0.011728614,0.019710063934326172,82.68561100959778,69,-0.7636817,2.0279428958892822,80.62484312057495
5.740306681394119,710000,3.4655921459198,12.425775788571876,100,-5.1774751454424415,-11.00196310066383,6502.515778064728,73.4020459651947,-1.4130339400722385,-0.011507352,0.017173051834106445,79.86684489250183,70,-0.38857287,2.57421612739563,77.2750403881073
6.353161320324107,720000,3.562532901763916,15.70546333189365,100,-6.847858888806539,-12.386895983022026,6583.413930177689,74.84372591972351,-2.5901851050243145,-0.010873639,0.022606849670410156,80.87792110443115,71,-0.5140892,2.042728900909424,78.81223702430725
5.8947999119210435,730000,3.59261155128479,12.469436999259653,100,-6.622039487849211,-12.51052089535221,6666.038005113602,76.5531702041626,-2.723493062851964,0.0053414307,0.02024388313293457,82.60286903381348,72,-0.44562194,2.031973123550415,80.55009889602661
5.360832909843469,740000,3.6298959255218506,11.030260097028336,100,-8.352629441820653,-12.963334766348305,6749.532613039017,77.37072205543518,-3.534133632035319,-0.006458597,0.018738985061645508,83.47395300865173,73,-0.29756713,1.9976530075073242,81.45611023902893
5.5560318419145425,750000,3.565040349960327,14.057433272180917,100,-4.518987125518817,-11.838736736055345,6836.377664089203,80.68996977806091,-1.2149501622673378,-0.013855621,0.020769119262695312,86.82311511039734,74,-0.33921215,2.1272659301757812,84.67274689674377
5.226451602222997,760000,3.7512459754943848,13.294860366482347,100,-7.458423867140426,-11.838096963241009,6916.448646068573,73.80151534080505,-2.801789251289341,0.021030573,0.019848108291625977,80.05025506019592,75,-0.16295728,2.0752601623535156,77.95437097549438
5.583507106502077,770000,3.5709307193756104,11.506808974303746,100,-6.5673048727713255,-11.665228930747299,6998.186117172241,75.61459922790527,-1.982564623569519,0.0036734547,0.018658161163330078,81.71704912185669,76,-0.30502987,2.11035418510437,79.58661484718323
5.2745274088182965,780000,3.6482672691345215,10.644352014611071,100,-7.956606052755521,-11.734425803440576,7081.101207971573,76.49812769889832,-2.383215384707891,-0.009105615,0.018828153610229492,82.89256191253662,77,-0.25088125,2.2724480628967285,80.5997519493103
6.18495375817772,790000,3.596087694168091,18.202617346010467,100,-8.407283107906839,-13.846630503177918,7160.324722290039,73.13989353179932,-2.701782522746636,0.018705506,0.019268035888671875,79.20242714881897,78,-0.18731318,2.034360885620117,77.14736890792847
6.554877346512423,800000,3.695441246032715,13.691584757580433,100,-5.2577725558495585,-13.464767537940943,7247.408110141754,80.6800525188446,-1.0555570167792023,-0.008475739,0.017704248428344727,87.06222581863403,79,-0.429596,2.2411839962005615,84.80188083648682
6.356377690972845,810000,3.656683921813965,14.943007898613754,100,-3.231925982304545,-12.296820122783654,7336.224675178528,82.42515254020691,-0.027907581262828378,-0.00625773,0.020698070526123047,88.79522514343262,80,-0.71581787,2.27201771736145,86.50159478187561
6.567232454053164,820000,3.5368144512176514,12.484025462373548,100,-2.3035478867566903,-12.016338982565472,7420.936499118805,78.52979278564453,0.4202919878636344,-0.011970276,0.02530384063720703,84.6900200843811,81,-1.7578712,2.1934380531311035,82.47071504592896
6.507874616624392,830000,3.500744581222534,18.4495675091702,100,-0.23426754764497976,-11.523250040551497,7502.844404935837,75.40751647949219,1.2810094412242377,-0.013008722,0.01919412612915039,81.88533401489258,82,-5.1557765,2.5553877353668213,79.31037211418152
7.3306785030432495,840000,3.548797369003296,17.73223795474069,100,0.2477784831967962,-12.643378479864612,7584.985285043716,75.97461366653442,2.32672122829071,0.011167731,0.01875019073486328,82.11945390701294,83,-6.9884305,2.1705832481384277,79.92925715446472
8.166632566096814,850000,3.589566230773926,23.09247520655874,100,-4.016163547939939,-11.234572347113668,7666.748691320419,75.40373063087463,0.9940544798854292,0.01554599,0.018374919891357422,81.74162197113037,84,-8.31245,2.3022618293762207,79.41964888572693
7.296381617792127,860000,3.641037940979004,19.447242008935024,100,-7.154410673009481,-11.197062177805929,7745.8700342178345,72.90378785133362,-0.6511197462889666,-0.01283028,0.01948380470275879,79.1001980304718,85,-8.895068,2.1329140663146973,76.94740676879883
9.212543695253267,870000,3.6097733974456787,23.1797349311309,100,0.5404250852949235,-11.558412654685101,7826.931468963623,74.8312828540802,2.5058090417328254,0.014799475,0.018773794174194336,81.04011178016663,86,-1.3872313,2.1546530723571777,78.86579394340515
8.396637153057366,880000,3.6267545223236084,22.329028754858502,100,5.666870327777738,-9.849334279524452,7907.6905200481415,74.53233933448792,4.780183148966268,-0.006636572,0.022377967834472656,80.73758673667908,87,-31.180079,2.1572279930114746,78.5566828250885
5.4897604978679935,890000,3.517653465270996,15.959018721896415,100,2.2744096435383163,-11.05333889439585,7989.4488530159,75.64431190490723,1.7165902458753437,-0.0028661804,0.0187070369720459,81.73742890357971,88,-34.147076,2.1475577354431152,79.56983399391174
4.600326365421767,900000,3.4397754669189453,14.284412809910474,100,-1.133604871317526,-8.212940491590969,8067.63728928566,72.21700525283813,-0.39993652613446284,-0.019646514,0.019999980926513672,78.16717720031738,89,7.745494,2.0895981788635254,76.05624294281006
4.562406465950333,910000,3.465214490890503,17.859004414119998,100,-1.3235879736085283,-8.7338066527804,8150.482625961304,76.87352085113525,-0.2340811328135688,0.0006063721,0.019195079803466797,82.8233060836792,90,0.8350834,2.052501916885376,80.74991607666016
4.735558340045715,920000,3.5612995624542236,14.364062221626192,100,-0.21164512003278557,-9.359222562484529,8233.820259094238,77.18416213989258,0.1707743256234544,0.0048502074,0.019461870193481445,83.31588792800903,91,-1.893566,2.1333539485931396,81.1587119102478
4.800643231807184,930000,3.430450677871704,16.19248420934101,100,2.267461070931843,-8.093451789489322,8311.94366312027,72.12749648094177,1.3480341191552407,-0.016132513,0.019373655319213867,78.09384179115295,92,-12.129398,2.109586000442505,75.96433782577515
5.147343880808543,940000,3.4983112812042236,16.325176003955466,100,0.31273118845915415,-8.310127009118764,8391.56290102005,73.35628294944763,0.0723822096622756,0.008768799,0.018562793731689453,79.59884715080261,93,-0.88736,2.3214783668518066,77.25723195075989
5.232628008936604,950000,3.4853973388671875,16.446861837629697,100,0.3838398535023885,-7.579343973816426,8475.282744169235,77.72187185287476,0.21968457921762888,0.026034357,0.018713951110839844,83.70133090019226,94,0.14546902,2.0513980388641357,81.62990307807922
4.973120303968016,960000,3.500731945037842,18.279539630576625,100,3.496988786691566,-6.911966715116115,8555.793498039246,73.90867757797241,1.9350705347155834,0.015554447,0.01752185821533203,80.4882881641388,95,-0.5176696,2.657069683074951,77.81087803840637
5.465642302885739,970000,3.632443904876709,15.950383391385857,100,3.111349305786827,-7.4136972384256925,8636.24294924736,74.35418605804443,1.9653487219913452,0.012166974,0.019234895706176758,80.42913103103638,96,-0.41305703,2.016239881515503,78.39281797409058
5.900848350731091,980000,3.5514941215515137,16.272824475549605,100,4.0604607896197615,-7.465490373300773,8717.808758020401,75.77203178405762,2.246273124764078,-0.000304187,0.06409811973571777,81.54524803161621,97,-0.62484264,1.7519738674163818,79.72844386100769
4.989241491801436,990000,3.541513681411743,17.460912241020708,100,4.3853595682175435,-7.457978938374351,8797.604897975922,73.25355553627014,2.703867011404156,0.005728522,0.01908707618713379,79.71456122398376,98,-1.2658682,2.491690158843994,77.20251798629761
6.54533480356354,1000000,3.4776735305786133,20.639433975200806,100,6.048312986136084,-6.854654595052342,8877.494423151016,73.98530650138855,3.5608362553439497,0.009826782,0.019292116165161133,79.86812019348145,99,-2.5452032,1.9839286804199219,77.86334681510925
6.02650520115004,1010000,3.4850175380706787,20.584617604394165,100,7.508272788550691,-7.407944617889127,8957.199662208557,73.79530811309814,4.574816189025836,-0.005531714,0.019043922424316406,79.6844310760498,100,-2.560611,1.9711358547210693,77.69285464286804
5.897604588503262,1020000,3.513859987258911,18.403005438531267,100,9.08684899613875,-4.472015376251442,9035.956578969955,72.6791124343872,5.602466152179656,0.01126062,0.023541927337646484,78.73543906211853,101,-6.3995075,2.0895800590515137,76.62100291252136
6.404840890926382,1030000,3.6091456413269043,20.764398758364468,100,8.074093421369541,-7.835827612662793,9116.405873060226,74.06790065765381,4.912178010419195,0.0036488038,0.018639802932739258,80.42899107933044,102,-12.871569,2.3277292251586914,78.0813000202179
6.780438000708155,1040000,3.5391652584075928,25.010514290707707,100,13.297753587298747,-5.8568465499381075,9197.976520299911,75.14972066879272,8.041780887896612,0.022395447,0.18867897987365723,81.54863691329956,103,-12.294409,2.134138822555542,79.2252140045166
6.414053257709431,1050000,3.514716386795044,22.716410432695714,100,16.306096866502006,-4.817943703204218,9280.49610209465,76.34746837615967,9.700599666104232,-0.00021540528,0.020431995391845703,82.49684715270996,104,-62.87408,2.1719069480895996,80.30285310745239
6.30416630223045,1060000,3.544987440109253,25.29932771456561,100,20.41246146358662,-2.6299853120173844,9360.049745082855,73.43703031539917,11.92945013873923,0.0052641113,0.018686294555664062,79.52881002426147,105,-111.6996,2.119783878326416,77.38886618614197
7.112889912666891,1070000,3.585012674331665,28.03438014171301,100,21.610667220461455,-3.0390269125444505,9438.58520913124,72.36069965362549,13.94759035554917,-0.0017842315,0.018393754959106445,78.51378893852234,106,-56.570312,2.139443874359131,76.35394716262817
4.590811262182743,1080000,3.533806085586548,21.98504955571942,100,18.61670888378835,-5.770624196234484,9520.23332118988,75.51389455795288,11.282751918694713,-0.017507892,0.018708229064941406,81.62584114074707,107,-15.8271,2.1459221839904785,79.45918321609497
3.9450527955987327,1090000,3.76369571685791,19.499248604120012,100,15.220690638606989,1.003952041714193,9618.265369176865,85.948251247406,9.081845047938701,0.0050909608,0.12394499778747559,98.01300501823425,108,-3.8725839,7.739672899246216,90.14674520492554
3.9528291150054944,1100000,4.5400683879852295,17.936916242870563,100,17.00055440920244,-1.0997869128008184,9787.046193122864,160.88825130462646,9.622358713182326,0.0023466186,0.038971900939941406,168.75088715553284,109,0.15635885,2.761183023452759,165.94850492477417
4.7305768359011084,1110000,4.09382438659668,19.49518939877382,100,17.805726291785472,-3.5712616315884227,9897.275715112686,103.16822171211243,10.498085413847331,0.01560636,0.02647709846496582,110.19547700881958,110,0.06338586,2.42189621925354,107.7456738948822
5.226649841655198,1120000,3.8125264644622803,22.152553975245702,100,17.271718984130025,-6.9201219463767,9995.710462331772,91.84637355804443,10.239669159777073,-0.025433984,0.022752046585083008,98.412850856781,111,-0.02746228,2.277353048324585,96.10975980758667
