Time,train-EnvExecTime,train-MaxReturn,train-StdReturn,n_timesteps,train-NumTrajs,train-AverageReturn,train-MinReturn,train-PolicyExecTime,LossBefore,ItrTime,Time-Sampling,train-AverageDiscountedReturn,Time-Optimization,Time-SampleProc,LossAfter,Itr
96.09058928489685,3.340847969055176,191.6242141437347,0.7710260045876501,110000,100,189.92456139531194,187.16757575858165,4.750060796737671,8.392334e-09,8.670467138290405,8.34178614616394,347.2683744156238,0.25603389739990234,0.07239747047424316,-0.21688743,10
104.7865858078003,3.367377758026123,191.9998190290835,0.7958921973346125,120000,100,189.9208202052084,188.20707048914147,4.747427225112915,7.247925e-09,8.677525043487549,8.358396291732788,346.92537837847374,0.2763643264770508,0.04249238967895508,0.010989615,11
113.64843916893005,3.352412223815918,191.6756354890238,1.0095912862266032,130000,100,189.2420518686641,185.92949735497422,4.931049585342407,3.0517577e-09,8.84225869178772,8.529965162277222,345.01469130370816,0.27262258529663086,0.03943634033203125,-0.016687127,12
122.43661832809448,3.3522067070007324,191.2964748102685,1.0283849101572526,140000,100,188.98892342409144,186.5424506072611,4.868717670440674,3.8146974e-09,8.770057916641235,8.463503122329712,344.4323862501961,0.2699756622314453,0.03633260726928711,-0.0030604545,13
131.354749917984,3.38503360748291,191.0591132126358,1.0685643800571631,150000,100,188.89869593418678,185.6460840155408,4.930522918701172,-4.577637e-09,8.899849891662598,8.555972337722778,344.0524652512268,0.2737555503845215,0.06987905502319336,-0.026578372,14
140.1005449295044,3.363231897354126,191.25197123729419,1.1420479439142623,160000,100,188.54974543314802,185.93388928472783,4.813299655914307,-3.2424927e-09,8.726433277130127,8.423633813858032,342.8587886797348,0.2616117000579834,0.0409696102142334,-0.0063719763,15
148.90011143684387,3.371955633163452,191.20901508282725,0.9261083646271658,170000,100,189.12590669258904,185.4614254808048,4.827846527099609,-1.5258789e-09,8.779403448104858,8.443499565124512,344.69240059957684,0.26416993141174316,0.07149100303649902,-0.014016983,16
157.8274154663086,3.4061946868896484,191.46113814767273,0.8439673181228301,180000,100,189.49360625875062,187.38239015668802,4.93340802192688,3.8146974e-09,8.909747838973999,8.586211204528809,345.70364849089964,0.2665066719055176,0.0568084716796875,-0.03166298,17
166.6860489845276,3.4064419269561768,191.31573200543835,0.8512149679957018,190000,100,189.82456251668506,187.39313271716108,4.885127544403076,1.0681152e-08,8.841631174087524,8.538773536682129,346.8226631421218,0.2618534564971924,0.040771484375,-0.009520115,18
175.34524178504944,3.3511481285095215,191.3205454534255,0.728109443745567,200000,100,189.5832894707932,187.34652815628257,4.732100009918213,-5.722046e-09,8.641195297241211,8.323911428451538,346.3544808913455,0.27837443351745605,0.03868889808654785,-0.0058514164,19
184.0797951221466,3.4137449264526367,191.4781237000839,0.7818894728724863,210000,100,189.6656669192169,187.8492554563896,4.746331453323364,-2.193451e-08,8.717199325561523,8.399928331375122,346.8182383403808,0.27882838249206543,0.03821682929992676,-0.0055180215,20
192.96150946617126,3.3680496215820312,191.4922349270608,0.7665818554491884,220000,100,189.92135951813137,187.82608211866088,4.937570095062256,4.577637e-09,8.86635446548462,8.559938192367554,347.3347106755269,0.2657454013824463,0.04040098190307617,-0.03092423,21
201.66243720054626,3.3533241748809814,191.28443541705056,0.814330659258526,230000,100,189.40130330207262,187.34246347571462,4.795525789260864,7.629395e-09,8.681427478790283,8.385599136352539,345.99701030029746,0.2578713893890381,0.03776288032531738,-0.050892696,22
210.30087327957153,3.363126754760742,190.93496402528524,0.773848272243616,240000,100,189.1793421362471,186.82447831047844,4.664127349853516,-7.6293943e-10,8.622757196426392,8.27454924583435,345.85880628995255,0.2510254383087158,0.09697532653808594,-0.0556622,23
219.1836805343628,3.339714288711548,189.33288667812,0.8231425982656094,250000,100,187.49528751510633,185.4841340824418,4.918778896331787,3.8146974e-09,8.863677740097046,8.500505208969116,342.3360593196943,0.30777454376220703,0.05514121055603027,0.003843259,24
227.95903325080872,3.3084750175476074,189.80546895276768,0.7753290781290852,260000,100,187.70947979097917,185.7488197471404,4.861757755279541,-9.155274e-09,8.757537841796875,8.42895770072937,343.20457513433166,0.24935674667358398,0.0789797306060791,-0.006035051,25
236.61075472831726,3.3043434619903564,189.3934143508649,0.7350957854861817,270000,100,187.80617461489064,185.7151838874204,4.761384010314941,7.6293943e-10,8.633363485336304,8.320178508758545,343.5599698305108,0.2627086639404297,0.05024456977844238,-0.020831559,26
245.3886456489563,3.4023947715759277,190.40182356802123,0.7950650970446004,280000,100,188.46710239891482,186.35344403148076,4.800116062164307,-1.0681152e-08,8.762423753738403,8.441105604171753,345.8271855635683,0.25521230697631836,0.06587934494018555,-0.09841456,27
254.2468888759613,3.391030788421631,188.71792610030317,2.437046578913044,290000,100,184.3877096284727,177.38545840557413,4.885504484176636,-3.3569336e-08,8.842394590377808,8.523643016815186,338.7223228054148,0.28109073638916016,0.03728008270263672,-0.12909797,28
262.8908894062042,3.323035955429077,192.41287976429882,1.122758308740351,300000,100,190.02905084375362,186.27602987296015,4.754853248596191,-1.525879e-08,8.627254962921143,8.318749189376831,350.37434735729965,0.26798582077026367,0.0402679443359375,-0.42520893,29
271.501305103302,3.2869317531585693,194.14095774165838,1.5340467573182774,310000,100,192.06512517630708,185.7378487228096,4.737205743789673,2.746582e-08,8.593592882156372,8.262248277664185,355.11462277478887,0.27252817153930664,0.05858659744262695,-0.00016802979,30
280.38836455345154,3.362041711807251,192.8374899971302,1.1953457043614029,320000,100,190.88221990216053,187.38505967272167,4.9098968505859375,-8.773804e-09,8.869893312454224,8.520860195159912,352.24099193292693,0.25203609466552734,0.09673833847045898,0.0026180728,31
289.1190552711487,3.3526809215545654,192.83119937915535,0.7361481785561419,330000,100,190.63298252962844,188.52838358502677,4.794378757476807,-2.5177002e-08,8.71436071395874,8.39420485496521,350.93824818567094,0.2530333995819092,0.06687784194946289,-0.016518744,32
297.9128694534302,3.3383519649505615,192.26255176942206,0.7990655472357415,340000,100,190.3483039140555,187.561617509455,4.8878960609436035,-1.5258789e-09,8.776215553283691,8.473203897476196,350.34742336075556,0.2664833068847656,0.03629446029663086,-0.0018392609,33
306.5916156768799,3.368583917617798,192.53268995277455,0.9100228926831693,350000,100,189.87700585464344,187.71104881510774,4.735119819641113,-1.7166137e-08,8.661206483840942,8.345411777496338,349.4407744171786,0.24902105331420898,0.06653952598571777,-0.0043802205,34
315.3088369369507,3.3353371620178223,191.83222524404476,0.8810941276949554,360000,100,190.1236423834333,188.21384812027017,4.817903280258179,8.773804e-09,8.700068712234497,8.391682863235474,349.9473268123861,0.2625443935394287,0.04557514190673828,-0.00348274,35
324.23064398765564,3.3704166412353516,192.1150574330374,0.8662664978565208,370000,100,190.20876734454205,188.09583461195442,4.93760347366333,1.2969971e-08,8.903926610946655,8.556360006332397,349.7473634636761,0.2702751159667969,0.07703304290771484,-0.005872436,36
333.1227843761444,3.3651514053344727,191.9236897445425,0.7035528358092356,380000,100,189.84519370685658,187.91160811403793,4.939420223236084,-4.577637e-09,8.875835657119751,8.548289775848389,348.519266532462,0.2557227611541748,0.07157301902770996,-0.012798461,37
341.76609349250793,3.291571855545044,192.44655369419672,0.8380273192209272,390000,100,190.38797474240914,188.31519900582884,4.744908332824707,-3.0517577e-09,8.626073122024536,8.278955698013306,350.06763932621504,0.2566249370574951,0.090240478515625,-0.00888885,38
350.44381952285767,3.345491886138916,192.31549973513074,1.0899901217813737,400000,100,189.90614089656196,186.93718638325055,4.755501985549927,3.0517577e-09,8.657220363616943,8.340749263763428,349.4916872668835,0.28916454315185547,0.0271146297454834,-0.008886466,39
359.19357538223267,3.330146551132202,193.02252065964217,0.9824994500688015,410000,100,190.64966257602316,187.6138855302704,4.835410833358765,1.8310548e-08,8.73195195198059,8.412725448608398,350.86031162434864,0.2511146068572998,0.06786751747131348,-0.0108510135,40
368.0846610069275,3.3767166137695312,192.69587686734158,0.8379401391851534,420000,100,190.83022346596442,188.4804524505855,4.921278476715088,-2.2888185e-09,8.874330520629883,8.538706302642822,351.03728333744186,0.25960278511047363,0.07578015327453613,-0.008018587,41
376.8087069988251,3.345963478088379,191.77341087153317,0.7381480016981218,430000,100,190.33129852324345,188.5202500139423,4.796120643615723,-2.0408631e-08,8.706382513046265,8.382603406906128,349.64105316557936,0.2819192409515381,0.04163336753845215,-0.012764463,42
385.80356907844543,3.390648603439331,193.15608081676046,0.752002157220882,440000,100,191.07162232017282,189.44015649410437,4.971304416656494,7.629395e-09,8.977250337600708,8.640591144561768,351.97803188820416,0.30004096031188965,0.0363612174987793,-0.0016844696,43
394.5760817527771,3.359128475189209,192.87995923785357,1.1139968619393563,450000,100,190.62411962767274,186.5381532390254,4.823978662490845,1.0299683e-08,8.750745058059692,8.429553270339966,351.391269837132,0.28150510787963867,0.0394129753112793,-0.06255576,44
403.3104417324066,3.3268136978149414,193.4057305744526,0.7327345828314962,460000,100,191.65117757326402,189.59845621843468,4.79307746887207,2.5939942e-08,8.717943906784058,8.372628688812256,353.04109862296974,0.26145458221435547,0.0836191177368164,-0.032845233,45
411.91356348991394,3.3313190937042236,193.11562701994814,0.8665233713050496,470000,100,190.4448519460928,188.0450752072771,4.715949058532715,-0.00059838564,8.585808753967285,8.285616397857666,350.202225645778,0.2644922733306885,0.03548288345336914,0.00072602846,46
420.67512130737305,3.3101577758789062,193.82183574266847,0.9433682826107869,480000,100,191.34248393313254,187.69382377955907,4.874618291854858,-1.0681152e-08,8.743664026260376,8.428924560546875,352.24584737818407,0.26935577392578125,0.04511404037475586,-0.016074445,47
429.37798595428467,3.3045010566711426,194.5958333202901,0.7722111249641409,490000,100,192.9719974998468,189.4355097676042,4.821790933609009,-9.155274e-09,8.683103322982788,8.381536483764648,356.42300881391964,0.26347804069519043,0.0377955436706543,-0.03133194,48
438.28935956954956,3.3427517414093018,192.76138760506535,3.0294599863257967,500000,100,187.79306108867456,178.2608655199629,4.9325902462005615,-6.1035155e-09,8.87363076210022,8.519067764282227,346.13445211149394,0.2535421848297119,0.10081958770751953,-0.0107571855,49
447.1217064857483,3.4024810791015625,192.59168056406034,2.77295036370448,510000,100,187.47354796436974,179.58668343524084,4.870238542556763,-1.8310548e-08,8.815685272216797,8.514485120773315,345.5117595662084,0.2622683048248291,0.03871870040893555,-0.13816528,50
455.94049644470215,3.3142824172973633,194.30134091872685,0.9778079019622875,520000,100,191.98459324982542,189.4019280673261,4.9365174770355225,-6.1035155e-09,8.800918579101562,8.49247431755066,353.81441158973286,0.26653409004211426,0.04163241386413574,-0.015051846,51
464.5973289012909,3.2994985580444336,188.29158007916536,1.6059881320765204,530000,100,185.43579721403958,181.25168037119838,4.750578165054321,1.2207031e-08,8.637891292572021,8.297446250915527,338.7528246779454,0.2436692714691162,0.09657502174377441,-0.05053803,52
473.14524102211,3.2801384925842285,192.11769957677808,1.289059371783284,540000,100,189.06489349729213,185.92075939299062,4.700901508331299,-1.2207031e-08,8.529855251312256,8.22276759147644,346.8422719942715,0.26180171966552734,0.04503059387207031,-0.0797253,53
481.8657431602478,3.3131356239318848,194.60588487910044,1.5259703070027182,550000,100,192.17917787158942,185.938515324181,4.826349496841431,-8.010864e-09,8.702514171600342,8.379037380218506,355.23281228615525,0.27739620208740234,0.04584312438964844,0.00031160127,54
490.5087184906006,3.38700270652771,191.75005479853382,3.1313377377291953,560000,100,184.56385995236872,176.80055094705986,4.692672491073608,0.0023265793,8.625803470611572,8.317042350769043,339.68889369435266,0.24232029914855957,0.06618928909301758,-0.018560285,55
499.25556564331055,3.358004093170166,192.0936616707926,2.831867151801015,570000,100,186.0135375429125,179.19976495999833,4.803114652633667,-9.155274e-09,8.727679967880249,8.400221586227417,342.69589765302555,0.2702815532684326,0.05695629119873047,-0.13517061,56
508.22257804870605,3.3598783016204834,194.72822738320832,1.1359726773572931,580000,100,192.32596917759344,188.48332429424133,5.00482177734375,6.1035155e-09,8.951180696487427,8.617903709411621,354.76427424114155,0.2627255916595459,0.07034587860107422,0.008207373,57
517.0588397979736,3.289963722229004,191.38677705990628,1.5860726672253427,590000,100,187.67556673257707,183.78248338269435,4.800864934921265,1.6784668e-08,8.81739068031311,8.334679365158081,343.28733954728386,0.35899829864501953,0.12349104881286621,-0.02818046,58
525.7068796157837,3.268235445022583,192.7285901529388,1.3022362528820137,600000,100,190.36079250610925,186.39349999157858,4.803033828735352,8.392334e-09,8.631003141403198,8.315195322036743,349.2743199826675,0.2499675750732422,0.0656125545501709,-0.020549195,59
534.398374080658,3.3203253746032715,196.6206750589026,18.031374008658688,610000,100,191.1172567593962,45.902691206569244,4.80571174621582,-4.577637e-09,8.675893068313599,8.366268634796143,352.1848111573046,0.2683877944946289,0.0410151481628418,-0.034733906,60
543.1711370944977,3.361708641052246,196.73631434458093,0.9847003614592708,620000,100,194.6114906721072,191.94344334267234,4.834716558456421,-1.8310548e-08,8.751247644424438,8.437052965164185,359.39709196483216,0.2736361026763916,0.04033970832824707,-0.020958168,61
551.7431542873383,3.269176959991455,197.38558383931422,1.1711337586467176,630000,100,194.43358531455388,190.7198878341947,4.745473861694336,-3.3569336e-08,8.554194450378418,8.253108263015747,358.82208904322243,0.2600858211517334,0.04078197479248047,-0.015773816,62
560.4977879524231,3.3043015003204346,197.20612063186255,0.8277963264950993,640000,100,195.11149240259755,193.55260412347704,4.771820545196533,3.051758e-08,8.738274574279785,8.317237615585327,359.78860005201335,0.3225362300872803,0.09790873527526855,-0.0037385635,63
569.1022276878357,3.230602264404297,197.10812237203967,0.9799355166150707,650000,100,194.72016095504867,191.61072077189576,4.804709196090698,-4.577637e-09,8.587692260742188,8.273372411727905,358.6248065939014,0.276458740234375,0.03760099411010742,-0.0118670985,64
577.9544639587402,3.2727861404418945,197.9346018145141,1.0168325366722333,660000,100,195.56604459913683,191.43089793022577,4.868611097335815,-0.0010916054,8.834994316101074,8.391045570373535,360.9334585396641,0.4041295051574707,0.03953814506530762,-0.015226742,65
586.7843637466431,3.312350034713745,197.51386984123815,1.198453396141848,670000,100,195.33651964230228,190.91125650671228,4.938795566558838,4.577637e-09,8.805276155471802,8.496418714523315,360.3866585066035,0.2628488540649414,0.045769453048706055,-0.008548567,66
595.4780702590942,3.3028204441070557,197.84660983250382,1.0752123731881449,680000,100,195.52638483936323,190.96703128765108,4.7689807415008545,9.155274e-09,8.675970077514648,8.318511009216309,360.8556337696323,0.25776171684265137,0.09947729110717773,-0.031023694,67
604.1706862449646,3.269888401031494,197.21451112468193,1.0268476557700423,690000,100,194.8003821532965,192.18301307647053,4.829675197601318,-6.866455e-09,8.673280000686646,8.338631868362427,358.50875346955496,0.2668943405151367,0.06750106811523438,-0.0024130645,68
612.8221769332886,3.280094623565674,196.17020049248407,1.193445311646031,700000,100,193.62615348760116,189.43960341061018,4.7684948444366455,4.577637e-09,8.634507656097412,8.303640842437744,355.80821838454796,0.26755237579345703,0.06304597854614258,-0.01455061,69
621.6079335212708,3.30729603767395,196.95360789837187,1.0903621257150486,710000,100,195.05069367019652,192.07423544696883,4.884039402008057,-0.0019222869,8.76956033706665,8.433353185653687,359.30845771134693,0.23900151252746582,0.09695959091186523,-0.017950479,70
630.3390605449677,3.3170745372772217,198.11225984498307,1.7548837639893544,720000,100,194.83610548480715,189.49791864142256,4.820458889007568,0.001451587,8.7111656665802,8.385809421539307,359.40352466913464,0.26398205757141113,0.06111550331115723,-0.015737819,71
638.9946570396423,3.288400888442993,197.88373292241033,1.947608504156237,730000,100,194.2166259287719,187.072356078203,4.807445287704468,-0.00091078185,8.63956618309021,8.335917472839355,358.122054573724,0.26740407943725586,0.036032915115356445,-0.016252715,72
647.6517767906189,3.2783188819885254,197.40058785479866,2.4572183120168356,740000,100,194.84337370347146,180.3782898683816,4.798303842544556,-6.1035155e-09,8.638184309005737,8.323559045791626,359.7435188245303,0.2758307456970215,0.03850817680358887,-0.043909926,73
656.6569709777832,3.3759799003601074,197.11762982646493,0.9669763120023877,750000,100,194.6211525418898,192.13644086163094,5.023109674453735,-9.155274e-09,8.988753080368042,8.659757375717163,358.82251141013677,0.25472450256347656,0.07401204109191895,-0.045149304,74
665.4074592590332,3.341387987136841,195.82038795900053,0.7195849736155239,760000,100,194.26462589975566,192.5029988740232,4.793318510055542,-1.373291e-08,8.733893394470215,8.378454446792603,358.6224289180768,0.2557103633880615,0.09949731826782227,-0.0008619804,75
674.1126763820648,3.33347487449646,195.96231954356205,0.8035949035985743,770000,100,194.39650170675685,191.27219804447043,4.789227485656738,-6.1035155e-09,8.689089298248291,8.385197877883911,359.67519221499055,0.2725830078125,0.029391050338745117,-0.0036092277,76
682.9698376655579,3.3824567794799805,195.98477483655975,1.2698975038815425,780000,100,193.76068232015564,188.92305464906886,4.901313304901123,2.4414062e-08,8.840762376785278,8.535390138626099,358.53219013758985,0.26045989990234375,0.04466605186462402,-0.015422455,77
691.7254827022552,3.3150908946990967,195.55051102687725,0.94385040109048,790000,100,193.99735391336674,190.04612513730564,4.84455943107605,1.8310548e-08,8.737916707992554,8.402530908584595,358.870970447111,0.26583194732666016,0.06928896903991699,-0.005444119,78
700.4631481170654,3.289048194885254,195.54434738504992,0.7989281793875643,800000,100,193.64178157426878,191.43829995677615,4.813814163208008,3.0517577e-09,8.72127914428711,8.34283971786499,357.9657361415598,0.3104095458984375,0.06777310371398926,-0.0095051145,79
709.2446668148041,3.2730977535247803,195.46006252100554,0.85424794476319,810000,100,193.53230432697694,191.41109764592127,4.791029930114746,0.00087962725,8.759440660476685,8.320586919784546,357.7818114371453,0.3180575370788574,0.12056899070739746,-0.0061861565,80
718.0470914840698,3.3661844730377197,195.2139767995801,1.333896107100414,820000,100,192.9882428184669,188.2883763279398,4.854559659957886,-4.577637e-09,8.78554892539978,8.473503828048706,357.1288224775695,0.27671074867248535,0.03512382507324219,-0.0015748551,81
726.8837537765503,3.359332799911499,194.7286740637052,1.9249549030102184,830000,100,191.56959560579534,185.46508713600204,4.905222415924072,-9.155274e-09,8.819648504257202,8.509791851043701,354.35885414050836,0.2741386890411377,0.035454750061035156,-0.026537066,82
735.8130202293396,3.3623034954071045,195.40277668582496,0.8375414072185963,840000,100,193.7602025441168,190.86402503332963,4.948552846908569,3.8146974e-09,8.91138243675232,8.55837106704712,358.51593618057916,0.25769639015197754,0.09504890441894531,-0.030137446,83
744.4940350055695,3.3018836975097656,194.9101604869293,1.0487864391861257,850000,100,192.52184244373365,189.80739840913373,4.794425964355469,-3.0517577e-09,8.661344528198242,8.338238000869751,354.916949815841,0.2635498046875,0.059294700622558594,-0.09258984,84
753.1784632205963,3.265230178833008,195.71637144906734,0.7612722044299898,860000,100,194.04035857625328,191.92060541837049,4.846513748168945,3.8146974e-09,8.6678147315979,8.35218071937561,358.22843859014444,0.26169371604919434,0.05372166633605957,-0.0028856355,85
761.8801040649414,3.295144557952881,197.08120020868768,0.8064219806926614,870000,100,195.01904863371252,193.32102906130467,4.828655004501343,9.727478e-09,8.68251347541809,8.374291181564331,360.74038366645823,0.2643096446990967,0.04369091987609863,-0.061794404,86
770.5390937328339,3.2928552627563477,195.9895953351854,1.0082228114287008,880000,100,193.9317960384517,190.54211912784726,4.767641305923462,7.629395e-09,8.64276671409607,8.303149700164795,358.293840485326,0.2541062831878662,0.08524727821350098,0.009238339,87
779.2706890106201,3.31477952003479,195.37804485621976,1.3834474530330068,890000,100,192.66572826004108,189.6723800759999,4.838162660598755,1.2207031e-08,8.713868379592896,8.394776105880737,355.43486203490306,0.2599451541900635,0.05875205993652344,-0.013161856,88
787.9747169017792,3.3207335472106934,194.46071275202115,1.6121153742285896,900000,100,192.03102163094817,183.2385996697598,4.774240016937256,6.4849854e-09,8.686832904815674,8.33736515045166,354.379476686831,0.26627492904663086,0.08295321464538574,-0.03937413,89
796.7764303684235,3.2857825756073,196.41935897239836,1.160585672743731,910000,100,193.7686058982242,190.62979848782933,4.923640489578247,-1.1444092e-09,8.785520553588867,8.452748775482178,358.40652828161035,0.25220417976379395,0.08032417297363281,-0.007087717,90
805.4587123394012,3.2840168476104736,197.00100608079867,0.915922110577801,920000,100,195.04154735409625,192.49542472387375,4.837222099304199,-1.2207031e-08,8.664201259613037,8.36101508140564,361.09804001021155,0.2658684253692627,0.03707599639892578,-0.033501573,91
814.314202785492,3.2801544666290283,196.68740471465696,0.8274463792950235,930000,100,194.71537713915276,192.60495585674582,4.878846645355225,9.155274e-09,8.837786674499512,8.404260635375977,360.15315381690425,0.29468655586242676,0.13859009742736816,-0.010279628,92
822.893792629242,3.288325548171997,195.88618875837855,0.7070868757654287,940000,100,194.11095640690846,192.36138155943416,4.732643127441406,-6.4849854e-09,8.562347173690796,8.264400005340576,358.9810070855183,0.2625887393951416,0.03513216972351074,-0.010105026,93
831.5417909622192,3.2337443828582764,196.75166830399831,0.9070450573543278,950000,100,194.66332629866443,191.48310101399034,4.850653171539307,-5.340576e-09,8.631690502166748,8.322288990020752,360.53681393862234,0.2627131938934326,0.046456098556518555,-0.08556921,94
840.2045230865479,3.296898603439331,197.18747134794737,0.943205230885033,960000,100,195.02611827274737,191.83248976434695,4.804372310638428,3.0517577e-09,8.64553952217102,8.348508358001709,361.6120089450963,0.2583911418914795,0.038437843322753906,0.009056871,95
849.057938337326,3.3745691776275635,195.59360808826654,1.5562895557263596,970000,100,193.3945693291823,188.06486389516314,4.902825117111206,9.155274e-09,8.827282428741455,8.522884368896484,357.81236919258896,0.2672293186187744,0.036054372787475586,-0.033456054,96
857.8992714881897,3.306157350540161,195.39352701564673,0.763459297612881,980000,100,193.70990502870515,191.80976184279837,4.960831165313721,-7.6293943e-10,8.824631214141846,8.508766174316406,357.5196432582234,0.2714047431945801,0.04420948028564453,-0.007478114,97
866.5289785861969,3.3152968883514404,195.0000345795166,0.79108502042412,990000,100,192.40945397194565,190.3932375719824,4.716319799423218,5.340576e-09,8.61263918876648,8.282118558883667,354.0103073170088,0.25263237953186035,0.07762575149536133,-0.0047114976,98
875.3342008590698,3.3212428092956543,194.02761853733307,0.8247139607569967,1000000,100,191.82089777695884,188.9357521394661,4.914328098297119,-0.00025279846,8.786202907562256,8.478846788406372,352.4237860277337,0.26764750480651855,0.039469003677368164,-0.00935129,99
884.0629749298096,3.329958200454712,194.42128655825198,0.8333605262582525,1010000,100,192.28873130090437,190.37565596824842,4.824199914932251,-9.536744e-10,8.711516380310059,8.399109363555908,353.57772667949047,0.2745697498321533,0.037592411041259766,-0.019660592,100
892.7174756526947,3.3070170879364014,195.68809607098046,0.8192083991213214,1020000,100,193.55247291851848,191.33433610963726,4.781468152999878,-7.629395e-09,8.6360342502594,8.329200029373169,357.19041244412716,0.2711911201477051,0.03543829917907715,-0.03426551,101
901.3883085250854,3.2916793823242188,196.5437843979816,0.8408392967183453,1030000,100,194.40538779031675,192.14644647712385,4.767908573150635,-0.003851297,8.650868654251099,8.31322169303894,360.0275779625218,0.2684786319732666,0.06894207000732422,-0.020290887,102
910.2682292461395,3.296945810317993,195.72676990478448,2.153058613835286,1040000,100,191.53400251229488,182.71147957499258,4.8667638301849365,3.4332275e-09,8.862257719039917,8.409528732299805,354.72049603909267,0.363170862197876,0.08926963806152344,-0.0231655,103
918.9845657348633,3.3253633975982666,193.11897317598024,4.471052236368884,1050000,100,185.11634589948972,172.85106025403965,4.799696445465088,6.1035155e-09,8.697631597518921,8.367262601852417,341.686684241832,0.26474475860595703,0.06537866592407227,-0.026833288,104
927.691109418869,3.2852585315704346,195.17210061651141,3.4457622982312346,1060000,100,190.19611299062933,176.70268252852736,4.82140851020813,-3.0517577e-09,8.690143585205078,8.358417987823486,352.33766573458,0.2608518600463867,0.07063460350036621,-0.101181686,105
936.2891969680786,3.2660515308380127,196.02422507951079,1.0348568945511132,1070000,100,193.75690079462325,191.057551948094,4.782486915588379,-6.1035155e-09,8.580816984176636,8.285556077957153,358.1469068116374,0.26189661026000977,0.03315854072570801,-0.0013159637,106
944.9157769680023,3.251526117324829,194.85061441341284,1.0408345182379333,1080000,100,191.61840657687836,188.78282480081563,4.79243803024292,1.5258789e-09,8.608723878860474,8.293687582015991,352.40532097281874,0.24655818939208984,0.06825399398803711,-0.045802638,107
953.7931995391846,3.283048391342163,195.678589669757,1.2908432689757487,1090000,100,193.07318188035424,189.98308275269278,4.994232654571533,-1.2207031e-08,8.860862970352173,8.520763397216797,355.49220454657143,0.2736208438873291,0.06620121002197266,-0.02036253,108
962.4893689155579,3.274303436279297,196.28244706523768,1.0512964137937415,1100000,100,193.86503361421103,191.1365557412736,4.83153223991394,-8.392334e-09,8.67925214767456,8.352582931518555,356.59031745673644,0.25907373428344727,0.0673837661743164,-0.0052908384,109
971.36123919487,3.3220136165618896,196.03683700498698,0.9705926376023306,1110000,100,193.40273341202632,190.8588855547515,4.948721408843994,-3.0517577e-09,8.854792594909668,8.524293899536133,355.0493982701135,0.2659285068511963,0.06431269645690918,-0.009846365,110
980.1979358196259,3.2963907718658447,196.17729271186928,0.9749832224328545,1120000,100,193.62941412286702,190.79007220477436,4.886314868927002,-2.117157e-08,8.819306373596191,8.423348426818848,355.2324874954934,0.3577308654785156,0.038008928298950195,-0.004478304,111
