train-EnvExecTime,train-PolicyExecTime,LossAfter,train-AverageDiscountedReturn,train-MaxReturn,n_timesteps,Time-SampleProc,Time-Sampling,Itr,train-MinReturn,train-NumTrajs,Time-Optimization,ItrTime,Time,train-StdReturn,LossBefore,train-AverageReturn
3.8650341033935547,117.83540534973145,0.0018930908,17.060541638435303,21.1259385812247,1470000,0.04007387161254883,122.12258672714233,146,7.849977568968469,100,3.0764338970184326,125.23973679542542,29582.93006181717,2.9608733163559466,0.0022656617,14.62448204876947
3.8663437366485596,123.9280092716217,-0.0011641785,17.440885738930156,20.764189825911913,1480000,0.01972508430480957,128.21000909805298,147,7.233409386430672,100,3.9671690464019775,132.19823002815247,29715.14990091324,2.921959838471172,-0.0012225952,14.960903732273454
3.8902134895324707,125.06535148620605,-0.0052586906,17.53235724442159,21.784691873001425,1490000,0.021417856216430664,129.37731194496155,148,6.638562302876373,100,2.7653768062591553,132.1644949913025,29847.335632801056,3.1510417481761057,-0.004871029,14.818472130970916
4.010020732879639,120.75745153427124,-0.005199927,16.986590328986214,20.70452368361651,1500000,0.03512406349182129,125.23502087593079,149,8.544105864201475,100,2.5646309852600098,127.8368330001831,29975.19211268425,3.0460909869863273,-0.0052677733,14.543687624622372
3.8789777755737305,123.93124532699585,-0.003371762,17.733757576275504,22.108645158099797,1510000,0.021399259567260742,128.2380211353302,150,7.4975026912898945,100,2.8527119159698486,131.11404299736023,30106.32421183586,3.2619233351602213,-0.0028365692,15.05977324493634
3.818020820617676,114.99632859230042,-0.007589659,15.945134085586105,21.53758759783233,1520000,0.019219160079956055,119.22904777526855,151,5.45374121408697,100,2.9513320922851562,122.19998502731323,30228.545570611954,3.146599384905738,-0.0073508346,13.819220931751317
3.834160566329956,114.94671559333801,-0.018359344,16.328341759490733,21.933306696242784,1530000,0.038066864013671875,119.19592809677124,152,7.054986030315988,100,2.85041880607605,122.08483600616455,30350.660406827927,3.0697428544459977,-0.017978974,14.053499184311885
3.9062752723693848,120.35243773460388,0.012021588,17.23320483703625,20.837253821136738,1540000,0.023797035217285156,124.68051600456238,153,7.329567045431763,100,2.9473092555999756,127.65202188491821,30478.333216905594,2.9084036891234395,0.012767203,14.604445935832898
3.8849081993103027,121.55685687065125,0.0029005432,16.734823647709142,21.086102913614333,1550000,0.05393075942993164,125.87274289131165,154,6.523066955974168,100,3.4667060375213623,129.4255039691925,30607.79727268219,3.6798958682746528,0.0030551148,14.328235235421177
3.9352917671203613,122.33039665222168,-0.015551283,17.018329322686192,21.744756634800563,1560000,0.019021987915039062,126.69806575775146,155,6.54164581005839,100,2.911663055419922,129.6303780078888,30737.461698770523,3.3808688864139387,-0.013202019,14.568900669407306
