train-NumTrajs,Time-Optimization,LossAfter,train-PolicyExecTime,train-MaxReturn,n_timesteps,ItrTime,Time-Sampling,train-AverageDiscountedReturn,train-AverageReturn,Time-SampleProc,train-EnvExecTime,LossBefore,train-StdReturn,Time,Itr,train-MinReturn
100,0.5583987236022949,0.038427327,12.895045042037964,61.58022038049302,190000,16.766433238983154,16.018399715423584,-16.30545574930464,-11.943757325770685,0.18930935859680176,2.818091869354248,0.065128714,36.43144484133238,305.74387979507446,18,-124.33295376781808
100,0.5072283744812012,0.027425116,12.433176517486572,52.33401496279565,200000,16.252511262893677,15.648935794830322,-25.76586763079079,-14.270080119281968,0.09592247009277344,2.9095723628997803,0.058458906,30.05972070597598,322.0192539691925,19,-92.75249923848581
100,0.7049500942230225,0.04694657,12.46906590461731,82.08272751853876,210000,16.48233699798584,15.665660381317139,-20.04309905268177,-12.307866137947885,0.11147356033325195,2.9028663635253906,0.07150459,33.891632202910344,338.52401208877563,20,-90.40864126140782
100,0.5273997783660889,0.031227022,11.102313041687012,70.70825513120737,220000,14.798691987991333,14.16285228729248,-9.399730657095784,-7.685043787516547,0.1080930233001709,2.7692112922668457,0.061904505,31.86924778084633,353.351665019989,21,-88.3423619507583
100,0.5935630798339844,0.03546527,13.420090675354004,75.74122808880807,230000,17.27372145652771,16.578460931777954,-11.847613459914696,-7.612452681373367,0.09870576858520508,2.8652424812316895,0.067150556,36.723218710242826,370.65856552124023,22,-83.96924190652913
100,0.5765073299407959,0.041305184,12.621200323104858,59.873469360561664,240000,16.561400890350342,15.866424083709717,-3.7878565947726894,-4.108429453192525,0.11796975135803223,2.9508259296417236,0.066442214,30.49736115568986,387.2430245876312,23,-93.96155731766044
100,0.5122237205505371,0.038429495,12.45546293258667,57.28973211491108,250000,16.081193923950195,15.45592999458313,-12.824814890008895,-9.887149568435568,0.11273384094238281,2.7359955310821533,0.06110437,32.592067708429184,403.34860467910767,24,-82.89436628433737
100,0.6220424175262451,0.03704424,9.942541360855103,64.2185725779391,260000,13.743572473526001,13.005250453948975,-15.493094800374763,-9.529380223797999,0.11585450172424316,2.7518815994262695,0.064706534,34.33236254409692,417.12776803970337,25,-88.80842270688808
100,0.4591257572174072,0.029808005,13.721544981002808,53.076619818430544,270000,17.671911478042603,17.067349910736084,-31.11595835433051,-19.40590461874231,0.14518523216247559,3.0263566970825195,0.057258785,35.01375983820204,434.8231520652771,26,-107.8131365613808
100,0.6290881633758545,0.043196242,10.05857515335083,82.20309270937362,280000,13.83704137802124,13.148523569107056,-20.973703303951414,-13.977273644047584,0.059195518493652344,2.8181583881378174,0.07087931,33.68646707547243,448.68598222732544,27,-118.70305776103166
100,0.4890153408050537,0.047132958,12.471180438995361,100.94133612805186,290000,16.608978509902954,15.986637115478516,-7.825802916173031,-6.970367970889196,0.13282442092895508,3.150268793106079,0.07075831,31.930230088347084,465.3287582397461,28,-91.9627650066275
100,0.5134375095367432,0.016996225,12.607025146484375,65.90553997528184,300000,16.637460708618164,16.013356924057007,-9.63363587701116,-7.70197254944699,0.11042571067810059,3.1111042499542236,0.04740159,32.58997136520879,481.9865207672119,29,-145.61726846529265
100,0.6407322883605957,0.037384037,13.77507734298706,72.44686503190643,310000,17.715884685516357,16.960697889328003,-13.41105645986921,-9.801323839121123,0.11422348022460938,2.8743577003479004,0.063481815,32.429426633966116,499.736971616745,30,-102.64992209444482
100,0.5756056308746338,0.039048005,13.643224477767944,70.5754288388942,320000,17.794797658920288,17.04298162460327,-3.9298367959122085,-4.124907184788835,0.17567825317382812,3.08294939994812,0.063137,31.980015378735708,517.5530962944031,31,-79.58414237770961
100,0.60500168800354,0.035112023,12.878702402114868,85.9014279736494,330000,16.68276810646057,15.95789098739624,6.09458966289818,2.3059275432517583,0.11905217170715332,2.7807199954986572,0.06321062,29.205236716358176,534.266434431076,32,-61.13444017903476
100,0.4915297031402588,0.032258388,13.350337266921997,82.96509921133783,340000,17.255346536636353,16.583672523498535,5.214852449548861,2.4307840302795465,0.17991018295288086,2.951045036315918,0.05989641,33.737106217443866,551.5404689311981,33,-96.85900145382911
100,0.5365979671478271,0.028448835,10.742009401321411,63.10875680753616,350000,14.590707063674927,13.994280815124512,-0.25011663427084035,-1.713455245363806,0.05901670455932617,2.9554059505462646,0.05650187,27.86769451099898,566.1633605957031,34,-111.78983792652748
100,0.5537214279174805,0.023413764,11.269484281539917,59.9902801399921,360000,15.12405276298523,14.415803909301758,11.244569863840738,4.364209514814775,0.15410733222961426,2.8582911491394043,0.053027935,31.42129244193918,581.3206267356873,35,-112.64819089172535
100,0.6044154167175293,0.041422244,12.884768009185791,98.38707637938931,370000,16.753523111343384,15.993492603302002,8.338192026392056,2.034828445323647,0.14997649192810059,2.817081928253174,0.0656225,36.09594944208674,598.1018340587616,36,-90.14805648861312
100,0.591742753982544,0.044003032,11.409127712249756,101.44538737122004,380000,15.2525475025177,14.546447277069092,13.447374262844846,5.296829289989784,0.11412930488586426,2.8484179973602295,0.07092705,39.4573101713635,613.3938591480255,37,-116.9537766488658
100,0.5164477825164795,0.024140097,12.68867564201355,138.56272861816527,390000,16.71748399734497,16.076439142227173,26.502554611603138,11.191231515665544,0.12437725067138672,3.0679116249084473,0.05616849,39.84169303344078,630.1856479644775,38,-91.78033927409656
100,0.6148529052734375,0.025132874,11.834239721298218,73.87036471861119,400000,15.681764841079712,14.935374736785889,40.71100095614034,18.795528527589727,0.13116765022277832,2.82437801361084,0.0523282,30.87573887751951,645.9111888408661,39,-65.04611662828495
100,0.5131299495697021,0.0351904,11.184969663619995,79.11379571712861,410000,14.836650848388672,14.160963773727417,20.97982002107739,8.908828636021127,0.16231608390808105,2.7108840942382812,0.061536018,33.35416873805578,660.7717478275299,40,-73.81880804188218
100,0.5653972625732422,0.037658364,12.082664251327515,102.30533756652612,420000,15.937547206878662,15.22003173828125,29.8267954988162,12.889439783939412,0.1518864631652832,2.8012495040893555,0.064052455,39.37977044583586,676.7349762916565,41,-120.30650438428304
100,0.6283175945281982,0.042769946,11.206368207931519,92.83109405217533,430000,15.181427240371704,14.439831256866455,56.71278541049501,27.947617722223107,0.11289429664611816,2.862422466278076,0.073394224,32.66949340768375,691.9673697948456,42,-47.96997753724073
100,0.79490065574646,0.032484557,11.97718358039856,87.50726302900068,440000,15.958807945251465,15.045682668685913,38.138366837207386,17.136633557348826,0.11795878410339355,2.773259162902832,0.060371943,34.01072071787474,707.9594395160675,43,-97.7918012017349
100,0.6590313911437988,0.032632545,11.994065523147583,114.72400336260274,450000,15.851350545883179,15.066872596740723,44.03906942073645,20.79582790843007,0.12520933151245117,2.7996881008148193,0.06232854,34.45194495461624,723.8520102500916,44,-74.73224394867918
100,0.506988525390625,0.043700483,11.434516906738281,159.33448954332775,460000,15.219718933105469,14.564571857452393,58.06004927573545,28.868807361192665,0.14792275428771973,2.845867872238159,0.069841824,38.65711015430654,739.1047139167786,45,-58.0526178401056
100,0.5089163780212402,0.037423708,10.994322299957275,132.68714346214736,470000,15.142473936080933,14.48941159248352,72.76585204931872,36.95222158015661,0.14245057106018066,3.1388509273529053,0.0656865,33.0038361267765,754.2679703235626,46,-57.4217968611635
100,0.5789523124694824,0.028221603,13.571141242980957,128.5246562494676,480000,17.428215265274048,16.71843123435974,75.18723472847908,38.28950037595404,0.12871575355529785,2.803825616836548,0.05898784,37.98844763754557,771.7324795722961,47,-67.30924409791399
100,0.527616024017334,0.015772808,13.215144872665405,116.2233456167217,490000,17.052701473236084,16.410374879837036,73.28515236249886,36.96299055879856,0.11441731452941895,2.9159955978393555,0.047339763,37.44531862348998,788.8092882633209,48,-97.40762497717432
100,0.6685986518859863,0.027677914,10.202986001968384,119.66110518921728,500000,14.015025615692139,13.235265970230103,56.76534167101583,27.31634301061738,0.1103973388671875,2.7416415214538574,0.05667384,39.707491457588084,802.8509576320648,49,-119.64260462368094
100,0.46504640579223633,0.02265543,10.612789154052734,124.23232670122287,510000,14.296159267425537,13.690830707550049,73.76779994444513,36.93337680114528,0.13989949226379395,2.7683498859405518,0.050770905,33.29563960708791,817.1811363697052,50,-63.66664656380542
100,0.5163464546203613,0.028783718,13.39367961883545,102.37105503782291,520000,17.34879732131958,16.704610586166382,55.00207893834649,27.01647054950156,0.1276078224182129,2.977473020553589,0.055170592,40.363679892609106,834.5591213703156,51,-82.23686296882306
100,0.47753024101257324,0.029998047,14.631048202514648,126.74966241179557,530000,18.695380210876465,18.104442596435547,76.383014841463,38.227616646535324,0.11318206787109375,3.1268181800842285,0.06648821,34.53291780561322,853.2814400196075,52,-44.38745478623906
100,0.5213069915771484,0.038635306,11.688727617263794,125.28239737419518,540000,15.520627975463867,14.856872797012329,69.36805501779477,35.510327444931114,0.14046692848205566,2.8635342121124268,0.065265335,34.49414941034357,868.8336656093597,53,-75.14285107702206
100,0.46753716468811035,0.033547234,11.675691843032837,107.58001665281914,550000,15.337827205657959,14.752843379974365,70.53885162292192,37.28373659943586,0.11722183227539062,2.763498544692993,0.062257897,33.3796684598614,884.1946220397949,54,-100.08937287909016
100,0.5259895324707031,0.02770259,12.126339197158813,183.66213050731622,560000,15.86572527885437,15.216652154922485,71.84243270898575,35.08393931195579,0.12284302711486816,2.790105104446411,0.05430777,46.35550581039316,900.0855491161346,55,-125.62335393148017
100,0.6149497032165527,0.031716768,12.9874746799469,131.86946431005475,570000,16.835122108459473,16.084622144699097,90.25009724170359,44.66572011101394,0.13530445098876953,2.8074605464935303,0.06368583,42.30435155991627,916.9441578388214,56,-85.74316011917416
100,0.5299828052520752,0.022300817,12.124153852462769,134.3344693728392,580000,16.018764972686768,15.397981405258179,99.65981203514852,50.17731685542474,0.0905611515045166,2.9590132236480713,0.05077481,37.1593319325126,933.0000510215759,57,-106.07348474232192
100,0.5869367122650146,0.03160757,13.44182014465332,152.0440391482458,590000,17.319369554519653,16.56721806526184,106.99447524610443,52.74810383078805,0.16467070579528809,2.84246563911438,0.06307209,44.507812382961085,950.3534619808197,58,-71.93705977588023
100,0.5886232852935791,0.026233435,11.109026670455933,128.09287702874698,600000,15.142136096954346,14.406874179840088,112.84907267856083,55.73904501686982,0.14640593528747559,2.995952844619751,0.053118635,35.151787419459765,965.5152609348297,59,-84.81640656693911
100,0.7103707790374756,0.036807213,10.902323007583618,160.96968752382395,610000,14.773196697235107,13.938414335250854,110.95612192691405,55.1437255626818,0.12419605255126953,2.691723346710205,0.06629384,42.7560072208471,980.3181664943695,60,-95.31304020988289
100,0.5437428951263428,0.031832125,11.34453296661377,181.46868084888442,620000,15.1539888381958,14.477848529815674,114.82774129247132,57.850012282444,0.13197612762451172,2.8273065090179443,0.06214101,43.80900367521769,995.4927463531494,61,-47.861195650371016
100,0.5304715633392334,0.017859623,11.807272911071777,143.34169796676204,630000,15.674743413925171,14.975896120071411,120.21043193082397,62.231231439367214,0.16774916648864746,2.8816211223602295,0.051891968,40.06276234291856,1011.1916198730469,62,-61.99687003586945
100,0.5583672523498535,0.03292293,12.23007321357727,166.6917800576613,640000,16.34249496459961,15.672804355621338,121.71910276269489,62.497144909610476,0.11102867126464844,3.13273286819458,0.063163504,42.716852049936826,1027.5541851520538,63,-108.8063106547448
100,0.47841644287109375,0.01482634,11.60839056968689,135.9863881609863,650000,15.258704900741577,14.674870252609253,110.03850447628407,54.4869949835355,0.1051790714263916,2.7385051250457764,0.044111125,39.917327488856756,1042.8353428840637,64,-67.3956483487089
100,0.5142812728881836,0.026676958,13.19181752204895,181.20648378616062,660000,17.068992614746094,16.38778567314148,137.82651696853856,71.02441015031205,0.16670012474060059,2.8691751956939697,0.059898853,36.13746967910301,1059.9262149333954,65,-42.51078932403023
100,0.6594510078430176,0.03643318,12.318028450012207,205.75791998915844,670000,16.523939847946167,15.751957178115845,144.13855634805475,73.37893623231815,0.1122901439666748,3.0895965099334717,0.06465492,41.324199847195636,1076.4747364521027,66,-40.61622584525475
100,0.7439074516296387,0.02177249,10.852253198623657,173.6276636301837,680000,14.839257955551147,13.939314603805542,152.26818454859418,79.10211154830466,0.1558241844177246,2.792264461517334,0.054326747,37.1848409860682,1091.3342916965485,67,-20.253843553260996
100,0.6349647045135498,0.034145165,10.443587303161621,156.5615533170576,690000,14.22719931602478,13.449122905731201,161.151239883452,81.96999886253246,0.14287209510803223,2.737720251083374,0.060945477,36.401441638151525,1105.5825576782227,68,-3.142382592764511
100,0.531266450881958,0.030702597,13.046995878219604,173.7317043947116,700000,17.072527408599854,16.287835359573364,168.7214361540472,87.99250143006189,0.2531747817993164,2.91259503364563,0.062974475,39.01311581945048,1122.6749212741852,69,3.4285197658491096
100,0.5623235702514648,0.04187745,12.772194147109985,194.81599779743388,710000,16.884461164474487,16.169145345687866,170.11496020823844,88.85318343557023,0.14270973205566406,3.0920681953430176,0.06895889,38.61032675245352,1139.590419769287,70,3.86264350162162
100,0.6035187244415283,0.026791815,11.522054195404053,181.07499488411236,720000,15.382976770401001,14.62878131866455,175.47332049170745,90.5532870753185,0.14941072463989258,2.8053250312805176,0.057673816,41.160477068533694,1155.0023787021637,71,-23.237110877375425
100,0.4784374237060547,0.0481611,10.317791223526001,179.70238276199748,730000,14.126115560531616,13.498445987701416,170.679731442841,89.05971624529397,0.14900517463684082,2.859727144241333,0.07940879,35.83731875264111,1169.1526410579681,72,5.177647495883003
100,0.5555934906005859,0.022107132,11.284933805465698,181.31140255527282,740000,15.055068731307983,14.428566932678223,162.09669377050685,84.91179342475067,0.07068395614624023,2.8646934032440186,0.052905053,41.5600684834503,1184.2331569194794,73,-125.85566507666263
100,0.5971801280975342,0.030716797,13.713487386703491,161.4036369942803,750000,17.736639976501465,17.02377152442932,185.68461732143976,97.3910526335449,0.1154475212097168,3.0165815353393555,0.060991596,36.88122896733788,1201.9911224842072,74,-15.407557892328448
100,0.690209150314331,0.043813385,12.779207229614258,204.26851649149373,760000,16.948020935058594,16.120375394821167,169.4117150707031,88.51630610639886,0.13421225547790527,3.037168502807617,0.072928555,43.816642966632386,1219.0014553070068,75,5.273124565344633
100,0.5845813751220703,0.006615204,12.372136354446411,194.0574127542405,770000,16.15338969230652,15.407181024551392,154.9928053178696,79.58475350635459,0.16098976135253906,2.7610182762145996,0.04280316,49.86556676628752,1235.1859362125397,76,-92.21122745297255
100,0.5285966396331787,0.03786008,11.98637843132019,183.50460134229624,780000,15.947450637817383,15.287435531616211,156.4966176986127,80.16284298864122,0.13057899475097656,3.0148510932922363,0.067212194,44.921375060835,1251.1582033634186,77,-70.20602405917514
100,0.5973691940307617,0.014790939,11.425875425338745,185.6882605128993,790000,15.475074529647827,14.733641147613525,164.70281221346573,85.26517802778126,0.143296480178833,3.0041399002075195,0.04764905,37.46497194011768,1266.670040845871,78,-18.546603993430175
100,0.5327467918395996,0.04037489,11.848751783370972,185.53831632539902,800000,15.992631196975708,15.28674840927124,184.60164328831186,95.14897554260602,0.17290639877319336,3.116644859313965,0.06839584,37.78076706784074,1282.6827919483185,79,13.37337906818286
100,0.6707146167755127,0.042919725,13.7419593334198,183.2392595571985,810000,273.85669136047363,273.0100975036621,170.18129484703542,88.26851111528681,0.16327929496765137,3.105947494506836,0.07034581,41.855056380653274,1556.5626902580261,80,-14.251923230336368
100,0.5315253734588623,0.012216339,11.839174509048462,183.66184147573512,820000,15.590157270431519,14.943100452423096,178.30413384769383,92.91410987415364,0.11014795303344727,2.8130204677581787,0.044432923,37.37868955096018,1572.1843407154083,81,-35.70073091383148
100,0.5986025333404541,0.019766051,11.498790502548218,184.93534027620328,830000,15.354689598083496,14.509366989135742,178.7106124774308,91.99843300376486,0.24299836158752441,2.732544422149658,0.05244267,42.17067076320872,1587.574776172638,82,-28.396797843492713
100,0.5468266010284424,0.024633579,11.053431510925293,181.5431901889089,840000,14.858721256256104,14.165653467178345,186.2076598996812,96.75135928988396,0.14594054222106934,2.7934792041778564,0.05668661,36.3538872028144,1602.461750984192,83,-16.58479745586562
100,0.6131527423858643,0.035306968,12.85099482536316,199.06339578191103,850000,16.754572868347168,15.977455377578735,172.04141863384342,90.04393030328364,0.16348052024841309,2.826550006866455,0.06431137,43.21353559835459,1619.2403497695923,84,-19.90007556600164
100,0.5061454772949219,0.033491917,11.402961015701294,194.4848662589576,860000,15.320821046829224,14.64927077293396,183.14247661169827,95.16767041927646,0.1546189785003662,2.9187560081481934,0.05990468,40.593299118845586,1634.594684123993,85,-27.9783709041483
100,0.6094498634338379,0.023875056,12.772450923919678,178.90105942577935,870000,16.674792528152466,15.92777681350708,173.92735560308012,89.13487977055038,0.10514521598815918,2.8501782417297363,0.056938954,41.15246456838882,1651.3041067123413,86,-19.201217914464443
100,0.5693106651306152,0.024388108,13.524267435073853,177.6344069134424,880000,17.499639987945557,16.791350603103638,177.49820479031752,89.87012401622411,0.13829851150512695,2.9150543212890625,0.05534591,39.2075063885276,1668.8405470848083,87,-11.278510782349446
100,0.5780930519104004,0.014713459,13.52024507522583,212.6681540718058,890000,17.771268844604492,17.034948110580444,188.21760827074183,95.54736968693918,0.14406228065490723,3.1812212467193604,0.04571751,42.136114965742316,1686.6541016101837,88,-86.14852496812954
100,0.4759056568145752,0.035943132,11.390619277954102,227.47170311110943,900000,15.114360570907593,14.525737285614014,201.50435250006478,103.67664408520115,0.11076641082763672,2.8189611434936523,0.06738184,40.87693044812732,1701.8195123672485,89,-45.596856167864246
100,0.6118848323822021,0.012757444,11.834981679916382,198.08868741128762,910000,15.753609657287598,14.99587869644165,206.18615216049676,106.01438850978184,0.14560484886169434,2.8295929431915283,0.0452131,45.26852399695469,1717.599544286728,90,-95.34275360962513
100,0.5428736209869385,0.0421269,12.703482389450073,191.88755959322012,920000,16.517900705337524,15.867074012756348,202.68283518873082,103.89896584158454,0.10189270973205566,2.8192269802093506,0.069287136,38.90974755307176,1734.1506795883179,91,10.791059121305558
100,0.623075008392334,0.026230795,12.207472324371338,195.86250154696623,930000,16.269631147384644,15.45354676246643,208.5905810161485,107.54779745338588,0.18755340576171875,2.940826177597046,0.05307418,41.816154603963454,1750.4471018314362,92,-5.922138758777827
100,0.5645670890808105,0.029707996,12.53004789352417,215.88172859856854,940000,16.303330898284912,15.62254023551941,229.56250925886897,118.14187083272127,0.11044478416442871,2.808490514755249,0.059112776,39.05872547206264,1766.7919747829437,93,1.951173602369237
100,0.6510989665985107,0.030512204,12.818228244781494,194.45144456198176,950000,17.03758716583252,16.248748779296875,210.35539985355365,109.2995859572847,0.12391996383666992,3.100971221923828,0.056478363,36.48470584274468,1783.8626489639282,94,11.424622415897309
100,0.6877896785736084,0.020849291,12.932107925415039,183.39372566377128,960000,17.202463150024414,16.390780925750732,205.40383537209513,106.10438730843049,0.11241555213928223,3.110412120819092,0.05351693,41.81703488793161,1801.088381767273,95,-24.849680412478882
100,0.6582374572753906,0.033014085,13.192005395889282,195.96449775828447,970000,17.29973864555359,16.41034197807312,216.17272053338277,111.57770984229104,0.21522259712219238,2.9155805110931396,0.062816195,39.17683832918149,1818.4066226482391,96,13.946643845161
100,0.6182184219360352,0.023246722,10.831189155578613,187.10374894309356,980000,14.654225587844849,13.893738031387329,212.64217549816064,108.42335756764014,0.13634800910949707,2.7787415981292725,0.05356278,39.448523397509696,1833.0882499217987,97,-11.31362068581797
100,0.5874812602996826,0.031050991,10.948995351791382,192.46109305732702,990000,14.87520694732666,14.127856016159058,229.43814680127954,118.1505099724935,0.1585378646850586,2.889596939086914,0.05649558,38.29729655380908,1847.983981370926,98,0.4864068360703304
100,0.6427240371704102,0.042343292,12.564164161682129,197.4253999113509,1000000,16.624324560165405,15.880646228790283,228.31860859090244,116.16390081458277,0.09993696212768555,2.9642679691314697,0.064821266,31.206288228199888,1864.626431465149,99,24.54710387330539
100,0.4688293933868408,0.026935218,12.629300832748413,215.7553726910209,1010000,16.497042417526245,15.88346266746521,224.1389728549849,114.92859701886863,0.14411449432373047,2.911691427230835,0.06094535,39.081118395283745,1881.1448979377747,100,7.8556196489315955
100,0.5514400005340576,0.0363431,12.210660696029663,205.06017233062815,1020000,16.094562530517578,15.421688318252563,231.04733964896263,120.67303919191195,0.11968159675598145,2.866222858428955,0.06440895,35.944212028411876,1897.272250175476,101,16.350224597529195
100,0.612036943435669,0.014419284,11.21891975402832,192.51410600681015,1030000,14.983526706695557,14.244124174118042,220.55102875819637,112.43484378239731,0.12363982200622559,2.716017484664917,0.042614367,41.64922840706866,1912.2910685539246,102,-124.79040299831428
100,0.7179877758026123,0.018231116,10.754602432250977,174.68807826440235,1040000,14.79493236541748,13.874658346176147,206.1250380427431,107.58030693161305,0.19701337814331055,2.847567319869995,0.048095223,37.12923855557939,1927.1243889331818,103,-10.4064252257227
100,0.49248695373535156,0.029300708,11.330334424972534,180.37007882548795,1050000,15.173644304275513,14.502893686294556,209.6812749978775,107.56947102892562,0.17321228981018066,2.8593645095825195,0.06263178,33.18445895471686,1942.3196682929993,104,31.48066566165484
100,0.5083258152008057,0.03462242,10.726415157318115,184.19064666598763,1060000,14.412184715270996,13.729384422302246,213.63507496274164,110.46561581165486,0.1732463836669922,2.73545503616333,0.06302576,38.28961710496014,1956.7573029994965,105,-7.720307831686691
100,0.5290048122406006,0.03450416,12.4782235622406,200.01362176607395,1070000,16.426559925079346,15.749053001403809,235.79958215024777,121.7147585645549,0.14819836616516113,2.9676692485809326,0.062240142,37.652085487519635,1973.2143852710724,106,35.26561985767799
100,0.537353515625,0.03520876,12.851511001586914,195.2684007898749,1080000,16.589260816574097,15.914074897766113,216.4992076862586,111.30502790601108,0.1285841464996338,2.7762255668640137,0.06843528,38.07440768651184,1989.827819108963,107,5.7697535586767135
100,0.6168785095214844,0.014289698,11.046744108200073,192.30860456549965,1090000,14.860450506210327,14.11561918258667,213.1720547800507,109.48869943858483,0.12763667106628418,2.767979383468628,0.03869929,41.88759120875753,2004.7075860500336,108,-38.053250377256774
100,0.5216593742370605,0.02867007,9.8405282497406,182.49057727459652,1100000,13.553903818130493,12.839296817779541,220.28318641514474,113.15741652987545,0.19224143028259277,2.7328243255615234,0.05548087,36.660590640053314,2018.290337562561,109,13.030842985090349
100,0.558837890625,0.038382374,11.687711477279663,200.28724952151,1110000,15.41519570350647,14.720704078674316,224.2901547430503,114.80267850231192,0.1304476261138916,2.714674234390259,0.06747663,38.186704716294635,2033.7248537540436,110,-14.750101666489314
100,0.5713934898376465,0.036295515,11.221003293991089,200.77809453013722,1120000,15.062883615493774,14.34737253189087,226.84533067569842,115.55885115987265,0.1438274383544922,2.8206448554992676,0.06639342,39.143007181824565,2048.808192253113,111,12.690583362185786
100,0.5423381328582764,0.044455953,13.005051612854004,210.21215252784074,1130000,17.26695489883423,16.531330823898315,241.40240015964864,123.55533704329565,0.19112205505371094,3.235982656478882,0.071306616,39.03756623066825,2066.091835975647,112,23.998943030877314
100,0.6531956195831299,0.031643797,12.380664587020874,203.0683546854331,1140000,16.575465202331543,15.773012161254883,250.28850223219922,128.97093218280813,0.1475679874420166,3.0539369583129883,0.057974536,36.617046913461046,2082.6995334625244,113,7.317530763969927
100,0.538053035736084,0.03385354,12.905101776123047,196.5976148516196,1150000,16.726115703582764,16.046954870224,247.83125850809145,126.22258107220527,0.14032459259033203,2.830594539642334,0.060374256,34.157391613325565,2099.448523044586,114,43.3965225928322
