Time,LossAfter,train-AverageDiscountedReturn,Time-Optimization,Time-Sampling,LossBefore,train-EnvExecTime,train-NumTrajs,train-PolicyExecTime,Itr,Time-SampleProc,train-MinReturn,train-MaxReturn,train-StdReturn,train-AverageReturn,ItrTime,n_timesteps
175.40446543693542,-0.15274918,267.68386386578715,0.2956101894378662,9.72236704826355,0.024165547,3.6464877128601074,100,5.828850269317627,16,0.08420062065124512,147.60053254902735,174.49603788288718,4.802668988205375,158.0265086833801,10.102434396743774,170000
185.86197972297668,-0.22261184,285.3401050138534,0.36281347274780273,10.00595736503601,0.025129499,3.685685634613037,100,6.071526288986206,17,0.06694531440734863,154.50573802000716,182.28441924220462,6.2167420096287564,165.84324892344358,10.435942649841309,180000
196.22979021072388,-0.30376112,340.63124466900337,0.33114123344421387,9.948522329330444,0.0073427004,3.7787325382232666,100,5.911991357803345,18,0.06703305244445801,172.7194572270421,193.97027188446012,4.813345283682552,188.03372465359487,10.346932888031006,190000
206.50276136398315,-0.08571237,350.2452516884397,0.3325512409210205,9.88489317893982,-0.014248767,3.789870262145996,100,5.841086149215698,19,0.037980079650878906,175.51780466631652,195.4094280450357,3.5832253295844407,190.42775562244267,10.25562334060669,200000
217.39879631996155,0.034417894,193.0587470608463,0.4386405944824219,10.400928735733032,-0.001970778,3.992696523666382,100,6.15551233291626,20,0.03751802444458008,91.37367423264122,131.19056683130253,7.766110396907514,109.53195041892495,10.877442598342896,210000
228.02405166625977,-0.05342348,145.70095821905073,0.29674363136291504,10.240639448165894,0.0018927384,3.939275026321411,100,6.049066066741943,21,0.06851768493652344,68.29872628535112,107.34405943765601,7.313906465199288,84.36191628289538,10.606138467788696,220000
238.52714657783508,-0.10795138,213.04025446492662,0.28874874114990234,10.120127439498901,-0.013597094,3.8929622173309326,100,5.9714438915252686,22,0.07081961631774902,90.87869431019683,146.07148276786828,9.306527371531402,120.30909555196897,10.481608629226685,230000
249.08084917068481,-0.30743232,352.91405787572745,0.4224507808685303,10.00185775756836,-0.0062213745,3.85076642036438,100,5.901747465133667,23,0.11112570762634277,182.37822911165367,195.24169991300283,2.5169133172349993,191.6121022010633,10.535631895065308,240000
259.59175968170166,-1.1895442,352.2629888657506,0.31941771507263184,10.123075246810913,-0.028383765,3.6972713470458984,100,6.159656047821045,24,0.05033516883850098,189.64542711692627,194.2113742578639,0.847906244035609,192.27764492829863,10.493082284927368,250000
269.9369134902954,-0.4018943,306.4736798422257,0.3051331043243408,9.940544605255127,-0.004686523,3.7243969440460205,100,5.9677910804748535,25,0.07989358901977539,156.36449147285242,186.41738912280238,5.513698651540812,174.50400489511543,10.325814247131348,260000
280.4612593650818,-1.3432412,257.9785918755025,0.30628013610839844,10.116278171539307,0.021117255,3.6410229206085205,100,6.223931074142456,26,0.08111977577209473,147.3426243438314,159.53001972112182,2.701645314098434,152.57116965900622,10.505520582199097,270000
291.08925199508667,-1.2554945,257.29473483215105,0.34578752517700195,10.224150657653809,-0.010451257,3.7417211532592773,100,6.21829628944397,27,0.03865385055541992,145.27583948822965,157.4111142752602,3.1436519451770146,152.15723731748437,10.608842611312866,280000
301.3441319465637,-1.4194976,259.9621884544951,0.3394501209259033,9.842735767364502,-0.0002784668,3.603925943374634,100,5.989366292953491,28,0.052138328552246094,147.28737532509243,158.49212745999176,2.8969801269559903,153.30257493782057,10.234646320343018,290000
311.5074384212494,-1.1850529,259.4150653642147,0.30647754669189453,9.77744436264038,-0.01013519,3.6718549728393555,100,5.847657680511475,29,0.05919790267944336,145.73962127738616,160.9098100330855,3.032308513881009,152.87259008689668,10.143345594406128,300000
321.87420678138733,-1.3682206,262.58844324722634,0.44309258460998535,9.820495367050171,-0.0075759795,3.7222707271575928,100,5.8513524532318115,30,0.08544635772705078,146.63721412084425,159.56076587974874,2.8477069092876346,154.1625730290832,10.349255561828613,310000
332.02645206451416,-1.3696005,263.8954022424026,0.40053772926330566,9.699148893356323,-0.0063580414,3.6007041931152344,100,5.831255197525024,31,0.03366374969482422,146.16558225685313,163.080492293065,2.7953532781515764,154.63049233239371,10.133611917495728,320000
342.2975890636444,-2.4706743,265.7142477286097,0.314760684967041,9.853643894195557,-0.0025339965,3.67551851272583,100,5.920673847198486,32,0.07813286781311035,148.1702792456474,159.87431774018484,2.534937567955881,155.27918848832095,10.246787548065186,330000
352.6508882045746,-3.1901214,264.29704498440674,0.3997070789337158,9.807840347290039,-0.02593086,3.617694616317749,100,5.938066482543945,33,0.12690329551696777,148.65063977040177,169.80710435006372,3.0537484816439417,154.42691537521452,10.334684133529663,340000
362.9606349468231,-5.0258813,243.73850847234192,0.31275415420532227,9.88393497467041,0.008441591,3.592350959777832,100,6.026336431503296,34,0.0943155288696289,138.60566372847245,146.94295810313056,1.6180112984334747,143.17953713417043,10.291229009628296,350000
373.1535151004791,-3.2000868,196.6998296637255,0.3435835838317871,9.779309272766113,-0.0013315917,3.596503734588623,100,5.9148383140563965,35,0.052367210388183594,104.85148660447832,129.15555858865423,3.2615444886275577,121.39085265092191,10.175501108169556,360000
383.3963017463684,-3.4524047,166.7291318792734,0.3936309814453125,9.72989010810852,-0.012881812,3.5939536094665527,100,5.871624231338501,36,0.09878373146057129,67.68343481347877,151.3847758371059,16.921000400342262,102.8141395810713,10.222641706466675,370000
393.3660035133362,0.016544592,249.08240576366074,0.2992727756500244,9.550415515899658,-0.0094960695,3.429018020629883,100,5.854755163192749,37,0.0992429256439209,91.65995086930519,171.97777414023722,15.260257378204855,135.72638538439244,9.94917368888855,380000
403.2942430973053,-0.026446484,283.1529880519798,0.3310999870300293,9.468585729598999,-0.0012981811,3.452770709991455,100,5.75831937789917,38,0.1097269058227539,131.69020504137737,176.91947838255453,5.977837560006067,155.29653519869254,9.909659385681152,390000
413.47008228302,-0.054020893,286.2212815624292,0.3203003406524658,9.765201807022095,0.0025938721,3.5069618225097656,100,6.006528854370117,39,0.06722664833068848,145.45716373075715,175.64584632445388,6.89712678757933,156.63220430071854,10.152957916259766,400000
423.497385263443,-0.03965979,292.5172041642867,0.3084754943847656,9.6399986743927,0.008051514,3.424595355987549,100,5.949930191040039,40,0.06190967559814453,148.863720861666,178.20210674591794,7.280470726630626,159.10161806924776,10.010609865188599,410000
433.5439946651459,-0.042118505,296.97886342851433,0.30878615379333496,9.643914461135864,-0.0030134034,3.3993289470672607,100,5.992214679718018,41,0.07660818099975586,144.26793100062034,177.61323996527364,7.963919187162122,160.7462003511912,10.029526948928833,420000
443.54806780815125,-0.037246607,283.03664560011015,0.299008846282959,9.623404502868652,0.01192713,3.4226458072662354,100,5.943359375,42,0.06235027313232422,114.42681866656136,170.32567625028912,10.47395304792805,155.19641161695262,9.984996795654297,430000
453.38754177093506,-0.10365328,262.7862879785533,0.294205904006958,9.41466498374939,0.0055865967,3.3947606086730957,100,5.7732319831848145,43,0.11073803901672363,-73.45999291778232,177.6394339186217,34.58350316350046,145.3151598066134,9.819818496704102,440000
463.4675827026367,-0.20154434,259.4702326957059,0.29103684425354004,9.659926414489746,0.0025299804,3.422018051147461,100,5.9721879959106445,44,0.11244368553161621,-59.376398135221194,168.32328892268117,30.41342231361118,143.71091484309147,10.063653707504272,450000
473.5148603916168,-0.5202427,239.52895464366196,0.3679463863372803,9.58164644241333,0.005183179,3.427143096923828,100,5.903442144393921,45,0.08153557777404785,-108.84332024327676,170.3025787945527,35.31032541168669,135.37270671957216,10.031354665756226,460000
483.6036431789398,-0.22787939,254.84805452874866,0.31142354011535645,9.682888269424438,-0.0058956314,3.4351460933685303,100,5.9896299839019775,46,0.07538747787475586,112.0773287316643,180.84428633219244,13.811835577084006,142.7223721300983,10.069941759109497,470000
493.6016252040863,-0.05973491,248.0155512325333,0.3280491828918457,9.61425232887268,-0.009470715,3.4441421031951904,100,5.908947467803955,47,0.03772091865539551,52.95251194211712,178.50073344073166,21.91516887832165,140.11908670924538,9.980233192443848,480000
503.8012685775757,-0.033947706,206.2346217260293,0.4166882038116455,9.710148572921753,-0.011320874,3.482992172241211,100,5.964503526687622,48,0.05104470252990723,20.21289772734254,175.1758145073171,36.63366787903213,122.57598482258796,10.178114652633667,490000
513.6989600658417,-0.07703729,199.06641392911803,0.3108377456665039,9.518793106079102,-0.004941797,3.4046645164489746,100,5.860364198684692,49,0.046868085861206055,31.78507688822132,173.60720085740405,38.87665428801837,119.41151538591608,9.87673282623291,500000
523.65056681633,-0.16576138,250.30173575038773,0.2950739860534668,9.592254638671875,-0.002794751,3.4940502643585205,100,5.847347259521484,50,0.048004865646362305,46.09583502580399,173.060422033829,25.14124033121292,141.69925579999,9.935541152954102,510000
533.4653422832489,-0.17607898,278.2974314626899,0.2977902889251709,9.417444229125977,-0.020923547,3.4105660915374756,100,5.762466192245483,51,0.08161163330078125,103.46678799509446,175.7594754117935,10.575698515412334,153.60084670593469,9.797077655792236,520000
543.4600603580475,-0.045470826,282.07685522206407,0.31447863578796387,9.596253395080566,-0.00042878417,3.4570565223693848,100,5.883591890335083,52,0.06493687629699707,145.72224295576058,178.40239933133827,5.682352254995555,155.17719196984078,9.975893497467041,530000
553.371809720993,-0.018894238,276.78659645399125,0.32074642181396484,9.507844924926758,-0.009368506,3.4679837226867676,100,5.782507419586182,53,0.0645909309387207,142.7866978294972,169.25911896255982,5.099292262071653,153.34341069333155,9.893413782119751,540000
563.5809648036957,0.015939515,276.16861878974765,0.3805832862854004,9.701165676116943,0.027291333,3.5791385173797607,100,5.871119737625122,54,0.10860466957092285,135.69890372736484,174.4658093522152,5.571609265423441,153.10986212513362,10.190577983856201,550000
573.695328950882,0.007050061,276.4194725121737,0.386136531829834,9.614745140075684,0.014211096,3.3630778789520264,100,5.9869561195373535,55,0.09584641456604004,143.4755708094195,173.7310446267692,5.02172326841903,153.12542460966955,10.096932888031006,560000
583.7631740570068,-2.1240234e-05,277.4871797331309,0.32244205474853516,9.616677045822144,0.0064111697,3.491232395172119,100,5.875606060028076,56,0.1117098331451416,141.06429321365007,166.36775922645202,4.484210472832911,153.51807614739667,10.051064252853394,570000
593.9497513771057,-0.025156878,276.83447125583905,0.33260369300842285,9.803037881851196,-0.021203307,3.4325459003448486,100,6.120994329452515,57,0.03540158271789551,143.21653906576222,177.76763941845857,5.072742303401557,153.27448939091428,10.171245574951172,580000
603.9025416374207,-0.00840661,276.47407062970035,0.292905330657959,9.559007406234741,-0.0005346619,3.4074649810791016,100,5.892317056655884,58,0.0765678882598877,141.54104362377777,170.59364574559416,4.803012840883923,153.25883300136414,9.934484243392944,590000
614.0413138866425,-0.029588098,279.35490674816884,0.2985830307006836,9.733946561813354,-0.025518456,3.475856065750122,100,5.9858362674713135,59,0.08983707427978516,140.2574175630899,175.87203340932234,5.381885179314963,154.33715811075467,10.122588634490967,600000
624.1738517284393,-0.009631909,278.8511643853701,0.3575403690338135,9.68706464767456,-0.0018453858,3.472846746444702,100,5.948030710220337,60,0.06775045394897461,142.96508720954316,174.8430680982365,4.949191653333503,154.13504283510426,10.11262035369873,610000
634.0917670726776,-0.015166381,278.35162681308043,0.4334280490875244,9.374220132827759,-0.009772736,3.381743907928467,100,5.724585294723511,61,0.09217691421508789,142.937756326987,171.7134700230478,4.087127606083672,153.88152623609892,9.90004849433899,620000
643.9966285228729,-0.018589856,278.9374478673655,0.36551523208618164,9.431305408477783,-0.0071375123,3.368927478790283,100,5.798718452453613,62,0.08638906478881836,140.93486102185696,173.90337058587843,5.7982496533670975,154.27281717996485,9.88510537147522,630000
653.9209096431732,0.0065529114,277.7348549271099,0.38127589225769043,9.456780433654785,0.0112269595,3.397430658340454,100,5.807928562164307,63,0.06725311279296875,136.56805327623837,175.13659617774613,5.239721835500897,153.6437334529254,9.905548095703125,640000
664.1676380634308,-0.00017897949,276.7968658559276,0.448789119720459,9.663729667663574,0.003815088,3.4377686977386475,100,5.95087742805481,64,0.11107134819030762,141.61729345282168,175.67136602576974,5.7227202435528834,153.45989591879618,10.223835945129395,650000
674.0469288825989,0.0032392608,277.46264126689215,0.30406737327575684,9.47019910812378,0.00716055,3.405106782913208,100,5.808905363082886,65,0.08347439765930176,140.9015179525606,166.90355061808134,4.870228411451103,153.82019394958016,9.858047723770142,660000
684.0846936702728,-0.011761517,280.98892285475455,0.3028247356414795,9.646147966384888,-0.0072374404,3.4173247814178467,100,5.9782609939575195,66,0.07010841369628906,143.51170233962776,174.3157786260941,5.44278921512516,155.1020718581377,10.019303560256958,670000
693.9508988857269,-0.018957788,278.6804980531947,0.3784027099609375,9.394758462905884,-0.015163892,3.37174391746521,100,5.76180100440979,67,0.07318496704101562,142.35836084975057,175.80118972396852,5.3699891289736215,154.08169764441172,9.846635341644287,680000
703.9111564159393,-0.0013470948,278.5430808499798,0.38341546058654785,9.442170858383179,0.005625708,3.4227116107940674,100,5.755183696746826,68,0.1157379150390625,139.29785267877722,171.2739622770281,5.250775441640226,154.0773922951087,9.941540956497192,690000
713.9105865955353,0.0063164793,280.0200026776964,0.45025205612182617,9.430878639221191,0.013329224,3.4124326705932617,100,5.7704017162323,69,0.10191988945007324,142.69781883429698,172.61047004539788,5.149038668645413,154.6859036167724,9.983261585235596,700000
723.70747590065,-0.011215942,276.2541767387149,0.3475637435913086,9.36185622215271,-0.009175879,3.4501845836639404,100,5.666187763214111,70,0.06896066665649414,139.67712272190818,169.756638164885,5.800019044832843,153.1278878494966,9.77859091758728,710000
733.8054976463318,-0.009213923,278.6987700975938,0.3302006721496582,9.672624349594116,-0.00155065,3.445158004760742,100,5.9550158977508545,71,0.07448863983154297,140.04195620142627,178.81772563436343,5.374281246413173,154.29388348008385,10.077541828155518,720000
743.6036865711212,0.020742781,279.32178110910496,0.32404279708862305,9.418074369430542,0.027388025,3.422076463699341,100,5.749735116958618,72,0.037863969802856445,134.89067333281517,171.25010776281368,5.1891407434310395,154.5411359489521,9.780216932296753,730000
753.5177526473999,0.008861804,280.17762482191443,0.32175731658935547,9.507915258407593,0.014674634,3.358487844467163,100,5.9023261070251465,73,0.06479668617248535,142.99150337169505,175.10354125575245,5.140356672622103,154.80335179058153,9.894704103469849,740000
763.6988205909729,0.0045100707,279.53536482063816,0.41072773933410645,9.615403890609741,0.011002002,3.4094011783599854,100,5.923377752304077,74,0.13483667373657227,139.63987884945956,173.1839510765505,5.346252796285936,154.65478957693742,10.161224842071533,750000
773.8155844211578,0.0016992188,277.749228334505,0.3799605369567871,9.65225863456726,0.0062876465,3.3670835494995117,100,6.028302431106567,75,0.06505489349365234,142.64875898069005,170.03344576889458,4.132679263282212,153.86041989634995,10.097484588623047,760000
783.8749866485596,-0.007931936,279.61970892485357,0.31213974952697754,9.664231538772583,-0.0041191843,3.5067121982574463,100,5.908443212509155,76,0.06413388252258301,142.32798970447251,174.35663881797637,5.302425848807095,154.7093970965036,10.040708303451538,770000
793.7118422985077,0.011017383,279.70666785969826,0.294661283493042,9.42162275314331,0.017348096,3.354051351547241,100,5.821170330047607,77,0.10136961936950684,143.58475924249694,177.8311491367926,5.731382076456455,154.71890862685518,9.817873239517212,780000
802.7482714653015,0.013819898,279.5177613308404,0.28344106674194336,8.679862976074219,0.020592213,3.23919677734375,100,5.203443288803101,78,0.05493521690368652,140.73523880735897,177.01718952863362,5.980922226551211,154.60838389198315,9.018463850021362,790000
811.7705948352814,-0.013585229,285.2906810234343,0.2804548740386963,8.656443119049072,-0.0054926756,3.2353646755218506,100,5.171721935272217,79,0.06648540496826172,142.8199871762854,181.8756769571632,7.684487439982172,156.9695244206522,9.003617763519287,800000
821.0491855144501,0.0049404786,282.59540495328434,0.2888069152832031,8.868178129196167,0.011245202,3.244678258895874,100,5.381886959075928,80,0.10390019416809082,143.68990046540915,178.22627052206053,7.180858429337904,155.94885696619147,9.26109504699707,810000
829.5794794559479,0.0049280883,284.0332394885026,0.267803430557251,8.182678937911987,0.017802771,3.0837953090667725,100,4.872701406478882,81,0.0621953010559082,143.9993805247107,181.16474304590736,7.304566660982808,156.56744343160273,8.512895107269287,820000
837.9975893497467,-0.04386221,282.4911538314624,0.24332332611083984,8.062689304351807,-0.029439112,3.0465853214263916,100,4.795714616775513,82,0.09601902961730957,139.33803012462826,178.863930413515,7.190170264859253,155.99749264725656,8.402225017547607,830000
846.4185454845428,-0.008239722,281.76695142897154,0.2693333625793457,8.052870035171509,0.008133179,3.0601933002471924,100,4.766538619995117,83,0.0821678638458252,133.8323982963771,178.10933939715738,6.886320123063845,155.65685108465715,8.404606342315674,840000
854.929447889328,-0.022640854,282.0475059333583,0.2684495449066162,8.18020486831665,-0.016081788,3.1266376972198486,100,4.821274757385254,84,0.044867753982543945,134.37062641891168,178.93399903205136,7.9683758174932855,155.65438300771783,8.49373722076416,850000
863.3122370243073,-0.0046613207,283.77219529200835,0.25411343574523926,8.045322179794312,0.0038521981,3.028552532196045,100,4.789116859436035,85,0.0659029483795166,132.26654370923498,180.53086942226054,7.915518180841576,156.3626009744834,8.365563154220581,860000
871.8147540092468,-0.015360132,283.430195143516,0.2769622802734375,8.147847175598145,-0.012028467,3.0770413875579834,100,4.847876071929932,86,0.06328010559082031,140.37377436766593,181.56224565759467,7.822100749660962,156.31008941068552,8.48829197883606,870000
880.0284419059753,-0.009208631,282.4919547723967,0.2638719081878662,7.872065544128418,-0.0045158262,3.0125484466552734,100,4.634715795516968,87,0.05971050262451172,138.01656418874606,177.66432048862734,6.7074271534738585,155.84636712436432,8.19590425491333,880000
888.332225561142,-0.010436182,282.35061289208005,0.26895713806152344,7.9822165966033936,0.004333191,3.1155436038970947,100,4.644530773162842,88,0.03647756576538086,141.09930567108088,183.02259418394976,7.729515709668309,156.05091448518772,8.287957906723022,890000
896.9714848995209,0.001533606,284.8832383592346,0.30144739151000977,8.222312688827515,0.011812939,3.1430206298828125,100,4.836564540863037,89,0.09912538528442383,134.78257175768587,177.92059843378928,8.292761152828646,156.9750982490812,8.623330116271973,900000
905.5202815532684,-0.023039551,283.8508732180602,0.41559481620788574,8.052397012710571,-0.0152688725,3.126203775405884,100,4.6969544887542725,90,0.06406354904174805,133.31069896781673,180.30962335929723,7.4850039308254495,156.6217307088557,8.532315731048584,910000
914.1415948867798,-0.01339834,285.07296010926507,0.34597086906433105,8.17947506904602,0.0061317687,3.154258966445923,100,4.785076141357422,91,0.07286596298217773,140.0245382706259,183.5852298400819,8.150332507990152,157.27163922097054,8.59877634048462,920000
922.756716966629,-0.0637063,284.7820830181666,0.2643439769744873,8.23749303817749,8.125e-05,3.1511216163635254,100,4.848966360092163,92,0.09514045715332031,143.45087664897673,179.2923378416133,6.770570423043229,157.06050491033682,8.597808361053467,930000
931.4430725574493,-0.05095455,284.64935490946135,0.29222607612609863,8.277100086212158,-0.011999121,3.1667020320892334,100,4.867429733276367,93,0.10136795043945312,135.19653474257112,180.28463369746123,8.23523079210395,157.00320538702144,8.670953512191772,940000
939.9835584163666,-0.0139534,283.420889098436,0.2523171901702881,8.203769445419312,0.0016229248,3.1298935413360596,100,4.833765268325806,94,0.06835412979125977,137.80606429360736,182.0845813535492,8.51899662899031,156.38910699184166,8.524655818939209,950000
948.5003659725189,-0.01555581,284.4759620909144,0.264301061630249,8.164647579193115,-0.011033374,3.144371747970581,100,4.786666631698608,95,0.07039999961853027,133.49614445887377,182.66805834162417,7.499301053026765,156.98816655341113,8.49959683418274,960000
957.0135886669159,-0.0066501345,283.7714896112981,0.2775874137878418,8.179530620574951,0.0014786011,3.1370937824249268,100,4.800098896026611,96,0.0391848087310791,123.64682207961596,178.98588896339947,8.500910867220881,156.68887125691631,8.49655532836914,970000
965.5806658267975,-0.009134546,287.17383219326973,0.25026845932006836,8.232020854949951,0.015609058,3.1651716232299805,100,4.829581022262573,97,0.06779336929321289,109.6502854667245,183.51937511462725,10.227220048697538,158.06153165958816,8.55031704902649,980000
974.1816251277924,-0.019432714,284.297910782999,0.2648193836212158,8.245474815368652,0.0002820801,3.188394546508789,100,4.820543527603149,98,0.07325506210327148,122.80071117004248,182.66392796359844,8.478263122297736,157.02531895286745,8.583786487579346,990000
982.7740018367767,-0.023502942,285.12765287284896,0.27178025245666504,8.257033824920654,-0.0076700198,3.159308433532715,100,4.8378942012786865,99,0.047589778900146484,113.39686824691512,184.66503914461518,11.112286474678411,157.35342695694845,8.576629400253296,1000000
991.2435209751129,-0.004271469,286.9040817126624,0.24286365509033203,8.13349986076355,7.9292295e-05,3.155334711074829,100,4.741343975067139,100,0.0754404067993164,136.80354281242984,183.8911936023037,8.827398497597544,158.0980819309209,8.452066659927368,1010000
999.7381269931793,-0.0029680976,278.2198690176306,0.2680175304412842,8.169703483581543,0.0012013946,3.1645665168762207,100,4.768243789672852,101,0.039147138595581055,104.71782517421073,181.7176159520049,12.096213727604749,154.33302329717364,8.477121591567993,1020000
1008.4750883579254,0.011267529,286.399846933337,0.32135844230651855,8.322883605957031,0.0152500365,3.172793388366699,100,4.903670072555542,102,0.0745394229888916,116.60057070246364,184.36024115653316,11.5640139862429,157.9340383688065,8.719683647155762,1030000
1017.0604927539825,-0.041428223,285.637232922855,0.2781088352203369,8.24884557723999,-0.027332373,3.1837105751037598,100,4.826037168502808,103,0.04039907455444336,93.4108322098361,185.31600013862408,13.326223475878102,157.59108278197508,8.5676748752594,1040000
1025.5288145542145,0.0036033408,284.9500349987924,0.2665379047393799,8.127682447433472,0.009800056,3.170175790786743,100,4.712550401687622,104,0.05668997764587402,126.30968256266434,183.1034137352049,10.655898425367438,157.11282338041252,8.451302528381348,1050000
1034.0569126605988,-0.03083454,281.90482099515634,0.2667124271392822,8.196295738220215,-0.021145612,3.1535980701446533,100,4.8113486766815186,105,0.045946598052978516,96.53761278367705,180.16565261564935,13.878915945659541,155.84450097343301,8.509207963943481,1060000
1042.5925977230072,-0.007395508,285.3214409557706,0.26328587532043457,8.198404788970947,-0.0020566161,3.154613971710205,100,4.807735919952393,106,0.05621600151062012,97.00187962735336,182.89092422212238,13.557025502349209,157.44793686810237,8.518314361572266,1070000
1051.2440707683563,-0.017800774,286.23014796680235,0.25022339820861816,8.314608335494995,-0.007530606,3.1671876907348633,100,4.90668797492981,107,0.06948018074035645,122.69777089050136,182.60826500417477,10.394776619836673,157.85655632974,8.63454556465149,1080000
1059.6425611972809,-0.020415127,281.50099097234596,0.2722024917602539,8.053067922592163,-0.011019709,3.127006769180298,100,4.691772699356079,108,0.057726383209228516,107.27404711807627,183.01870307710337,12.717590387849429,155.6516731557739,8.383271932601929,1090000
1068.154290676117,-0.010920166,286.9782640401368,0.25780463218688965,8.191750526428223,-0.0020743043,3.143275260925293,100,4.806388854980469,109,0.04369497299194336,123.83465844106134,182.04097696593917,9.017409680381157,158.27818433271486,8.49354100227356,1100000
1076.6196846961975,0.0058338623,284.7047163196887,0.2598896026611328,8.135016202926636,0.011554541,3.179666042327881,100,4.717060565948486,110,0.05194377899169922,93.17046571128785,180.03245515587724,11.97377797210891,157.2911668400365,8.447356700897217,1110000
1085.1696219444275,-0.0124961,290.3775964126631,0.2700316905975342,8.220622777938843,-0.0046195555,3.189946413040161,100,4.790966510772705,111,0.041547298431396484,144.44570849825658,184.69158546023436,9.053687121354391,159.67497156346315,8.532448053359985,1120000
1093.6683385372162,0.0011564209,290.600519308106,0.2654752731323242,8.174060344696045,0.014096509,3.1517844200134277,100,4.788367986679077,112,0.04122591018676758,140.0922986102996,183.22858409675922,10.218079276209851,159.77728122341546,8.481155157089233,1130000
1102.4532833099365,0.0037466309,288.0829695753941,0.393812894821167,8.328304290771484,0.0062182313,3.213674306869507,100,4.875441074371338,113,0.04334592819213867,133.1129241250052,185.206775776826,9.457268018744461,158.7471082602917,8.765851259231567,1140000
