LossAfter,train-NumTrajs,n_timesteps,train-MinReturn,train-PolicyExecTime,train-AverageDiscountedReturn,Time,Time-Optimization,Time-Sampling,train-AverageReturn,ItrTime,Itr,LossBefore,train-EnvExecTime,train-MaxReturn,Time-SampleProc,train-StdReturn
-8.422554,100,440000,-125.12090567130008,50.95735263824463,-101.48805380423859,2715.1747431755066,1.9148120880126953,55.27168893814087,-58.338249452508116,57.20713400840759,43,-0.0025424561,3.8813700675964355,-19.423369964380996,0.02003312110900879,14.337646794870503
-9.088508,100,450000,-122.93510677797056,52.096919298172,-102.63274955305222,2773.8364112377167,2.0567660331726074,56.5633008480072,-59.25043376768312,58.64083409309387,44,0.0071878782,4.005756378173828,-24.071528407383376,0.020331144332885742,15.471434239344003
-13.316095,100,460000,-135.25900892534878,53.17215538024902,-102.6708111303636,2834.276568174362,2.898033857345581,57.49880790710449,-58.38350479612356,60.41732406616211,45,0.008025683,3.8873581886291504,-27.87214548538864,0.01970696449279785,19.62146180635733
-60.5492,100,470000,-155.28531965427382,61.281543254852295,-111.90790691939375,2902.213846206665,2.1255998611450195,65.75409412384033,-64.38532380481696,67.91515898704529,46,-0.026219781,3.9690423011779785,-28.917399834016287,0.03359675407409668,21.0966125038949
-230.79614,100,480000,-95.25576078119059,53.17210531234741,-106.20681335380979,2961.6827521324158,1.9675068855285645,57.44281792640686,-63.05500878282097,59.43722081184387,47,-0.015247583,3.8234293460845947,-21.399030263097234,0.025454998016357422,13.53455047283196
-62.076694,100,490000,-132.97972619493706,53.36806273460388,-85.31501434620627,3021.3423941135406,2.0666937828063965,57.546879053115845,-48.054731141587624,59.63747191429138,48,-0.0028364502,3.741563320159912,60.3824908042802,0.02238917350769043,26.417727889642507
-3.5398211,100,500000,-63.51468400086536,52.99302840232849,-2.8147545206668463,3080.664885997772,2.05308198928833,57.22439408302307,-6.331133087287927,59.298887968063354,49,-0.0010032227,3.792367935180664,67.40221611321746,0.01995706558227539,30.064411900582936
-0.052042577,100,510000,-59.39928582392672,52.95833778381348,50.29094153487317,3141.0053412914276,3.046006202697754,57.2385368347168,22.01101065463296,60.31728172302246,50,-0.026831659,3.8435630798339844,53.962571592919076,0.031210899353027344,23.913448711824486
0.5437555,100,520000,-51.63438014038718,53.26730132102966,62.87489912127817,3200.5975222587585,1.963763952255249,57.581806898117065,28.231476428482537,59.566665172576904,51,0.0033087647,3.877079486846924,51.30397976648599,0.01966094970703125,20.78300797447883
0.045831274,100,530000,-24.7893243835992,53.84412598609924,69.46288514524736,3260.824886083603,2.0697662830352783,58.11309003829956,31.969960344315773,60.205156087875366,52,0.0014454102,3.834364891052246,56.38291239699863,0.020839929580688477,18.313914557058368
-0.026014423,100,540000,-35.010391345873735,56.87588429450989,73.97517162436951,3324.1679182052612,2.0855700969696045,61.2151141166687,34.54098646207211,63.322020053863525,53,-0.008045387,3.8972926139831543,55.86949891725092,0.020203113555908203,17.283281565205243
-0.004339865,100,550000,-67.34885006799864,49.401846170425415,73.0729953870673,3380.0646121501923,2.1016807556152344,53.75023007392883,33.32149233908916,55.87326192855835,54,0.005917737,3.9096362590789795,55.59361350270057,0.02058696746826172,19.487705670547403
0.0079514645,100,560000,-24.797448781535024,44.95639395713806,67.97711990961766,3431.408228158951,2.093811273574829,49.20643591880798,29.8181430920162,51.32258915901184,55,0.016186329,3.816312313079834,57.884674424572054,0.021687030792236328,18.30135072347084
-0.029200781,100,570000,-43.896651853697186,44.246357440948486,70.34235472381887,3481.970555305481,2.000364065170288,48.513346910476685,31.443658040206007,50.540761947631836,56,-0.015249047,3.830780506134033,52.910858188191206,0.025607824325561523,19.940829631211706
0.011247266,100,580000,-44.0644452344513,41.029165267944336,70.74810314362992,3529.062826156616,1.7960190773010254,45.23232293128967,31.890467859610272,47.04928374290466,57,0.019804254,3.775535821914673,59.41940434053903,0.02041912078857422,19.53958799330814
-0.010802716,100,590000,-49.18319055880152,41.13226532936096,69.86597809237708,3576.425512313843,1.9644179344177246,45.35574293136597,31.874049821568644,47.34098482131958,58,-0.002587262,3.7959516048431396,67.57601909653701,0.020359039306640625,22.049335729626844
0.00943551,100,600000,-23.693444493337953,40.97518253326416,71.49393721768746,3623.6651573181152,2.0033419132232666,45.19494700431824,32.69078798170822,47.21861290931702,59,0.024074685,3.7893412113189697,62.84156853275413,0.019845962524414062,18.14690077853187
0.0030074036,100,610000,-33.48107224775781,40.56720328330994,69.13950266548464,3670.5361630916595,1.9617290496826172,44.86758208274841,30.889240267361366,46.84918403625488,60,0.0062812315,3.8722646236419678,57.47448158557209,0.019469738006591797,19.588298746447176
