train-PolicyExecTime,train-EnvExecTime,Itr,train-MaxReturn,Time-Optimization,Time-SampleProc,train-StdReturn,Time-Sampling,ItrTime,LossBefore,n_timesteps,train-AverageDiscountedReturn,Time,LossAfter,train-MinReturn,train-NumTrajs,train-AverageReturn
4.87970757484436,2.6552674770355225,152,159.308964064943,0.20758366584777832,0.06725478172302246,41.25194278992871,7.789856433868408,8.0649254322052,-3.6621095e-08,1530000,141.26954977696346,1223.4133865833282,-0.02430925,-25.071928397640164,100,70.13392466425391
4.888360500335693,2.6387524604797363,153,180.15766849679588,0.22374677658081055,0.042650461196899414,44.78784776615625,7.779727935791016,8.04635739326477,-2.1362304e-08,1540000,130.85129295140823,1231.4737286567688,-0.021382703,-53.13700118969251,100,64.19858404739202
4.881584167480469,2.635807752609253,154,196.47717155344796,0.22255516052246094,0.04366159439086914,43.565116693079005,7.771192312240601,8.03762936592102,-7.629395e-09,1550000,148.01519533634502,1239.5253567695618,-0.0300353,-25.898618154659058,100,75.64558188943543
4.850857257843018,2.6360418796539307,155,168.03361640210696,0.22288894653320312,0.043378353118896484,44.292228622033974,7.739441394805908,8.005920886993408,2.9182434e-08,1560000,136.78593369226152,1247.5457394123077,-0.030450528,-52.134307220037584,100,69.57001226235433
4.8352134227752686,2.621994972229004,156,160.58690040790054,0.22739958763122559,0.033969879150390625,40.42035054848001,7.709376335144043,7.970995664596558,-7.629395e-09,1570000,145.48992324001279,1255.5308051109314,-0.021540942,-33.65015481821178,100,73.108081871761
4.832869291305542,2.639669418334961,157,161.01371302861182,0.2384946346282959,0.04723191261291504,41.88281972459055,7.729235649108887,8.015229225158691,-1.525879e-08,1580000,141.03307619454574,1263.5603053569794,-0.042791687,-37.21278271477403,100,71.46482111075159
4.913762331008911,2.659475326538086,158,179.03310510846347,0.2185828685760498,0.04776310920715332,41.99033779287309,7.825840473175049,8.092413425445557,6.1035155e-09,1590000,128.04305432585105,1271.6670837402344,-0.024353344,-26.218042544348883,100,64.99869793018323
4.8891260623931885,2.650002956390381,159,157.26879954376625,0.21550798416137695,0.05414175987243652,43.10589310166565,7.790098190307617,8.059975862503052,1.6784668e-08,1600000,115.4484347560495,1279.7412617206573,-0.048550665,-44.471844348637866,100,57.68978263427565
4.859606027603149,2.6537787914276123,160,192.25727090866968,0.2004528045654297,0.08269119262695312,50.992477872714666,7.763530731201172,8.046897888183594,-3.051758e-08,1610000,123.72687817901962,1287.8031182289124,-0.030523717,-74.23893837226014,100,61.38056957958338
4.8246684074401855,2.612710952758789,161,232.4057342390669,0.2159423828125,0.04323291778564453,51.295916323162444,7.686861515045166,7.946257591247559,4.577637e-09,1620000,118.36317869898895,1295.7627506256104,-0.03041437,-91.62459693286557,100,61.53834987549399
4.884518623352051,2.641793966293335,162,176.4919433042526,0.22097492218017578,0.041357994079589844,37.17407368993833,7.7792463302612305,8.04179048538208,-1.0681152e-08,1630000,152.7768391760041,1303.8186354637146,-0.050822914,-26.989973049526505,100,75.14055615924691
4.921210050582886,2.6478569507598877,163,162.08002842328068,0.2150259017944336,0.037778615951538086,39.1065338251935,7.820790767669678,8.073803663253784,1.8310548e-08,1640000,154.7186251433376,1311.9061105251312,-0.04699857,-25.37106927306407,100,76.85635399930504
4.863618612289429,2.6418979167938232,164,175.10693527566747,0.22006535530090332,0.04770827293395996,38.0933245481511,7.757478475570679,8.02548098564148,-1.0681152e-08,1650000,147.97636021793323,1319.94522356987,-0.017651286,-17.834782177210354,100,72.93755040143493
4.880333185195923,2.6408274173736572,165,186.51350496419272,0.22447800636291504,0.04440569877624512,38.70188095147716,7.776348829269409,8.045461177825928,-6.1035155e-09,1660000,149.71705299346945,1328.005164384842,-0.040596522,-19.488145877921504,100,73.68501409621925
4.836977005004883,2.6174700260162354,166,168.26059461962467,0.21317791938781738,0.07703614234924316,36.62183962931213,7.7098469734191895,8.000273704528809,-7.629395e-09,1670000,141.77229525066386,1336.0219056606293,-0.033046417,-13.68047978340558,100,68.38217382449271
4.880141496658325,2.639241933822632,167,175.32547642069065,0.21747636795043945,0.04520153999328613,40.7098406469284,7.772390842437744,8.035295724868774,-1.2207031e-08,1680000,140.11948256326093,1344.0734026432037,-0.03331118,-23.67983929409914,100,70.78372028823058
