train-StdReturn,Time-SampleProc,train-MaxReturn,ItrTime,LossBefore,LossAfter,train-AverageReturn,Itr,Time,Time-Optimization,n_timesteps,train-NumTrajs,train-PolicyExecTime,train-AverageDiscountedReturn,Time-Sampling,train-MinReturn,train-EnvExecTime
3.170567631628467,0.10686850547790527,14.29664891292198,14.842379570007324,0.029139582,0.026653614,8.123419481030906,44,721.104133605957,0.5120668411254883,450000,100,11.217731952667236,18.836416392904706,14.223211765289307,-3.518553312988238,2.7428064346313477
3.2839093195533082,0.14442181587219238,14.125152587158675,16.190970182418823,0.035165865,0.034539763,8.090537896532352,45,737.3184623718262,0.5238666534423828,460000,100,12.338805675506592,18.39229935172683,15.52245545387268,-0.18442627682426282,2.9005579948425293
3.0310390809451433,0.10697412490844727,14.223087472653114,15.567896842956543,0.0372048,0.035267454,9.038445510611377,46,752.9205508232117,0.4733455181121826,470000,100,11.962024927139282,20.992829120883513,14.987343311309814,-2.9400181500699363,2.7413113117218018
3.2882391884192423,0.12628507614135742,15.831791376185016,15.756317853927612,0.030618152,0.027395386,8.994824533863955,47,768.7095909118652,0.5979812145233154,480000,100,11.760340690612793,20.34610548498905,15.031293869018555,0.3716417722057023,2.9449093341827393
3.87201383778521,0.1644573211669922,16.169536977146407,16.9643874168396,0.046222933,0.043533117,8.186096481243114,48,785.6926548480988,0.5512304306030273,490000,100,13.080524444580078,18.726116850525333,16.2484712600708,-1.8826524739353512,2.8942525386810303
3.22996723208112,0.18056964874267578,15.738518664242648,16.94059181213379,0.043403886,0.042577073,8.791236708162383,49,802.6547863483429,0.5314803123474121,500000,100,12.842074394226074,20.12506114976206,16.228282928466797,-2.7984850848884935,3.1089015007019043
2.869315653051098,0.10530304908752441,15.013766118846762,13.476989030838013,0.031879522,0.029620655,9.118656184599025,50,816.1518793106079,0.7308859825134277,510000,100,9.65565538406372,20.922668729479213,12.608564615249634,1.1036257524178803,2.679410219192505
3.9086285257172344,0.12355303764343262,16.57032245952804,14.530976057052612,0.05179873,0.048423387,7.862820467993507,51,830.709424495697,0.4507884979248047,520000,100,10.752406358718872,17.696133177420062,13.955631017684937,-0.7528696082749924,2.936152696609497
3.7939122993247567,0.15637445449829102,16.237521544834397,16.708479404449463,0.025269506,0.020453442,8.747491232796051,52,847.4482598304749,0.5900466442108154,530000,100,12.838629722595215,20.1573585723557,15.961825132369995,-1.6474140268612156,2.848252534866333
2.9083643996596886,0.10455894470214844,14.221078635625084,16.60302972793579,0.037777882,0.032631684,9.233791299178899,53,864.0765545368195,0.5646214485168457,540000,100,12.714603185653687,21.007384660096765,15.93187165260315,0.4783124254515364,2.927163600921631
2.676049271753318,0.11424541473388672,14.63983636901496,16.63438868522644,0.04415039,0.04457508,9.24759242314222,54,880.729706287384,0.5255351066589355,550000,100,12.773778915405273,21.645332066708182,15.994366884231567,2.3921305033503932,2.919576644897461
3.347065683758909,0.05053591728210449,15.376105790477437,16.702698469161987,0.03659701,0.0345963,8.69000938865899,55,897.4587624073029,0.5437848567962646,560000,100,12.881293535232544,20.095852486634154,16.10814881324768,-0.9444911029107697,2.9059665203094482
2.6205403386949206,0.28972339630126953,14.206471144443556,14.539254426956177,0.048780914,0.04708305,9.319841624761374,56,912.0196070671082,0.7277934551239014,570000,100,10.451596021652222,21.468873603617713,13.520844459533691,1.213934629221996,2.8086838722229004
3.00561265406245,0.18729138374328613,15.623986768110175,14.508842945098877,0.036026254,0.03514688,8.66236492951687,57,926.5652043819427,0.7819669246673584,580000,100,10.498325109481812,19.836638623607005,13.539319515228271,0.40769644273443695,2.7682228088378906
2.7366022944226103,0.117767333984375,14.83725967965771,15.483288049697876,0.036123183,0.033409346,9.52060581165139,58,942.0711705684662,0.5514028072357178,590000,100,11.433174848556519,22.223233745651445,14.813879251480103,1.2382449564902407,3.0651590824127197
2.932776002391642,0.11464071273803711,15.517530372924707,15.821707963943481,0.03066828,0.026971713,10.001574657169053,59,957.9157047271729,0.6137938499450684,600000,100,11.948482513427734,23.0978942906029,15.093048572540283,-0.5423396499502788,2.8399925231933594
2.3796185984873364,0.12474322319030762,15.63223540060019,16.56068205833435,0.05512421,0.055179853,10.2361934672551,60,974.5121927261353,0.5109617710113525,610000,100,12.720306873321533,23.698257600065176,15.924739599227905,3.934785676033801,2.880002975463867
2.978025888392779,0.15064477920532227,14.880955183474665,17.023071765899658,0.037546437,0.033166233,9.552716437974963,61,991.5729932785034,0.6976938247680664,620000,100,13.040283679962158,21.784668157120674,16.17307138442993,0.7952618498962702,2.862581253051758
2.7322744882789958,0.13660883903503418,15.173502875196558,14.54561996459961,0.033317517,0.030700967,9.477690213151064,62,1006.1384031772614,0.5244719982147217,630000,100,10.80183219909668,22.173456568822687,13.884299993515015,-1.091586528567288,2.7856101989746094
2.876547874315606,0.13174653053283691,15.72386812078032,15.559390783309937,0.02531387,0.022900173,9.742196648181555,63,1021.7242238521576,0.5186517238616943,640000,100,11.750376462936401,22.842185462987405,14.907996892929077,0.010789983576245304,2.895143747329712
2.445470262487578,0.10334968566894531,16.4590276039794,16.552417516708374,0.047716945,0.045642287,10.28408290279625,64,1038.3056828975677,0.6104750633239746,650000,100,12.375040054321289,23.77335346571243,15.838195562362671,4.923701964780893,3.1843605041503906
2.7931078733969104,0.11763954162597656,16.99693703173909,15.509442567825317,0.035621885,0.03178273,9.207340085371966,65,1053.8366305828094,0.6386768817901611,660000,100,11.739670753479004,20.703437147670037,14.752882719039917,3.00169155031566,2.753622055053711
2.8464683227841934,0.09279608726501465,15.110414223800417,17.797919750213623,0.04417923,0.04460866,10.141776104909331,66,1071.6581246852875,0.5741100311279297,670000,100,13.97139835357666,23.11818496516959,17.13077473640442,-3.0795889862458035,2.8805556297302246
2.621353903131859,0.1333603858947754,16.557980592479474,15.959181308746338,0.046247188,0.042539436,10.191338469347476,67,1087.6362445354462,0.5872218608856201,680000,100,12.018236875534058,23.51290068457881,15.236932277679443,3.7514080617396695,2.925703287124634
2.3550854912601595,0.06900453567504883,16.502460210186033,14.526752948760986,0.04641107,0.042997435,10.410102247128753,68,1102.2786600589752,0.529576301574707,690000,100,10.87176513671875,24.227947412844017,13.92734169960022,4.643526367369857,2.783337116241455
2.679892597588867,0.15379071235656738,17.180846087250814,15.182393074035645,0.04490097,0.042400166,11.127477693756532,69,1117.4824211597443,0.5379602909088135,700000,100,11.291828393936157,25.798770807078878,14.490392923355103,2.709560353200613,2.871145486831665
2.4195805462825,0.16465425491333008,16.45375459725645,17.494550704956055,0.06255647,0.06027304,11.004819233166902,70,1135.002962589264,0.48255443572998047,710000,100,13.601746559143066,25.32471137144025,16.847105264663696,4.99712067554309,2.9810822010040283
2.281790301225512,0.12125778198242188,17.366657772536243,15.261909008026123,0.05544624,0.05360069,11.54378068965991,71,1150.2914786338806,0.6614696979522705,720000,100,11.40683102607727,26.692204902967724,14.478219747543335,4.6134623737669616,2.79878830909729
2.238905442168742,0.11915707588195801,17.007144170390728,16.046360731124878,0.054719422,0.05386242,11.293908663523604,72,1166.3717484474182,0.5231809616088867,730000,100,12.188703060150146,26.167456218776998,15.399091482162476,2.5211274033759343,2.912619113922119
2.582280935437278,0.12210536003112793,19.505491245958392,16.059051752090454,0.05717479,0.055694688,11.694823900553185,73,1182.4512536525726,0.5646283626556396,740000,100,12.189995765686035,27.14060428288472,15.370447158813477,6.689448632539564,2.894775629043579
2.839581080249517,0.10015010833740234,16.11387166275314,14.42893671989441,0.031243509,0.02571702,10.820294834043533,74,1196.9016983509064,0.5287485122680664,750000,100,10.766242027282715,24.641093134708644,13.79981803894043,2.73832346784049,2.775580883026123
2.6426979221469877,0.10617923736572266,16.400778367089735,16.66829752922058,0.0319864,0.031029614,11.623315568252128,75,1213.5987086296082,0.599494218826294,760000,100,12.690680503845215,26.923202102453438,15.962398529052734,4.692498077811013,2.961277484893799
2.7818675848137433,0.13065838813781738,16.84543578444676,15.924652338027954,0.04648855,0.04253211,11.950658638815629,76,1229.5532729625702,0.5470507144927979,770000,100,12.064670324325562,27.592711656985383,15.246720314025879,1.5235825440617794,2.9172098636627197
2.8021483192514323,0.10417318344116211,17.223246202012977,16.188112497329712,0.03340647,0.030183423,11.837215783078925,77,1245.7576234340668,0.5216047763824463,780000,100,12.245428800582886,27.347859686244348,15.562101125717163,1.9100831301562773,3.0224008560180664
2.461408202245287,0.1164858341217041,16.800974115102704,14.281970739364624,0.0453215,0.043916542,12.006822928832221,78,1260.0670042037964,0.5302588939666748,790000,100,10.620745658874512,28.042754985128223,13.62967300415039,5.52032404436481,2.7592990398406982
2.6589990838936286,0.13085603713989258,16.549867981778114,16.898926734924316,0.025202224,0.023331985,12.039327400308165,79,1276.988644361496,0.5655813217163086,800000,100,12.821326732635498,27.808834338968005,16.201715230941772,4.162287916493868,3.094336986541748
3.053065517410712,0.20299029350280762,18.700271674325187,15.441278219223022,0.040423494,0.036803328,12.102350061743236,80,1292.4540588855743,0.7736279964447021,810000,100,11.298773527145386,27.930146884594564,14.464384078979492,2.0503243614919224,2.878314256668091
2.9120891482352325,0.10973668098449707,18.882460620309793,16.356236457824707,0.031322673,0.026872369,11.515215670397742,81,1564.7521901130676,0.48868274688720703,820000,100,12.497592449188232,26.6161810099095,15.752262353897095,3.220727678165326,2.9767544269561768
2.222451801605588,0.13666415214538574,17.643156767749332,16.48759365081787,0.040495493,0.040239003,12.35328498259222,82,1581.2584834098816,0.5253369808197021,830000,100,12.520592212677002,28.70152652226691,15.82517695426941,5.97611493595675,2.9964065551757812
2.46479568837061,0.0931096076965332,17.70077101279549,14.231085777282715,0.024256514,0.021393476,12.409718173412832,83,1595.5233912467957,0.6348340511322021,840000,100,10.417827844619751,28.562338886276436,13.500731945037842,5.238971970926399,2.8110008239746094
3.1189471106236186,0.10979390144348145,18.155559125845613,18.04317283630371,0.023460358,0.017489107,12.092403824149732,84,1613.5879547595978,0.4834465980529785,850000,100,13.958522319793701,28.416131042296815,17.44513726234436,1.4701213157634925,3.164522647857666
2.943626988632553,0.13280963897705078,18.362819487157527,16.091359615325928,0.019481732,0.015343744,12.580895425394887,85,1629.731496334076,0.565565824508667,860000,100,12.107300758361816,29.19839608434817,15.392630577087402,0.7952399432543433,2.945723056793213
2.7120735883438503,0.12036442756652832,19.65278409096204,16.954755783081055,0.030246869,0.027907012,12.42874849805809,86,1646.7222945690155,0.5538411140441895,870000,100,12.926652669906616,29.02329363322456,16.276980876922607,1.6046152982777122,3.043766498565674
2.9877429585737127,0.12532997131347656,20.252016699536625,15.90687370300293,0.038879894,0.03384976,11.876249987124362,87,1662.651834487915,0.5590245723724365,880000,100,12.137543439865112,27.820475949502228,15.222029685974121,3.1533314356071003,2.8027992248535156
2.524382202191358,0.11939549446105957,21.59231214837058,17.002108573913574,0.034680072,0.034617,13.145347657650694,88,1679.67307472229,0.5289163589477539,890000,100,13.02914309501648,30.369499731375576,16.326422929763794,6.548837024607575,3.0040464401245117
2.7663680145212326,0.16804885864257812,17.99887524673773,16.92220401763916,0.028417185,0.022405399,11.897735919509563,89,1696.6167039871216,0.511315107345581,900000,100,12.91327953338623,26.714380848924872,16.239065647125244,4.293397898662205,3.0310287475585938
2.223392150688025,0.09467577934265137,18.787219625389767,16.012726306915283,0.029371502,0.030144129,13.985560448666044,90,1712.6606359481812,0.5490994453430176,910000,100,12.179506540298462,32.67125035105134,15.366112470626831,8.09127441000069,2.888608932495117
2.1856947103734004,0.14578652381896973,18.897613017182312,17.34639549255371,0.03103661,0.031095963,13.953390166593497,91,1730.0270483493805,0.6557719707489014,920000,100,13.168713331222534,32.92779912747037,16.542888641357422,8.660113747008777,3.060947895050049
2.424638451480147,0.1521916389465332,18.010337044188617,12.72468900680542,0.025600366,0.018171143,12.700934251770468,92,1742.7864274978638,0.5080685615539551,930000,100,9.165847301483154,29.04769787388013,12.06383466720581,5.965658954977201,2.6452419757843018
2.547033532505333,0.11312675476074219,19.429402994570342,15.196318864822388,0.041238572,0.039344843,13.185347357446158,93,1758.0329201221466,0.5123565196990967,940000,100,11.41672420501709,31.321850891718423,14.57027292251587,6.27089149673866,2.866605043411255
2.8777414949489075,0.1417243480682373,18.33306947597135,14.086867809295654,0.019168029,0.013327522,13.597998538247609,94,1772.143090248108,0.4213109016418457,950000,100,10.34152102470398,32.589503254563326,13.51921820640564,0.658612790773065,2.8938043117523193
2.29995417956187,0.19040155410766602,19.39832296174952,18.221477031707764,0.021255976,0.018844862,14.295536512237373,95,1790.3934133052826,0.5155799388885498,960000,100,14.170036554336548,33.45817305595792,17.49365735054016,8.100505380057315,3.02663516998291
2.436524651497829,0.16335296630859375,19.599332846688107,15.688184976577759,0.018664185,0.017394636,14.339798387783764,96,1806.1072413921356,0.5128726959228516,970000,100,11.923168182373047,33.76945834578116,15.00959825515747,6.194723267902502,2.8057265281677246
2.1928375532827915,0.16652536392211914,19.112309590401242,19.41828989982605,0.03756431,0.035976663,14.974105431237426,97,1825.546962738037,0.5207748413085938,980000,100,15.166363000869751,35.515307220795464,18.73068618774414,8.652905923658375,3.163881540298462
2.461264559022294,0.12026572227478027,19.96912398605162,14.87696099281311,0.023546923,0.02060423,14.892322545664513,98,1840.4428124427795,0.531613826751709,990000,100,11.110974311828613,35.35746524998815,14.221147775650024,8.039142345772852,2.811206579208374
2.6415551899182956,0.1196601390838623,19.396278930054965,15.808311939239502,0.029368084,0.023451293,13.820278197481562,99,1856.2970995903015,0.5662872791290283,1000000,100,11.981641292572021,32.04902072030626,15.117615461349487,5.804074552400042,2.8707404136657715
2.3390585987677674,0.08987855911254883,20.423139904058512,15.672671556472778,0.032386847,0.028074307,14.404828546899427,100,1872.004259109497,0.574683666229248,1010000,100,11.788377523422241,34.176334353877735,15.007617950439453,7.964630438114713,2.9448373317718506
2.499671100348931,0.1354966163635254,19.244289043487854,18.574476718902588,0.02040064,0.014041953,14.231613877384849,101,1890.6223330497742,0.5681302547454834,1020000,100,14.549429178237915,33.33847288169775,17.86895203590393,8.05738877851135,3.002007246017456
2.641762442944415,0.12019705772399902,20.55783219764818,14.445027112960815,0.029815467,0.028916083,14.908861128189347,102,1905.0971374511719,0.48006319999694824,1030000,100,10.439531564712524,35.440898559401354,13.842550277709961,6.140595437452451,3.1056835651397705
2.5400875478263134,0.10799217224121094,20.462487246446475,16.990511894226074,0.028368298,0.027415192,15.179931072012984,103,1922.1219568252563,0.5376052856445312,1040000,100,12.973078727722168,35.97056321805583,16.344595193862915,6.612967484834025,3.062523603439331
2.253980736718354,0.15524053573608398,19.654926061841916,15.416495561599731,0.030721178,0.027373638,14.673079785582772,104,1937.5757067203522,0.5201506614685059,1050000,100,11.430457353591919,34.36505645452489,14.739141941070557,9.047616749913177,3.0413269996643066
2.8083054352502557,0.11114120483398438,20.521514631186424,16.60262441635132,0.024809547,0.02220837,14.776001001976576,105,1954.2066142559052,0.5257754325866699,1060000,100,12.671093940734863,35.20038861601377,15.962620496749878,5.893025781514233,2.952331304550171
2.7249740785613694,0.13049769401550293,21.805118116252718,17.433897256851196,0.032118447,0.031067237,14.882047959958923,106,1971.6645257472992,0.4981358051300049,1070000,100,13.65639853477478,35.57176954266807,16.80073356628418,6.202298192540271,2.842459201812744
2.078627319094603,0.15341711044311523,21.271878631464183,17.33427858352661,0.0417813,0.04015936,15.49474959962653,107,1989.031898021698,0.6070611476898193,1080000,100,13.32135534286499,37.03382629259754,16.57168936729431,10.650224263552422,2.946613073348999
2.359968563622052,0.19352006912231445,20.79161417143246,16.794838905334473,0.033964135,0.033440053,15.060221644566663,108,2005.8481121063232,0.583906888961792,1090000,100,12.88331127166748,36.00106705357998,16.017022609710693,8.801701874728908,2.8287789821624756
2.4065392216133956,0.09187746047973633,20.4207707490959,13.651690483093262,0.028094001,0.025820062,15.148395205812175,109,2019.5442171096802,0.5783355236053467,1100000,100,9.938887119293213,35.64243715590491,12.961833715438843,9.305426066440011,2.769106864929199
2.539456561640314,0.11337614059448242,19.61926219129911,14.988502264022827,0.019073395,0.015873842,14.59446970236491,110,2034.5651416778564,0.5434441566467285,1110000,100,11.134413719177246,34.570143389213655,14.32864761352539,3.4488543123628963,2.922945499420166
2.2890178736514306,0.13733720779418945,19.771168571994213,16.03625202178955,0.026886225,0.02606344,15.27016389731595,111,2050.6280360221863,0.5089585781097412,1120000,100,12.148011445999146,36.05336635404341,15.388386726379395,9.938933698045988,2.9034416675567627
2.171609498401719,0.1303408145904541,20.33803214868899,18.73335099220276,0.03424706,0.032658275,15.384608010418535,112,2069.3955540657043,0.4867267608642578,1130000,100,14.70374083518982,36.27752563683126,18.115705251693726,9.327215329108363,3.0933001041412354
2.414816640015838,0.1056663990020752,20.543657868215348,15.030901193618774,0.021026282,0.021091515,15.856755131608718,113,2084.4619266986847,0.6315188407897949,1140000,100,11.12581491470337,37.87131017673067,14.275644063949585,8.08240902369417,2.8515398502349854
