LossAfter,train-EnvExecTime,Time-Sampling,train-PolicyExecTime,train-AverageDiscountedReturn,Itr,train-MaxReturn,n_timesteps,train-StdReturn,train-MinReturn,train-NumTrajs,Time-Optimization,Time,LossBefore,Time-SampleProc,train-AverageReturn,ItrTime
-0.12351418,3.8202450275421143,28.59749484062195,24.340049982070923,27.268770322513923,15,36.59793996340938,160000,18.707102863691794,-67.9147257846558,100,1.8727030754089355,666.7489140033722,-0.014113867,0.0198824405670166,8.512120161112861,30.49139714241028
-0.096430466,3.6308445930480957,28.25254774093628,24.20385217666626,6.1011722072150345,16,30.905846442272225,170000,20.99313450870807,-66.31497334337739,100,1.9234790802001953,696.9682257175446,0.0010248047,0.02076578140258789,-2.167060105247064,30.197453022003174
-0.10603442,3.685615301132202,27.798436880111694,23.685829877853394,-5.606837676682235,17,35.597403946448175,180000,21.853839870573324,-52.42072874310212,100,1.892676830291748,726.7021520137787,-0.012974438,0.01954507827758789,-6.824806596079259,29.71198797225952
-0.10497665,3.6845595836639404,27.579240083694458,23.47218346595764,30.30512193501985,18,48.25202472709247,190000,21.06013158148778,-57.59363779777202,100,1.904973030090332,756.2366080284119,-0.0038146607,0.019953012466430664,11.351409313027137,29.505607843399048
-0.38686365,3.779439687728882,27.63236927986145,23.426629066467285,39.07327944471369,19,54.28826727903613,200000,20.484838580980476,-46.06507409659808,100,1.8601727485656738,785.7761957645416,-0.022096137,0.020339012145996094,16.353261270765387,29.514477968215942
-0.50373214,3.7128994464874268,29.41300678253174,25.260206699371338,40.576916112868076,20,62.94257945982283,210000,23.023497769572163,-42.686296009799634,100,1.801231861114502,817.0337958335876,-0.02061504,0.019108057022094727,17.602658710162167,31.234697818756104
-0.2231073,3.626628875732422,26.270181894302368,22.245821237564087,18.746658663913696,21,76.9921528741175,220000,26.604263029805125,-107.38916722913346,100,1.816810131072998,845.1661429405212,-0.005408618,0.019604921340942383,6.711653257545283,28.108168125152588
-0.34092247,3.5798332691192627,26.47965908050537,22.458361625671387,24.940371876123756,22,55.795323197341816,230000,20.959753947735166,-50.58190619394516,100,1.7348980903625488,873.4286847114563,0.0019527497,0.024379968643188477,10.950069576830362,28.240405082702637
-0.3691332,3.386223554611206,25.340158939361572,21.377556800842285,36.402832094431794,23,46.497783431477835,240000,14.070517839447984,-41.21366056816806,100,1.6972639560699463,900.5080647468567,-0.0055028074,0.01902937889099121,17.27897589090928,27.057822942733765
-1.6480193,3.4073667526245117,26.085019826889038,22.27149248123169,48.33329436628085,24,44.44875211243669,250000,13.146907223442058,-30.032936702119713,100,1.7394092082977295,928.374655008316,0.0428608,0.01930999755859375,21.248999756454797,27.845126152038574
-0.89601946,3.406712293624878,26.102993965148926,22.29843235015869,5.415758061451595,25,53.00731458095287,260000,22.65424402628475,-53.13327091754444,100,1.6286849975585938,956.1514868736267,0.023446973,0.022316932678222656,-0.6090875055435429,27.75524401664734
-0.24636924,3.4365732669830322,26.23169994354248,22.39993453025818,-34.08065739272781,26,69.00109470166268,270000,31.15536993196764,-82.71039214733837,100,1.7324368953704834,984.157693862915,0.034784324,0.018858671188354492,-17.86677808561584,27.984440088272095
-0.21864775,3.3972012996673584,25.358397245407104,21.56837224960327,-23.856366224500047,27,71.48349777396493,280000,32.47648991743496,-152.48499361768384,100,1.5936050415039062,1011.1499848365784,0.008400855,0.01755499839782715,-10.769610619174218,26.970866918563843
-0.27947173,3.4281742572784424,25.586206912994385,21.768668174743652,-42.51194313709785,28,78.40135463365691,290000,35.61357132572038,-138.07695707391048,100,1.7280991077423096,1038.5088558197021,0.02352417,0.018857955932617188,-20.2932809703417,27.334466695785522
-0.46580255,3.435906171798706,25.192909002304077,21.35723567008972,-29.456965964417535,29,61.254505482619486,300000,30.1392759411758,-93.77061124173709,100,1.676584243774414,1065.4204177856445,0.0072763306,0.019179105758666992,-12.938568951586749,26.889081716537476
-0.4586373,3.467604637145996,25.924946069717407,22.06371307373047,-26.399947151741387,30,61.88402419211161,310000,29.48986670575944,-114.52746056201075,100,1.4966998100280762,1092.8831198215485,-0.01457118,0.019218921661376953,-11.085514486735788,27.44222402572632
-0.656276,3.470188617706299,25.98563814163208,22.120988845825195,-41.668213205027534,31,50.69040519921935,320000,33.187429315003506,-98.06067280502461,100,1.690168857574463,1120.6022307872772,0.022163099,0.019826889038085938,-20.753670005638302,27.697144746780396
-0.45420372,3.498833417892456,25.699133157730103,21.80418610572815,-36.76091939919095,32,75.71544611070115,330000,33.35108526525926,-137.31765750621213,100,1.4715769290924072,1147.813287973404,-0.0057110107,0.018354177474975586,-17.28682894554373,27.190386056900024
-0.47137925,3.506929874420166,26.246193170547485,22.339090824127197,-57.46116670538488,33,48.074041349544956,340000,40.00342374921553,-226.0808908327418,100,1.6938879489898682,1175.7971997261047,0.005529639,0.021258831024169922,-29.655514338246185,27.962690114974976
-0.25029838,3.527467727661133,25.076735973358154,21.158162117004395,-54.76472252661451,34,103.60336172195039,350000,41.64752085506758,-138.6634213475051,100,1.7402589321136475,1202.6982259750366,0.032473534,0.06295919418334961,-29.13356099881634,26.880324125289917
-0.3064608,3.4398632049560547,25.795311212539673,21.963932514190674,-60.27493791733521,35,79.44615372113822,360000,43.33688175287742,-182.671143507982,100,1.7168021202087402,1230.2525398731232,-0.011486182,0.01932382583618164,-33.286719127942874,27.532811164855957
-0.12363108,3.4501776695251465,26.139231204986572,22.295814752578735,-53.200819639651456,36,70.98917728638867,370000,38.35210231783734,-163.86360617359605,100,1.4658758640289307,1257.8998527526855,0.03590652,0.01949906349182129,-26.69995769690347,27.625903844833374
-0.13021377,3.4655582904815674,26.12005305290222,22.26189947128296,-31.354925745723367,37,101.97401714700607,380000,43.951411547479765,-122.10271760378012,100,1.726478099822998,1285.788661956787,0.002094922,0.019431114196777344,-13.997730382666095,27.867249727249146
-0.30726737,3.4924607276916504,25.69436001777649,21.807183265686035,-33.34024295858951,38,99.36747915511786,390000,44.007891715286036,-160.72989271343334,100,1.4873058795928955,1313.0105817317963,0.003939136,0.019887924194335938,-18.53562415873358,27.20192790031433
-0.6435083,3.420370578765869,26.28601598739624,22.461661100387573,-58.13403434862008,39,95.68950269857925,400000,50.99061509050812,-195.30976773042832,100,1.7139861583709717,1341.0497977733612,0.0007594238,0.018825769424438477,-32.979350696137615,28.020092010498047
-1.3587124,3.5479836463928223,25.702632904052734,21.746459007263184,-65.72524355615595,40,126.0366377070931,410000,52.53663906625984,-193.1371705406926,100,1.7254531383514404,1368.5201659202576,0.028853051,0.020239830017089844,-37.871137726783594,27.448715925216675
-0.9872744,3.519104242324829,25.740822076797485,21.756321668624878,-51.91534146147926,41,60.24049939773584,420000,38.11698571214181,-110.681309556591,100,1.801323652267456,1396.1028349399567,0.00746698,0.01989293098449707,-25.17961373400564,27.563687086105347
-3.8475187,3.4978859424591064,26.14409327507019,22.25232696533203,-72.01022770525101,42,66.92831332992417,430000,41.55013703247688,-134.1287010007031,100,1.7614052295684814,1424.0529117584229,-0.005865881,0.02036118507385254,-35.970613387320874,27.927282094955444
-5.8697014,3.5581746101379395,26.112590074539185,22.153482913970947,-62.90313900332519,43,80.92416246581008,440000,41.513143864120124,-149.80889662751792,100,1.7799859046936035,1451.987479686737,-0.023068506,0.01920795440673828,-31.478134473247206,27.913212060928345
-6.978622,3.780876636505127,26.83949613571167,22.66441774368286,-51.7984680574126,44,82.43568770596734,450000,37.65694880627862,-105.12025282084765,100,1.73223876953125,1480.601539850235,-0.009769775,0.01867198944091797,-26.330369936004168,28.592073917388916
-9.267242,4.335562705993652,30.508223056793213,25.709867477416992,-101.36077211557685,45,47.86934235064043,460000,10.718925440596367,-62.05592858839889,100,1.5806288719177246,1512.7467279434204,-0.003264502,0.03285503387451172,-58.34844057982402,32.12304902076721
-2.2197487,3.980884313583374,28.178466796875,23.792563676834106,-103.28985385485133,46,-57.52306933203286,470000,0.8936328284864854,-62.06616230326371,100,1.7590439319610596,1542.7325420379639,0.017265106,0.021080970764160156,-59.47170707319335,29.958962202072144
-0.75247663,3.887296199798584,26.632725954055786,22.29485535621643,-103.31205490609084,47,-57.07325681472631,480000,0.9794214097572596,-62.388419396463576,100,1.7696208953857422,1571.1729288101196,-0.014507268,0.019188880920410156,-59.4947773921006,28.42186403274536
-0.2555061,4.031188011169434,27.56107807159424,23.12868571281433,-103.07241815704009,48,-56.34435467576699,490000,0.921119024785286,-62.64395562728157,100,1.4718351364135742,1600.2481768131256,0.0061393846,0.019639015197753906,-59.2653627986041,29.05393123626709
-0.07321206,3.8680193424224854,26.03769302368164,21.774528741836548,-103.43079213046815,49,-57.506226550337445,500000,0.9312716660556761,-62.087718323116164,100,1.7009601593017578,1628.0501997470856,0.0073496713,0.01928114891052246,-59.6073064125625,27.782302856445312
-0.024336902,3.9134440422058105,26.637540102005005,22.322833776474,-103.21781635551352,50,-57.20222391016734,510000,0.9902092569975117,-62.35607346931819,100,1.7449450492858887,1656.4726977348328,-0.0010776146,0.018911123275756836,-59.40267828638844,28.40195894241333
-0.05283496,3.892507791519165,26.233798027038574,21.94270944595337,-103.44288765156965,51,-57.87996901785008,520000,0.9781395892080874,-62.913984982920745,100,1.7171640396118164,1684.4634997844696,0.004879225,0.01879715919494629,-59.62046086937806,27.970317840576172
-0.061928358,3.9213926792144775,28.90368413925171,24.579906702041626,-103.43421869658494,52,-57.463643845310216,530000,0.8496370619428992,-62.263684294824245,100,1.7171425819396973,1715.1429607868195,-0.047594026,0.028399229049682617,-59.61134211383667,30.65902805328369
-0.0051868986,4.160315752029419,28.18590497970581,23.610016107559204,-103.35822483964205,53,-57.11520805869574,540000,0.8821765323944865,-61.464678082726614,100,1.5147550106048584,1744.8896310329437,-0.006965113,0.02413177490234375,-59.53427010098302,29.725356101989746
-0.014388481,3.9439709186553955,27.19174885749817,22.81405234336853,-103.35070692314721,54,-56.82531561498007,550000,1.0678320955555198,-63.20297708225499,100,1.7483279705047607,1773.8713176250458,-0.004269343,0.020411968231201172,-59.52913819591453,28.961870908737183
-0.010218812,3.8928890228271484,25.83707022666931,21.534493446350098,-103.19657446738677,55,-57.40458348061677,560000,0.8385173938259602,-61.64310041388068,100,1.7276759147644043,1801.4780459403992,0.0030087493,0.01944708824157715,-59.38546715727099,27.584567070007324
-0.035286937,4.016754150390625,26.332542896270752,21.914069652557373,-103.36125320470508,56,-57.465227601238524,570000,0.8966543152913707,-61.83754962741196,100,1.753211259841919,1829.602473974228,-0.010082808,0.0162351131439209,-59.541321137146404,28.103450059890747
-0.013159088,3.864839553833008,25.85426092147827,21.58925437927246,-103.30006084532889,57,-57.691606281367186,580000,1.003467995930342,-63.42279097059086,100,2.835218906402588,1858.3748478889465,0.006665892,0.060827016830444336,-59.48166683738292,28.750924825668335
0.020268902,4.022119045257568,29.057020902633667,24.618919849395752,-103.18769666288165,58,-57.60997354762727,590000,0.7193391238712172,-60.963969221303266,100,1.6945610046386719,1889.1794168949127,0.03542931,0.01982879638671875,-59.37643457460854,30.7729070186615
-0.046324093,4.056742429733276,28.035916805267334,23.567721605300903,-103.23945593389334,59,-57.80593255588218,600000,0.7745380164678946,-61.69056827392413,100,1.6915791034698486,1918.9513039588928,-0.017873194,0.019343137741088867,-59.42553350797088,29.749449968338013
-0.02897132,3.899742364883423,26.021798133850098,21.72072124481201,-103.23564285737622,60,-57.47436992853831,610000,0.9420191184548493,-62.933738260237384,100,1.5177252292633057,1946.5328159332275,-0.018093778,0.0207059383392334,-59.42176680302924,27.56065797805786
-0.06520027,3.9047296047210693,26.141804933547974,21.83816695213318,-103.32873262576075,61,-57.38599983770596,620000,0.9053374678765681,-61.3640722400447,100,1.74595308303833,1974.462308883667,-0.044449672,0.02086186408996582,-59.51127426935878,27.908971071243286
0.0012445557,4.007807016372681,26.055973052978516,21.646178483963013,-103.14938621334692,62,-57.039794324026154,630000,0.9828913264757305,-62.93325308447632,100,2.264986991882324,2002.8230369091034,0.00887575,0.01915431022644043,-59.340701294043846,28.340461015701294
0.004950771,4.029218912124634,27.175286054611206,22.74301505088806,-103.40533113127631,63,-57.305164365137614,640000,1.0036930814563727,-62.410663133533255,100,1.7121729850769043,2031.751182794571,0.021496948,0.019368886947631836,-59.58179352397204,28.907176971435547
0.0064249896,3.944474697113037,26.599508047103882,22.25150990486145,-103.26993743018335,64,-57.411790096802946,650000,0.9044405448581815,-62.07198942999653,100,1.6854259967803955,2060.0778498649597,0.01909991,0.02005600929260254,-59.45686213407467,28.30638885498047
-0.00868821,4.060433387756348,26.79080891609192,22.321083784103394,-103.22121201039167,65,-57.33931748704738,660000,0.9133461992018859,-62.101700627245606,100,1.6561341285705566,2088.56515789032,0.0022759421,0.018820762634277344,-59.41076009435474,28.46637487411499
-0.006782477,3.918057918548584,26.1529757976532,21.773026943206787,-103.29705608407572,66,-57.09360839956395,670000,0.9030076854053466,-61.913462769272066,100,1.822624921798706,2116.5813829898834,-0.0016758606,0.019131898880004883,-59.479333816561955,27.995129108428955
-0.029370606,4.029218912124634,26.042255878448486,21.60182809829712,-103.28492781868552,67,-57.717585493535914,680000,0.9036694961141515,-62.79730125549044,100,1.452672004699707,2144.117376089096,-0.0081217345,0.01987290382385254,-59.46778954131436,27.515228033065796
-0.011488157,4.008016586303711,27.12863802909851,22.710233449935913,-103.36591555000984,68,-57.61952889084458,690000,0.8523590832982864,-61.590977825701735,100,1.8843860626220703,2173.173045873642,-0.0028258516,0.020901918411254883,-59.54565507906016,29.03528094291687
-0.009215615,4.004133939743042,26.4543240070343,21.99668550491333,-103.40026217392926,69,-57.324145970442665,700000,0.9558928760219118,-62.87798281679576,100,1.516183853149414,2201.185168981552,0.010469786,0.019460201263427734,-59.57928130614556,27.991366147994995
0.0035678544,3.9534671306610107,25.745697259902954,21.39481806755066,-103.31369237416676,70,-57.463235905125494,710000,0.8495888652167517,-61.49834727046797,100,1.7471117973327637,2228.721634864807,0.0032494736,0.01916217803955078,-59.49566043622612,27.515827894210815
0.008271837,3.948469400405884,26.200139045715332,21.85096764564514,-103.17748863216637,71,-57.247389081257204,720000,0.9139409482443371,-62.27432305782614,100,1.7860610485076904,2256.7500727176666,0.017087279,0.019850969314575195,-59.36720322323324,28.00734806060791
-0.028645996,3.9263968467712402,25.61786985397339,21.28266930580139,-103.20011650909291,72,-57.14049370193535,730000,0.9040174411564393,-61.527188829432426,100,1.6668610572814941,2284.1018209457397,-0.019362757,0.035246849060058594,-59.38903740043857,27.328931093215942
-0.022561857,3.892204761505127,25.84953284263611,21.55064058303833,-103.30487206959053,73,-56.88358289382581,740000,0.9639348149457143,-62.438234496055564,100,2.0162808895111084,2312.008626937866,-0.009902448,0.01876997947692871,-59.48835174134986,27.885972023010254
-0.008617511,3.9153575897216797,26.072943210601807,21.744778633117676,-103.42338409981572,74,-57.317806380126235,750000,0.8273278078187956,-61.97921214663401,100,1.457900047302246,2339.5811789035797,-0.0044071395,0.01874995231628418,-59.60009891746049,27.551114082336426
-0.028329382,4.145712614059448,27.007200002670288,22.43252992630005,-103.24432847424012,75,-57.739712630585345,760000,0.8050077716245337,-61.29574788457938,100,1.476736068725586,2368.1117136478424,-0.020875724,0.025872230529785156,-59.431279158544946,28.51138687133789
-0.017596891,4.022964000701904,25.99492573738098,21.56242084503174,-103.16138991294721,76,-56.53865592363251,770000,0.971329545996427,-62.42229599674187,100,1.7381267547607422,2395.886319875717,-0.00036047897,0.019835948944091797,-59.35378475459505,27.753334045410156
0.0060030897,3.877229690551758,25.2811598777771,20.999696254730225,-103.24387424304028,77,-56.919230572819785,780000,1.0867052070567431,-62.933307083788094,100,1.631781816482544,2422.839703798294,0.0026981796,0.019176959991455078,-59.43057079407664,26.93252396583557
-0.028465325,3.9523003101348877,25.947849988937378,21.601897954940796,-103.13808906739114,78,-56.46025784763103,790000,0.8993677103662636,-61.92967094863378,100,1.7281410694122314,2450.555766105652,-0.0145282885,0.019282102584838867,-59.33066780075364,27.69567084312439
-0.026630785,3.9345755577087402,25.673933029174805,21.314833879470825,-103.24016386125612,79,-57.10185290293871,800000,0.8543857520691087,-62.28363795950882,100,1.7462489604949951,2478.016523838043,-0.028923178,0.01905202865600586,-59.42643459738556,27.43959879875183
-0.007099585,4.005249500274658,27.290183067321777,22.834007024765015,-103.40086227328345,80,-57.27413468937808,810000,0.9085791125985003,-62.14365967091961,100,2.1457479000091553,2507.4915928840637,0.00023476638,0.01767587661743164,-59.577960824027244,29.454874992370605
-0.021084249,4.036784648895264,25.595076084136963,21.14924383163452,-103.22693686483281,81,-57.088133966186014,820000,0.83487826686726,-61.62365445596143,100,1.7035117149353027,2534.8309948444366,-0.0065017412,0.018838882446289062,-59.417375902156536,27.31782817840576
0.0057308227,4.022269010543823,25.757462978363037,21.321884870529175,-103.3129056681021,82,-57.11973159647688,830000,0.9572936602137839,-62.02229373360355,100,1.6884779930114746,2562.3174810409546,0.008052428,0.019287586212158203,-59.49779250279316,27.465641975402832
0.014783249,3.9741032123565674,25.378982305526733,20.998813152313232,-103.27026502971653,83,-56.84658693545863,840000,1.058455741367999,-63.19246797202779,100,1.7069191932678223,2589.4438400268555,0.015989209,0.019141197204589844,-59.454302749617916,27.105417013168335
-0.023120249,3.9659509658813477,25.96416735649109,21.576636791229248,-103.27100164643043,84,-57.161983029703535,850000,0.9456934128674708,-62.303095915685724,100,1.7220308780670166,2617.180219888687,-0.01876446,0.028818845748901367,-59.45453980663719,27.715879201889038
0.0044119903,3.988799571990967,25.73369073867798,21.33271551132202,-103.23261857597717,85,-57.48387096420745,860000,0.8921867017436046,-61.982842592198445,100,2.112123966217041,2645.0686359405518,0.017078228,0.018969058990478516,-59.42197803441809,27.865152835845947
0.007608913,3.974138021469116,26.35111665725708,21.973461389541626,-103.1103660313521,86,-57.38708802149944,870000,0.8862297260317487,-62.0793190288103,100,1.6706140041351318,2673.128718852997,0.01655962,0.019104957580566406,-59.30409347422737,28.042268753051758
-0.022178587,3.9719483852386475,25.187772750854492,20.80655574798584,-103.07263684290454,87,-56.030715236105614,880000,1.0206891666088906,-62.24328311743724,100,1.6024136543273926,2699.960001707077,-0.011773925,0.01937103271484375,-59.26740235650116,26.810352087020874
-0.028102139,3.9244279861450195,25.162169933319092,20.83853578567505,-103.1563725659749,88,-56.88936947432312,890000,0.8614471182637318,-61.214050161127744,100,1.503843069076538,2726.6658837795258,-0.025915606,0.01929497718811035,-59.34772885129253,26.68566918373108
-0.0063766823,3.93385648727417,25.687336921691895,21.343353271484375,-103.22444418540975,89,-56.82710259272495,900000,0.852224591496627,-61.13509431241663,100,1.6889369487762451,2754.081095933914,0.0063173263,0.0193328857421875,-59.40905282035376,27.39613103866577
-0.014594455,3.984456777572632,25.687463760375977,21.292139053344727,-103.19979331731794,90,-56.95137987305364,910000,0.8685641550231612,-62.03743146533882,100,1.6658270359039307,2781.4741067886353,0.0049131317,0.01888275146484375,-59.38797967498127,27.372550010681152
-0.03639464,3.912480115890503,25.274453163146973,20.958504915237427,-103.152549283868,91,-57.32513067756527,920000,0.9445697949868833,-62.88754961694242,100,1.5909919738769531,2808.376580953598,-0.024686232,0.01859116554260254,-59.34542064639776,26.884357213974
-0.05358202,4.130153656005859,25.11462903022766,20.532243490219116,-103.26230715845391,92,-57.78089939250131,930000,0.826818319662983,-61.20512509610443,100,1.7158100605010986,2835.244211912155,-0.031634796,0.018700122833251953,-59.44954505219053,26.84948182106018
-0.035300292,3.959970712661743,24.843779802322388,20.47895860671997,-103.04758157280354,93,-57.79651824391803,940000,0.8220821140180418,-61.889263766531805,100,1.6962029933929443,2861.8247559070587,-0.019801095,0.019285917282104492,-59.243937826765105,26.55972909927368
0.033048652,4.220984220504761,25.05035710334778,20.418471097946167,-103.29892721161895,94,-57.21137605148099,950000,1.0211022760969066,-62.407100137584344,100,1.658560037612915,2888.57337975502,0.03887705,0.01889181137084961,-59.48389825610704,26.728236198425293
0.0015091118,3.9262332916259766,24.972924947738647,20.645835876464844,-103.1588510351673,95,-57.59680925768203,960000,0.8822973490459081,-62.20921800271232,100,1.80489182472229,2915.393047809601,0.009989155,0.02026987075805664,-59.34937313570522,26.798479795455933
-0.030158006,3.954906702041626,24.911223888397217,20.551652193069458,-103.38044129275686,96,-57.311018804244206,970000,1.0095408172994653,-61.82323470057834,100,1.6495890617370605,2941.9943470954895,-0.005043668,0.018944978713989258,-59.55984265014386,26.581167936325073
-0.014558233,4.194023370742798,26.68946385383606,22.09006690979004,-103.20682396477831,97,-57.61839817883292,980000,0.8451659333296201,-61.95050012883094,100,1.638524055480957,2970.3605678081512,-0.006893196,0.015812158584594727,-59.393769326314995,28.345282793045044
-0.0033791808,3.965298891067505,24.63151717185974,20.262691497802734,-103.25495435273673,98,-57.85062287876677,990000,0.818133083407918,-61.84233807632468,100,1.6797897815704346,2996.7130937576294,0.0065994,0.019771814346313477,-59.43927320383445,26.331480026245117
-0.019866783,3.947125196456909,24.8683500289917,20.51832342147827,-103.261516936041,99,-57.287866241945544,1000000,0.7892985932294501,-61.47209478135269,100,1.6335868835449219,3023.2542338371277,-0.008961462,0.0192868709564209,-59.44961362704599,26.521626234054565
-0.047459625,3.9089527130126953,27.976304054260254,23.664291620254517,-103.09844282344106,100,-57.40252065158738,1010000,0.9209114060716893,-63.13818531064885,100,1.491131067276001,3052.778350830078,-0.018407091,0.019784927368164062,-59.2906368433789,29.503240823745728
-0.013843025,4.142201662063599,24.874017000198364,20.328211545944214,-103.06550436908198,101,-57.70846477750197,1020000,0.8022769482254517,-61.138367702321254,100,1.463252305984497,3079.1556508541107,0.0047783614,0.018930912017822266,-59.2638514640206,26.35660696029663
-0.03706898,4.0262439250946045,25.215556144714355,20.7840678691864,-103.23179074650272,102,-57.49706452293063,1030000,0.8538468058548397,-62.31604578643714,100,1.4534692764282227,3105.8649899959564,-0.02996319,0.018578052520751953,-59.420880000646704,26.688232898712158
-0.017983805,3.924722671508789,24.41251516342163,20.086705446243286,-103.2535820433558,103,-57.19240114880751,1040000,0.9313810054452848,-61.966847420311474,100,1.4614739418029785,3131.9723620414734,-0.007693229,0.2020711898803711,-59.43977589812504,26.07643699645996
-0.004787335,3.9449706077575684,24.38504195213318,20.036828756332397,-103.29685921817152,104,-57.236410128815564,1050000,0.9416958325963668,-62.01791140828259,100,1.7800159454345703,3158.1919350624084,0.016505042,0.030505895614624023,-59.47940977248871,26.198262691497803
-0.023839643,4.06741189956665,26.172123908996582,21.68522357940674,-103.16227813448023,105,-57.679984917713874,1060000,0.9238344761077274,-62.580140312739694,100,1.7039999961853027,3186.112259864807,-0.013898523,0.018921852111816406,-59.35387647902214,27.896461963653564
-0.013010407,4.013269901275635,26.18680500984192,21.764689683914185,-103.11597405299901,106,-57.675775346800094,1070000,0.7604165201502857,-61.168590328528055,100,1.7070741653442383,3214.06437087059,0.015467768,0.01945185661315918,-59.30781521019509,27.93010711669922
-0.057495464,3.9277758598327637,25.464273929595947,21.13345456123352,-103.48535155191661,107,-58.075712455507606,1080000,0.8612871084981272,-62.971284156234944,100,2.087810754776001,3241.6637959480286,-0.048740998,0.024407148361206055,-59.65925333464521,27.578025102615356
-0.020929515,3.8779141902923584,24.733547925949097,20.45046091079712,-103.30484963398528,108,-57.60369912448437,1090000,0.859138490726444,-61.69594532239928,100,1.6378211975097656,3268.075439929962,-0.0017794083,0.01879405975341797,-59.48933295646199,26.39057683944702
-0.0034463669,3.9459497928619385,25.40281391143799,21.04848289489746,-103.28972272319555,109,-57.466602585935725,1100000,0.9525295258814853,-61.95773663102219,100,1.487037181854248,3295.005515098572,0.015861638,0.01906585693359375,-59.47148337974902,26.909283876419067
-0.05278985,3.9034478664398193,24.672007083892822,20.37006378173828,-103.21203085245952,110,-57.07824840824462,1110000,0.9330582822629206,-62.28200955648454,100,1.5781748294830322,3321.2978188991547,-0.039258644,0.019594907760620117,-59.39966185601605,26.27132797241211
