train-PolicyExecTime,n_timesteps,train-NumTrajs,Time-Sampling,Time,train-EnvExecTime,train-AverageReturn,train-StdReturn,LossBefore,train-MinReturn,Time-Optimization,LossAfter,Time-SampleProc,ItrTime,Itr,train-AverageDiscountedReturn,train-MaxReturn
89.67683911323547,370000,100,94.06663084030151,4046.432981967926,3.97135853767395,26.84365198826887,1.9059103989375925,-0.016713645,16.999029787465357,2.1056911945343018,-0.3943376,0.021005868911743164,96.19381785392761,36,36.463091904081764,30.198400174463057
119.62231540679932,380000,100,124.03796410560608,4173.342119216919,3.98993182182312,26.675434039230232,2.2640873668678676,-0.0054876204,16.99306612572131,2.831947088241577,-0.41955236,0.01634693145751953,126.88768696784973,37,36.368657458459026,29.527486860411823
91.21231126785278,390000,100,95.54901504516602,4271.206117153168,3.9180846214294434,27.0231484874045,1.4615164328660233,-6.0142516e-05,21.190462045135344,2.2720789909362793,-0.41368786,0.02083873748779297,97.84246706962585,38,36.568949263087745,30.824007742718706
88.52816200256348,400000,100,92.9137351512909,4366.586650133133,3.957278251647949,26.799259375673063,1.6692481144797027,0.011723132,19.66645920505945,2.4208362102508545,-0.44617304,0.0243072509765625,95.35995697975159,39,36.47803374807071,30.765041287675107
87.58577561378479,410000,100,91.93544006347656,4460.775386095047,3.9275364875793457,26.291737061349462,3.3783124761841887,-0.0027379836,4.588156791413286,2.211652994155884,-0.47776905,0.019715070724487305,94.16749024391174,40,35.84670860375072,29.858636432141484
88.36856412887573,420000,100,92.85584115982056,4555.77641916275,3.9426169395446777,26.43423295577017,3.5040967814784056,0.004756381,3.484473269757687,2.1039390563964844,-0.5242332,0.019724130630493164,94.98026180267334,41,36.14645956507341,30.804883702298877
89.27959132194519,430000,100,93.59764099121094,4651.813690185547,3.900822401046753,26.07982774556667,3.5508176729117817,0.0033242225,7.678411716726961,2.392910957336426,-0.59239465,0.024626970291137695,96.01629996299744,42,35.857700818275454,29.876745721953927
88.26376128196716,440000,100,92.62550687789917,4746.6499083042145,3.944406509399414,26.063083867075616,3.743884782229352,0.009579929,6.650070016182786,2.1724722385406494,-0.6285344,0.02039504051208496,94.8188087940216,43,35.540802286739364,29.787036525179015
87.21181797981262,450000,100,91.5165491104126,4840.487935304642,3.8841075897216797,26.0752342871917,4.092920346059641,0.01765634,0.8604835109392307,2.2776830196380615,-0.66575146,0.018412113189697266,93.81749367713928,44,35.367923016945284,30.542381900375176
90.75524520874023,460000,100,95.05457186698914,4937.983064174652,3.883521556854248,25.929462783618202,4.2140373740124675,0.019477863,1.7839377886868364,2.395941972732544,-0.63930076,0.019485950469970703,97.47136092185974,45,35.33749014247161,29.598676200282213
88.59789252281189,470000,100,92.87448787689209,5033.0673043727875,3.8597500324249268,25.534333160852984,4.051396519645394,0.001098201,1.361059107280431,2.167987108230591,-0.73976976,0.01924896240234375,95.0632700920105,46,34.968415815373554,30.312456923643023
88.17981839179993,480000,100,92.49512982368469,5127.7264523506165,3.8990838527679443,25.37878296711118,5.632725036576767,-0.013632751,-6.240953806939485,2.122617721557617,-0.77265626,0.019384145736694336,94.63858699798584,47,35.05684891685155,29.983216458163827
87.91622996330261,490000,100,92.33342695236206,5222.348844051361,4.0055201053619385,25.498541976329967,5.413899763220686,0.009413272,-0.4569083739779365,2.245771884918213,-0.7388374,0.019715070724487305,94.6004729270935,48,34.790337559863126,31.55570940789502
89.5065188407898,500000,100,93.76436305046082,5318.338216304779,3.8417811393737793,24.323637187556304,6.27035531084386,-0.0065295105,-7.028827797943788,2.1806039810180664,-0.75481194,0.02030324935913086,95.96716785430908,49,33.707563443002115,30.215019546249824
87.20841431617737,510000,100,91.47544693946838,5412.0954332351685,3.847254991531372,23.854228519648046,7.347177274457826,-0.018587697,-5.687296399839684,2.239827871322632,-0.7158162,0.019301176071166992,93.73601531982422,50,32.65816035607612,30.247075064656396
87.84136319160461,520000,100,92.14338040351868,5506.501159191132,3.8831284046173096,23.423391137377536,6.899550200912608,-0.0076273438,-3.035997816648076,2.2196969985961914,-0.746385,0.019562959671020508,94.38420009613037,51,32.57091635470887,30.122739049040735
89.7547698020935,530000,100,94.0224597454071,5602.612569093704,3.8533387184143066,22.889418464691417,7.992307792678853,0.0030493927,-7.379525057642633,2.0446667671203613,-0.6746575,0.019079923629760742,96.0893120765686,52,31.782731972185108,30.14382835072141
90.7692985534668,540000,100,95.0757429599762,5699.966425180435,3.886319875717163,22.43974159004107,8.104601891167414,0.0060769683,-2.0590988678507336,2.135637044906616,-0.60742307,0.02317214012145996,97.23606181144714,53,30.765324192436623,32.44667871797635
87.48627710342407,550000,100,91.75567817687988,5793.97970199585,3.857175350189209,21.242248748551038,8.749874311949174,-0.015645184,-5.29202734378675,2.214970827102661,-0.6053802,0.0195009708404541,93.99158596992493,54,29.077119897561104,32.23354765741108
89.58963656425476,560000,100,93.8244137763977,5890.174028158188,3.8197054862976074,18.492986637574806,11.14845899376264,0.019268233,-9.965273651054462,2.3287651538848877,-0.5235796,0.018536806106567383,96.17316603660583,55,24.71073950166526,33.71361588829218
88.83336591720581,570000,100,93.13008093833923,5985.547555208206,3.87549090385437,18.653675994524825,9.958736417121925,-0.0038493134,-6.288847826343979,2.200974941253662,-0.49682203,0.019425153732299805,95.35197472572327,56,24.870988100802066,31.690679639290764
88.8403103351593,580000,100,93.1975691318512,6081.018230199814,3.935547113418579,16.917483485640428,11.352901836323998,-0.0049605467,-7.790126123491991,2.225649118423462,-0.62738264,0.02356719970703125,95.44862580299377,57,22.29479766800929,31.888722292795
90.83360934257507,590000,100,95.24245190620422,6178.567587137222,3.9879140853881836,13.854844742076459,12.07843365480723,-0.018512005,-11.644867890075437,2.263787031173706,-1.4594821,0.01928114891052246,97.52693104743958,58,16.78315163564981,31.09482306930751
88.67031645774841,600000,100,92.9786810874939,6273.746037006378,3.8929708003997803,9.461504067561068,12.496645898950973,-0.008559686,-13.128076072913636,2.155280113220215,-5.8311453,0.022465944290161133,95.15711283683777,59,9.620379208357615,29.436884617530534
89.41229033470154,610000,100,93.8388319015503,6369.855181217194,4.0070106983184814,0.9398430751824529,8.36520758407156,0.025353638,-11.159128443267797,2.2288730144500732,-9.72169,0.01978015899658203,96.08893585205078,60,-4.228928797673189,29.68179479937749
88.76064038276672,620000,100,93.07641792297363,6465.149648189545,3.897324323654175,-4.03827982973677,5.279372296417533,-0.006820569,-17.163631365456364,2.1719110012054443,-24.681826,0.023768901824951172,95.27347421646118,61,-10.769016387255087,14.368069440386886
86.53983235359192,630000,100,90.89580631256104,6558.446280241013,3.942338705062866,-13.609014808665366,3.303720010445628,0.0011648193,-16.790862261866746,2.360692024230957,-34.22578,0.018791913986206055,93.27569818496704,62,-21.683221431293333,2.416079004160019
90.04195165634155,640000,100,94.40454888343811,6655.051075220108,3.945488929748535,-16.5834350394613,1.3158293296904582,0.0029945578,-19.436096871210925,2.1607017517089844,-41.210056,0.018579959869384766,96.58419299125671,63,-24.100197799594056,-12.480942493537556
91.74604988098145,650000,100,96.20528411865234,6753.471661090851,4.040915489196777,-13.509980457184675,2.19218647820027,-0.015961744,-17.70256649125128,2.173870801925659,-14.200834,0.018774032592773438,98.39927983283997,64,-20.700338002624452,-8.145410122882735
91.7293586730957,660000,100,95.96974396705627,6851.917792081833,3.823105573654175,-5.857696978666487,2.8231172736073264,-0.00050255127,-12.645721263879885,2.4322688579559326,-15.028797,0.020350933074951172,98.42393398284912,65,-17.531183820688177,0.8960853485536512
88.87038373947144,670000,100,92.9953989982605,6947.201661348343,3.7027926445007324,-2.3515347485754,2.046364516485151,-0.016669238,-13.70315073118722,2.241534948348999,1.6521926,0.019402027130126953,95.2614209651947,66,-2.6776586324537344,1.5303338891907172
89.50155806541443,680000,100,93.70548295974731,7043.039039373398,3.788663148880005,-3.9369490402324168,4.105564859749729,0.016310444,-15.812590052967844,2.0889508724212646,-2.5666795,0.020076990127563477,95.81591200828552,67,-4.996024123158363,0.9418065494753375
88.31323218345642,690000,100,92.55377793312073,7137.8318293094635,3.826385736465454,-11.253904390021212,4.204405034206935,0.016491735,-16.54687747641642,2.1889820098876953,0.020217307,0.027779102325439453,94.77192497253418,68,-19.673584061598905,-1.5644758718908118
93.35314154624939,700000,100,97.63162970542908,7237.72731423378,3.8579392433166504,-8.14571315915056,5.249493758669261,0.012648554,-16.231935778440082,2.2225899696350098,0.046345983,0.01946234703063965,99.87535190582275,69,-13.498448864151655,-0.22888877273827407
97.46223449707031,710000,100,101.88868308067322,7342.1583433151245,3.989384174346924,-10.356475280348057,4.233117866495496,0.012664946,-16.521721713678065,2.5011420249938965,-0.022786591,0.018725872039794922,104.40919899940491,70,-18.38760261425914,-0.8307222539015703
92.36074471473694,720000,100,96.62241387367249,7441.0237600803375,3.839582681655884,-11.403913875818763,3.8861443760190837,-0.002672888,-16.50744958234376,2.2021291255950928,-0.043532867,0.019054174423217773,98.84405088424683,71,-20.11839593913442,-1.675200475593607
