train-PolicyExecTime,train-StdReturn,Time,Time-SampleProc,train-AverageReturn,ItrTime,n_timesteps,train-MaxReturn,train-AverageDiscountedReturn,train-NumTrajs,LossBefore,LossAfter,Itr,Time-Sampling,Time-Optimization,train-MinReturn,train-EnvExecTime
4.897846937179565,36.019001575112355,8.115700483322144,0.04526662826538086,-28.51461237841233,8.115697383880615,10000,42.62457395599247,-50.963670093260674,100,-0.013680748,-0.578449,0,7.769182920455933,0.30077123641967773,-120.53881354598157,2.6281790733337402
4.888715028762817,35.523478764434074,16.232343196868896,0.09865140914916992,-19.870582783345164,8.096563577651978,20000,42.64496203180769,-32.53133067505061,100,-0.013133106,-0.2467156,1,7.802790641784668,0.19490742683410645,-126.84992980019557,2.6715872287750244
4.872508764266968,52.061960344372814,24.306408405303955,0.043097496032714844,2.411848299507558,8.060181617736816,30000,134.06758083818994,9.485600394071726,100,0.010515356,-0.21177846,2,7.80664587020874,0.21021175384521484,-170.46286302669313,2.688338041305542
4.879926681518555,43.3412085148119,32.41966223716736,0.07993602752685547,16.45298731471996,8.098878383636475,40000,111.72299343271058,34.55325307854604,100,0.014474756,-0.17836265,3,7.823042869567871,0.19567441940307617,-72.83714406856365,2.6951539516448975
4.846300840377808,42.12203813039033,40.49287009239197,0.04578661918640137,-6.57529749882558,8.058147192001343,50000,130.39512383550888,-13.94601627916038,100,0.0073760743,-0.13104434,4,7.776817321777344,0.23531770706176758,-104.62913420132335,2.67805814743042
4.9050188064575195,48.193424339301714,48.59884858131409,0.04762673377990723,-5.378930736615557,8.091964483261108,60000,101.47510383502701,-8.49624002062727,100,-0.0015262207,-0.15474756,5,7.834007978439331,0.21010088920593262,-141.73252383318933,2.680962562561035
4.832535743713379,46.284178820710615,56.62636208534241,0.04362821578979492,5.606880313347886,8.012661933898926,70000,121.77415069731275,12.695271975254116,100,-0.013700268,-0.2290064,6,7.760895490646362,0.20787978172302246,-86.50898111303117,2.6817352771759033
4.853400230407715,45.453338790865466,64.69242596626282,0.04284477233886719,19.822933041594087,8.04990839958191,80000,128.6719611335767,38.667815105849655,100,-0.0115104,-0.21135029,7,7.782236337661743,0.22459101676940918,-77.44931580297155,2.6816039085388184
4.849537134170532,48.363224658808996,72.73792362213135,0.040869951248168945,18.92142844593315,8.029675722122192,90000,141.44760395285167,40.79284690275926,100,0.010358194,-0.17945676,8,7.76041579246521,0.22812771797180176,-115.37542309967141,2.6659278869628906
4.840084552764893,37.30592554285815,80.7577543258667,0.043942928314208984,-4.976436553393911,8.005043268203735,100000,87.02642288765479,-3.03869157565129,100,-0.025454419,-0.41350272,9,7.735980033874512,0.22488760948181152,-111.81929501431956,2.6483662128448486
4.858498573303223,26.584173496083267,88.83654689788818,0.04441094398498535,-39.238789478934144,8.061993837356567,110000,9.454164116561039,-64.92995060331114,100,0.0083263675,-0.16089082,10,7.798861026763916,0.21849346160888672,-131.4227698982819,2.694155693054199
4.909674167633057,9.548263218575586,97.10610103607178,0.04602408409118652,-39.292206069363345,8.255733013153076,120000,-19.904131850057187,-64.02684589642277,100,0.0011507813,-0.09156587,11,7.98990797996521,0.21956205368041992,-82.31246421826825,2.828738212585449
4.858819007873535,10.433653128234198,105.27596282958984,0.04138326644897461,-28.05583930222003,8.154388904571533,130000,-7.849671224568575,-44.052011623911284,100,0.012765722,-0.3091585,12,7.885745286941528,0.22704458236694336,-70.94121046110271,2.7829275131225586
4.861651420593262,30.490411953985884,113.31217813491821,0.042693138122558594,-15.65959983950201,8.021714687347412,140000,53.23678530207212,-23.027709508986995,100,0.0020223388,-0.097253226,13,7.765409708023071,0.2133784294128418,-95.63256140045742,2.6564855575561523
4.856300115585327,29.910460301067214,121.35728073120117,0.03948354721069336,-31.97144162397806,8.030158758163452,150000,40.578653021129256,-55.04782057092058,100,0.008201649,-0.20891573,14,7.766113042831421,0.2243502140045166,-114.02601503624031,2.661647081375122
4.894150972366333,27.335473086946216,129.4555082321167,0.08192896842956543,-24.180737575653342,8.084078073501587,160000,49.41824011443564,-39.02199187287718,100,0.01641328,-0.249321,15,7.798321485519409,0.20362067222595215,-110.63430799981691,2.6594185829162598
4.9284751415252686,13.555071420938237,137.67277359962463,0.04387092590332031,37.829429772003834,8.203168630599976,170000,61.05730844573387,80.27153173949229,100,-0.011407587,-0.056272462,16,7.949004411697388,0.2100691795349121,-21.87611091612206,2.7696640491485596
4.884075880050659,10.71543994804155,145.85441064834595,0.043691158294677734,39.96486260154889,8.167659759521484,180000,57.70092423121124,83.37154337287555,100,-0.005436792,-0.063569605,17,7.906439304351807,0.2173004150390625,11.546444640409792,2.7723076343536377
4.858906030654907,12.024435059109015,154.00906944274902,0.07761931419372559,40.86116719268048,8.140596389770508,190000,58.90357404856369,84.35621267751011,100,-0.017338403,-0.08501706,18,7.860710859298706,0.2020127773284912,2.283262247330881,2.7524254322052
4.833960771560669,11.575232312211305,162.133957862854,0.08424925804138184,40.580315293284556,8.110928297042847,200000,57.64057425702841,84.17317277316481,100,-0.0012146973,-0.07443029,19,7.820800065994263,0.20565009117126465,1.9392310693574961,2.7421481609344482
4.869094371795654,10.052905650147196,170.27838277816772,0.08302021026611328,43.747756841065346,8.130179643630981,210000,59.00482242746263,87.69306613271522,100,-0.054128405,-0.07676805,20,7.849485635757446,0.19740557670593262,2.1318142765082446,2.734767436981201
