n_timesteps,Time,train-AverageDiscountedReturn,train-MaxReturn,LossBefore,Time-Sampling,train-StdReturn,ItrTime,Time-SampleProc,LossAfter,Itr,train-MinReturn,train-AverageReturn,train-NumTrajs,train-PolicyExecTime,Time-Optimization,train-EnvExecTime
570000,14108.827409029007,-288.0844248543525,-133.58168427498035,-0.00089927216,161.4231879711151,1.1664423683314102,165.21914982795715,0.028082847595214844,-1.085274,56,-139.49808065017655,-136.5977976688642,100,156.58298873901367,3.767103910446167,4.429473400115967
580000,14276.663441181183,-290.99827007818425,-134.17551866053867,-0.0044752373,164.5493791103363,1.9418875452021864,167.81420183181763,0.031137943267822266,-1.0927775,57,-146.67266757097258,-137.5750831061165,100,159.73736953735352,3.233116865158081,4.402878522872925
590000,14450.409180164337,-309.8767107883124,-134.73458981731892,-0.009079109,169.522362947464,3.8999699190167263,173.71427083015442,0.018379688262939453,-1.1521235,58,-150.52288572936408,-144.07924053805928,100,164.64821004867554,4.1719748973846436,4.473532199859619
600000,14627.530350923538,-287.47227530186854,-10.655911849005614,-0.0055096345,171.2229688167572,29.95080045112681,177.10083723068237,0.024536848068237305,-1.0583699,59,-165.01991078328547,-129.4012872712577,100,166.2655909061432,5.85182785987854,4.515929460525513
610000,14803.43296289444,192.37034455932672,116.11397481439737,0.0013005494,172.81204891204834,4.383337846956495,175.88083505630493,0.02024388313293457,-5.980261,60,96.0151071345582,106.71376366403055,100,167.6302671432495,3.046959161758423,4.756789445877075
620000,14977.506507873535,292.5889738706498,177.38716171012027,0.011155519,170.44252181053162,6.100693773623015,174.05360317230225,0.02215099334716797,-143.25601,61,148.41080888118154,162.0050809181058,100,165.42046332359314,3.5871970653533936,4.606372356414795
630000,15151.975536108017,351.21611593191557,194.3444798950091,-0.020306151,171.35809993743896,1.2399696184530125,174.44973301887512,0.023129940032958984,-219.3528,62,188.2449844066408,191.62327788519997,100,166.3676609992981,3.066411018371582,4.578598976135254
640000,15335.598929166794,312.42446560453686,180.3878599812969,0.0043950547,180.20869898796082,1.8460851131518528,183.5965530872345,0.022363901138305664,-13.461077,63,172.4850966739716,176.76578158543154,100,175.146897315979,3.363741159439087,4.64105224609375
650000,15524.12909412384,311.76086277750795,180.2353477998053,0.0025647713,185.25056791305542,1.7553782397910613,188.48601698875427,0.024398088455200195,-2.4050636,64,171.64477675336434,176.46533203396066,100,180.173006772995,3.2097349166870117,4.6300318241119385
660000,15709.047218799591,311.9349056968945,180.36616959032068,-0.006124568,181.44334411621094,1.8083265990029556,184.88259887695312,0.019637107849121094,-1.4769055,65,171.6488998414706,176.50999511512907,100,176.31893801689148,3.411278247833252,4.681881427764893
670000,15894.024401903152,312.389582367542,180.27590177731355,0.0041832337,181.789648771286,1.747190371523475,184.9531569480896,0.01908588409423828,-0.8404246,66,171.81396277860702,176.6443506535012,100,176.59615468978882,3.1428470611572266,4.7626307010650635
680000,16074.601799964905,309.6750587593722,179.70634701182573,-0.005400238,177.00885772705078,1.6716682700114722,180.54241299629211,0.0494840145111084,-0.47224513,67,171.584707689635,175.65288228168004,100,171.93002152442932,3.4825077056884766,4.6550679206848145
