LossBefore,Time-Sampling,train-MaxReturn,train-MinReturn,train-PolicyExecTime,train-AverageReturn,Itr,Time-SampleProc,Time,n_timesteps,train-EnvExecTime,ItrTime,train-AverageDiscountedReturn,train-StdReturn,Time-Optimization,train-NumTrajs,LossAfter
0.011010535,114.33586120605469,8.4289482822079,-5.7754271435027915,109.24703288078308,0.03611704506963692,22,0.021617889404296875,2257.2286310195923,230000,4.563309907913208,117.42199897766113,0.5678179931811244,2.9183450905925534,3.063748836517334,100,-0.46359888
-0.0100636445,109.20198011398315,7.291143715264254,-9.05838705373154,104.7401032447815,-0.6559972397103089,23,0.016434192657470703,2369.05042886734,240000,3.9942705631256104,111.79299783706665,-1.1317579578345474,2.774080807424711,2.5728750228881836,100,-0.4387667
0.0040845275,104.14465880393982,5.772721771643584,-6.044023080753966,99.86364984512329,0.6530176756729262,24,0.019699811935424805,2475.444944858551,250000,3.819852590560913,106.37141180038452,2.80696576653172,2.186228305858212,2.205566883087158,100,-0.3167123
0.0020187898,99.87043404579163,6.196965902087236,-4.499336892272949,95.62846732139587,0.474513445499117,25,0.018882036209106445,2577.7752199172974,260000,3.8005967140197754,102.30747294425964,2.4776844018873985,2.3121854010227176,2.416780948638916,100,-0.3132504
-0.017665809,101.0621440410614,5.199667686981101,-5.693997887868051,96.71301317214966,0.22884467062470087,26,0.01967787742614746,2681.1562719345093,270000,3.8883211612701416,103.35930180549622,2.189770043604934,2.021853434978428,2.275300979614258,100,-0.31381842
-0.013355432,104.56004810333252,4.849456622647617,-2.7186801539631427,100.21991610527039,1.2222141029771394,27,0.020090103149414062,2789.1674869060516,280000,3.880082130432129,107.98986506462097,4.905844647060747,1.6158805738059954,3.408116102218628,100,-0.37746218
-0.012594421,104.35545182228088,5.906010778566122,-3.661212076031321,100.11515259742737,1.3770709258657223,28,0.0189971923828125,2895.8271989822388,290000,3.79327654838562,106.63275504112244,5.014014966047819,1.6667332986179668,2.2576613426208496,100,-0.30900028
0.005211694,102.71014404296875,4.3871589905385475,-3.121139500025772,98.50902962684631,1.2429132897051323,29,0.03482794761657715,3000.8672149181366,300000,3.7478911876678467,105.01958394050598,4.67620798787219,1.5477093632845542,2.2727248668670654,100,-0.3055106
-0.0011449326,104.61279273033142,5.66168701138487,-6.439075418824684,100.30223321914673,0.9525431846757847,30,0.02078413963317871,3107.790521144867,310000,3.845949411392212,106.90040493011475,3.939688150345159,1.7087865145132077,2.2651660442352295,100,-0.25755697
-0.0008852539,112.72308731079102,5.171132967672955,-3.297693575953298,108.41872525215149,1.3692533089313403,31,0.018119096755981445,3223.0580348968506,320000,3.8475117683410645,115.24585008621216,5.427113454427948,1.5709991353747421,2.5032339096069336,100,-0.28445342
-0.008972364,105.94331073760986,4.487544986929118,-7.52057836206355,101.70237326622009,1.1778870967589925,32,0.019303083419799805,3331.5641219615936,330000,3.795400381088257,108.48344492912292,4.673240355639613,1.481517706917772,2.5189309120178223,100,-0.24477392
