train-EnvExecTime,train-PolicyExecTime,train-MaxReturn,n_timesteps,Time-SampleProc,train-MinReturn,Itr,ItrTime,train-AverageReturn,LossAfter,train-StdReturn,train-AverageDiscountedReturn,LossBefore,Time-Sampling,train-NumTrajs,Time,Time-Optimization
4.498670816421509,152.37129616737366,7.322602846086665,10000,0.276961088180542,-8.592595712073225,0,164.20069456100464,-1.1984290201147927,-2.1785295,3.082296850373937,-1.2711173593083833,-0.00029543458,157.3643138408661,100,164.20069813728333,6.558104991912842
4.024579048156738,161.76974296569824,3.021457312035787,20000,0.033881187438964844,-7.842378530740264,1,169.56569719314575,-1.9450005809594342,-0.49336806,2.5887471197964005,-1.7065230352062,-0.0104141785,166.28676509857178,100,333.922993183136,3.2445712089538574
3.726304769515991,150.6996591091156,4.922632744953688,30000,0.03599810600280762,-6.643241173911852,2,158.28202104568481,-1.217361569722356,-0.2245373,2.358656531279903,-1.025529701645818,-0.014323144,154.90092611312866,100,492.22710037231445,3.3446438312530518
3.7786569595336914,151.7640459537506,9.44213858169168,40000,0.0207669734954834,-5.451292535004093,3,160.75993013381958,0.8866843163347815,-0.008196475,2.4186989686811824,1.7591293881575618,0.0123616215,155.97973775863647,100,653.0100123882294,4.759026050567627
3.7581207752227783,157.13009071350098,14.887688489316536,50000,0.023285865783691406,-3.3750638444533387,4,164.26403522491455,4.139777620460053,-0.25362685,3.3407864162692116,7.089473164731518,-0.00811167,161.3324680328369,100,817.2926552295685,2.9068548679351807
3.762301206588745,151.33212780952454,15.286004212930699,60000,0.03361105918884277,0.8445726561182901,5,158.36833095550537,6.798127529257487,-0.64094895,2.897461186179966,11.008784226064018,0.0059488863,155.52500104904175,100,975.6826071739197,2.808319091796875
3.69459867477417,154.07336497306824,18.81414027945573,70000,0.02082514762878418,2.0714840683481626,6,160.96004724502563,11.206451302486867,-1.3428216,3.014071683382996,19.029865580377727,0.005935394,158.20744013786316,100,1136.6665213108063,2.7302122116088867
3.6768195629119873,161.3749840259552,21.417753747717416,80000,0.06251001358032227,4.964751209854352,7,168.95603394508362,13.993348212973203,-1.6045103,2.993839132386298,25.585739976389945,0.0024287843,165.52313804626465,100,1305.6717503070831,3.3689520359039307
3.746220350265503,154.63977479934692,25.97910465283338,90000,0.02192997932434082,0.5224334097568504,8,162.15669989585876,13.47854664195381,-0.94547606,5.3992652348757435,25.72516383628783,0.0049640443,158.82112407684326,100,1467.8532361984253,3.3099350929260254
3.725287914276123,157.15891528129578,21.1254011388442,100000,0.022686243057250977,-3.352982179177076,9,164.29714798927307,6.188883963475495,-0.7055267,5.388841052227289,8.323674225804087,0.009834643,161.3248908519745,100,1632.1714522838593,2.9480881690979004
3.6731784343719482,153.83011507987976,21.510697737499793,110000,0.020291805267333984,-1.229627058795458,10,161.61954522132874,7.921543314297541,-0.57080597,4.92156765924619,14.242842544620196,-0.013919154,157.94637799263,100,1793.8184652328491,3.6512539386749268
3.7523069381713867,165.63256883621216,17.284366589129956,120000,0.020041227340698242,-1.6331868981451825,11,172.90700912475586,8.851239468644184,-0.33409548,4.110433646579046,16.739160364078206,-0.008198437,169.83712720870972,100,1966.7445781230927,3.048509120941162
3.7013356685638428,166.08447551727295,22.86925319167692,130000,0.020364046096801758,-4.71867225153887,12,174.59579801559448,9.583570184763245,-0.283516,3.674855055785567,18.300608573397593,-0.0031203248,170.24204897880554,100,2141.364274263382,4.331782817840576
3.764092206954956,165.25728034973145,19.58497298003883,140000,0.019955158233642578,-2.4759590228460797,13,173.17181611061096,8.741622472185787,-0.30501232,4.3768936632464,16.795934532676693,0.007998761,169.47233414649963,100,2314.555055141449,3.67899489402771
4.825289011001587,233.24515414237976,17.741871136527934,150000,0.032217979431152344,-8.701518362805308,14,245.34807229042053,8.57074389211098,-0.38957006,4.412449349968668,16.237315497930236,-0.0074858153,238.70752120018005,100,2559.9216141700745,6.602122068405151
4.6528332233428955,233.27094054222107,19.928906624418374,160000,0.16916918754577637,-6.2069468679367406,15,244.09305810928345,10.27463201991016,-0.4267784,4.625015963302293,19.442791664813647,-0.006667639,238.4581859111786,100,2804.052791118622,5.464785814285278
4.510990858078003,285.7648386955261,20.741116885491614,170000,0.03393292427062988,-3.402186775243612,16,296.80073976516724,12.120782639724275,-0.47073495,4.731691717958817,22.65486121626338,-0.0040279543,290.819687128067,100,3100.900510072708,5.946150064468384
4.792592763900757,391.72142815589905,22.365079784086625,180000,0.048362016677856445,0.9923097543563784,17,404.61148619651794,12.39115358386759,-0.5054982,4.387648679569671,23.28538881276988,0.01466128,397.18936014175415,100,3505.5482501983643,7.372503042221069
4.281981945037842,234.99611592292786,21.430584725928355,190000,0.02302408218383789,-2.2475900803930173,18,244.35606002807617,11.178639533946644,-0.5377242,3.7649348636744437,21.21951582067408,0.00775051,239.820876121521,100,3749.954456090927,4.510617733001709
4.136690616607666,208.18735027313232,21.41218421090392,200000,0.036115169525146484,1.0920008071038434,19,216.48105692863464,10.692709399615643,-0.82369864,4.095963642790979,20.675242016534995,0.0065836776,212.8376669883728,100,3966.4550852775574,3.6063880920410156
3.817718029022217,188.5878665447235,19.683284256684335,210000,0.023247957229614258,-7.6000928140146256,20,196.35881400108337,8.761517048140163,-6.818986,5.241545688000259,15.746312253714443,0.022544123,192.90573382377625,100,4162.838870048523,3.3475258350372314
4.1999170780181885,240.67654728889465,21.090287814813717,220000,0.026855945587158203,0.18302855407983293,21,249.37061715126038,11.131653178345546,-5.654765,4.332866866301998,20.238619381191672,-0.008828039,245.38303518295288,100,4412.228108167648,3.9582021236419678
4.1915812492370605,323.86669158935547,26.95181793334454,230000,0.0350799560546875,-10.621353019353473,22,333.50842690467834,10.37221239634806,-8.804379,6.865209581589318,17.230991524505022,0.003432251,328.568400144577,100,4745.764292240143,4.902766227722168
3.776926040649414,226.16965007781982,31.525553770398687,240000,0.03377509117126465,-6.555416495626691,23,235.36472487449646,15.05359727289167,-26.024052,7.555011147765169,27.582953928317558,-0.00848164,230.42166686058044,100,4981.197197198868,4.9074387550354
3.639498710632324,184.20536613464355,20.770097882137822,250000,0.022992849349975586,-3.8198277885140435,24,192.34234404563904,5.658661508880901,-76.14306,5.1406052922963195,3.44761039718231,-0.0028420165,188.30359387397766,100,5173.559339046478,4.014823913574219
4.999925851821899,265.78062987327576,29.747469704637112,260000,0.04696798324584961,7.425247773626663,25,276.057993888855,15.922970231702177,-107.99174,5.397534351470662,19.134662248626427,-0.007601503,271.4153039455414,100,5449.639871120453,4.5945820808410645
4.948700189590454,333.09563422203064,27.648321416323284,270000,0.034143924713134766,7.345433234652058,26,345.8180649280548,15.29741052005897,-7.3186407,4.190640798537397,18.135198196704845,-0.004391614,338.670086145401,100,5795.500748157501,7.111762762069702
5.36597752571106,481.92433524131775,20.970847105499992,280000,0.03883814811706543,6.598697662933276,27,493.5847690105438,14.952762464878935,-1.0752873,3.1035719629506593,17.59193333698233,-0.007483865,487.9937882423401,100,6289.11089015007,5.551311254501343
4.401980876922607,364.2929356098175,22.478866682009183,290000,0.05383491516113281,8.901056782241241,28,376.2399790287018,14.390329804075392,-0.43908945,3.242132811384133,16.565987484073172,-0.00042180176,369.178103685379,100,6665.384607076645,7.005589008331299
4.502592086791992,391.6022295951843,22.024033524654094,300000,0.02978825569152832,7.848138828447513,29,404.42952489852905,14.577898956746473,-0.23791973,3.2515235574363164,16.955031963315463,0.004685599,396.62131118774414,100,7069.8400893211365,7.777575254440308
4.555700302124023,293.9622302055359,21.295074551800823,310000,0.056713104248046875,7.670606959532781,30,306.1117408275604,14.107105973563966,-0.119243704,3.043271632130655,16.590150637866785,0.011613791,299.0273609161377,100,7375.975538253784,7.02675986289978
4.557209491729736,378.12601256370544,20.155300688014353,320000,0.04294991493225098,8.386817867549974,31,388.3107330799103,14.310049300271636,-0.0776004,2.485106020467298,16.58520912602423,-0.006559018,383.17970180511475,100,7764.3462500572205,5.085901975631714
4.397073268890381,258.44703698158264,22.848773110841545,330000,0.033477783203125,7.694399611387454,32,268.868745803833,14.265197110974668,-0.030088134,3.1925631160798087,16.544795169618645,0.0114789065,263.33328580856323,100,8033.253309249878,5.4997618198394775
4.695469856262207,342.4754502773285,20.565711046873783,340000,0.03536820411682129,7.959644528495496,33,355.53354597091675,14.863925380409617,-0.011766931,2.643708879521602,17.62580979814852,0.012207451,347.6949942111969,100,8388.833098173141,7.802237033843994
4.059404134750366,255.20184063911438,22.9324813823449,350000,0.10834980010986328,8.149756158744337,34,264.7614481449127,14.922680934660184,-0.020731328,3.082471180932679,17.531453357689625,-0.007820385,259.72696709632874,100,8653.622895240784,4.923736810684204
4.058535814285278,202.42149376869202,22.90713956704857,360000,0.020600080490112305,8.329553926381502,35,211.6971468925476,14.86195284368192,-0.010208575,2.895495013533245,17.495473759790535,-0.0005885315,206.9210648536682,100,8865.342473983765,4.753634214401245
3.918297052383423,182.47560715675354,21.518812222218962,370000,0.19415903091430664,7.853724344984701,36,192.43300414085388,14.359740310773681,0.005297168,3.070228784809351,16.692018184041036,0.010194638,186.81938815116882,100,9057.794871091843,5.4183149337768555
4.105648040771484,180.72688555717468,21.62264931388943,380000,0.024426937103271484,6.8222235148159145,37,189.33600091934204,14.717758699818194,-0.012743386,3.166575923392159,17.25643451632898,-0.010810706,185.28764128684998,100,9247.149806261063,4.021728038787842
4.341772079467773,199.43587040901184,21.191063632022324,390000,0.028612852096557617,6.419027412243447,38,208.83198595046997,14.170471341483625,-0.0069159577,2.902772807808827,16.540904733155106,-0.0038430358,204.3034176826477,100,9456.004415035248,4.499021053314209
4.19143009185791,212.32880210876465,20.932723991764878,400000,0.027309656143188477,7.446069667960155,39,224.28838992118835,14.847818355375953,-0.0012197082,2.859628269276806,17.440907355000398,-0.00053032226,216.96746492385864,100,9680.31628704071,7.292004823684692
4.3905110359191895,203.8035969734192,20.922570142441018,410000,0.026468992233276367,8.380495205622456,40,212.68239521980286,14.182135929704145,0.0008213257,2.784415590117798,16.455013614102462,0.0020690735,208.6224410533905,100,9893.024239301682,4.031182050704956
3.979923963546753,186.35811066627502,21.350989372354544,420000,0.02147698402404785,5.720438218696783,41,196.48511481285095,14.379767823407422,0.010565909,3.226927999983829,16.851999283769477,0.011163748,190.86479806900024,100,10089.547818183899,5.5970618724823
3.878718137741089,186.73084568977356,20.526791510806934,430000,0.02038097381591797,6.584189865897458,42,195.1748857498169,14.404514249835875,0.010340207,3.052631693132816,16.792483077704595,0.011115017,191.09391903877258,100,10284.751850128174,4.05912709236145
4.2315192222595215,237.68190550804138,20.631803605499794,440000,0.03804302215576172,7.540522082215649,43,245.99379420280457,14.521891020562196,-0.007580345,2.9101432298828467,17.038946727187017,-0.00740256,242.37291073799133,100,10530.763817071915,3.582078218460083
3.8904051780700684,188.47052121162415,22.06389080700993,450000,0.021790027618408203,7.503835485771231,44,196.54460740089417,14.462100626223886,-0.0004779007,3.1156867643554085,16.82465389304574,3.1181335e-05,192.7795970439911,100,10727.335836172104,3.7417960166931152
3.8719968795776367,182.61494827270508,22.648199727161188,460000,0.05284285545349121,7.129515627149455,45,190.6405839920044,15.107725195444615,0.002932022,3.2377847051449273,17.938507154840792,0.0032104217,186.89773797988892,100,10917.997242212296,3.6884708404541016
3.8949406147003174,177.43863534927368,21.865931810275818,470000,0.026526927947998047,6.9171340883609425,46,185.05250787734985,14.718452519234834,-0.0046443297,2.905898601477828,17.308785579532675,-0.0043886183,181.7511637210846,100,11103.071423053741,3.271991014480591
4.257056951522827,206.48233461380005,22.96294581830864,480000,0.03215312957763672,6.989902909917817,47,216.06680393218994,14.654217262536932,-0.00087805174,3.097217780653119,17.07974752857909,-0.0005123932,211.30146622657776,100,11319.183958053589,4.731765985488892
4.732057571411133,366.92652130126953,21.617167142989096,490000,0.03101325035095215,6.854975033829777,48,381.7490029335022,14.436486499635805,0.008686265,3.1780897500787226,16.82211347871186,0.008729161,372.20119190216064,100,11700.964623212814,9.514114141464233
4.738613128662109,304.09194779396057,20.593675005218902,500000,0.03346681594848633,7.59658923103018,49,313.9268412590027,14.833451253400575,0.01826097,3.0955813955673124,17.410826162332118,0.018784814,309.34445810317993,100,12014.926967144012,4.547593116760254
4.804959535598755,342.8853392601013,20.099193102583545,510000,0.06137537956237793,7.6317191069163,50,361.6534049510956,14.492641440408454,0.00013468399,2.8823883965283965,16.814847804091094,0.0008343014,348.2470359802246,100,12376.609802007675,13.34315800666809
4.781332492828369,400.9377601146698,22.534575417528387,520000,0.035700082778930664,5.908273532399714,51,410.36811685562134,14.55261360354965,-0.011529547,3.0186362565987785,17.022674578141356,-0.011230829,406.2452600002289,100,12787.107592105865,4.082144021987915
3.9264438152313232,195.57619500160217,22.045895301624018,530000,0.02572488784790039,6.93340735382388,52,207.79526090621948,15.044518269235825,0.002231665,2.869597247512173,17.678215084887754,0.0021811402,199.95059895515442,100,12994.93157505989,7.817409992218018
4.506577253341675,239.78973364830017,22.95646582863737,540000,0.052468061447143555,7.280595108394809,53,249.423681974411,14.872112957162372,0.011835393,3.31947382345494,17.357132392937867,0.012122558,244.78948593139648,100,13244.383731126785,4.577736854553223
4.1507487297058105,252.016845703125,21.384189141107456,550000,0.06620311737060547,7.4622257473497635,54,261.1481328010559,14.452803434827022,-0.014018082,2.892383840281433,16.865068265664515,-0.013523172,256.6263618469238,100,13505.56494808197,4.4533610343933105
3.771420955657959,217.8357448577881,21.45494751012392,560000,0.01968693733215332,8.522985943716863,55,226.54499697685242,14.434620837546493,-0.014818503,2.9537116785347,16.87134453715693,-0.014924039,222.0289499759674,100,13732.137707233429,4.4958648681640625
3.7183620929718018,179.08961939811707,21.526566488880093,570000,0.028360843658447266,8.188807092515374,56,186.9632499217987,14.715941305670379,-0.0006501434,3.235158819635827,17.158669112431518,-0.00013959045,183.2122449874878,100,13919.119955062866,3.7206480503082275
3.7657618522644043,167.8720006942749,21.893306369528617,580000,0.03153204917907715,7.049458630461026,57,175.74817395210266,14.355206387363866,0.0005065155,3.1992798436755163,16.666118971258758,0.000993982,172.07084894180298,100,14094.89104628563,3.643615961074829
3.7991299629211426,165.01859045028687,22.41429202891021,590000,0.021520137786865234,7.249862751153296,58,172.88605999946594,14.604619161705136,-0.010151227,3.316523537257391,17.106493292401737,-0.009934677,169.22036504745483,100,14267.805606365204,3.6427009105682373
3.7163164615631104,166.04450821876526,22.368457776717513,600000,0.02156996726989746,5.9504876720853215,59,173.80415201187134,14.303164487406976,-0.017189242,3.332153620279161,16.559452553961904,-0.016223578,170.17183423042297,100,14441.634968280792,3.609381914138794
3.7317278385162354,164.1218888759613,22.150447934681203,610000,0.026629209518432617,8.175897429714187,60,171.88417720794678,14.814889092069448,-0.001435855,3.0196888030001032,17.33588916742876,-0.0011759613,168.261883020401,100,14613.541006088257,3.59424090385437
3.75607967376709,162.85338068008423,22.295302959233304,620000,0.025024890899658203,6.781941479347554,61,170.76253581047058,14.50769939693283,-0.0030773492,3.3940152444201765,16.979823293314734,-0.0028980926,167.03989219665527,100,14784.325863361359,3.6960127353668213
3.7688164710998535,157.75594353675842,21.379209436761172,630000,0.02046513557434082,7.952142746656824,62,165.28347396850586,14.507933458740233,0.0075368104,3.208614979312553,16.870997447381303,0.008489007,161.97156310081482,100,14949.647275209427,3.2898380756378174
3.764444351196289,156.1401424407959,21.759858305725373,640000,0.020376205444335938,7.883888113084571,63,163.18412375450134,13.976387892326464,0.0170987,2.9332383348896305,16.137605052669457,0.016826855,160.3059332370758,100,15112.853731155396,2.856144905090332
3.812007427215576,151.96045875549316,21.041743491003544,650000,0.021669864654541016,7.492690592274775,64,159.28144121170044,14.524216761163443,-0.0021912537,3.1498250056252806,16.891801322178523,-0.0014824249,156.22219705581665,100,15272.157108068466,3.0361368656158447
3.7042298316955566,144.23830556869507,21.058123293018298,660000,0.018314123153686523,7.417979945498409,65,152.71739172935486,14.390143007643196,-0.003144523,3.165417386823894,16.704201034482132,-0.0024893277,148.3564260005951,100,15424.894560098648,4.341152906417847
3.875640869140625,142.7562665939331,21.10760276444532,670000,0.021589040756225586,7.784733918300707,66,150.73357486724854,14.602785715371121,0.008733594,2.9919262036273246,17.035895622472506,0.009400287,147.07294821739197,100,15575.647619247437,3.6376068592071533
3.7602853775024414,152.60445070266724,22.778458643889444,680000,0.050347089767456055,5.934452439198501,67,160.08359456062317,14.515685340284758,-0.010622837,3.2043208871741906,17.061116279297945,-0.010136762,156.7670452594757,100,15735.753479242325,3.265411138534546
3.699991464614868,147.22208523750305,21.017440679514067,690000,0.06162619590759277,6.397792175509186,68,155.07836508750916,14.020070686359775,0.005029971,3.2425810178981265,16.27456470648661,0.0054505537,151.33327388763428,100,15890.855187177658,3.681807279586792
3.812417984008789,151.54949116706848,22.770128697826042,700000,0.018648862838745117,6.2398071829530615,69,159.10835313796997,14.446646437898938,0.0093474975,3.086499078755705,16.799517052169097,0.009463422,155.76633381843567,100,16049.986366987228,3.3215229511260986
3.7803494930267334,152.57719087600708,20.867030501063226,710000,0.019915103912353516,7.0437304212142,70,160.01891708374023,14.52660996226337,-0.009645636,3.3112989756269755,16.80156535677431,-0.008937967,156.91134095191956,100,16210.028846263885,3.070850133895874
3.7430641651153564,158.26389360427856,22.01201530111325,720000,0.018705129623413086,6.774690683441702,71,165.6383798122406,14.855848358266137,-0.004480786,3.2832446105050264,17.578056305453508,-0.0041076676,162.40740728378296,100,16375.687601327896,3.208650827407837
3.8119990825653076,155.3112678527832,21.12107093942872,730000,0.018951892852783203,7.8248120098543446,72,162.71883511543274,14.312627171624792,0.0077199615,2.904475567108227,16.64622303318025,0.008294763,159.5293619632721,100,16538.435563087463,3.1690738201141357
3.7288923263549805,153.7128517627716,21.963816492884547,740000,0.020246028900146484,8.469724340001388,73,161.36306309700012,14.343389668662706,0.0007128929,2.9790350604937643,16.778897751929332,0.0011454994,157.85089111328125,100,16699.82081413269,3.4897351264953613
3.755873203277588,164.92813181877136,21.69288092382475,750000,0.020880937576293945,7.747387329388173,74,172.8887438774109,14.753876613337397,-0.0046987124,2.9651166034213032,17.306913186669227,-0.004710715,169.0964708328247,100,16872.728317975998,3.77089524269104
3.673994541168213,171.54520344734192,21.835981333774438,760000,0.018705129623413086,7.022163860083528,75,179.30396699905396,14.414168857661766,-0.010382022,3.3793531507936643,16.908291951189177,-0.009566998,175.6248230934143,100,17052.051134109497,3.6591479778289795
3.661022901535034,170.76252007484436,20.89373787879775,770000,0.02083897590637207,7.269351279365697,76,178.08133912086487,14.433951169347349,0.009592044,2.6844882186607317,16.807241958829806,0.010010669,174.90851712226868,100,17230.158767223358,3.151416778564453
3.7359864711761475,174.9971706867218,21.55818444127451,780000,0.019137859344482422,7.792426593318053,77,183.308913230896,14.547818947090702,-0.011735092,3.1284982491455766,17.014882569872174,-0.0116663175,179.1356658935547,100,17413.486693143845,4.152084112167358
3.778010368347168,173.06548070907593,21.50750443670176,790000,0.022621870040893555,8.910796162322855,78,180.76605105400085,14.957252082090358,-0.0041064513,2.920562655174594,17.541396818928575,-0.0034312073,177.2458941936493,100,17594.27111029625,3.4971230030059814
3.7881836891174316,174.67391085624695,20.788087899468223,800000,0.015935897827148438,6.6785713152255495,79,182.60197687149048,14.4676216301607,0.0071388,3.0599749921272763,16.965579607070225,0.007832697,178.87091088294983,100,17776.89366722107,3.7136261463165283
3.697021961212158,171.21807050704956,21.86001842410003,810000,0.019581317901611328,7.314306363631873,80,179.2661838531494,14.799210114499754,0.00894482,3.2744668137853745,17.384118262484847,0.00926899,175.31857895851135,100,17956.184053182602,3.926596164703369
3.7610056400299072,175.15358018875122,22.236708901595314,820000,0.020029306411743164,8.164809925985802,81,182.36031317710876,14.900810435803182,0.004474432,3.201380758877139,17.462198659420633,0.0047745574,179.3303632736206,100,18138.573263168335,3.0083370208740234
3.9756150245666504,174.52177929878235,21.72754801055763,830000,0.056112051010131836,6.103494355210491,82,182.5456259250641,14.763236823759428,0.0051457216,3.1901992949218183,17.259113021241124,0.006124231,178.92244505882263,100,18321.162066221237,3.5653882026672363
3.7906453609466553,170.55026865005493,21.04733212503085,840000,0.0181887149810791,7.546175762058719,83,178.9161398410797,14.230940226205039,-0.005063556,3.3564022184511977,16.598463191325497,-0.0037827455,174.75149273872375,100,18500.106835126877,4.144913911819458
3.71445894241333,174.34805512428284,22.29174676793557,850000,0.019626140594482422,8.913472857877483,84,182.5765130519867,15.124184826777814,0.0034787965,2.963836666771796,17.76865022106624,0.0038569977,178.46348595619202,100,18682.702758312225,4.091826915740967
3.6958000659942627,172.78330993652344,22.793790976573042,860000,0.02321314811706543,7.948874321206353,85,181.18877506256104,15.184214760546718,0.004414815,2.886085521346326,18.035835304256594,0.004600119,176.8820538520813,100,18863.912197351456,4.282192230224609
3.817963123321533,164.56977033615112,21.364646076666055,870000,0.020483732223510742,7.130976116204105,86,172.56541299819946,14.540431111387338,0.004706929,3.010458445899885,16.952614767860716,0.005154881,168.79938626289368,100,19036.498519182205,3.74418306350708
3.7319576740264893,159.66806483268738,21.175749181331707,880000,0.022409915924072266,7.587829213915186,87,167.27438378334045,14.609972527358764,-0.0027474854,2.9603840231050245,16.991236424019522,-0.0022458008,163.80634593963623,100,19203.79467511177,3.4441261291503906
3.818690299987793,165.86896872520447,21.823061088378598,890000,0.018676042556762695,6.611878263628221,88,174.66791319847107,14.208578652833285,0.0023884384,2.918901450086081,16.467673905774927,0.003080664,170.11587285995483,100,19378.481978178024,4.530233144760132
3.736860513687134,163.86696815490723,22.793278129465445,900000,0.02202773094177246,6.7449195222642055,89,171.82680106163025,13.945594741618573,-0.011786827,3.2516741374030786,16.236421678511412,-0.011167402,168.0064079761505,100,19550.335171222687,3.796828031539917
3.9238061904907227,166.4766697883606,20.71917887684695,910000,0.019545793533325195,7.661948529950403,90,174.5412049293518,14.772282802300628,0.016856141,2.9984029121056652,17.34607204919274,0.017303016,170.80656695365906,100,19724.894285202026,3.7144150733947754
5.194003343582153,251.00580668449402,21.29268697984139,920000,0.178056001663208,6.565362289317081,91,263.143043756485,14.24157641203566,0.0034976837,3.2268750348405217,16.483172018632434,0.0037502137,257.09846091270447,100,19988.06022119522,5.864844083786011
4.551936149597168,249.3730912208557,20.855279972437504,930000,0.03317594528198242,5.833505479271056,92,259.5684792995453,14.145709573554786,-0.009681108,3.3665287106907047,16.412115076548574,-0.009589369,254.43343091011047,100,20247.665425300598,5.098717927932739
4.443887710571289,210.24474787712097,21.69292608105081,940000,0.02777886390686035,7.4422917454780375,93,219.43732714653015,14.576928357018824,0.00059873355,3.323182067087317,17.036389049317822,0.0011560944,215.21929478645325,100,20467.13612318039,4.187988996505737
