n_timesteps,AvgFinalTrainLoss,MaxEpochs,EnvTrajs-MinReturn,EnvTrajs-AverageDiscountedReturn,AvgEpochs,EnvTrajs-StdReturn,Time-ModelFit,MinEpochs,AvgModelEpochTime,Time-EnvSampling,ItrTime,EnvExecTime,EnvTrajs-AverageReturn,AvgFinalValidLoss,Time,TimeStepsCtr,EnvTrajs-NumTrajs,AvgFinalValidLossRoll,StdEpochs,Time-EnvSampleProc,PolicyExecTime,Itr,EnvTrajs-MaxReturn,RetDyn-0,u_clipped_pct-0,RetEnv
500,0.024075622,14,-37.77196726959121,-14.861569636463134,14.0,8.735015426606155,16.48958992958069,14,0.3230387994221279,0.06185483932495117,16.552037239074707,0.0470430850982666,-21.168171493964905,0.09689722,16.55204200744629,500,5,0.6659447,0.0,0.00044345855712890625,0.008704185485839844,0,-13.695993363286599,,,
,,,,,,,,,,,,,,,,,,,,,,,,-3.1018511122962416,0.03333333333333333,
,,,,,,,,,,,,,,,,,,,,,,,,-3.0936271407969214,0.03333333333333333,
,,,,,,,,,,,,,,,,,,,,,,,,-3.0165508520613216,0.06666666666666667,
,,,,,,,,,,,,,,,,,,,,,,,,-3.016462148395183,0.05,
,,,,,,,,,,,,,,,,,,,,,,,,-2.989983322428649,0.08333333333333333,
,,,,,,,,,,,,,,,,,,,,,,,,-2.918191551028784,0.08333333333333333,
,,,,,,,,,,,,,,,,,,,,,,,,-2.9180891999771483,0.08333333333333333,
,,,,,,,,,,,,,,,,,,,,,,,,-2.7635490671074296,0.03333333333333333,-1.10774700700878
