train-AverageReturn,Time-Sampling,Time,n_timesteps,train-EnvExecTime,Itr,train-StdReturn,ItrTime,LossAfter,train-PolicyExecTime,train-NumTrajs,Time-SampleProc,train-MaxReturn,LossBefore,Time-Optimization,train-MinReturn,train-AverageDiscountedReturn
205.95518546495074,16.268203496932983,288.1080458164215,250000,3.991663932800293,24,4.8764100356368765,16.945478439331055,0.030610004,11.9483962059021,100,0.15139293670654297,217.01172027181514,0.034547158,0.5256433486938477,196.0553343716096,386.7998286908862
209.72149222339758,19.040920972824097,307.8621416091919,260000,3.9636025428771973,25,4.601669007466657,19.717368364334106,0.023017744,14.774799346923828,100,0.1519784927368164,221.72560347033541,0.02652453,0.5240247249603271,198.22495616094398,396.7116923850031
210.73722171842599,17.428810834884644,326.0025384426117,270000,3.9148943424224854,26,3.9919086760555897,18.114770650863647,0.01683323,13.20365309715271,100,0.12308549880981445,218.38616862070904,0.022580963,0.5560657978057861,199.31314630372606,399.7048953089205
214.45813980918237,16.35179328918457,343.03959918022156,280000,3.7370564937591553,27,3.773988894156915,17.008320093154907,0.01582584,12.296763896942139,100,0.11479496955871582,224.15785213786376,0.02272483,0.5372440814971924,204.4492716524272,409.74139869348875
216.09094833241838,17.149721145629883,360.9308567047119,290000,3.7748513221740723,28,3.189453358374308,17.86970615386963,0.018404627,13.077767610549927,100,0.12871360778808594,222.17014127457742,0.015278241,0.5907366275787354,204.98059678766813,414.6550802294205
218.40390396989446,17.008610725402832,378.6331648826599,300000,3.7439160346984863,29,3.146101219480738,17.667171478271484,0.0069753923,12.982437372207642,100,0.12510347366333008,224.33731272896844,0.008436526,0.5327057838439941,209.64941633829787,420.2608156534061
218.74311265606596,16.530428171157837,395.8116624355316,310000,3.851536750793457,30,3.2530940350386213,17.15515160560608,0.010060798,12.388733863830566,100,0.12183713912963867,226.7263205611265,0.011454747,0.5014896392822266,205.50922245650682,420.4175094142697
219.92924019395807,17.956448793411255,414.5781342983246,320000,3.887805223464966,31,2.788116565758857,18.743234395980835,0.015609557,13.751995086669922,100,0.17599225044250488,225.8137048583028,0.014239123,0.6105597019195557,212.17810054009996,422.8392108303441
219.71102715488905,17.9001305103302,433.1654212474823,330000,3.9364051818847656,32,2.7475543624868255,18.56830596923828,0.002845034,13.684163808822632,100,0.16647624969482422,225.88392919661194,0.0056742737,0.4904751777648926,207.5184715091054,422.5780224910582
220.33879059482945,15.779515266418457,449.66191506385803,340000,3.778447389602661,33,2.231414827151486,16.4750554561615,0.0184034,11.720653533935547,100,0.1675117015838623,224.40475480517216,0.004452176,0.5277450084686279,214.37394894633258,423.8772629061262
219.5675896056951,15.368501663208008,465.6824040412903,350000,3.6945836544036865,34,2.5154032201342105,15.988206624984741,0.020002205,11.403523683547974,100,0.10627627372741699,224.90507903551014,0.01304756,0.511908769607544,213.043920777966,422.1632908584007
220.26454427886307,18.603960752487183,485.0629036426544,360000,3.974944591522217,35,3.610804604674092,19.353191137313843,0.022394666,14.274918794631958,100,0.21514058113098145,228.79602171220986,0.02455217,0.5321226119995117,211.64409563108046,423.83702137539166
218.64489072166702,15.446545124053955,501.18866515159607,370000,3.6158523559570312,36,6.686337980990777,16.097541093826294,0.018105319,11.545291662216187,100,0.12806057929992676,229.91880210375675,0.022605237,0.5224738121032715,192.08728641698332,420.4311640789017
220.85837640027762,16.077940702438354,517.9201967716217,380000,3.687098741531372,37,3.0147312930919425,16.7068293094635,-0.0024232785,12.078596115112305,100,0.11813163757324219,228.32235823060876,0.0083107315,0.5055444240570068,208.67348019772365,425.78971835208523
204.08319865756445,17.268929958343506,536.1703903675079,390000,3.5680620670318604,38,13.718731369884749,18.223393201828003,0.048868954,13.367440223693848,100,0.15856337547302246,231.0739830567933,0.057169482,0.7953581809997559,168.65828316844264,387.38920204104477
220.9845101636286,18.59755778312683,555.4159777164459,400000,3.930359363555908,39,2.9298547330523457,19.2184419631958,0.009248949,14.348960161209106,100,0.12389183044433594,228.6852673236583,0.012506822,0.49675655364990234,213.70538601457153,426.3554638468031
221.8909926401815,16.14381432533264,572.4119138717651,410000,3.656536817550659,40,2.9540937329340036,16.976157665252686,0.015078709,12.200958490371704,100,0.2619953155517578,230.83829282440755,0.018315524,0.570014476776123,210.5755454273239,428.30788957006547
223.0089425146296,18.346274614334106,591.5130803585052,420000,3.844815492630005,41,2.5116747580131746,19.07764744758606,0.009249962,14.167362213134766,100,0.1552574634552002,228.26832074586693,0.011910928,0.5731024742126465,216.36921776549448,430.9252552058434
223.73247615460798,13.88971734046936,606.356466293335,430000,3.4959611892700195,42,6.774171694844347,14.824166536331177,0.0005235657,10.10952091217041,100,0.22380304336547852,231.23901815611552,0.010507647,0.7104051113128662,168.8237230566315,432.11800198046666
223.22279531773694,16.355093479156494,623.5943193435669,440000,3.610377073287964,43,2.875180818017568,17.193769454956055,0.0011980485,12.413291215896606,100,0.1745009422302246,230.10702734001035,0.014095001,0.6639256477355957,213.2909101690463,431.5715334264845
216.1573619554002,17.051101446151733,641.5767996311188,450000,3.580916404724121,44,13.117153310558491,17.959047555923462,0.014033615,13.126170635223389,100,0.12311911582946777,231.35894112425467,0.021367136,0.7839157581329346,172.14139737726492,413.99091840550454
222.6947888754493,14.935937404632568,657.1952018737793,460000,3.668874740600586,45,5.45717000701528,15.601460695266724,0.00069295807,10.988645076751709,100,0.11429524421691895,231.36802484402796,0.008665706,0.5507984161376953,196.28971705244672,429.7286589911878
224.12852268641524,18.31026577949524,676.1469445228577,470000,3.868574380874634,46,3.1078752013965896,18.927822589874268,0.0033154602,14.129131078720093,100,0.1238713264465332,230.98669376207368,0.0069756284,0.49102234840393066,214.82890824992705,433.95639021109776
225.76212938552825,15.922142744064331,692.6442897319794,480000,3.6605472564697266,47,3.098321137463549,16.477996826171875,-0.012678241,11.982851028442383,100,0.10147976875305176,232.2195681438887,0.0055013597,0.45414137840270996,214.67978654173112,437.08678086570035
222.3648693229792,16.629647731781006,710.055540561676,490000,3.690497636795044,48,4.378140713725529,17.384726524353027,0.012713905,12.629928827285767,100,0.13418793678283691,230.45385853619982,0.017853606,0.6206562519073486,209.33581511154088,429.4851768014585
225.99506621862946,16.51241636276245,727.1842126846313,500000,3.7898919582366943,49,2.4036950036766496,17.110487699508667,-0.00088708574,12.434559106826782,100,0.11121320724487305,230.70373215019973,0.012061132,0.4860074520111084,218.61372406512157,439.2316450263414
227.34018656593827,17.072409868240356,744.8935296535492,510000,3.846574068069458,50,2.3009909648921147,17.677237510681152,0.008059525,12.918292999267578,100,0.1267995834350586,232.23040345591494,0.01468909,0.4761190414428711,222.1213007810752,442.2646104805531
227.39852156621677,16.48753595352173,761.9660091400146,520000,4.0677855014801025,51,9.166995354946561,17.0454204082489,-0.018119289,12.120729446411133,100,0.05970287322998047,238.94513450241467,0.008144952,0.49794936180114746,186.3117765873494,439.9079124788848
228.28155062807596,18.415299654006958,781.1110892295837,530000,3.7912559509277344,52,2.2680763822781382,19.117249965667725,0.009343095,14.313280820846558,100,0.08040761947631836,233.5418391737009,0.011653581,0.6210665702819824,219.58991859285453,443.33713489962844
227.0670111752223,15.88507604598999,797.8240895271301,540000,3.7316157817840576,53,2.7208521255172387,16.689672708511353,-0.001973004,11.80316424369812,100,0.1589057445526123,232.01708518440915,0.0036819314,0.6452269554138184,218.43859666677395,441.29114464078253
230.2111246164535,17.808386087417603,816.4887120723724,550000,3.6339194774627686,54,2.1767414560778304,18.631431818008423,0.017822433,13.871952056884766,100,0.1614551544189453,236.04196881031731,0.021992069,0.6598799228668213,224.49812935072651,448.0071395398413
230.80229182976785,16.488573789596558,833.6731371879578,560000,3.631911277770996,55,3.454463699932916,17.15308904647827,0.0088899145,12.530784368515015,100,0.15186071395874023,236.87795121749218,0.009343499,0.5111711025238037,214.82448117337987,448.14420043040957
230.01870312173855,15.908164739608765,850.2844910621643,570000,3.712728500366211,56,5.630448564218223,16.58582329750061,-0.009232586,11.861433506011963,100,0.13493919372558594,238.32331097961858,0.0024799316,0.5424883365631104,209.49427314018573,446.2459232718917
225.95861598532056,18.176810026168823,869.0928230285645,580000,3.670670986175537,57,9.79411332183914,18.78922152519226,0.0053204256,14.180431604385376,100,0.11419224739074707,237.07318386907065,0.011958526,0.4979879856109619,184.26540795854288,436.63147313534967
231.07579892001326,15.436602354049683,885.1665089130402,590000,3.6874499320983887,58,2.2415934977599736,16.049901008605957,0.0035733485,11.457692623138428,100,0.11221098899841309,235.53010913441085,0.014744508,0.5008327960968018,225.05087163490703,449.5692273235145
223.56464436198007,16.59693670272827,902.4337019920349,600000,3.564981698989868,59,12.935613198943944,17.24799156188965,0.006810805,12.74297547340393,100,0.0945291519165039,238.23028312926584,0.014444585,0.5563042163848877,177.80051891589764,433.33323995163323
232.1019791665385,16.539236545562744,919.6711468696594,610000,3.7122035026550293,60,5.533645503898447,17.21489691734314,-0.0071243285,12.50913143157959,100,0.13673830032348633,238.9963207077833,0.0018844513,0.5385227203369141,202.3443493572403,452.16608714460307
232.71317930975238,15.07568097114563,935.3000943660736,620000,3.7150046825408936,61,2.5963132768112955,15.60793924331665,0.0074305176,11.063183784484863,100,0.09428930282592773,239.46147101139022,0.018399686,0.43773341178894043,224.31713398958618,453.8053991384335
201.54963659964258,15.77871060371399,951.8672556877136,630000,3.566840171813965,62,21.496965381253403,16.540919542312622,0.03393697,11.931541204452515,100,0.16788458824157715,238.79093062312984,0.043567188,0.5940933227539062,150.65200438907448,385.95262760850136
228.0154332175047,17.061707019805908,969.7353668212891,640000,3.524056911468506,63,8.378731256302501,17.847039937973022,0.010700317,13.24566125869751,100,0.18692898750305176,242.18533235318654,0.019966742,0.5981473922729492,202.79374841820461,444.9561186495945
229.16876660543295,13.948334455490112,984.3808205127716,650000,3.4567620754241943,64,2.742049336464925,14.616337776184082,-0.013125348,10.225769996643066,100,0.13567113876342773,235.94951324686994,0.013287262,0.5260913372039795,223.01655376017013,447.30442263596325
232.2161425175978,16.13010549545288,1001.2639331817627,660000,3.629140853881836,65,4.2974205507491705,16.83943748474121,0.024310114,12.185124397277832,100,0.1282520294189453,244.50298839152617,0.02566271,0.5793354511260986,220.9641036864201,453.37248009543856
232.59839689619795,18.54099726676941,1020.6830122470856,670000,3.6844780445098877,66,2.769782305214051,19.38320279121399,0.01489596,14.562460660934448,100,0.17588019371032715,242.27495820349327,0.01823873,0.6660952568054199,224.71342571619732,454.5604806696899
233.38373630253446,16.716458797454834,1038.0640449523926,680000,3.667673110961914,67,3.23761295865742,17.34564971923828,0.013572547,12.732884883880615,100,0.12139725685119629,241.0071908372071,0.017344214,0.5073246955871582,223.36371712812172,456.787213979001
234.0612680193435,17.516546964645386,1056.3175551891327,690000,3.6610093116760254,68,5.727822742763182,18.232296228408813,-0.0007242401,13.547734498977661,100,0.16055011749267578,244.70350984833465,0.0071676057,0.5549490451812744,206.86038770700543,458.23332120670716
233.51291154108716,16.97666883468628,1074.0738291740417,700000,3.6811325550079346,69,7.459360683418627,17.722519874572754,0.0036192627,12.98240327835083,100,0.1752333641052246,248.08853647185495,0.013988855,0.5697152614593506,208.9764586017426,456.6828793897007
235.6095987435039,17.511003494262695,1092.4011013507843,710000,3.716201066970825,70,7.05431112131142,18.301888465881348,0.005908244,13.509723901748657,100,0.14170527458190918,247.728492741527,0.019124161,0.6489207744598389,213.72949922571286,461.36728346944005
236.48185290175917,16.451306343078613,1109.5710804462433,720000,3.53855299949646,71,4.795134677688332,17.151066064834595,0.032791875,12.612666130065918,100,0.11933112144470215,248.91630778103107,0.046664625,0.57855224609375,221.3075438934001,461.94211287463355
204.94300310670286,16.57512927055359,1126.8505454063416,730000,3.7051374912261963,72,22.001021920739824,17.255725860595703,0.03997716,12.547477960586548,100,0.13962388038635254,251.83060444443618,0.04678905,0.5402612686157227,166.28069649389494,395.1586168541412
218.77816043336009,15.698514461517334,1143.2904274463654,740000,3.603050947189331,73,17.895292980024777,16.407008171081543,0.021547515,11.82188367843628,100,0.141221284866333,249.37638505873053,0.025803344,0.565546989440918,163.01459956159164,426.1397841613785
235.32588342771703,16.439873218536377,1160.3880002498627,750000,3.699713945388794,74,8.655923723928362,17.078458070755005,0.010498133,12.360852003097534,100,0.13718843460083008,251.3918705666658,0.019548846,0.5011615753173828,179.91818947801875,459.8596328336012
237.28715270043415,17.47068428993225,1178.5253341197968,760000,3.8109543323516846,75,2.8068836245885165,18.10422682762146,-0.0011693558,13.363307476043701,100,0.10794568061828613,247.13785425299528,0.02304389,0.5236921310424805,229.54606562398908,462.79668822377505
195.38596490446187,17.14858388900757,1196.3437926769257,770000,3.4731650352478027,76,23.371240364642365,17.77193784713745,0.042815145,13.359431982040405,100,0.13742327690124512,241.35526219127598,0.050379343,0.48401308059692383,135.68735724063555,384.87586927449775
215.00393965373794,17.191650390625,1214.215226650238,780000,3.4674558639526367,77,20.027060606540108,17.850656032562256,0.010072647,13.44003963470459,100,0.12273478507995605,249.98326039534584,0.0354561,0.5258693695068359,141.52136173899643,420.4247731827603
235.37923996092158,14.535123825073242,1229.5190043449402,790000,3.742460012435913,78,2.4998666044019777,15.284564733505249,0.0040979893,10.512638330459595,100,0.13474035263061523,241.12677775397444,0.01231526,0.6144740581512451,229.50159855323923,459.11070908380896
234.7570964598577,18.547484159469604,1248.8681762218475,800000,3.8914647102355957,79,2.0782477786280786,19.32857370376587,-0.05460005,14.338712692260742,100,0.16007542610168457,241.010710512011,0.015557187,0.6207952499389648,230.0775047421715,458.2244497384748
197.65806479135816,18.753734350204468,1268.2390315532684,810000,3.8233423233032227,80,15.944433141575143,19.345386266708374,0.04661764,14.60565972328186,100,0.11302542686462402,231.4981881938042,0.03361734,0.4783923625946045,157.85707396128254,381.9648519077032
219.12641439835662,16.37262535095215,1285.406856060028,820000,3.496893882751465,81,14.107971207732307,17.139872074127197,0.024470849,12.579355955123901,100,0.18906831741333008,248.52607858834781,0.024859983,0.5779402256011963,178.14516716093513,424.3336735309841
226.93678978654967,16.783645153045654,1302.9070580005646,830000,3.725254535675049,82,9.765223949122605,17.470205545425415,0.03955315,12.765888214111328,100,0.13672280311584473,246.69289474243146,0.049040236,0.549614667892456,197.34085144648694,441.0508196530037
234.28520874128054,18.80921983718872,1322.3781473636627,840000,3.901353597640991,83,5.013352497354318,19.43354630470276,0.017388837,14.587275266647339,100,0.12423992156982422,245.4164190032225,0.027532592,0.49985289573669434,212.0296930959613,456.1823864001354
237.6753132034816,17.05294442176819,1340.1343097686768,850000,3.535093307495117,84,4.440057117118723,17.72429060935974,0.021483585,13.213520526885986,100,0.10424542427062988,249.47660665155485,0.028178519,0.5581440925598145,224.63809964395756,464.1860898283999
239.58025065822451,16.411307096481323,1357.166755437851,860000,3.65032958984375,85,4.403168469595405,17.011497974395752,-0.006609504,12.456705570220947,100,0.10647439956665039,251.30370249857006,0.04655051,0.4887404441833496,228.47230879806978,468.3358367697997
141.31197172299795,18.46829390525818,1376.414713859558,870000,3.894662857055664,86,16.463035381174436,19.227722644805908,0.061957728,14.206231117248535,100,0.11246633529663086,185.86290738211142,0.043522533,0.6467387676239014,105.72678474051887,280.24939410897224
130.90087498376204,15.536622524261475,1392.588413476944,880000,3.554844617843628,87,16.156302817602604,16.142048597335815,0.051829554,11.70534610748291,100,0.13081717491149902,169.13644368274404,0.047872763,0.47299981117248535,92.20714653716585,259.4859168269447
127.91589566026076,17.433992624282837,1410.7134301662445,890000,3.589144229888916,88,13.74887951016434,18.088224172592163,0.05355529,13.565193891525269,100,0.13243389129638672,163.45525992961976,0.044781044,0.5215640068054199,94.54100224645728,255.78006564731
145.08005280523273,14.86485242843628,1426.521766424179,900000,3.5323939323425293,89,17.113634415854044,15.78534746170044,0.045843877,11.061427116394043,100,0.12294507026672363,191.001672917371,0.03820031,0.7970743179321289,96.83057875832017,287.289987922638
178.18846290248092,18.38788676261902,1445.6253201961517,910000,3.621903419494629,90,17.215667746526798,19.080532550811768,0.027834015,14.43710994720459,100,0.12799882888793945,217.6192749540519,0.048285723,0.5644314289093018,134.48209503761916,350.75418561450164
206.0898649406395,18.440535068511963,1464.7806124687195,920000,3.824613094329834,91,11.172852861719088,19.13053584098816,0.009983386,14.323936939239502,100,0.1542186737060547,231.99391547729786,0.025809655,0.5315277576446533,176.67884538303738,407.87521211144275
230.45284001790526,15.678119659423828,1481.1708629131317,930000,3.5551974773406982,92,5.648356836902728,16.367416620254517,0.006994183,11.778477668762207,100,0.13141870498657227,238.25398010618215,0.005228015,0.5564074516296387,216.2230039647477,448.0480236356824
232.56448155481078,16.509175777435303,1498.0898642539978,940000,3.5652565956115723,93,4.156517228917226,16.890424013137817,-0.008643158,12.61819076538086,100,0.06501460075378418,238.72389188534024,0.002310591,0.3111305236816406,218.94514352538494,452.8980043233827
235.1472477144065,9.579899787902832,1508.0734977722168,950000,3.384986162185669,94,2.8144660546552567,9.963376998901367,-0.018866297,5.945684194564819,100,0.06678557395935059,240.6774170157074,0.0017509033,0.3164637088775635,218.666001276814,458.01628186210525
236.593347269887,9.449447631835938,1517.9816484451294,960000,3.4406254291534424,95,1.8050240928111287,9.889118194580078,0.028686462,5.748399496078491,100,0.10583686828613281,240.43395289366225,0.011716386,0.33347201347351074,230.54258288701993,459.99333374560626
235.8437659586768,9.479008197784424,1527.8876583576202,970000,3.391300678253174,96,1.9778661364771684,9.88822627067566,-0.013803767,5.827888250350952,100,0.09272122383117676,239.40157649846114,0.013501846,0.31110548973083496,230.47389068293847,458.30841197907415
234.37360110779198,9.588011980056763,1537.9016201496124,980000,3.3350095748901367,97,8.54207643374383,9.995223760604858,0.0086146435,6.008350133895874,100,0.09908342361450195,246.80064698254975,0.017188238,0.30767178535461426,176.25166473395487,454.6206083093332
236.96478868752362,9.498235940933228,1547.82195520401,990000,3.3735976219177246,98,2.3558193663769824,9.901079893112183,0.0165014,5.8681800365448,100,0.08854842185974121,243.41860645160932,0.018335547,0.3140292167663574,229.09048363055572,459.8635618761218
237.4978088387417,9.34728455543518,1557.706953048706,1000000,3.4232406616210938,99,2.3326614976368742,9.867039203643799,-0.0311849,5.6764702796936035,100,0.1449120044708252,241.03832046951337,0.0025238036,0.37458300590515137,227.71269700627994,460.9308188097106
218.31058689486588,9.318432569503784,1567.5481531620026,1010000,3.3075711727142334,100,17.10640141130133,9.823544979095459,0.042095847,5.75919246673584,100,0.05577421188354492,247.60909663317582,0.049110394,0.4490334987640381,171.84442746798965,422.44252375822003
236.34245181660532,9.274462461471558,1577.2147233486176,1020000,3.290492534637451,101,10.199120673760145,9.642449855804443,0.009025595,5.7267725467681885,100,0.04897141456604004,251.96839981314594,0.013415301,0.31876540184020996,199.95065815656457,459.23178576763473
240.58566468595083,9.25012493133545,1586.8775396347046,1030000,3.3544363975524902,102,4.443239155370603,9.642564296722412,0.017694706,5.644341707229614,100,0.06453776359558105,250.82200468854123,0.021162467,0.3269779682159424,218.3388009186255,468.33305095818287
239.36945354104782,9.416224002838135,1596.6910617351532,1040000,3.4172468185424805,103,4.74812787791534,9.79313611984253,0.012104116,5.732658386230469,100,0.03639936447143555,250.20430586059345,0.016314188,0.3401520252227783,213.30186649182144,465.07686532312465
239.22992747195192,9.073314428329468,1606.4489514827728,1050000,3.3585453033447266,104,2.3755575528662467,9.737641334533691,0.0050291936,5.470879554748535,100,0.14491486549377441,245.62798913672881,0.0204264,0.5191924571990967,233.72385453424536,465.2505565081303
215.93718104179004,8.95014476776123,1616.0459523200989,1060000,3.2736761569976807,105,16.04981320439615,9.579040050506592,0.038439747,5.4239866733551025,100,0.13532185554504395,244.3535892221326,0.045720186,0.4918806552886963,172.95008294761797,418.9112343708146
229.01685877739664,9.15160608291626,1625.8787858486176,1070000,3.3094804286956787,106,14.406070466504083,9.800141096115112,0.023165265,5.588690996170044,100,0.14709734916687012,252.20117956932518,0.030846216,0.49931788444519043,171.2959354513995,445.44315991385605
239.6725710941842,9.418292760848999,1635.7803711891174,1080000,3.411989450454712,107,2.885800063509188,9.878568887710571,-0.0053939605,5.7510199546813965,100,0.11601996421813965,244.27243097264324,0.0020825623,0.3438413143157959,225.981913841144,466.3165857887042
240.76348461721037,9.410805225372314,1645.6539385318756,1090000,3.3369951248168945,108,2.550116272300435,9.854225873947144,0.0032469484,5.823999881744385,100,0.08452963829040527,248.6575439475942,0.011973742,0.3506472110748291,231.68225724160666,468.84518306953584
237.3734158157933,9.412270307540894,1655.586814403534,1100000,3.3690433502197266,109,5.946593531429062,9.91376781463623,0.0077003296,5.772110939025879,100,0.11455750465393066,248.14726734737755,0.014577882,0.38088393211364746,215.5504137710576,461.70503616236203
241.13205615443545,9.209579706192017,1665.4136891365051,1110000,3.4227116107940674,110,4.021491600358657,9.808926820755005,0.008795903,5.534261465072632,100,0.11458539962768555,250.58005234680763,0.0143398205,0.4844067096710205,227.92633559034147,469.36614977220233
241.82222514400067,9.035356283187866,1675.1127243041992,1120000,3.3487322330474854,111,3.4245603850023723,9.6794593334198,0.017161597,5.437276124954224,100,0.10956025123596191,251.8343751965079,0.021968765,0.5262000560760498,231.05281127971656,470.59011569827794
242.46021636015877,9.224615812301636,1684.8262155056,1130000,3.294208526611328,112,3.1152974242993374,9.68925166130066,-0.08380303,5.6846160888671875,100,0.06161952018737793,249.25411718756195,0.01104288,0.4027843475341797,230.21434067440842,472.3746903941761
157.48920322285608,9.249515295028687,1694.5374920368195,1140000,3.2812302112579346,113,15.948520461176516,9.675614595413208,0.040725175,5.684356689453125,100,0.10534262657165527,192.6956605170692,0.039957657,0.31987476348876953,113.72192917819432,312.1356598391166
171.6938162424196,9.48105263710022,1704.4678492546082,1150000,3.334885358810425,114,14.178135373686896,9.910494327545166,0.036235783,5.892406463623047,100,0.12280797958374023,203.5392382995871,0.032311745,0.30616164207458496,133.09784239541008,338.47637537817553
