Time-Optimization,ItrTime,train-PolicyExecTime,train-AverageDiscountedReturn,Itr,n_timesteps,train-NumTrajs,train-EnvExecTime,train-StdReturn,LossBefore,LossAfter,train-MaxReturn,train-MinReturn,Time-SampleProc,Time,train-AverageReturn,Time-Sampling
2.125025987625122,100.27305102348328,93.38651061058044,-19.446664136216615,35,360000,100,4.277791261672974,1.4977703069694788,-0.00083650206,-0.07769031,-10.179604089697515,-16.988171850426923,0.0272676944732666,3932.335186958313,-13.370495423259044,98.11869621276855
2.2055811882019043,96.14159297943115,89.49023914337158,-19.48049525016323,36,370000,100,3.9922170639038086,1.6473493047485734,-0.0023592673,-0.10560525,-9.632980800762905,-16.71458933678652,0.020750045776367188,4028.50408411026,-13.385093345970834,93.9148211479187
3.3869457244873047,112.60650205612183,104.73371982574463,-19.36351022195074,37,380000,100,4.042336702346802,1.8098272811893061,0.006724597,-0.10059601,-9.591818916083938,-17.007706654819295,0.01865220069885254,4141.1323301792145,-13.346403795133519,109.20030093193054
2.4234039783477783,110.80987405776978,103.75300288200378,-18.902838142194447,38,390000,100,4.144756317138672,1.787094692537443,0.007645308,-0.123253234,-8.218340992292893,-17.454015782408607,0.06267118453979492,4251.961315155029,-12.946646986684756,108.32232594490051
2.386685848236084,95.4268319606781,88.59922432899475,-19.570355108732358,39,400000,100,3.989696979522705,1.6713521279961518,-0.00026275634,-0.15984961,-9.910163518358827,-16.753560633740697,0.021953105926513672,4347.407804965973,-13.421359045977944,93.01719808578491
2.4294681549072266,95.75386309623718,88.74635124206543,-19.204494936898243,40,410000,100,4.132848739624023,1.7409531484521035,0.0050882874,-0.23226729,-8.964015579034841,-16.765896738170092,0.019595861434936523,4443.182641983032,-13.156687820975746,93.30422186851501
3.2581441402435303,96.11107397079468,88.38591647148132,-18.969230280382526,41,420000,100,4.025150775909424,1.4966526040772854,-0.0033650985,-0.24901167,-9.902799158518382,-16.981525966397765,0.01664113998413086,4539.315487146378,-13.04779072072047,92.83593225479126
2.1778860092163086,95.48703908920288,88.83259558677673,-19.1619925109096,42,430000,100,4.021800994873047,1.5949856118814119,-0.013598609,-0.3777333,-9.690109645782417,-16.695589943457485,0.021706104278564453,4634.8226199150085,-13.14582571504321,93.28700113296509
2.252800941467285,94.4251139163971,87.66467833518982,-19.223483270715306,43,440000,100,4.058058500289917,1.7391910067013283,0.0030546158,-0.44517353,-8.23907230304577,-17.284986951906472,0.018715858459472656,4729.331353902817,-13.260589404565405,92.15271401405334
2.2202951908111572,94.51733994483948,87.85306477546692,-19.409086582372485,44,450000,100,4.0031421184539795,1.5077414175577868,-0.0026814973,-0.55887234,-10.334648512675427,-16.960266053589127,0.01854705810546875,4823.869197130203,-13.313329218759316,92.27813386917114
2.174454689025879,94.8764898777008,88.23207473754883,-19.217252775725008,45,460000,100,4.025571823120117,1.725055988413281,-0.004867122,-0.66668075,-9.624507733063092,-17.060791007554528,0.020548105239868164,4918.8101761341095,-13.195471923801886,92.6801540851593
2.646646022796631,95.99508881568909,88.94243240356445,-19.40002215107915,46,470000,100,3.966989755630493,1.665671695958065,0.0011111298,-0.8714699,-9.55539448933583,-16.919524946990933,0.018954992294311523,5014.8255450725555,-13.268403981433615,93.32867622375488
2.1186611652374268,95.7994589805603,89.24475526809692,-19.355685347903865,47,480000,100,3.9920809268951416,1.6123470242839413,4.868164e-05,-1.0267681,-9.90546106496282,-16.704966163061112,0.019740819931030273,5110.6438710689545,-13.206645974687277,93.65971302986145
2.24257493019104,93.8272340297699,87.15417575836182,-19.110253555197545,48,490000,100,3.98936128616333,1.634002555997808,-0.0040138275,-1.2620593,-9.51369449722269,-16.908447928081017,0.024315834045410156,5204.494997024536,-13.20691287851459,91.55995512008667
2.5434510707855225,95.99315094947815,88.82765102386475,-19.438620737349176,49,500000,100,4.003462553024292,1.5454926538334322,-0.01590357,-1.4651201,-9.930788814567668,-16.520705253525968,0.18417000770568848,5300.50862121582,-13.361580994124592,93.26420283317566
3.134956121444702,94.67800378799438,87.05928635597229,-19.05095942940565,50,510000,100,4.0047478675842285,1.6703434745530443,-0.001476651,-1.6375059,-9.543733149447,-16.98476968433178,0.020595312118530273,5395.205273151398,-13.015178878598414,91.51922392845154
3.152559757232666,93.93319296836853,86.29514288902283,-19.11114396476384,51,520000,100,4.041204452514648,1.792591179691899,0.008634349,-1.7055557,-8.226498623299946,-16.34721800968997,0.01795506477355957,5489.159278154373,-13.17197471899551,90.7573652267456
3.4583640098571777,95.48239779472351,87.52661228179932,-18.627823469274727,52,530000,100,4.048848867416382,2.26738514917286,-0.0022825622,-1.6726129,2.890803754369059,-16.166127200104995,0.023059844970703125,5584.661486148834,-13.009623797396754,91.99887013435364
2.751805067062378,98.53923988342285,91.34033203125,-17.82079794780622,53,540000,100,3.997792959213257,3.288608137600785,0.0020144044,-1.383794,12.672903429457042,-17.25016509062385,0.02216506004333496,5683.222190141678,-12.632910193994867,95.76380491256714
2.9825189113616943,93.4966127872467,86.07138776779175,-18.180612048503953,54,550000,100,3.9956748485565186,2.4933789189395075,0.00028794556,-1.4141709,3.054656689313613,-16.77753201063465,0.02945566177368164,5776.7392699718475,-12.737482116948673,90.48336410522461
3.074108839035034,95.2671160697937,87.55954933166504,-17.19644749637853,55,560000,100,4.190491437911987,3.8179067910682845,0.015293128,-0.9698953,9.721628684341642,-16.575366083409833,0.017045974731445312,5872.027760028839,-12.475027472565063,92.17453622817993
2.7398388385772705,96.20408511161804,89.00843334197998,-15.430144636359676,56,570000,100,4.005614995956421,5.399362445705966,-0.008348016,-0.6598135,11.876109680431163,-17.054724436112277,0.01887989044189453,5968.25248003006,-11.687652919956244,93.44395613670349
2.1802139282226562,94.32202196121216,87.67325949668884,-15.578768030353967,57,580000,100,4.026578664779663,4.857862296094539,-0.000779834,-0.49729413,11.576652031803034,-16.499850744933948,0.019473791122436523,6062.594875097275,-11.7784128668067,92.12096118927002
2.396843910217285,96.07065796852112,89.22380805015564,-14.069805733700672,58,590000,100,4.002689361572266,6.180222971162408,0.0023103273,-0.3259152,11.355828140298165,-17.402670146071646,0.021944046020507812,6158.686188220978,-11.252351419949404,93.65047979354858
2.104469060897827,96.22553181648254,89.67080044746399,-15.178894300596683,59,600000,100,4.004718065261841,5.335348335692688,0.0055838013,-0.26136306,11.526929610563442,-16.493515848344337,0.01834702491760254,6254.932590961456,-11.614190648851539,94.10135197639465
2.174583673477173,96.69446611404419,90.04709267616272,-13.626990834787934,60,610000,100,4.022367238998413,5.613171426945671,-0.014659198,-0.1734128,11.592567762739908,-16.854185228602123,0.019594192504882812,6351.647702217102,-10.982008637796893,94.49903893470764
2.3310630321502686,94.60297679901123,87.81048130989075,-14.165516354582074,61,620000,100,4.0223610401153564,5.29400923861362,0.011088393,-0.10866068,12.280137980998347,-16.729934795249584,0.018671751022338867,6446.27157998085,-11.162013987840849,92.25175285339355
2.24074125289917,94.03859996795654,87.37089586257935,-17.05976512397884,62,630000,100,3.988719940185547,4.229140377378688,-0.008630133,-0.11667331,12.4500399776034,-17.135237209624663,0.02069687843322754,6540.3390691280365,-12.369962544603538,91.77624201774597
2.193336009979248,95.2263753414154,88.62607407569885,-14.302535155504511,63,640000,100,3.9671947956085205,5.738779193793385,-0.012475769,-0.09578267,11.074664139853057,-16.07871702101656,0.019430160522460938,6635.599755048752,-11.234372090918175,93.01313591003418
2.376657009124756,97.20586490631104,90.33306431770325,-15.84972482708065,64,650000,100,4.053320646286011,4.9509599411560385,-0.0056028627,-0.06575917,12.138435072758611,-15.820870574916755,0.018805980682373047,6732.823441982269,-11.894715763171682,94.80659985542297
2.2004501819610596,98.65361785888672,91.92714834213257,-14.342781928444685,65,660000,100,4.0753092765808105,5.800371055854162,0.0042120363,-0.025757777,11.741580435545984,-15.897849657340739,0.020336151123046875,6831.4977350234985,-11.169610804085188,96.4307599067688
2.2633440494537354,95.65074276924133,88.81063890457153,-9.657634295390665,66,670000,100,3.9827890396118164,7.437705821551157,0.017249903,0.009856568,12.053390306282393,-17.01476075447437,0.1684248447418213,6927.170510292053,-9.5160749870782,93.2174940109253
2.2413010597229004,96.6631669998169,89.96422147750854,-13.811113320755698,67,680000,100,4.0142295360565186,5.700789725200658,0.014972369,0.0039254026,11.550374024566274,-16.83109670279342,0.01951289176940918,7023.854380130768,-11.191104868255458,94.40100598335266
2.1912829875946045,94.9757649898529,88.26748609542847,-13.444943547889208,68,690000,100,4.064461946487427,6.0137881274534015,-0.018823637,-0.028664514,11.284292572182464,-16.583815823808386,0.020277023315429688,7118.850753068924,-10.994065937664013,92.76270008087158
2.408116340637207,97.81754612922668,90.89917373657227,-10.870871432775067,69,700000,100,4.055080890655518,6.76025815936532,-0.0041811736,-0.007319156,12.021252457166453,-16.23415721928266,0.019468069076538086,7216.689113855362,-9.971864962143947,95.38892412185669
2.240787982940674,103.942214012146,97.15012884140015,-8.407104949187477,70,710000,100,4.080186128616333,7.870658170885445,0.010711352,0.010353296,12.343537763110735,-16.412012643096503,0.022895097732543945,7320.653667211533,-9.138143380613233,101.67736673355103
2.1695621013641357,96.73282384872437,90.11071157455444,-10.21975794717239,71,720000,100,4.004313230514526,7.381870384729341,0.0054245177,0.005586676,12.575096960801458,-16.653278151376583,0.019224882125854492,7417.407428979874,-9.722714294317205,94.54358792304993
2.3643248081207275,98.42042922973633,91.64087891578674,-10.643463868851288,72,730000,100,3.9656379222869873,7.197009269316444,-0.0023597337,-0.003041571,11.063330763879277,-16.188987623109178,0.018602848052978516,7515.848917007446,-9.774918920791501,96.03609800338745
2.4502499103546143,95.31329798698425,88.36779379844666,-11.29960429217826,73,740000,100,4.04335618019104,6.4402399314800896,-0.0040691406,-0.004241174,10.042988982635944,-16.319051942245572,0.018296003341674805,7611.182693004608,-10.112272812029177,92.84219074249268
2.2570059299468994,94.35170197486877,87.66983199119568,-11.29149297569633,74,750000,100,3.960968494415283,6.374147621265635,0.0024079345,0.002254187,10.691324420943847,-16.201694833512008,0.018583059310913086,7705.558025121689,-10.048444804036576,92.07568168640137
2.240821123123169,94.63380026817322,87.93814253807068,-10.059997656805319,75,760000,100,4.008330583572388,7.195748444103591,-0.0052714357,-0.006871399,11.05914756071308,-16.557660735484905,0.01970386505126953,7800.213355064392,-9.695630967244238,92.37183284759521
2.16573166847229,94.40826606750488,87.75784635543823,-11.980731358008482,76,770000,100,4.023059606552124,7.010680164181515,0.009092212,0.0078260135,12.355168262623124,-17.00659093198947,0.04054665565490723,7894.642102241516,-10.181234339718017,92.20039892196655
2.246255874633789,96.99027609825134,90.24620819091797,-12.479017890431814,77,780000,100,4.051357746124268,6.756628642069171,0.0056481813,0.0044970154,11.016401432193533,-16.49394216578812,0.01812911033630371,7991.651562213898,-10.421383884042573,94.72504496574402
2.2591421604156494,94.68923807144165,87.95339846611023,-9.834429696652196,78,790000,100,4.0234668254852295,8.04409288837992,0.008006067,0.007406689,11.888029255485504,-16.064608738581324,0.02588176727294922,8086.36093211174,-9.491631497780476,92.4026780128479
2.131584644317627,96.66814088821411,90.10021352767944,-7.9186474678333,79,800000,100,3.986436128616333,8.26132136812592,0.010154492,0.00794411,12.398994933681541,-16.399542214303622,0.019151926040649414,8183.051301002502,-8.897105662809523,94.5159101486206
2.4054861068725586,95.53636884689331,88.7347640991211,-9.828633785677317,80,810000,100,3.9573864936828613,7.79143628013387,-0.0048063537,-0.0054657226,12.096470784567563,-16.24009965438517,0.018672704696655273,8278.622993946075,-9.621236989868672,93.11182689666748
2.23382306098938,95.15927767753601,88.37644553184509,-12.669109415611693,81,820000,100,4.104943513870239,6.185374528768238,0.006801642,0.0062215393,11.796817492587726,-16.295897851673146,0.020067930221557617,8373.802414178848,-10.574242217367301,92.90385007858276
2.3549981117248535,97.20010089874268,90.30732655525208,-10.93639648181309,82,830000,100,4.087924957275391,6.856698987124674,0.0055443696,0.0038951293,10.582710685692918,-16.285798144857335,0.01850295066833496,8471.023920059204,-10.07815095573443,94.82423281669617
2.476466178894043,97.9707760810852,90.93464589118958,-8.474256319595193,83,840000,100,4.0428338050842285,8.228790150032259,0.005451187,0.005201114,11.000019479023285,-17.022727842943457,0.01930713653564453,8569.044522047043,-8.884264559979494,95.39862585067749
2.2198331356048584,95.0315170288086,88.30971145629883,-11.58335794990645,84,850000,100,4.053009033203125,7.068605841540459,0.017041076,0.015661145,12.808652345582823,-15.815268603637701,0.0207369327545166,8664.096649169922,-10.3032606921648,92.79045677185059
2.0825729370117188,94.72493886947632,88.14935350418091,-11.271332281928215,85,860000,100,4.03203010559082,7.584786603556107,0.003060083,0.002060901,12.46246057995022,-16.005802975294184,0.02120804786682129,8758.841840028763,-10.135966705679394,92.61954426765442
2.225583076477051,96.92272305488586,90.2647533416748,-10.419965635693297,86,870000,100,3.9852399826049805,7.046769045345324,-0.012955469,-0.01430448,11.958331340058795,-15.667899393609217,0.01934981346130371,8855.7858440876,-9.639123016418749,94.67599296569824
2.238213300704956,94.74775123596191,88.08664536476135,-11.827762968564338,87,880000,100,3.9757142066955566,7.183092940126021,0.00838731,0.0066755256,12.281683993077769,-16.49596056088417,0.023939132690429688,8950.555520057678,-10.349705588347739,92.48403286933899
2.096182107925415,95.32944202423096,88.73675680160522,-13.950678560303189,88,890000,100,4.045426607131958,5.505533378323775,-0.0013721557,-0.0059562256,8.673418264836283,-16.784015779641656,0.018440961837768555,9045.906242132187,-11.2288867672397,93.21348309516907
2.250854730606079,94.17176222801208,87.46300435066223,-10.208691980606792,89,900000,100,4.018700361251831,6.8080367070042955,-0.0028292236,-0.0030753845,10.416009493237961,-15.932972312157077,0.018028974533081055,9140.100661039352,-9.639083057507879,91.90145587921143
2.75600004196167,97.13934326171875,89.96575856208801,-15.33247273067857,90,910000,100,3.9795055389404297,4.7035604954995085,-0.014959177,-0.013595877,11.00862348582556,-16.005972498254916,0.01106715202331543,9237.261558055878,-11.445007446441197,94.37082695960999
2.0181407928466797,93.57390093803406,87.02503705024719,-9.519051488331444,91,920000,100,4.075271368026733,7.5098116980558975,-0.0038586243,-0.00482948,12.499874363068482,-15.921063304783708,0.027506351470947266,9330.85664486885,-9.319976292400536,91.52677297592163
2.2536141872406006,95.22239375114441,88.45593500137329,-11.923991246288283,92,930000,100,4.035658836364746,6.497886448049793,-0.01265968,-0.011508483,11.123818402836987,-16.232297114033372,0.05269789695739746,9426.097667217255,-10.112263399543172,92.91361999511719
2.2429311275482178,97.7995970249176,91.00968956947327,-14.285722658101271,93,940000,100,4.053166389465332,5.821146741336355,-0.0011145172,-0.00031289062,11.371222231903143,-16.60811986305185,0.01867818832397461,9523.917645215988,-11.286739935052685,95.53650999069214
3.940340995788574,159.63154196739197,150.55618929862976,-13.918637863417313,94,950000,100,4.564566135406494,5.506662257515319,-0.001034491,-0.0035144286,12.113235176027146,-16.27801022567997,0.03557586669921875,9683.569758176804,-11.073589924101793,155.65409994125366
2.6252641677856445,157.61212706565857,149.44977855682373,-12.58350981655183,95,960000,100,4.943829536437988,6.435962493664159,-0.003437256,-0.006112891,11.43849577081265,-15.966965132655282,0.047354936599731445,9841.250229120255,-10.651359557373063,154.93852996826172
2.19762921333313,105.1110610961914,98.06357979774475,-9.646400942909976,96,970000,100,4.342831611633301,7.0249426595809945,0.0008442314,-0.0018424247,10.879419224974116,-15.196133129439605,0.0212249755859375,9946.39180111885,-9.287307393769309,102.89037322998047
2.346376895904541,109.99051904678345,102.68997311592102,-8.826353373924283,97,980000,100,4.299856424331665,7.3498466275975005,0.023151418,0.023032183,9.826778719052145,-16.798807308170176,0.1984710693359375,10056.40409708023,-9.049928204756473,107.44432210922241
2.340425968170166,100.20346117019653,93.1521327495575,-10.526024891886584,98,990000,100,4.235774755477905,7.60211733887843,-0.017605206,-0.018046942,12.019633954022984,-16.471444043213932,0.021178007125854492,10156.628598213196,-9.723650100597805,97.83990812301636
3.5763370990753174,99.98369979858398,91.73686981201172,-12.419168386648808,99,1000000,100,4.204203367233276,6.552455375518839,0.0005880615,-0.00023378906,12.291340848866737,-16.377420257291796,0.01970982551574707,10256.633094072342,-10.385842151644708,96.38630080223083
2.1926910877227783,99.14356589317322,92.18782114982605,-12.231062214058648,100,1010000,100,4.290514707565308,7.066750661055883,0.00063392334,-0.0025214173,11.2157785555455,-16.127747038883687,0.019908666610717773,10355.856865167618,-10.389889439167437,96.92881107330322
2.247968912124634,101.26406502723694,94.32382535934448,-8.211436094207091,101,1020000,100,4.221628904342651,7.886144683751598,-0.0030828065,-0.0063668885,11.9998056618788,-16.12453043716898,0.02156996726989746,10457.14154291153,-8.810943466602382,98.99314188957214
4.19755482673645,147.59045577049255,137.77936387062073,-11.28385934577207,102,1030000,100,4.87506365776062,6.56201860582244,0.0014600403,-0.00383266,10.253344152154302,-16.14192093081246,0.04153013229370117,10604.752685070038,-10.132800207304546,143.3495900630951
3.3069589138031006,123.43736505508423,114.34746623039246,-9.096354143521792,103,1040000,100,5.237084627151489,7.7475198563867345,-0.0043522827,-0.010949268,12.345640814303536,-15.867640005870106,0.02233290672302246,10728.219810247421,-9.200635857970573,120.1071949005127
2.1707260608673096,91.15498876571655,83.16334056854248,-13.774839789999355,104,1050000,100,5.246435880661011,5.684426770903513,-0.0050005186,-0.012877264,10.169990164141076,-17.012703921611866,0.027952194213867188,10819.396686077118,-11.126159392982157,88.95522975921631
2.2669389247894287,94.76264595985413,87.5446548461914,-11.426253658834582,105,1060000,100,4.458101749420166,6.968170762036099,0.0059512937,0.0029384887,11.692426203728937,-16.47951954973311,0.02000713348388672,10914.189427137375,-10.216611236128493,92.47426676750183
2.5107810497283936,102.68253803253174,95.29995727539062,-9.971910029821364,106,1070000,100,4.34679913520813,7.5505622890478135,-0.01212764,-0.017001433,10.502765025861553,-16.59259258574826,0.04555201530456543,11016.894613027573,-9.402115559022521,100.12477087974548
2.358386993408203,113.53119826316833,105.55859327316284,-12.255467852521202,107,1080000,100,4.8472678661346436,6.721974057732865,0.007620502,0.004174933,11.265048719278653,-16.531465847487606,0.03645491600036621,11130.446986198425,-10.560296058613604,111.13565802574158
2.5090818405151367,102.34715414047241,94.98932600021362,-11.534426515300988,108,1090000,100,4.358975648880005,7.2376307720675666,-0.00578071,-0.008030655,11.899584870089766,-16.301318615565442,0.023898839950561523,11232.824532032013,-10.050765722586545,99.81098484992981
2.191227912902832,101.46702432632446,94.37076139450073,-12.083323127520002,109,1100000,100,4.392563819885254,6.690221971888216,-0.018188685,-0.020139374,11.701932513122838,-16.179203151368736,0.028242111206054688,11334.312978982925,-10.496307572532347,99.24605393409729
2.243242025375366,95.7316210269928,88.584068775177,-11.97068125708758,110,1110000,100,4.410828113555908,6.250930824775524,-0.0026548705,-0.004244147,11.751498193683727,-15.898738447828967,0.01932525634765625,11430.075241088867,-10.342859087768723,93.46694493293762
