train-MaxReturn,n_timesteps,train-NumTrajs,Time,Time-SampleProc,train-StdReturn,Time-Optimization,train-AverageDiscountedReturn,LossBefore,LossAfter,Time-Sampling,train-MinReturn,ItrTime,train-EnvExecTime,Itr,train-AverageReturn,train-PolicyExecTime
-39.95369438782338,1340000,100,24102.26917695999,0.02019500732421875,2.9898745084731737,2.5152668952941895,-130.42443434617778,0.0038870575,-1.7487055,152.7162320613861,-53.67666810417295,155.25199508666992,4.524884223937988,133,-47.172005125790804,147.79089665412903
-38.94513665270057,1350000,100,24261.30900979042,0.020082950592041016,3.039667273538011,2.640688180923462,-130.08588445181476,0.005187796,-1.8504195,156.35408902168274,-54.42591126598274,159.01653003692627,4.59778356552124,134,-47.001397307698795,151.35588550567627
-37.78880993894809,1360000,100,24418.435463905334,0.020763874053955078,3.4176180160220984,2.8252320289611816,-128.78383973069506,0.0044649947,-1.8707666,154.25736808776855,-53.56920858549553,157.10521864891052,4.550973176956177,135,-46.40043727312657,149.30408453941345
-38.408734395866134,1370000,100,24572.75807595253,0.019170045852661133,3.140168472934353,2.48533296585083,-130.82969683098403,-0.005844623,-1.9608793,151.7947061061859,-53.831100235549435,154.30056285858154,4.585559606552124,136,-47.32642168930798,146.8168339729309
-38.23090667151919,1380000,100,24724.468147993088,0.039878129959106445,3.505236751958452,2.6197330951690674,-131.19470498141544,0.01503927,-2.0329206,149.03031706809998,-55.10687266588527,151.69128799438477,4.562694549560547,137,-47.51649792421073,144.05520963668823
-38.89372009906903,1390000,100,24870.698450803757,0.020968914031982422,2.60120997180976,2.300631046295166,-131.0362474316925,-0.0136179505,-2.0795612,143.88611602783203,-52.88733564213967,146.20911502838135,4.665724039077759,138,-47.47277134011448,138.80885314941406
-38.26822613349665,1400000,100,25009.765023946762,0.022089004516601562,3.2577600925963215,2.4398889541625977,-129.49586070555662,-0.002391977,-2.1465487,136.581130027771,-54.489868010656465,139.0454239845276,4.491009950637817,139,-46.75196149947569,131.69248056411743
-39.76245100733403,1410000,100,25131.45329785347,0.020268917083740234,2.655339107007067,2.484866142272949,-129.82751156660794,-0.018657187,-2.2379386,119.1594967842102,-52.950704938519365,121.66596674919128,4.515227317810059,140,-46.91251484000869,114.23402690887451
-39.92265757090363,1420000,100,25245.502279996872,0.021122217178344727,2.792634709062228,2.4261231422424316,-129.89181604191992,-0.0037966652,-2.3295376,111.57696604728699,-53.04176948595397,114.02500796318054,4.568252325057983,141,-46.92162686209741,106.60817384719849
-39.42971457768979,1430000,100,25343.707967996597,0.021798133850097656,3.115573921699056,2.185328960418701,-130.42379758399886,0.02005299,-2.3613374,95.97660374641418,-54.81625404263435,98.18429899215698,4.6965296268463135,142,-47.192284243260964,90.6779260635376
-39.80277510819717,1440000,100,25439.31715607643,0.0184781551361084,3.19987199462445,2.1331920623779297,-130.31132696871103,-0.0022851592,-2.4560933,93.43925309181213,-55.029670907647805,95.59127473831177,4.609893560409546,143,-47.110932304181304,88.42562365531921
-38.89533888005951,1450000,100,25536.773989915848,0.020426034927368164,3.3143601319948424,2.5194637775421143,-130.6849495911397,0.0065193223,-2.483616,94.89516878128052,-53.492928201784736,97.43542671203613,4.703884601593018,144,-47.29571160464566,89.6961727142334
-40.12381091000645,1460000,100,25636.992199897766,0.020163297653198242,2.8707117238158704,2.2625739574432373,-129.7831791142317,-0.02407842,-2.484666,97.91334700584412,-54.00628163243789,100.19808793067932,4.827648401260376,145,-46.850412232230504,92.65349245071411
-37.982957817018104,1470000,100,25732.31073999405,0.02095794677734375,3.0265647811243035,2.2201550006866455,-130.13493267148863,-0.003550511,-1.9134891,93.05413508415222,-52.79252195230501,95.29571890830994,4.547506809234619,146,-47.03522969932603,88.07545924186707
-39.518539794256576,1480000,100,25823.742902994156,0.021398067474365234,3.0827717135673454,2.2113330364227295,-129.19299183135772,-0.02164831,-1.8998629,89.17181992530823,-52.74619158308791,91.40495014190674,4.545428276062012,147,-46.612356574119005,84.21209573745728
-38.78469147556324,1490000,100,25918.050285100937,0.018592119216918945,3.409096506461691,2.036752939224243,-130.37348353197137,0.007029856,-2.3920734,92.22765827178955,-53.5987644674464,94.2862160205841,4.604760646820068,148,-47.107955382156696,87.21810722351074
-38.403058830021486,1500000,100,26011.196183919907,0.019791841506958008,3.1611933371945686,2.179104804992676,-128.96343428866285,0.005649379,-2.5220277,90.92340922355652,-52.534322521410424,93.12543797492981,4.650689601898193,149,-46.46428053546125,85.8708667755127
-38.78978399433656,1510000,100,26103.628272771835,0.02431201934814453,3.0954156982947016,2.219287872314453,-129.62401739940537,0.0068474547,-2.4178407,90.16629409790039,-53.87607848302042,92.41129875183105,4.6178061962127686,150,-46.791992639843535,85.15063762664795
-39.45336230393809,1520000,100,26194.870655059814,0.019149065017700195,3.2663044184750576,2.2626349925994873,-130.10590126078122,-0.0028124878,-2.4707963,88.93815922737122,-55.00165417795309,91.22123289108276,4.606402158737183,151,-47.018718818908425,83.92020153999329
-40.548937131452654,1530000,100,26282.643326997757,0.019701004028320312,2.8584518363970903,2.1006019115448,-130.43219472820746,-0.012761362,-2.503037,85.63055181503296,-53.129592004799086,87.75243401527405,4.583240985870361,152,-47.185691658374274,80.64816880226135
-38.85859206944033,1540000,100,26374.66101193428,0.022160053253173828,3.0592219143815123,2.118108034133911,-129.51856510184703,-0.01838049,-2.5099754,89.85493803024292,-52.565491004997455,91.99658608436584,4.608118057250977,153,-46.75215711118088,84.8456654548645
-39.178420306993026,1550000,100,26460.85891509056,0.017343997955322266,2.863962192869852,2.810255289077759,-129.9456876291377,-0.0041814153,-2.5158923,83.34846878051758,-53.28760889808384,86.17653918266296,4.547317028045654,154,-46.96533654808053,78.40953993797302
-37.380597150404036,1560000,100,26544.848184108734,0.018954992294311523,3.303239807985393,2.112093925476074,-131.3325132673332,-0.012937519,-2.5072942,81.83684182167053,-52.86811996258162,83.9682731628418,4.5247180461883545,155,-47.5625373288744,76.91689682006836
-38.307044653333335,1570000,100,26630.113993883133,0.05845999717712402,3.1363479112783046,2.103659152984619,-129.66134642843318,-0.026570924,-2.5693512,83.07203578948975,-54.58900248457139,85.2345769405365,4.5495240688323975,156,-46.8276300029048,78.08730387687683
-39.3812639557704,1580000,100,26713.836111068726,0.014183998107910156,3.0887820633138854,2.051457166671753,-129.33090669804042,0.0044892966,-2.5485969,81.63756704330444,-53.45108732224118,83.70354080200195,4.559611558914185,157,-46.64307447025252,76.66448450088501
-38.75790133625968,1590000,100,26796.01427602768,0.02077174186706543,3.181285429407113,2.050691843032837,-130.5063415948139,-0.007974795,-2.5486817,80.08379292488098,-53.117462318746156,82.15715384483337,4.613361120223999,158,-47.2440119583895,75.07099270820618
-39.014837766004575,1600000,100,26877.836990833282,0.02055811882019043,3.639441649299169,2.0783958435058594,-129.29434102777878,-0.009593291,-2.5024505,79.70210409164429,-53.387272602004444,81.80147409439087,4.5697948932647705,159,-46.62709962317227,74.72354769706726
-39.13686583041371,1610000,100,26959.962451934814,0.019748687744140625,3.195503216553716,1.9745869636535645,-130.1531031957818,-0.00036555176,-2.577181,80.1081862449646,-54.60211896541357,82.10377073287964,4.558799982070923,160,-47.04571118723755,75.15178680419922
-39.92468756030803,1620000,100,27038.79202890396,0.02016615867614746,3.1982580021610274,2.0114829540252686,-129.91748857505564,-0.010148651,-2.7097151,76.7641990184784,-52.94644841046054,78.80902004241943,4.518524169921875,161,-46.906740691086505,71.84913372993469
-39.772477051457365,1630000,100,27117.30406808853,0.026498079299926758,2.9848432369169613,1.930675745010376,-130.72553680439313,-0.012736474,-2.786843,76.5292558670044,-54.454081417559216,78.49072504043579,4.568885803222656,162,-47.312212962725006,71.56262493133545
-39.77925099012437,1640000,100,27197.097068071365,0.0189821720123291,3.0924710159062228,2.004605770111084,-129.75948566002486,0.011976773,-2.806064,77.74794888496399,-53.1055059521164,79.77194094657898,4.6486451625823975,163,-46.84126236523477,72.69354891777039
-39.34665094332572,1650000,100,27276.064529895782,0.016897916793823242,3.080489601288788,1.9907240867614746,-130.47205297458817,0.027129505,-2.8800442,76.93688917160034,-53.5321248776121,78.94575786590576,4.604767084121704,164,-47.17250689267212,71.93339467048645
-39.15929263161442,1660000,100,27364.95343899727,0.019454002380371094,2.6634708743362623,2.005876302719116,-129.4096568394133,0.010366803,-2.966182,86.84098100662231,-52.82477099435755,88.86851978302002,4.652115106582642,165,-46.70238925947653,81.79005694389343
-37.440324354447434,1670000,100,27451.56945514679,0.01986408233642578,3.282059198956107,2.050992012023926,-129.30917118235521,0.015297096,-3.0617418,84.52109384536743,-53.59039698776906,86.59417009353638,4.5614728927612305,166,-46.63909567471907,79.56304264068604
-39.154301152091115,1680000,100,27534.470628976822,0.01669788360595703,3.1294991818454165,2.0106630325317383,-129.27831739551596,-0.0071195937,-3.2227714,80.85212326049805,-53.3638973614902,82.87983989715576,4.5223963260650635,167,-46.647164259470685,75.92675256729126
-39.16367971896706,1690000,100,27618.540700912476,0.020866870880126953,2.743076792026736,2.0000898838043213,-130.30779167366995,-0.007305971,-3.3256376,82.02884483337402,-52.87913711825242,84.05054903030396,4.569347858428955,168,-47.100098840200324,77.0625205039978
-38.78472853759334,1700000,100,27702.979549884796,0.0189821720123291,3.106261784286875,1.8574979305267334,-129.68705458147895,-0.010943132,-3.4519765,82.54235911369324,-53.455026494909355,84.42155289649963,4.596064805984497,169,-46.841197069713836,77.54979372024536
-38.47565234503397,1710000,100,27786.312163114548,0.01974010467529297,3.3561452313585014,2.0489397048950195,-129.5364971421048,-0.0015902848,-3.664275,81.23047304153442,-54.50473808888035,83.29948782920837,4.565871715545654,170,-46.789779147399685,76.26194930076599
-39.358086854272315,1720000,100,27875.115583896637,0.019073963165283203,2.744316242555854,3.140637159347534,-130.11638904346535,0.0025648377,-3.7438364,85.62223482131958,-52.52240064435689,88.7822961807251,4.741850852966309,171,-47.036233418113625,80.48237228393555
-38.487947407196444,1730000,100,27963.58255791664,0.019330263137817383,3.1493511659472078,2.027567148208618,-129.6668919623734,-0.024358533,-3.9403374,86.39579916000366,-53.029370789982146,88.44309711456299,4.5624680519104,172,-46.840864942456584,81.42862629890442
-38.89187012133482,1740000,100,28053.423817873,0.028642892837524414,3.201264279906384,2.1410951614379883,-130.27041739418948,0.023749238,-4.0931463,87.64894604682922,-53.23355501954137,89.82007598876953,4.552532911300659,173,-47.091229761318324,82.70255327224731
-39.57991800168729,1750000,100,28147.25696992874,0.02264404296875,2.914434794268206,2.6759021282196045,-130.20767357511136,0.0067552887,-4.258745,91.09575891494751,-52.61735193159939,93.79729413986206,4.63405966758728,174,-47.07417999420493,86.06870126724243
-38.8629502277072,1760000,100,28236.638307094574,0.017243146896362305,3.0931112929491116,2.528278112411499,-128.75181243884214,0.0054349815,-4.2228694,86.81381106376648,-53.24581544501075,89.36066508293152,4.577307462692261,175,-46.38134768159722,81.83400845527649
-38.48054574525648,1770000,100,28327.95686507225,0.023077964782714844,2.928258069611063,2.391692876815796,-130.2414344665561,-0.014789641,-0.36047584,88.88018989562988,-52.763115186263434,91.29636693000793,4.550543785095215,176,-47.082274831021735,83.93858289718628
-39.03813960655688,1780000,100,28423.48469185829,0.01837301254272461,2.979262592163956,2.3061907291412354,-130.77042995731827,0.020617407,-0.9892676,93.17998099327087,-54.35447401284644,95.50662398338318,4.638598680496216,177,-47.31371831269425,88.14464807510376
-39.91073508784613,1790000,100,28519.24911594391,0.02429485321044922,2.805854355491917,2.203634738922119,-128.69332668451415,-0.001975367,-0.7764648,93.51304507255554,-52.57958316065829,95.7427110671997,4.57005763053894,178,-46.3903853383081,88.5390076637268
-39.35142503962398,1800000,100,28617.261771917343,0.0198819637298584,2.9655819199747415,2.2217960357666016,-130.49274922750084,-0.0023503099,-2.948436,95.74876976013184,-53.50710927676873,97.99106502532959,4.58969783782959,179,-47.18903598585644,90.76205730438232
-39.326643735160644,1810000,100,28712.86174416542,0.02101612091064453,3.0872346431630295,2.3386900424957275,-129.5455157534926,0.012418155,-2.7545145,93.21855211257935,-53.45099700338551,95.5786566734314,4.533960819244385,180,-46.77998099221707,88.28974604606628
-37.57534230432115,1820000,100,28809.789309978485,0.019345998764038086,3.1208541030785217,2.717916965484619,-130.18257710068477,0.016032789,-2.6284854,94.16779208183289,-54.74988108660583,96.90641593933105,4.5072290897369385,181,-47.01847538798923,89.26331210136414
-38.77324505991285,1830000,100,28910.373387098312,0.021643877029418945,2.6085751395793775,2.3249711990356445,-130.013055071104,-0.007491308,-2.447872,98.20367908477783,-52.65426187889844,100.56574010848999,4.517262697219849,182,-46.97306204021406,93.2862663269043
-38.26706190246025,1840000,100,29036.4969830513,0.01970219612121582,2.5112648295791393,3.7649950981140137,-130.60073591858298,0.0035369385,-2.227101,122.30906295776367,-52.86382781632183,126.09518194198608,4.718520641326904,183,-47.260298224424396,117.15632605552673
-38.79428417571539,1850000,100,29138.902222156525,0.020529985427856445,3.0044421551637415,2.541017770767212,-128.92424699941722,-0.011900427,-2.0649114,99.82174396514893,-54.357712257704264,102.38368201255798,4.558292388916016,184,-46.489666716953614,94.83164525032043
-38.09195310958447,1860000,100,29239.747184038162,0.019520998001098633,3.093792945975887,2.709916114807129,-129.67187846178797,0.0109504685,-1.9172235,98.0947539806366,-53.38068409984339,100.8247127532959,4.531796216964722,185,-46.79976087033479,93.16475939750671
-39.134537579070575,1870000,100,29340.878895044327,0.01796722412109375,2.9126379356706638,2.5510048866271973,-130.61807964988063,0.007717731,-1.8095789,98.54307198524475,-52.749414898751226,101.11237692832947,4.627620697021484,186,-47.23293217532314,93.50594854354858
-39.29922227814189,1880000,100,29442.39667892456,0.0205380916595459,3.2848298279363144,2.3401310443878174,-130.28007864069522,-0.009590032,-1.6830918,99.13642692565918,-54.21895511784968,101.49749183654785,4.5815346240997314,187,-47.1000325538246,94.15825057029724
-39.86552495912654,1890000,100,29546.29040503502,0.019613981246948242,3.0009164730964026,2.586005926132202,-131.04361405569642,0.0015626419,-1.572655,101.2673180103302,-53.87052681072835,103.87338304519653,4.580355405807495,188,-47.42434046658311,96.28676104545593
-39.526981537851,1900000,100,29650.54232287407,0.017978906631469727,3.063093201862559,2.9051592350006104,-131.08248999841808,-0.0030926033,-1.4971883,101.30774307250977,-53.46082364048253,104.2312560081482,4.556622743606567,189,-47.471796924049556,96.35184121131897
-38.67604594252376,1910000,100,29753.79747891426,0.017525911331176758,3.3206333835128072,3.433534860610962,-128.94810746883823,0.002735788,-1.417422,99.78501486778259,-54.400264276028814,103.23641085624695,4.538902282714844,190,-46.488594133093,94.84098672866821
-40.62419763237584,1920000,100,29857.686367988586,0.020294904708862305,2.9193144247589826,2.5406410694122314,-130.4295504640646,0.014333835,-1.3196602,101.30548310279846,-52.58299118020675,103.86678099632263,4.538149833679199,191,-47.159855974242625,96.37316727638245
-39.14682432593778,1930000,100,29969.31170105934,0.020081043243408203,2.948058639400476,2.9463841915130615,-130.46982829834877,0.012145432,-1.2884437,108.63479685783386,-54.2253343449002,111.60520195960999,4.634742259979248,192,-47.196269958184985,103.58273983001709
-39.406854189589296,1940000,100,30076.259195804596,0.01980876922607422,3.3224888164027417,2.3850581645965576,-129.23611631689963,0.0097800195,-1.2322664,104.5234808921814,-53.90332360915149,106.92870903015137,4.627447605133057,193,-46.64645711127016,99.4935851097107
-38.785088386552054,1950000,100,30186.67641401291,0.01894092559814453,3.0763182701954115,3.5191402435302734,-129.9051725896927,0.0015921532,-1.1744347,106.85649490356445,-53.47793985840911,110.3949499130249,4.5421459674835205,194,-46.931378036545645,101.9205253124237
-38.87977184072619,1960000,100,30294.38205909729,0.02162790298461914,3.1405064540172956,2.5651862621307373,-129.5420835502839,-0.006753032,-1.1535575,105.0998888015747,-53.81213482673439,107.68704628944397,4.497730016708374,195,-46.75146482436103,100.19970321655273
-37.8886818710093,1970000,100,30402.040593862534,0.019107818603515625,3.3860209492568036,2.3097519874572754,-130.59786135517294,-0.01109182,-1.1235121,105.30882120132446,-53.95102870322454,107.63833904266357,4.594681262969971,196,-47.244127782737294,100.27543687820435
-39.072623229613036,1980000,100,30515.3676841259,0.040804147720336914,3.0886553190900043,4.014371871948242,-129.70055462416826,-0.022221971,-1.1368594,109.25018692016602,-53.2826856195255,113.30619311332703,4.568190097808838,197,-46.81566369523094,104.2813355922699
-39.01629249778279,1990000,100,30625.24340391159,0.0381622314453125,2.9490480110615755,3.9560139179229736,-129.90105011693905,-0.0030935868,-1.0924587,105.85877299308777,-54.19030047483873,109.85423016548157,4.524109363555908,198,-46.91702599912138,100.89924764633179
-39.411369167514685,2000000,100,30734.06106686592,0.01955413818359375,3.0758947251239013,3.7793149948120117,-129.32005999436825,0.0027684716,-1.0156007,104.9953248500824,-53.16372028816181,108.79614806175232,4.5921950340271,199,-46.62899833097699,100.00349140167236
-38.86204966162889,2010000,100,30845.354507923126,0.01781487464904785,3.1470032434985673,3.3224430084228516,-129.2763477367142,-0.012883088,-1.0172614,107.93150687217712,-52.31513306641263,111.27234220504761,4.5655951499938965,200,-46.640755715023744,102.96454191207886
-38.75957189532819,2020000,100,30953.78598499298,0.01804208755493164,3.259961005894515,2.6649692058563232,-129.2609670221084,0.00081333163,-0.99151796,105.72641205787659,-53.817158271087706,108.40978717803955,4.56898045539856,201,-46.613790812388736,100.7528944015503
-39.19005617054157,2030000,100,31066.050385951996,0.053872108459472656,2.7548054603203505,2.360491991043091,-131.03769228393014,0.0020940239,-0.9877018,109.82671189308167,-53.593803586123876,112.24254274368286,4.579947233200073,202,-47.41843597359436,104.8504741191864
-36.845614995344775,2040000,100,31174.185794115067,0.027369260787963867,3.266717455283117,3.6879167556762695,-130.0666920293304,0.011087172,-1.0001711,104.38404679298401,-54.802118625125935,108.1142041683197,4.507410049438477,203,-46.989429012084926,99.48302221298218
-38.73522022929972,2050000,100,31284.080795764923,0.019218921661376953,3.443934957955635,2.5149459838867188,-130.2700771604003,-0.014991934,-1.0465393,107.33883213996887,-52.996665057381875,109.87346601486206,4.518609046936035,204,-47.1065340608226,102.42735409736633
-39.40809709223301,2060000,100,31392.83349084854,0.018894672393798828,3.0042318855111825,2.6139209270477295,-129.16295022417233,0.006919596,-1.0677197,106.09752893447876,-53.11536624923074,108.73074698448181,4.5888683795928955,205,-46.60020122209904,101.10306358337402
-39.41607712987232,2070000,100,31502.81304383278,0.02025914192199707,2.7161708537807647,2.578443765640259,-130.3393244585627,0.003922435,-1.0743074,107.36055779457092,-53.27545191701188,109.95968198776245,4.496475458145142,206,-47.14690460152954,102.46960783004761
-38.53803509342252,2080000,100,31616.12488603592,0.018795013427734375,3.121429896631536,2.546945095062256,-130.34496691960157,-0.011347191,-1.0954592,110.725821018219,-54.115697783347656,113.29296612739563,4.5219221115112305,207,-47.133615559466946,105.80850863456726
-38.819185769018084,2090000,100,31729.533099889755,0.020709991455078125,3.1299021782306733,3.0684828758239746,-130.53307095142873,-0.0026223527,-1.1325961,110.2963399887085,-53.2899280874911,113.38678503036499,4.575877904891968,208,-47.22029156538088,105.32248854637146
-38.941473307962305,2100000,100,31841.568692922592,0.01912999153137207,3.173953960734671,3.075929880142212,-130.2949210172037,-0.017389998,-1.1425374,108.91671681404114,-52.851189076377224,112.01319909095764,4.486494541168213,209,-47.09007002910319,104.01151919364929
-38.63200088237904,2110000,100,31950.17811703682,0.0187838077545166,2.853689375399287,2.234341859817505,-130.10043229520355,-0.0013684692,-1.1447886,106.33401393890381,-53.3951888101585,108.58854126930237,4.5679333209991455,210,-47.03871337109912,101.3525390625
-39.758309373699234,2120000,100,32040.996784210205,0.02098989486694336,3.121230422166205,2.8054728507995605,-130.38168283718937,-0.009362842,-1.1797267,87.97032690048218,-54.83799656817721,90.79719090461731,4.639811992645264,211,-47.144608802114355,82.91698479652405
-38.339198010593,2130000,100,32130.631416082382,0.02002716064453125,3.097501455536534,2.511186122894287,-129.84839018136773,0.0069363792,-1.166939,87.07920789718628,-54.01859238510704,89.61079216003418,4.57628607749939,212,-46.906142402004015,82.10283827781677
-38.342859807500446,2140000,100,32222.941446065903,0.01872396469116211,2.8984834275529967,2.6264562606811523,-128.52793868195195,0.0041391277,-1.1989286,89.64381885528564,-52.951132471144575,92.28937816619873,4.556659698486328,213,-46.29880420218923,84.69197344779968
-40.454505405186254,2150000,100,32314.42198085785,0.02051377296447754,2.609734020204178,3.7865939140319824,-129.43234515941057,0.011066817,-1.2530833,87.65081429481506,-53.36906981837748,91.4584128856659,4.644165754318237,214,-46.71887680386164,82.57783555984497
-38.71812530340858,2160000,100,32406.192016124725,0.01830911636352539,3.3413035781096485,2.5509860515594482,-130.60529318628517,-0.004948218,-1.3502314,89.17921710014343,-53.56991010902324,91.74993586540222,4.708937406539917,215,-47.27564808296752,84.07472014427185
-39.67833894759838,2170000,100,32499.77264904976,0.019054174423217773,2.972776541286083,2.433295726776123,-129.693283755057,-0.0058771037,-1.3598454,91.10577011108398,-53.55702919238336,93.55983591079712,4.713142395019531,216,-46.82494804199087,85.99253630638123
-39.789975918723016,2180000,100,32600.125826120377,0.026800155639648438,3.1280834346827313,2.23036789894104,-129.47382151507017,0.01621739,-1.3990328,98.07265591621399,-53.4555061180798,100.33166909217834,4.871908664703369,217,-46.73833593835056,92.53301668167114
-40.13240620797674,2190000,100,32690.025870084763,0.025003910064697266,2.7897076714318936,2.67815899848938,-129.13898738977693,0.012143894,-1.5005767,87.17176699638367,-52.94763912963132,89.87554907798767,4.5044050216674805,218,-46.60719169055692,82.26809978485107
-37.61039833484501,2200000,100,32781.769304037094,0.02112889289855957,3.292993926544416,2.1600358486175537,-128.9307268443591,0.009051407,-1.5648257,89.54161167144775,-53.51822754712264,91.72316312789917,4.647446870803833,219,-46.46139010623662,84.49574375152588
-38.241005976432746,2210000,100,32873.77677989006,0.01722407341003418,3.1146046033479906,2.3902831077575684,-128.7613055960619,-0.0058009187,-1.7125305,89.57856392860413,-53.22709170548231,91.98638010025024,4.568663597106934,220,-46.39479855866691,84.60940647125244
